segment Fiji
-16.179 179.931
-16.177 179.932
-16.177 179.936
-16.17 179.944
-16.172 179.949
-16.171 179.951
-16.167 179.949
-16.165 179.949
-16.164 179.955
-16.159 179.963
-16.164 179.966
-16.16 179.969
-16.159 179.973
-16.161 179.977
-16.16 179.985
-16.16 179.989
-16.159 179.99
-16.158 179.99
-16.158 179.989
-16.155 179.986
-16.15 179.99
-16.151 179.992
-16.152 179.993
-16.154 179.994
-16.157 179.996
-16.156 179.997
-16.155 179.998
-16.153 179.997
-16.149 179.996
-16.146 179.997
-16.146 179.999
-16.17 180
-16.171 179.997
-16.172 179.996
-16.173 179.995
-16.173 179.994
-16.174 179.994
-16.174 179.993
-16.175 179.993
-16.175 179.992
-16.175 179.991
-16.176 179.991
-16.176 179.99
-16.176 179.989
-16.177 179.989
-16.177 179.988
-16.177 179.987
-16.177 179.986
-16.177 179.985
-16.176 179.983
-16.18 179.979
-16.183 179.971
-16.191 179.962
-16.192 179.958
-16.198 179.953
-16.198 179.95
-16.207 179.939
-16.208 179.935
-16.212 179.931
-16.213 179.928
-16.211 179.923
-16.214 179.921
-16.212 179.915
-16.213 179.914
-16.216 179.915
-16.219 179.91
-16.223 179.907
-16.225 179.906
-16.228 179.907
-16.236 179.901
-16.237 179.896
-16.235 179.889
-16.236 179.885
-16.244 179.884
-16.247 179.879
-16.254 179.875
-16.258 179.869
-16.262 179.867
-16.26 179.859
-16.269 179.857
-16.276 179.841
-16.284 179.841
-16.287 179.839
-16.29 179.842
-16.296 179.841
-16.3 179.837
-16.301 179.833
-16.305 179.831
-16.306 179.837
-16.308 179.837
-16.312 179.832
-16.318 179.83
-16.336 179.817
-16.343 179.814
-16.349 179.815
-16.356 179.809
-16.361 179.807
-16.366 179.799
-16.371 179.795
-16.375 179.795
-16.381 179.787
-16.384 179.787
-16.388 179.781
-16.386 179.775
-16.387 179.775
-16.388 179.775
-16.39 179.777
-16.392 179.777
-16.395 179.775
-16.398 179.771
-16.399 179.771
-16.4 179.775
-16.403 179.775
-16.411 179.772
-16.413 179.764
-16.419 179.762
-16.43 179.754
-16.435 179.753
-16.438 179.749
-16.455 179.746
-16.459 179.742
-16.467 179.732
-16.471 179.723
-16.481 179.715
-16.483 179.713
-16.482 179.708
-16.486 179.699
-16.487 179.694
-16.49 179.69
-16.493 179.688
-16.497 179.682
-16.499 179.672
-16.503 179.66
-16.504 179.649
-16.508 179.645
-16.509 179.641
-16.516 179.64
-16.516 179.637
-16.514 179.636
-16.516 179.634
-16.519 179.635
-16.524 179.632
-16.526 179.635
-16.53 179.627
-16.528 179.618
-16.528 179.617
-16.531 179.611
-16.541 179.602
-16.541 179.595
-16.548 179.588
-16.548 179.582
-16.56 179.58
-16.564 179.572
-16.57 179.568
-16.575 179.569
-16.583 179.579
-16.585 179.58
-16.586 179.577
-16.579 179.564
-16.585 179.569
-16.589 179.57
-16.597 179.569
-16.6 179.568
-16.602 179.565
-16.597 179.556
-16.603 179.551
-16.606 179.55
-16.606 179.552
-16.606 179.556
-16.612 179.558
-16.617 179.569
-16.618 179.568
-16.619 179.562
-16.622 179.56
-16.621 179.557
-16.622 179.555
-16.626 179.552
-16.63 179.553
-16.631 179.55
-16.635 179.547
-16.635 179.536
-16.639 179.533
-16.637 179.529
-16.64 179.526
-16.641 179.523
-16.643 179.522
-16.649 179.527
-16.652 179.525
-16.654 179.524
-16.657 179.518
-16.655 179.514
-16.657 179.51
-16.661 179.512
-16.669 179.511
-16.67 179.507
-16.677 179.505
-16.681 179.5
-16.694 179.496
-16.696 179.481
-16.698 179.478
-16.704 179.474
-16.707 179.475
-16.713 179.486
-16.716 179.488
-16.719 179.488
-16.724 179.484
-16.737 179.488
-16.741 179.485
-16.749 179.484
-16.752 179.481
-16.758 179.479
-16.762 179.476
-16.771 179.477
-16.77 179.487
-16.763 179.5
-16.762 179.505
-16.757 179.52
-16.758 179.524
-16.755 179.53
-16.761 179.531
-16.761 179.538
-16.756 179.545
-16.763 179.548
-16.765 179.544
-16.763 179.54
-16.764 179.536
-16.767 179.535
-16.77 179.536
-16.768 179.543
-16.768 179.559
-16.763 179.565
-16.746 179.569
-16.744 179.574
-16.74 179.575
-16.739 179.586
-16.739 179.588
-16.741 179.591
-16.735 179.597
-16.734 179.607
-16.729 179.618
-16.723 179.619
-16.716 179.625
-16.705 179.629
-16.694 179.637
-16.688 179.644
-16.687 179.65
-16.685 179.652
-16.68 179.664
-16.672 179.671
-16.67 179.684
-16.664 179.683
-16.659 179.687
-16.659 179.694
-16.657 179.697
-16.648 179.701
-16.638 179.709
-16.624 179.71
-16.614 179.715
-16.61 179.719
-16.604 179.724
-16.6 179.733
-16.595 179.737
-16.59 179.744
-16.582 179.748
-16.58 179.757
-16.573 179.764
-16.569 179.774
-16.565 179.779
-16.556 179.784
-16.547 179.794
-16.541 179.797
-16.538 179.804
-16.531 179.811
-16.53 179.814
-16.526 179.826
-16.521 179.833
-16.519 179.849
-16.506 179.874
-16.501 179.877
-16.501 179.89
-16.489 179.895
-16.486 179.9
-16.48 179.899
-16.48 179.903
-16.482 179.908
-16.477 179.91
-16.477 179.914
-16.475 179.916
-16.474 179.917
-16.475 179.922
-16.469 179.927
-16.47 179.93
-16.474 179.932
-16.479 179.931
-16.482 179.933
-16.485 179.936
-16.487 179.934
-16.492 179.934
-16.5 179.932
-16.506 179.934
-16.508 179.931
-16.507 179.926
-16.511 179.924
-16.518 179.927
-16.525 179.924
-16.531 179.914
-16.54 179.909
-16.545 179.902
-16.554 179.899
-16.556 179.9
-16.561 179.904
-16.563 179.901
-16.569 179.9
-16.575 179.895
-16.578 179.89
-16.584 179.888
-16.591 179.89
-16.593 179.885
-16.597 179.883
-16.599 179.877
-16.606 179.876
-16.614 179.867
-16.616 179.868
-16.617 179.871
-16.621 179.872
-16.625 179.876
-16.634 179.876
-16.637 179.874
-16.638 179.863
-16.642 179.857
-16.643 179.854
-16.643 179.85
-16.657 179.849
-16.658 179.846
-16.663 179.834
-16.666 179.829
-16.669 179.825
-16.672 179.825
-16.676 179.829
-16.676 179.837
-16.672 179.844
-16.676 179.859
-16.675 179.868
-16.676 179.874
-16.679 179.879
-16.683 179.881
-16.69 179.881
-16.696 179.879
-16.7 179.882
-16.712 179.893
-16.715 179.894
-16.729 179.889
-16.736 179.887
-16.737 179.888
-16.735 179.891
-16.723 179.895
-16.716 179.899
-16.72 179.905
-16.726 179.901
-16.73 179.902
-16.731 179.905
-16.724 179.908
-16.721 179.913
-16.725 179.919
-16.73 179.92
-16.735 179.932
-16.739 179.929
-16.747 179.933
-16.751 179.929
-16.754 179.928
-16.76 179.932
-16.76 179.929
-16.759 179.927
-16.759 179.926
-16.763 179.92
-16.762 179.917
-16.757 179.913
-16.751 179.913
-16.751 179.907
-16.745 179.903
-16.746 179.893
-16.748 179.889
-16.752 179.885
-16.762 179.891
-16.765 179.897
-16.767 179.897
-16.769 179.895
-16.774 179.894
-16.776 179.89
-16.774 179.886
-16.763 179.883
-16.765 179.88
-16.775 179.876
-16.775 179.871
-16.772 179.869
-16.771 179.869
-16.771 179.863
-16.767 179.861
-16.768 179.856
-16.758 179.85
-16.757 179.857
-16.748 179.861
-16.747 179.857
-16.751 179.855
-16.751 179.853
-16.745 179.853
-16.743 179.849
-16.748 179.843
-16.746 179.831
-16.748 179.824
-16.741 179.817
-16.74 179.812
-16.736 179.809
-16.731 179.809
-16.731 179.802
-16.725 179.795
-16.724 179.792
-16.725 179.785
-16.721 179.781
-16.724 179.776
-16.726 179.766
-16.73 179.757
-16.731 179.755
-16.73 179.744
-16.725 179.739
-16.723 179.734
-16.719 179.732
-16.72 179.729
-16.716 179.723
-16.716 179.716
-16.72 179.713
-16.721 179.708
-16.724 179.703
-16.729 179.705
-16.733 179.702
-16.735 179.696
-16.739 179.699
-16.742 179.696
-16.745 179.668
-16.74 179.664
-16.742 179.658
-16.743 179.658
-16.752 179.662
-16.758 179.653
-16.758 179.646
-16.757 179.645
-16.755 179.649
-16.753 179.65
-16.749 179.649
-16.746 179.645
-16.745 179.64
-16.747 179.636
-16.756 179.642
-16.762 179.633
-16.77 179.625
-16.776 179.613
-16.784 179.609
-16.785 179.604
-16.796 179.598
-16.8 179.595
-16.799 179.59
-16.796 179.592
-16.792 179.591
-16.794 179.586
-16.794 179.575
-16.795 179.574
-16.8 179.574
-16.799 179.578
-16.804 179.58
-16.809 179.571
-16.807 179.569
-16.803 179.571
-16.8 179.566
-16.783 179.555
-16.792 179.545
-16.791 179.542
-16.793 179.54
-16.791 179.535
-16.792 179.531
-16.784 179.526
-16.79 179.526
-16.796 179.528
-16.802 179.516
-16.799 179.506
-16.801 179.5
-16.799 179.495
-16.801 179.489
-16.799 179.487
-16.8 179.48
-16.799 179.474
-16.801 179.473
-16.805 179.476
-16.804 179.47
-16.808 179.47
-16.809 179.47
-16.81 179.466
-16.806 179.465
-16.808 179.456
-16.812 179.448
-16.809 179.447
-16.808 179.438
-16.8 179.432
-16.798 179.414
-16.803 179.414
-16.801 179.391
-16.799 179.387
-16.8 179.384
-16.802 179.385
-16.804 179.388
-16.805 179.385
-16.799 179.373
-16.795 179.372
-16.8 179.368
-16.803 179.362
-16.807 179.359
-16.809 179.352
-16.804 179.346
-16.802 179.34
-16.805 179.333
-16.81 179.331
-16.819 179.31
-16.815 179.292
-16.812 179.293
-16.803 179.302
-16.796 179.307
-16.79 179.315
-16.789 179.316
-16.778 179.326
-16.774 179.341
-16.776 179.345
-16.774 179.349
-16.769 179.355
-16.768 179.36
-16.761 179.362
-16.758 179.364
-16.756 179.364
-16.756 179.36
-16.751 179.358
-16.745 179.363
-16.739 179.366
-16.736 179.364
-16.735 179.36
-16.733 179.357
-16.729 179.344
-16.733 179.335
-16.727 179.333
-16.724 179.332
-16.728 179.324
-16.727 179.321
-16.725 179.319
-16.718 179.322
-16.715 179.322
-16.715 179.316
-16.711 179.311
-16.713 179.304
-16.712 179.301
-16.705 179.298
-16.702 179.292
-16.701 179.284
-16.697 179.278
-16.699 179.277
-16.697 179.269
-16.7 179.248
-16.697 179.231
-16.699 179.209
-16.7 179.201
-16.704 179.198
-16.704 179.194
-16.712 179.186
-16.713 179.177
-16.715 179.175
-16.718 179.176
-16.716 179.18
-16.718 179.182
-16.725 179.176
-16.725 179.171
-16.728 179.17
-16.732 179.17
-16.743 179.161
-16.749 179.149
-16.748 179.14
-16.753 179.136
-16.757 179.125
-16.76 179.126
-16.759 179.13
-16.768 179.123
-16.776 179.121
-16.779 179.12
-16.782 179.117
-16.787 179.119
-16.792 179.115
-16.794 179.109
-16.797 179.106
-16.798 179.1
-16.797 179.095
-16.798 179.091
-16.797 179.088
-16.8 179.079
-16.799 179.073
-16.807 179.06
-16.8 179.051
-16.798 179.046
-16.81 179.059
-16.812 179.06
-16.815 179.058
-16.811 179.048
-16.813 179.045
-16.818 179.044
-16.822 179.048
-16.826 179.045
-16.836 179.042
-16.845 179.044
-16.856 179.039
-16.859 179.035
-16.867 179.032
-16.87 179.029
-16.876 179.03
-16.879 179.027
-16.884 179.027
-16.89 179.024
-16.891 179.024
-16.893 179.02
-16.902 179.016
-16.9 179.025
-16.894 179.031
-16.892 179.03
-16.887 179.033
-16.878 179.033
-16.879 179.038
-16.873 179.039
-16.874 179.042
-16.88 179.046
-16.884 179.051
-16.883 179.054
-16.886 179.063
-16.882 179.065
-16.88 179.07
-16.881 179.074
-16.887 179.077
-16.896 179.073
-16.903 179.073
-16.903 179.071
-16.902 179.05
-16.903 179.045
-16.911 179.037
-16.912 179.031
-16.919 179.029
-16.923 179.025
-16.927 179.026
-16.927 179.024
-16.914 179.019
-16.919 179.012
-16.919 179.008
-16.916 179.003
-16.908 179.001
-16.908 178.993
-16.902 178.992
-16.9 178.987
-16.903 178.981
-16.909 178.97
-16.909 178.966
-16.899 178.956
-16.888 178.953
-16.881 178.944
-16.877 178.929
-16.874 178.927
-16.858 178.925
-16.851 178.921
-16.845 178.922
-16.842 178.92
-16.84 178.914
-16.858 178.919
-16.867 178.917
-16.87 178.919
-16.873 178.921
-16.879 178.923
-16.882 178.922
-16.882 178.918
-16.878 178.913
-16.874 178.911
-16.869 178.913
-16.865 178.908
-16.865 178.902
-16.861 178.895
-16.856 178.895
-16.858 178.89
-16.856 178.876
-16.86 178.872
-16.86 178.866
-16.862 178.866
-16.865 178.871
-16.871 178.867
-16.871 178.862
-16.876 178.861
-16.882 178.857
-16.884 178.851
-16.89 178.853
-16.893 178.846
-16.893 178.83
-16.9 178.836
-16.905 178.833
-16.906 178.828
-16.91 178.825
-16.909 178.816
-16.911 178.808
-16.918 178.8
-16.921 178.8
-16.925 178.808
-16.929 178.807
-16.932 178.812
-16.938 178.815
-16.937 178.811
-16.938 178.804
-16.941 178.802
-16.948 178.809
-16.953 178.804
-16.955 178.801
-16.955 178.794
-16.958 178.784
-16.957 178.778
-16.959 178.774
-16.962 178.773
-16.962 178.775
-16.967 178.78
-16.969 178.792
-16.972 178.8
-16.976 178.8
-16.978 178.797
-16.983 178.8
-16.988 178.8
-16.995 178.795
-16.997 178.788
-16.997 178.785
-16.992 178.776
-16.989 178.775
-16.989 178.766
-16.996 178.767
-17 178.77
-17.003 178.769
-17.007 178.774
-17.008 178.774
-17.009 178.772
-17.006 178.767
-17.005 178.761
-17.007 178.758
-17.009 178.752
-17.007 178.74
-17.011 178.732
-17.01 178.716
-17.007 178.709
-17.001 178.705
-16.992 178.693
-16.981 178.691
-16.972 178.682
-16.967 178.681
-16.966 178.677
-16.957 178.674
-16.947 178.676
-16.943 178.675
-16.942 178.675
-16.936 178.669
-16.924 178.667
-16.922 178.672
-16.919 178.665
-16.915 178.662
-16.907 178.664
-16.901 178.66
-16.896 178.66
-16.895 178.653
-16.888 178.65
-16.883 178.643
-16.881 178.646
-16.879 178.645
-16.875 178.637
-16.867 178.636
-16.861 178.626
-16.85 178.621
-16.846 178.625
-16.843 178.629
-16.841 178.627
-16.841 178.623
-16.838 178.621
-16.834 178.621
-16.835 178.625
-16.83 178.628
-16.822 178.622
-16.819 178.627
-16.824 178.633
-16.818 178.634
-16.816 178.638
-16.812 178.631
-16.807 178.626
-16.806 178.622
-16.808 178.62
-16.808 178.617
-16.806 178.615
-16.808 178.611
-16.806 178.607
-16.796 178.598
-16.795 178.6
-16.788 178.597
-16.79 178.592
-16.79 178.588
-16.796 178.583
-16.795 178.576
-16.796 178.572
-16.794 178.565
-16.801 178.562
-16.802 178.557
-16.808 178.554
-16.819 178.535
-16.819 178.532
-16.815 178.527
-16.817 178.522
-16.816 178.518
-16.818 178.513
-16.814 178.511
-16.815 178.509
-16.821 178.511
-16.824 178.509
-16.823 178.506
-16.819 178.503
-16.817 178.498
-16.811 178.495
-16.805 178.495
-16.802 178.499
-16.795 178.493
-16.792 178.495
-16.789 178.495
-16.785 178.49
-16.783 178.49
-16.78 178.499
-16.777 178.498
-16.779 178.495
-16.778 178.491
-16.774 178.49
-16.769 178.486
-16.764 178.488
-16.757 178.484
-16.75 178.487
-16.748 178.491
-16.751 178.495
-16.75 178.497
-16.745 178.496
-16.742 178.492
-16.738 178.492
-16.739 178.503
-16.736 178.505
-16.732 178.5
-16.73 178.499
-16.727 178.502
-16.728 178.505
-16.722 178.506
-16.724 178.51
-16.726 178.512
-16.731 178.515
-16.727 178.517
-16.725 178.514
-16.719 178.51
-16.716 178.518
-16.71 178.523
-16.71 178.534
-16.714 178.535
-16.722 178.534
-16.729 178.529
-16.734 178.529
-16.74 178.532
-16.74 178.537
-16.735 178.543
-16.728 178.547
-16.721 178.552
-16.719 178.551
-16.72 178.545
-16.718 178.542
-16.715 178.541
-16.713 178.544
-16.711 178.543
-16.709 178.543
-16.706 178.545
-16.705 178.552
-16.71 178.556
-16.714 178.555
-16.716 178.56
-16.714 178.565
-16.711 178.567
-16.705 178.565
-16.696 178.57
-16.695 178.575
-16.689 178.57
-16.685 178.574
-16.677 178.575
-16.67 178.584
-16.667 178.584
-16.662 178.588
-16.655 178.586
-16.652 178.581
-16.653 178.578
-16.662 178.575
-16.663 178.565
-16.668 178.565
-16.668 178.561
-16.672 178.554
-16.67 178.543
-16.667 178.539
-16.663 178.54
-16.654 178.537
-16.651 178.532
-16.647 178.532
-16.645 178.533
-16.64 178.544
-16.636 178.551
-16.634 178.556
-16.63 178.565
-16.626 178.571
-16.627 178.58
-16.634 178.584
-16.639 178.593
-16.645 178.598
-16.651 178.594
-16.656 178.595
-16.659 178.599
-16.658 178.606
-16.663 178.612
-16.654 178.615
-16.653 178.622
-16.65 178.623
-16.648 178.623
-16.646 178.625
-16.647 178.629
-16.656 178.636
-16.661 178.637
-16.663 178.638
-16.663 178.641
-16.67 178.646
-16.671 178.653
-16.668 178.658
-16.671 178.664
-16.674 178.677
-16.678 178.68
-16.684 178.702
-16.682 178.703
-16.671 178.704
-16.665 178.701
-16.658 178.706
-16.656 178.713
-16.655 178.713
-16.653 178.717
-16.653 178.719
-16.655 178.727
-16.648 178.734
-16.641 178.735
-16.639 178.738
-16.631 178.745
-16.624 178.76
-16.626 178.762
segment Fiji
-16.497 180
-16.5 179.999
-16.53 180
-16.531 179.997
-16.537 179.994
-16.539 179.99
-16.54 179.988
-16.539 179.987
-16.537 179.985
-16.533 179.98
-16.525 179.981
-16.519 179.984
-16.513 179.983
-16.511 179.985
-16.509 179.986
-16.505 179.99
-16.501 179.995
-16.498 179.998
-16.497 180
segment Fiji
-16.801 179.999
-16.9 179.999
-16.975 180
-16.98 179.996
-16.981 179.994
-16.984 179.985
-16.985 179.983
-16.991 179.977
-16.995 179.955
-17 179.947
-17.001 179.944
-17.002 179.941
-17.01 179.93
-17.01 179.925
-17.007 179.919
-17.002 179.915
-16.997 179.912
-16.981 179.914
-16.974 179.908
-16.969 179.897
-16.967 179.896
-16.961 179.896
-16.951 179.893
-16.947 179.894
-16.929 179.908
-16.928 179.913
-16.915 179.925
-16.907 179.929
-16.902 179.941
-16.895 179.946
-16.885 179.958
-16.88 179.962
-16.87 179.964
-16.852 179.972
-16.826 179.979
-16.809 179.992
-16.801 179.999
segment Fiji
-12.517 177.026
-12.516 177.006
-12.513 177.003
-12.501 177.004
-12.497 177.012
-12.496 177.016
-12.504 177.024
-12.502 177.032
-12.481 177.058
-12.48 177.062
-12.483 177.083
-12.486 177.098
-12.485 177.115
-12.494 177.124
-12.515 177.129
-12.519 177.126
-12.52 177.122
-12.52 177.105
-12.523 177.1
-12.523 177.096
-12.521 177.077
-12.521 177.07
-12.521 177.062
-12.517 177.049
-12.512 177.042
-12.51 177.031
-12.512 177.026
-12.517 177.026
segment Fiji
-19.704 -175.091
-19.705 -175.087
-19.705 -175.084
-19.707 -175.078
-19.706 -175.07
-19.708 -175.065
-19.711 -175.06
-19.718 -175.056
-19.724 -175.051
-19.73 -175.047
-19.737 -175.045
-19.737 -175.042
-19.739 -175.04
-19.745 -175.038
-19.754 -175.037
-19.764 -175.041
-19.768 -175.042
-19.774 -175.042
-19.777 -175.046
-19.776 -175.051
-19.777 -175.058
-19.777 -175.062
-19.778 -175.066
-19.779 -175.076
-19.778 -175.079
-19.776 -175.086
-19.773 -175.088
-19.771 -175.093
-19.767 -175.097
-19.761 -175.101
-19.757 -175.104
-19.753 -175.105
-19.748 -175.108
-19.745 -175.11
-19.741 -175.112
-19.737 -175.111
-19.732 -175.109
-19.727 -175.108
-19.722 -175.107
-19.717 -175.104
-19.714 -175.102
-19.709 -175.099
-19.707 -175.096
-19.704 -175.091
segment Fiji
-19.847 -178.234
-19.846 -178.236
-19.843 -178.233
-19.836 -178.233
-19.83 -178.226
-19.822 -178.221
-19.819 -178.218
-19.819 -178.215
-19.823 -178.213
-19.839 -178.22
-19.848 -178.233
-19.847 -178.234
