lon,lat,depth,strike,dip
-63.90,19.15,22.0,103.2,17.4
-63.85,19.15,21.6,103.6,17.1
-63.80,19.15,21.3,104.0,16.8
-63.75,19.15,20.9,104.3,16.5
-63.70,19.15,20.5,104.6,16.1
-63.65,19.15,20.1,104.9,15.8
-63.60,19.15,19.7,105.2,15.5
-63.55,19.15,19.4,105.4,15.1
-63.50,19.15,19.0,105.7,14.8
-63.45,19.15,18.6,106.0,14.5
-63.40,19.15,18.2,106.3,14.1
-63.35,19.15,17.9,106.6,13.8
-63.30,19.15,17.5,106.9,13.4
-63.25,19.15,17.1,107.3,13.1
-63.20,19.15,16.8,107.7,12.7
-63.15,19.15,16.4,108.1,12.4
-63.10,19.15,16.1,108.6,12.1
-63.05,19.15,15.7,109.2,11.7
-63.00,19.15,15.3,109.8,11.4
-62.95,19.15,15.0,110.4,11.0
-62.90,19.15,14.6,111.0,10.7
-62.85,19.15,14.3,111.6,10.3
-62.80,19.15,13.9,112.2,10.0
-62.75,19.15,13.6,112.8,9.7
-62.70,19.15,13.2,113.4,9.3
-62.65,19.15,12.9,113.9,9.0
-62.60,19.15,12.6,114.3,8.6
-62.55,19.15,12.2,114.7,8.3
-62.50,19.15,11.9,115.1,8.0
-62.45,19.15,11.6,115.3,7.6
-62.40,19.15,11.3,115.5,7.3
-62.35,19.15,11.0,115.5,7.0
-62.30,19.15,10.8,115.5,6.7
-62.25,19.15,10.5,115.3,6.4
-62.20,19.15,10.3,115.1,6.1
-62.15,19.15,10.0,114.7,5.9
-62.10,19.15,9.8,114.3,5.6
-62.05,19.15,9.6,113.8,5.4
-62.00,19.15,9.4,113.2,5.2
-61.95,19.15,9.2,112.5,5.0
-61.90,19.15,9.5,111.4,5.3
-61.85,19.15,9.3,110.8,5.1
-61.80,19.15,9.7,109.7,5.5
-61.75,19.15,9.5,109.2,5.3
-61.70,19.15,9.8,108.6,5.7
-70.95,19.20,28.3,97.4,23.7
-70.90,19.20,28.0,97.6,23.6
-70.85,19.20,27.7,97.8,23.5
-70.80,19.20,27.4,97.9,23.5
-70.75,19.20,27.1,98.1,23.4
-70.70,19.20,26.8,98.1,23.4
-70.65,19.20,26.5,98.2,23.4
-70.60,19.20,26.1,98.2,23.4
-70.55,19.20,25.8,98.2,23.3
-70.50,19.20,25.5,98.1,23.3
-70.45,19.20,25.2,98.0,23.3
-70.40,19.20,24.9,97.7,23.3
-70.35,19.20,24.6,97.5,23.4
-70.30,19.20,24.3,97.1,23.4
-70.25,19.20,24.0,96.6,23.4
-70.20,19.20,23.7,96.0,23.5
-70.15,19.20,23.5,95.4,23.6
-70.10,19.20,23.3,94.7,23.7
-70.05,19.20,23.1,93.9,23.9
-70.00,19.20,23.0,93.2,24.1
-69.95,19.20,22.9,92.4,24.3
-69.90,19.20,22.8,91.7,24.6
-69.85,19.20,22.7,91.1,24.9
-69.80,19.20,22.7,90.5,25.2
-69.75,19.20,22.7,90.1,25.5
-69.70,19.20,22.7,89.7,25.9
-69.65,19.20,22.7,89.5,26.3
-69.60,19.20,22.7,89.3,26.6
-69.55,19.20,22.8,89.3,27.0
-69.50,19.20,22.8,89.4,27.3
-69.45,19.20,22.8,89.5,27.6
-69.40,19.20,22.9,89.6,27.9
-69.35,19.20,22.9,89.8,28.2
-69.30,19.20,22.9,90.0,28.4
-69.25,19.20,22.9,90.2,28.6
-69.20,19.20,22.9,90.3,28.7
-69.15,19.20,22.8,90.4,28.8
-69.10,19.20,22.8,90.4,28.9
-69.05,19.20,22.8,90.4,29.0
-69.00,19.20,22.8,90.2,29.0
-68.95,19.20,22.8,90.0,29.0
-68.90,19.20,22.8,89.8,29.0
-68.85,19.20,22.8,89.4,28.9
-68.80,19.20,22.8,89.1,28.9
-68.75,19.20,22.9,88.7,28.8
-68.70,19.20,23.0,88.2,28.8
-68.65,19.20,23.1,87.8,28.7
-68.60,19.20,23.2,87.4,28.6
-68.55,19.20,23.3,87.1,28.6
-68.50,19.20,23.5,86.8,28.5
-68.45,19.20,23.6,86.6,28.4
-68.40,19.20,23.8,86.4,28.3
-68.35,19.20,24.0,86.3,28.2
-68.30,19.20,24.2,86.3,28.1
-68.25,19.20,24.4,86.4,28.0
-68.20,19.20,24.5,86.5,27.8
-68.15,19.20,24.7,86.7,27.7
-68.10,19.20,24.9,86.9,27.5
-68.05,19.20,25.0,87.1,27.3
-68.00,19.20,25.1,87.4,27.1
-67.95,19.20,25.2,87.6,26.9
-67.90,19.20,25.3,87.8,26.6
-67.85,19.20,25.4,88.0,26.4
-67.80,19.20,25.5,88.1,26.1
-67.75,19.20,25.6,88.3,25.9
-67.70,19.20,25.7,88.3,25.6
-67.65,19.20,25.8,88.4,25.4
-67.60,19.20,25.8,88.4,25.1
-67.55,19.20,25.9,88.4,24.9
-67.50,19.20,26.0,88.4,24.7
-67.45,19.20,26.0,88.4,24.4
-67.40,19.20,26.1,88.4,24.2
-67.35,19.20,26.2,88.4,24.0
-67.30,19.20,26.2,88.4,23.9
-67.25,19.20,26.3,88.4,23.7
-67.20,19.20,26.4,88.5,23.5
-67.15,19.20,26.4,88.5,23.4
-67.10,19.20,26.5,88.6,23.2
-67.05,19.20,26.5,88.6,23.1
-67.00,19.20,26.6,88.7,23.0
-66.95,19.20,26.6,88.7,22.9
-66.90,19.20,26.7,88.8,22.8
-66.85,19.20,26.7,88.9,22.7
-66.80,19.20,26.8,89.0,22.6
-66.75,19.20,26.8,89.0,22.6
-66.70,19.20,26.8,89.1,22.5
-66.65,19.20,26.9,89.2,22.5
-66.60,19.20,26.9,89.3,22.4
-66.55,19.20,26.9,89.5,22.4
-66.50,19.20,26.9,89.6,22.4
-66.45,19.20,26.9,89.8,22.3
-66.40,19.20,27.0,89.9,22.3
-66.35,19.20,27.0,90.1,22.3
-66.30,19.20,26.9,90.3,22.3
-66.25,19.20,26.9,90.5,22.2
-66.20,19.20,26.9,90.8,22.2
-66.15,19.20,26.9,91.0,22.2
-66.10,19.20,26.8,91.2,22.1
-66.05,19.20,26.8,91.4,22.1
-66.00,19.20,26.7,91.6,22.0
-65.95,19.20,26.7,91.8,22.0
-65.90,19.20,26.6,92.0,21.9
-65.85,19.20,26.5,92.1,21.8
-65.80,19.20,26.4,92.2,21.7
-65.75,19.20,26.4,92.3,21.7
-65.70,19.20,26.3,92.3,21.6
-65.65,19.20,26.2,92.4,21.5
-65.60,19.20,26.1,92.4,21.4
-65.55,19.20,26.0,92.4,21.2
-65.50,19.20,25.9,92.3,21.1
-65.45,19.20,25.9,92.3,21.0
-65.40,19.20,25.8,92.2,20.9
-65.35,19.20,25.7,92.2,20.8
-65.30,19.20,25.6,92.1,20.7
-65.25,19.20,25.5,92.1,20.5
-65.20,19.20,25.5,92.1,20.4
-65.15,19.20,25.4,92.1,20.3
-65.10,19.20,25.3,92.2,20.2
-65.05,19.20,25.3,92.3,20.1
-65.00,19.20,25.2,92.5,20.0
-64.95,19.20,25.1,92.7,19.9
-64.90,19.20,25.0,92.9,19.8
-64.85,19.20,24.9,93.3,19.7
-64.80,19.20,24.8,93.6,19.6
-64.75,19.20,24.7,94.0,19.5
-64.70,19.20,24.5,94.5,19.4
-64.65,19.20,24.4,95.0,19.3
-64.60,19.20,24.2,95.5,19.2
-64.55,19.20,24.0,96.0,19.0
-64.50,19.20,23.8,96.6,18.9
-64.45,19.20,23.6,97.1,18.8
-64.40,19.20,23.4,97.7,18.6
-64.35,19.20,23.1,98.3,18.5
-64.30,19.20,22.9,98.9,18.3
-64.25,19.20,22.6,99.4,18.1
-64.20,19.20,22.3,100.0,17.9
-64.15,19.20,22.0,100.5,17.7
-64.10,19.20,21.7,101.0,17.5
-64.05,19.20,21.4,101.5,17.2
-64.00,19.20,21.1,102.0,17.0
-63.95,19.20,20.7,102.4,16.7
-63.90,19.20,20.4,102.8,16.4
-63.85,19.20,20.0,103.2,16.1
-63.80,19.20,19.7,103.5,15.8
-63.75,19.20,19.3,103.9,15.5
-63.70,19.20,19.0,104.2,15.2
-63.65,19.20,18.6,104.4,14.9
-63.60,19.20,18.3,104.7,14.5
-63.55,19.20,17.9,105.0,14.2
-63.50,19.20,17.6,105.2,13.8
-63.45,19.20,17.3,105.5,13.5
-63.40,19.20,16.9,105.8,13.2
-63.35,19.20,16.6,106.1,12.8
-63.30,19.20,16.3,106.4,12.5
-63.25,19.20,15.9,106.8,12.2
-63.20,19.20,15.6,107.2,11.8
-63.15,19.20,15.3,107.7,11.5
-63.10,19.20,15.0,108.2,11.2
-63.05,19.20,14.6,108.7,10.8
-63.00,19.20,14.3,109.3,10.5
-62.95,19.20,14.0,109.9,10.2
-62.90,19.20,13.7,110.5,9.8
-62.85,19.20,13.4,111.2,9.5
-62.80,19.20,13.1,111.8,9.2
-62.75,19.20,12.7,112.4,8.9
-62.70,19.20,12.4,113.0,8.5
-62.65,19.20,12.1,113.5,8.2
-62.60,19.20,11.8,114.0,7.9
-62.55,19.20,11.5,114.5,7.6
-62.50,19.20,11.2,114.8,7.2
-62.45,19.20,11.0,115.1,6.9
-62.40,19.20,10.7,115.3,6.6
-62.35,19.20,10.4,115.5,6.3
-62.30,19.20,10.2,115.5,6.1
-62.25,19.20,10.0,115.4,5.8
-62.20,19.20,9.7,115.2,5.5
-62.15,19.20,9.5,114.9,5.3
-62.10,19.20,9.3,114.6,5.1
-62.05,19.20,9.1,114.1,4.8
-62.00,19.20,9.4,113.2,5.2
-61.95,19.20,9.2,112.5,5.0
-61.90,19.20,9.5,111.4,5.3
-61.85,19.20,9.3,110.8,5.1
-61.80,19.20,9.7,109.7,5.5
-61.75,19.20,9.5,109.2,5.3
-61.70,19.20,9.8,108.6,5.7
-70.95,19.25,26.0,97.5,22.5
-70.90,19.25,25.7,97.8,22.4
-70.85,19.25,25.4,98.0,22.3
-70.80,19.25,25.1,98.2,22.2
-70.75,19.25,24.8,98.4,22.1
-70.70,19.25,24.5,98.6,22.0
-70.65,19.25,24.2,98.7,21.9
-70.60,19.25,23.8,98.7,21.9
-70.55,19.25,23.5,98.7,21.8
-70.50,19.25,23.2,98.7,21.7
-70.45,19.25,22.9,98.6,21.7
-70.40,19.25,22.6,98.4,21.6
-70.35,19.25,22.3,98.2,21.6
-70.30,19.25,22.0,97.8,21.6
-70.25,19.25,21.7,97.4,21.6
-70.20,19.25,21.5,96.9,21.6
-70.15,19.25,21.2,96.3,21.6
-70.10,19.25,21.0,95.6,21.7
-70.05,19.25,20.8,94.9,21.8
-70.00,19.25,20.6,94.1,21.9
-69.95,19.25,20.5,93.4,22.0
-69.90,19.25,20.4,92.7,22.2
-69.85,19.25,20.3,92.1,22.5
-69.80,19.25,20.2,91.5,22.7
-69.75,19.25,20.2,91.0,23.0
-69.70,19.25,20.2,90.7,23.3
-69.65,19.25,20.1,90.4,23.6
-69.60,19.25,20.1,90.2,23.9
-69.55,19.25,20.1,90.1,24.2
-69.50,19.25,20.1,90.1,24.5
-69.45,19.25,20.1,90.2,24.7
-69.40,19.25,20.1,90.3,25.0
-69.35,19.25,20.1,90.4,25.2
-69.30,19.25,20.1,90.5,25.4
-69.25,19.25,20.0,90.6,25.5
-69.20,19.25,20.0,90.7,25.6
-69.15,19.25,20.0,90.7,25.7
-69.10,19.25,20.0,90.6,25.7
-69.05,19.25,19.9,90.5,25.8
-69.00,19.25,19.9,90.3,25.8
-68.95,19.25,19.9,90.0,25.8
-68.90,19.25,19.9,89.7,25.7
-68.85,19.25,19.9,89.2,25.7
-68.80,19.25,20.0,88.8,25.6
-68.75,19.25,20.0,88.3,25.6
-68.70,19.25,20.1,87.8,25.6
-68.65,19.25,20.2,87.3,25.5
-68.60,19.25,20.4,86.9,25.5
-68.55,19.25,20.5,86.5,25.4
-68.50,19.25,20.7,86.1,25.4
-68.45,19.25,20.8,85.9,25.3
-68.40,19.25,21.0,85.7,25.3
-68.35,19.25,21.2,85.6,25.2
-68.30,19.25,21.4,85.5,25.1
-68.25,19.25,21.6,85.6,25.0
-68.20,19.25,21.8,85.7,24.9
-68.15,19.25,22.0,85.8,24.8
-68.10,19.25,22.1,86.0,24.7
-68.05,19.25,22.3,86.3,24.5
-68.00,19.25,22.4,86.5,24.4
-67.95,19.25,22.6,86.7,24.2
-67.90,19.25,22.7,86.9,24.0
-67.85,19.25,22.8,87.1,23.8
-67.80,19.25,23.0,87.3,23.7
-67.75,19.25,23.1,87.4,23.5
-67.70,19.25,23.2,87.5,23.3
-67.65,19.25,23.3,87.6,23.1
-67.60,19.25,23.4,87.6,22.9
-67.55,19.25,23.4,87.6,22.7
-67.50,19.25,23.5,87.7,22.6
-67.45,19.25,23.6,87.7,22.4
-67.40,19.25,23.7,87.7,22.2
-67.35,19.25,23.8,87.7,22.1
-67.30,19.25,23.9,87.8,22.0
-67.25,19.25,24.0,87.8,21.9
-67.20,19.25,24.0,87.9,21.7
-67.15,19.25,24.1,88.0,21.6
-67.10,19.25,24.2,88.1,21.5
-67.05,19.25,24.3,88.2,21.4
-67.00,19.25,24.3,88.3,21.4
-66.95,19.25,24.4,88.4,21.3
-66.90,19.25,24.4,88.5,21.2
-66.85,19.25,24.5,88.6,21.2
-66.80,19.25,24.5,88.7,21.1
-66.75,19.25,24.6,88.8,21.1
-66.70,19.25,24.6,88.9,21.0
-66.65,19.25,24.7,89.1,21.0
-66.60,19.25,24.7,89.2,21.0
-66.55,19.25,24.7,89.3,20.9
-66.50,19.25,24.7,89.5,20.9
-66.45,19.25,24.7,89.7,20.9
-66.40,19.25,24.8,89.9,20.9
-66.35,19.25,24.8,90.1,20.9
-66.30,19.25,24.7,90.3,20.8
-66.25,19.25,24.7,90.5,20.8
-66.20,19.25,24.7,90.7,20.8
-66.15,19.25,24.7,90.9,20.8
-66.10,19.25,24.7,91.1,20.7
-66.05,19.25,24.6,91.4,20.7
-66.00,19.25,24.6,91.5,20.6
-65.95,19.25,24.5,91.7,20.6
-65.90,19.25,24.4,91.9,20.5
-65.85,19.25,24.4,92.0,20.5
-65.80,19.25,24.3,92.1,20.4
-65.75,19.25,24.2,92.2,20.3
-65.70,19.25,24.2,92.2,20.2
-65.65,19.25,24.1,92.2,20.1
-65.60,19.25,24.0,92.2,20.0
-65.55,19.25,23.9,92.2,19.9
-65.50,19.25,23.9,92.1,19.8
-65.45,19.25,23.8,92.1,19.7
-65.40,19.25,23.7,92.0,19.6
-65.35,19.25,23.7,92.0,19.5
-65.30,19.25,23.6,91.9,19.4
-65.25,19.25,23.5,91.9,19.3
-65.20,19.25,23.5,91.9,19.2
-65.15,19.25,23.4,91.9,19.1
-65.10,19.25,23.4,92.0,19.0
-65.05,19.25,23.3,92.1,18.9
-65.00,19.25,23.2,92.3,18.8
-64.95,19.25,23.1,92.5,18.7
-64.90,19.25,23.1,92.8,18.6
-64.85,19.25,23.0,93.1,18.5
-64.80,19.25,22.9,93.5,18.5
-64.75,19.25,22.8,93.9,18.4
-64.70,19.25,22.6,94.4,18.3
-64.65,19.25,22.5,94.9,18.2
-64.60,19.25,22.3,95.4,18.1
-64.55,19.25,22.2,95.9,18.0
-64.50,19.25,22.0,96.5,17.9
-64.45,19.25,21.8,97.0,17.7
-64.40,19.25,21.6,97.6,17.6
-64.35,19.25,21.4,98.1,17.4
-64.30,19.25,21.1,98.7,17.3
-64.25,19.25,20.9,99.2,17.1
-64.20,19.25,20.6,99.7,16.9
-64.15,19.25,20.3,100.3,16.7
-64.10,19.25,20.0,100.7,16.4
-64.05,19.25,19.7,101.2,16.2
-64.00,19.25,19.4,101.6,15.9
-63.95,19.25,19.1,102.0,15.7
-63.90,19.25,18.8,102.4,15.4
-63.85,19.25,18.5,102.8,15.1
-63.80,19.25,18.2,103.1,14.8
-63.75,19.25,17.9,103.4,14.5
-63.70,19.25,17.6,103.7,14.2
-63.65,19.25,17.3,104.0,13.8
-63.60,19.25,16.9,104.2,13.5
-63.55,19.25,16.6,104.5,13.2
-63.50,19.25,16.3,104.8,12.8
-63.45,19.25,16.0,105.0,12.5
-63.40,19.25,15.7,105.3,12.2
-63.35,19.25,15.4,105.6,11.9
-63.30,19.25,15.1,105.9,11.5
-63.25,19.25,14.8,106.3,11.2
-63.20,19.25,14.6,106.7,10.9
-63.15,19.25,14.3,107.2,10.6
-63.10,19.25,14.0,107.7,10.3
-63.05,19.25,13.7,108.3,9.9
-63.00,19.25,13.4,108.9,9.6
-62.95,19.25,13.1,109.5,9.3
-62.90,19.25,12.8,110.1,9.0
-62.85,19.25,12.5,110.7,8.7
-62.80,19.25,12.3,111.4,8.4
-62.75,19.25,12.0,112.0,8.1
-62.70,19.25,11.7,112.6,7.8
-62.65,19.25,11.4,113.2,7.5
-62.60,19.25,11.2,113.7,7.2
-62.55,19.25,10.9,114.2,6.9
-62.50,19.25,10.6,114.6,6.6
-62.45,19.25,10.4,115.0,6.3
-62.40,19.25,10.1,115.2,6.0
-62.35,19.25,9.9,115.4,5.7
-62.30,19.25,9.7,115.5,5.5
-62.25,19.25,9.5,115.5,5.2
-62.20,19.25,9.3,115.4,5.0
-62.15,19.25,9.1,115.1,4.8
-62.10,19.25,9.3,114.6,5.1
-62.05,19.25,9.1,114.1,4.8
-62.00,19.25,9.4,113.2,5.2
-61.95,19.25,9.2,112.5,5.0
-61.90,19.25,9.5,111.4,5.3
-61.85,19.25,9.3,110.8,5.1
-61.80,19.25,9.7,109.7,5.5
-61.75,19.25,9.5,109.2,5.3
-61.70,19.25,9.8,108.6,5.7
-70.95,19.30,23.8,97.6,21.2
-70.90,19.30,23.5,97.9,21.1
-70.85,19.30,23.2,98.2,20.9
-70.80,19.30,22.9,98.4,20.8
-70.75,19.30,22.6,98.7,20.7
-70.70,19.30,22.3,98.9,20.6
-70.65,19.30,22.0,99.0,20.5
-70.60,19.30,21.7,99.1,20.3
-70.55,19.30,21.4,99.2,20.2
-70.50,19.30,21.1,99.2,20.1
-70.45,19.30,20.8,99.2,20.0
-70.40,19.30,20.5,99.0,20.0
-70.35,19.30,20.2,98.8,19.9
-70.30,19.30,19.9,98.5,19.8
-70.25,19.30,19.6,98.1,19.7
-70.20,19.30,19.4,97.6,19.7
-70.15,19.30,19.1,97.1,19.7
-70.10,19.30,18.9,96.4,19.7
-70.05,19.30,18.7,95.8,19.7
-70.00,19.30,18.5,95.1,19.8
-69.95,19.30,18.4,94.4,19.9
-69.90,19.30,18.3,93.7,20.0
-69.85,19.30,18.1,93.1,20.2
-69.80,19.30,18.0,92.5,20.3
-69.75,19.30,18.0,92.0,20.6
-69.70,19.30,17.9,91.6,20.8
-69.65,19.30,17.9,91.3,21.0
-69.60,19.30,17.8,91.1,21.2
-69.55,19.30,17.8,91.0,21.5
-69.50,19.30,17.7,90.9,21.7
-69.45,19.30,17.7,90.9,21.9
-69.40,19.30,17.7,90.9,22.1
-69.35,19.30,17.6,91.0,22.3
-69.30,19.30,17.6,91.0,22.4
-69.25,19.30,17.6,91.0,22.5
-69.20,19.30,17.5,91.0,22.6
-69.15,19.30,17.5,90.9,22.6
-69.10,19.30,17.5,90.8,22.7
-69.05,19.30,17.4,90.6,22.7
-69.00,19.30,17.4,90.3,22.6
-68.95,19.30,17.4,89.9,22.6
-68.90,19.30,17.4,89.5,22.6
-68.85,19.30,17.5,89.0,22.5
-68.80,19.30,17.5,88.5,22.5
-68.75,19.30,17.6,87.9,22.5
-68.70,19.30,17.7,87.3,22.4
-68.65,19.30,17.8,86.8,22.4
-68.60,19.30,17.9,86.3,22.4
-68.55,19.30,18.1,85.8,22.4
-68.50,19.30,18.2,85.4,22.3
-68.45,19.30,18.4,85.1,22.3
-68.40,19.30,18.6,84.9,22.3
-68.35,19.30,18.8,84.7,22.3
-68.30,19.30,19.0,84.7,22.2
-68.25,19.30,19.2,84.7,22.2
-68.20,19.30,19.4,84.8,22.1
-68.15,19.30,19.6,84.9,22.0
-68.10,19.30,19.8,85.1,21.9
-68.05,19.30,19.9,85.4,21.8
-68.00,19.30,20.1,85.6,21.7
-67.95,19.30,20.2,85.8,21.6
-67.90,19.30,20.4,86.0,21.5
-67.85,19.30,20.5,86.2,21.4
-67.80,19.30,20.7,86.4,21.2
-67.75,19.30,20.8,86.6,21.1
-67.70,19.30,20.9,86.7,21.0
-67.65,19.30,21.0,86.8,20.8
-67.60,19.30,21.1,86.8,20.7
-67.55,19.30,21.2,86.9,20.6
-67.50,19.30,21.3,86.9,20.5
-67.45,19.30,21.4,87.0,20.4
-67.40,19.30,21.5,87.1,20.3
-67.35,19.30,21.6,87.1,20.2
-67.30,19.30,21.7,87.2,20.1
-67.25,19.30,21.8,87.3,20.0
-67.20,19.30,21.9,87.4,20.0
-67.15,19.30,22.0,87.5,19.9
-67.10,19.30,22.1,87.7,19.8
-67.05,19.30,22.2,87.8,19.8
-67.00,19.30,22.2,87.9,19.7
-66.95,19.30,22.3,88.1,19.7
-66.90,19.30,22.4,88.2,19.6
-66.85,19.30,22.4,88.3,19.6
-66.80,19.30,22.5,88.5,19.6
-66.75,19.30,22.5,88.6,19.5
-66.70,19.30,22.6,88.7,19.5
-66.65,19.30,22.6,88.9,19.5
-66.60,19.30,22.6,89.0,19.5
-66.55,19.30,22.7,89.2,19.5
-66.50,19.30,22.7,89.4,19.4
-66.45,19.30,22.7,89.6,19.4
-66.40,19.30,22.7,89.8,19.4
-66.35,19.30,22.7,90.0,19.4
-66.30,19.30,22.7,90.2,19.4
-66.25,19.30,22.7,90.4,19.4
-66.20,19.30,22.7,90.7,19.3
-66.15,19.30,22.7,90.9,19.3
-66.10,19.30,22.6,91.1,19.3
-66.05,19.30,22.6,91.3,19.2
-66.00,19.30,22.5,91.5,19.2
-65.95,19.30,22.5,91.7,19.1
-65.90,19.30,22.4,91.8,19.1
-65.85,19.30,22.4,91.9,19.0
-65.80,19.30,22.3,92.0,19.0
-65.75,19.30,22.2,92.1,18.9
-65.70,19.30,22.2,92.1,18.8
-65.65,19.30,22.1,92.1,18.7
-65.60,19.30,22.1,92.1,18.7
-65.55,19.30,22.0,92.0,18.6
-65.50,19.30,21.9,92.0,18.5
-65.45,19.30,21.9,91.9,18.4
-65.40,19.30,21.8,91.8,18.3
-65.35,19.30,21.8,91.7,18.2
-65.30,19.30,21.7,91.7,18.1
-65.25,19.30,21.7,91.7,18.0
-65.20,19.30,21.6,91.7,17.9
-65.15,19.30,21.6,91.7,17.8
-65.10,19.30,21.5,91.8,17.8
-65.05,19.30,21.5,92.0,17.7
-65.00,19.30,21.4,92.1,17.6
-64.95,19.30,21.3,92.4,17.5
-64.90,19.30,21.3,92.7,17.4
-64.85,19.30,21.2,93.0,17.4
-64.80,19.30,21.1,93.4,17.3
-64.75,19.30,21.0,93.8,17.2
-64.70,19.30,20.9,94.3,17.1
-64.65,19.30,20.7,94.8,17.0
-64.60,19.30,20.6,95.3,16.9
-64.55,19.30,20.4,95.9,16.8
-64.50,19.30,20.3,96.4,16.7
-64.45,19.30,20.1,96.9,16.6
-64.40,19.30,19.9,97.5,16.5
-64.35,19.30,19.7,98.0,16.3
-64.30,19.30,19.5,98.6,16.1
-64.25,19.30,19.2,99.1,16.0
-64.20,19.30,19.0,99.6,15.8
-64.15,19.30,18.7,100.0,15.6
-64.10,19.30,18.5,100.5,15.3
-64.05,19.30,18.2,100.9,15.1
-64.00,19.30,17.9,101.3,14.8
-63.95,19.30,17.7,101.7,14.6
-63.90,19.30,17.4,102.1,14.3
-63.85,19.30,17.1,102.4,14.0
-63.80,19.30,16.8,102.7,13.7
-63.75,19.30,16.5,103.0,13.4
-63.70,19.30,16.3,103.3,13.1
-63.65,19.30,16.0,103.5,12.8
-63.60,19.30,15.7,103.8,12.5
-63.55,19.30,15.4,104.0,12.2
-63.50,19.30,15.2,104.3,11.8
-63.45,19.30,14.9,104.6,11.5
-63.40,19.30,14.6,104.8,11.2
-63.35,19.30,14.4,105.1,10.9
-63.30,19.30,14.1,105.5,10.6
-63.25,19.30,13.8,105.9,10.3
-63.20,19.30,13.6,106.3,10.0
-63.15,19.30,13.3,106.8,9.7
-63.10,19.30,13.1,107.3,9.4
-63.05,19.30,12.8,107.8,9.1
-63.00,19.30,12.5,108.4,8.8
-62.95,19.30,12.3,109.0,8.5
-62.90,19.30,12.0,109.7,8.2
-62.85,19.30,11.8,110.3,7.9
-62.80,19.30,11.5,111.0,7.6
-62.75,19.30,11.3,111.6,7.3
-62.70,19.30,11.0,112.3,7.0
-62.65,19.30,10.8,112.9,6.8
-62.60,19.30,10.5,113.4,6.5
-62.55,19.30,10.3,113.9,6.2
-62.50,19.30,10.1,114.4,5.9
-62.45,19.30,9.9,114.8,5.7
-62.40,19.30,9.6,115.1,5.4
-62.35,19.30,9.4,115.3,5.2
-62.30,19.30,9.2,115.5,4.9
-62.25,19.30,9.0,115.5,4.7
-62.20,19.30,9.3,115.4,5.0
-62.15,19.30,9.1,115.1,4.8
-62.10,19.30,9.3,114.6,5.1
-62.05,19.30,9.1,114.1,4.8
-62.00,19.30,9.4,113.2,5.2
-61.95,19.30,9.2,112.5,5.0
-61.90,19.30,9.5,111.4,5.3
-61.85,19.30,9.3,110.8,5.1
-61.80,19.30,9.7,109.7,5.5
-61.75,19.30,9.5,109.2,5.3
-61.70,19.30,9.8,108.6,5.7
-70.95,19.35,21.7,97.6,19.9
-70.90,19.35,21.5,97.9,19.7
-70.85,19.35,21.2,98.3,19.6
-70.80,19.35,20.9,98.6,19.4
-70.75,19.35,20.6,98.9,19.3
-70.70,19.35,20.4,99.1,19.1
-70.65,19.35,20.1,99.3,19.0
-70.60,19.35,19.8,99.5,18.8
-70.55,19.35,19.5,99.6,18.7
-70.50,19.35,19.2,99.7,18.6
-70.45,19.35,18.9,99.6,18.4
-70.40,19.35,18.6,99.6,18.3
-70.35,19.35,18.3,99.4,18.2
-70.30,19.35,18.0,99.1,18.1
-70.25,19.35,17.8,98.8,18.0
-70.20,19.35,17.5,98.3,17.9
-70.15,19.35,17.3,97.8,17.8
-70.10,19.35,17.1,97.3,17.8
-70.05,19.35,16.9,96.6,17.7
-70.00,19.35,16.7,96.0,17.8
-69.95,19.35,16.5,95.3,17.8
-69.90,19.35,16.4,94.6,17.9
-69.85,19.35,16.2,94.0,18.0
-69.80,19.35,16.1,93.5,18.1
-69.75,19.35,16.0,93.0,18.2
-69.70,19.35,15.9,92.6,18.4
-69.65,19.35,15.9,92.2,18.6
-69.60,19.35,15.8,92.0,18.7
-69.55,19.35,15.7,91.8,18.9
-69.50,19.35,15.7,91.7,19.1
-69.45,19.35,15.6,91.6,19.2
-69.40,19.35,15.6,91.6,19.4
-69.35,19.35,15.5,91.6,19.5
-69.30,19.35,15.5,91.5,19.6
-69.25,19.35,15.4,91.5,19.6
-69.20,19.35,15.4,91.3,19.7
-69.15,19.35,15.3,91.2,19.7
-69.10,19.35,15.3,90.9,19.7
-69.05,19.35,15.3,90.6,19.7
-69.00,19.35,15.3,90.2,19.7
-68.95,19.35,15.3,89.8,19.6
-68.90,19.35,15.3,89.3,19.6
-68.85,19.35,15.3,88.7,19.6
-68.80,19.35,15.4,88.0,19.5
-68.75,19.35,15.4,87.4,19.5
-68.70,19.35,15.5,86.8,19.5
-68.65,19.35,15.7,86.1,19.5
-68.60,19.35,15.8,85.5,19.5
-68.55,19.35,15.9,85.0,19.5
-68.50,19.35,16.1,84.6,19.5
-68.45,19.35,16.3,84.2,19.5
-68.40,19.35,16.5,84.0,19.5
-68.35,19.35,16.7,83.8,19.5
-68.30,19.35,16.9,83.7,19.5
-68.25,19.35,17.1,83.8,19.4
-68.20,19.35,17.3,83.8,19.4
-68.15,19.35,17.5,84.0,19.4
-68.10,19.35,17.7,84.2,19.3
-68.05,19.35,17.9,84.4,19.3
-68.00,19.35,18.0,84.7,19.2
-67.95,19.35,18.2,84.9,19.1
-67.90,19.35,18.4,85.2,19.1
