segment Texas
29.598 -102.757
29.598 -102.762
29.595 -102.768
29.591 -102.767
29.579 -102.762
29.572 -102.766
29.573 -102.769
29.573 -102.774
29.562 -102.776
29.556 -102.778
29.552 -102.776
29.549 -102.771
29.534 -102.792
29.523 -102.807
29.522 -102.809
29.52 -102.809
29.494 -102.807
29.483 -102.814
29.482 -102.814
29.464 -102.822
29.457 -102.825
29.453 -102.827
29.444 -102.831
29.433 -102.833
29.427 -102.831
29.418 -102.827
29.404 -102.825
29.4 -102.825
29.389 -102.832
29.388 -102.833
29.377 -102.84
29.377 -102.841
29.37 -102.842
29.363 -102.842
29.358 -102.843
29.352 -102.862
29.352 -102.872
29.354 -102.877
29.353 -102.88
29.348 -102.884
29.344 -102.882
29.339 -102.88
29.309 -102.89
29.299 -102.889
29.292 -102.888
29.287 -102.891
29.279 -102.903
29.277 -102.903
29.26 -102.906
29.254 -102.903
29.246 -102.888
29.246 -102.881
29.242 -102.871
29.24 -102.871
29.23 -102.868
29.225 -102.867
29.215 -102.878
29.209 -102.89
29.209 -102.899
29.219 -102.909
29.219 -102.911
29.219 -102.912
29.218 -102.913
29.216 -102.916
29.212 -102.916
29.211 -102.916
29.211 -102.915
29.21 -102.915
29.206 -102.912
29.2 -102.915
29.192 -102.917
29.191 -102.918
29.193 -102.923
29.194 -102.925
29.194 -102.933
29.189 -102.945
29.181 -102.947
29.177 -102.951
29.176 -102.953
29.186 -102.977
29.185 -102.982
29.183 -102.989
29.183 -102.99
29.182 -102.992
29.18 -102.995
29.179 -102.995
29.173 -102.998
29.161 -102.996
29.15 -103.002
29.149 -103.005
29.148 -103.008
29.138 -103.01
29.126 -103.015
29.125 -103.017
29.119 -103.025
29.114 -103.033
29.107 -103.033
29.106 -103.034
29.103 -103.036
29.099 -103.04
29.098 -103.049
29.097 -103.055
29.094 -103.062
29.092 -103.067
29.089 -103.074
29.086 -103.076
29.08 -103.077
29.076 -103.077
29.064 -103.092
29.058 -103.1
29.049 -103.101
29.041 -103.103
29.031 -103.101
29.027 -103.1
29.018 -103.102
29.014 -103.108
29 -103.117
28.989 -103.114
28.986 -103.115
28.985 -103.115
28.985 -103.116
28.982 -103.127
28.984 -103.135
28.978 -103.143
28.973 -103.157
28.972 -103.164
28.974 -103.166
28.979 -103.166
28.981 -103.174
28.982 -103.183
28.985 -103.195
28.985 -103.196
28.987 -103.208
28.991 -103.227
28.991 -103.228
28.992 -103.228
28.991 -103.228
28.991 -103.229
28.982 -103.239
28.98 -103.245
28.981 -103.247
28.981 -103.249
28.985 -103.252
28.987 -103.253
28.99 -103.26
28.99 -103.266
28.988 -103.27
28.987 -103.271
28.985 -103.272
28.983 -103.273
28.983 -103.274
28.982 -103.281
28.984 -103.282
28.987 -103.285
28.994 -103.286
29 -103.289
29.004 -103.297
29.006 -103.302
29.01 -103.313
29.012 -103.315
29.017 -103.324
29.022 -103.331
29.027 -103.333
29.029 -103.333
29.033 -103.332
29.04 -103.335
29.041 -103.341
29.037 -103.348
29.029 -103.351
29.022 -103.355
29.021 -103.356
29.019 -103.362
29.024 -103.382
29.026 -103.386
29.031 -103.4
29.032 -103.403
29.042 -103.427
29.042 -103.428
29.047 -103.43
29.055 -103.435
29.059 -103.44
29.065 -103.45
29.067 -103.453
29.069 -103.457
29.068 -103.46
29.067 -103.463
29.069 -103.469
29.073 -103.471
29.075 -103.471
29.081 -103.471
29.087 -103.475
29.095 -103.484
29.109 -103.495
29.116 -103.501
29.119 -103.503
29.119 -103.506
29.12 -103.513
29.121 -103.525
29.125 -103.524
29.133 -103.523
29.137 -103.525
29.145 -103.539
29.151 -103.552
29.155 -103.559
29.15 -103.579
29.15 -103.592
29.155 -103.599
29.16 -103.606
29.162 -103.608
29.166 -103.611
29.163 -103.625
29.162 -103.629
29.161 -103.638
29.159 -103.646
29.163 -103.653
29.169 -103.657
29.171 -103.66
29.173 -103.668
29.173 -103.67
29.178 -103.689
29.178 -103.69
29.177 -103.697
29.178 -103.699
29.185 -103.714
29.191 -103.725
29.199 -103.732
29.209 -103.742
29.219 -103.751
29.225 -103.755
29.226 -103.756
29.227 -103.769
29.232 -103.778
29.242 -103.78
29.243 -103.78
29.249 -103.782
29.258 -103.789
29.259 -103.793
29.26 -103.795
29.267 -103.809
29.271 -103.817
29.272 -103.819
29.278 -103.838
29.281 -103.855
29.282 -103.857
29.285 -103.881
29.285 -103.897
29.284 -103.91
29.284 -103.916
29.284 -103.917
29.285 -103.918
29.285 -103.919
29.286 -103.919
29.29 -103.919
29.294 -103.925
29.295 -103.944
29.299 -103.966
29.296 -103.975
29.299 -103.983
29.305 -103.999
29.31 -104.012
29.313 -104.019
29.32 -104.038
29.326 -104.047
29.331 -104.056
29.334 -104.056
29.338 -104.057
29.342 -104.069
29.345 -104.076
29.346 -104.082
29.354 -104.091
29.36 -104.093
29.367 -104.098
29.373 -104.106
29.38 -104.123
29.381 -104.125
29.382 -104.133
29.382 -104.136
29.383 -104.144
29.385 -104.147
29.387 -104.149
29.389 -104.152
29.393 -104.157
29.399 -104.167
29.413 -104.18
29.426 -104.181
29.427 -104.182
29.443 -104.196
29.448 -104.208
29.452 -104.213
29.456 -104.214
29.462 -104.214
29.473 -104.213
29.477 -104.219
29.478 -104.221
29.48 -104.228
29.481 -104.229
29.487 -104.234
29.493 -104.233
29.497 -104.236
29.498 -104.238
29.502 -104.247
29.506 -104.254
29.509 -104.26
29.511 -104.262
29.514 -104.264
29.516 -104.271
29.516 -104.275
29.521 -104.293
29.524 -104.307
29.524 -104.309
29.525 -104.312
29.528 -104.318
29.526 -104.321
29.523 -104.326
29.522 -104.327
29.519 -104.335
29.52 -104.338
29.53 -104.353
29.542 -104.369
29.543 -104.371
29.543 -104.372
29.543 -104.376
29.543 -104.381
29.556 -104.395
29.557 -104.395
29.558 -104.395
29.561 -104.394
29.564 -104.396
29.565 -104.396
29.568 -104.398
29.572 -104.4
29.573 -104.4
29.604 -104.452
29.609 -104.467
29.628 -104.483
29.63 -104.487
29.634 -104.494
29.638 -104.503
29.64 -104.508
29.643 -104.511
29.647 -104.514
29.652 -104.518
29.669 -104.533
29.671 -104.536
29.676 -104.54
29.679 -104.54
29.681 -104.541
29.684 -104.538
29.687 -104.536
29.69 -104.536
29.693 -104.538
29.704 -104.544
29.706 -104.546
29.717 -104.552
29.731 -104.556
29.738 -104.555
29.741 -104.555
29.745 -104.557
29.759 -104.566
29.77 -104.566
29.779 -104.571
29.801 -104.586
29.81 -104.592
29.809 -104.594
29.811 -104.599
29.819 -104.61
29.82 -104.61
29.827 -104.613
29.834 -104.615
29.844 -104.619
29.845 -104.624
29.852 -104.629
29.853 -104.63
29.854 -104.63
29.861 -104.63
29.863 -104.63
29.864 -104.631
29.87 -104.633
29.873 -104.636
29.881 -104.646
29.889 -104.657
29.891 -104.658
29.892 -104.659
29.901 -104.659
29.904 -104.662
29.907 -104.666
29.911 -104.672
29.925 -104.68
29.932 -104.681
29.956 -104.684
29.975 -104.68
29.977 -104.68
29.99 -104.685
30.015 -104.69
30.019 -104.694
30.021 -104.701
30.021 -104.702
30.022 -104.702
30.023 -104.703
30.024 -104.704
30.025 -104.704
30.028 -104.703
30.036 -104.701
30.051 -104.707
30.052 -104.707
30.063 -104.704
30.065 -104.704
30.065 -104.7
30.065 -104.699
30.065 -104.698
30.066 -104.698
30.07 -104.693
30.081 -104.687
30.085 -104.685
30.086 -104.685
30.094 -104.686
30.096 -104.686
30.098 -104.687
30.107 -104.692
30.119 -104.694
30.132 -104.695
30.139 -104.692
30.149 -104.69
30.162 -104.688
30.179 -104.687
30.212 -104.703
30.219 -104.708
30.223 -104.711
30.238 -104.713
30.248 -104.722
30.251 -104.724
30.252 -104.725
30.261 -104.733
30.261 -104.734
30.261 -104.737
30.259 -104.74
30.261 -104.75
30.264 -104.752
30.273 -104.755
30.282 -104.758
30.301 -104.762
30.313 -104.779
30.324 -104.79
30.33 -104.797
30.335 -104.81
30.338 -104.811
30.343 -104.812
30.347 -104.813
30.356 -104.814
30.36 -104.815
30.366 -104.818
30.37 -104.824
30.374 -104.837
30.383 -104.85
30.39 -104.86
30.409 -104.857
30.419 -104.852
30.429 -104.861
30.441 -104.865
30.444 -104.865
30.454 -104.868
30.459 -104.87
30.463 -104.869
30.465 -104.866
30.467 -104.866
30.484 -104.87
30.497 -104.873
30.511 -104.877
30.514 -104.879
30.517 -104.88
30.521 -104.882
30.535 -104.889
30.541 -104.89
30.551 -104.892
30.56 -104.895
30.57 -104.899
30.584 -104.909
30.585 -104.91
30.597 -104.919
30.605 -104.925
30.605 -104.927
30.604 -104.935
30.604 -104.94
30.606 -104.953
30.608 -104.967
30.61 -104.972
30.611 -104.973
30.622 -104.98
30.629 -104.982
30.635 -104.984
30.652 -104.986
30.661 -104.986
30.673 -105.001
30.681 -105.002
30.686 -105.007
30.686 -105.008
30.684 -105.02
30.686 -105.036
30.687 -105.043
30.685 -105.045
30.681 -105.05
30.681 -105.051
30.683 -105.055
30.686 -105.062
30.692 -105.062
30.698 -105.063
30.711 -105.085
30.719 -105.098
30.73 -105.108
30.738 -105.111
30.743 -105.111
30.746 -105.114
30.748 -105.12
30.75 -105.123
30.753 -105.14
30.751 -105.152
30.754 -105.158
30.757 -105.16
30.758 -105.16
30.767 -105.161
30.771 -105.164
30.772 -105.165
30.772 -105.17
30.772 -105.178
30.777 -105.183
30.784 -105.186
30.792 -105.195
30.792 -105.196
30.788 -105.204
30.786 -105.206
30.785 -105.213
30.786 -105.216
30.79 -105.217
30.793 -105.216
30.797 -105.215
30.802 -105.219
30.802 -105.222
30.803 -105.232
30.803 -105.238
30.799 -105.25
30.797 -105.255
30.798 -105.261
30.809 -105.273
30.814 -105.279
30.818 -105.283
30.822 -105.287
30.822 -105.289
30.822 -105.296
30.819 -105.301
30.817 -105.304
30.817 -105.315
30.823 -105.317
30.825 -105.318
30.827 -105.32
30.828 -105.323
30.831 -105.33
30.838 -105.348
30.842 -105.353
30.846 -105.358
30.847 -105.36
30.847 -105.361
30.848 -105.367
30.849 -105.377
30.851 -105.388
30.853 -105.394
30.855 -105.397
30.858 -105.396
30.869 -105.395
30.872 -105.394
30.876 -105.396
30.889 -105.4
30.891 -105.403
30.9 -105.414
30.906 -105.43
30.916 -105.445
30.918 -105.449
30.92 -105.452
30.925 -105.46
30.932 -105.47
30.933 -105.472
30.936 -105.476
30.943 -105.488
30.949 -105.496
30.95 -105.497
30.954 -105.497
30.957 -105.498
30.963 -105.502
30.966 -105.508
30.985 -105.533
30.985 -105.541
30.985 -105.544
30.99 -105.557
31.009 -105.57
31.016 -105.575
31.02 -105.578
31.021 -105.578
31.022 -105.579
31.025 -105.581
31.027 -105.581
31.028 -105.581
31.034 -105.58
31.035 -105.58
31.036 -105.58
31.037 -105.58
31.057 -105.585
31.063 -105.593
31.065 -105.596
31.075 -105.599
31.083 -105.603
31.099 -105.627
31.098 -105.642
31.114 -105.647
31.116 -105.649
31.121 -105.663
31.124 -105.674
31.136 -105.709
31.141 -105.717
31.143 -105.718
31.149 -105.72
31.165 -105.743
31.164 -105.764
31.167 -105.773
31.169 -105.774
31.183 -105.78
31.187 -105.78
31.191 -105.78
31.198 -105.783
31.201 -105.791
31.202 -105.794
31.231 -105.819
31.237 -105.826
31.247 -105.836
31.266 -105.851
31.285 -105.866
31.289 -105.869
31.289 -105.87
31.292 -105.876
31.29 -105.891
31.291 -105.895
31.307 -105.903
31.313 -105.909
31.313 -105.915
31.313 -105.932
31.313 -105.933
31.314 -105.933
31.319 -105.938
31.34 -105.948
31.353 -105.946
31.365 -105.954
31.366 -105.97
31.387 -105.998
31.392 -106.004
31.392 -106.005
31.393 -106.006
31.394 -106.023
31.399 -106.08
31.412 -106.096
31.416 -106.101
31.418 -106.103
31.421 -106.107
31.424 -106.112
31.425 -106.133
31.431 -106.144
31.439 -106.158
31.456 -106.175
31.456 -106.176
31.457 -106.177
31.459 -106.183
31.466 -106.206
31.474 -106.213
31.48 -106.219
31.5 -106.224
31.513 -106.237
31.531 -106.243
31.54 -106.246
31.541 -106.246
31.548 -106.255
31.562 -106.28
31.562 -106.281
31.584 -106.288
31.595 -106.292
31.601 -106.295
31.62 -106.304
31.627 -106.309
31.659 -106.331
31.664 -106.335
31.672 -106.338
31.691 -106.347
31.697 -106.35
31.702 -106.357
31.709 -106.368
31.711 -106.37
31.715 -106.374
31.728 -106.378
31.732 -106.381
31.735 -106.386
31.739 -106.395
31.745 -106.404
31.752 -106.418
31.753 -106.422
31.754 -106.432
31.756 -106.435
31.761 -106.444
31.765 -106.452
31.76 -106.468
31.754 -106.471
31.753 -106.472
31.751 -106.474
31.75 -106.475
31.75 -106.476
31.748 -106.483
31.748 -106.485
31.748 -106.486
31.748 -106.488
31.748 -106.49
31.761 -106.507
31.763 -106.509
31.765 -106.512
31.776 -106.524
31.782 -106.529
31.784 -106.529
31.787 -106.528
31.789 -106.528
31.79 -106.528
31.791 -106.528
31.792 -106.531
31.792 -106.532
31.792 -106.533
31.796 -106.535
31.797 -106.535
31.798 -106.535
31.799 -106.536
31.802 -106.542
31.804 -106.545
31.805 -106.545
31.807 -106.547
31.809 -106.552
31.81 -106.558
31.811 -106.561
31.811 -106.563
31.813 -106.563
31.813 -106.567
31.812 -106.569
31.81 -106.571
31.81 -106.577
31.814 -106.581
31.816 -106.582
31.822 -106.588
31.823 -106.589
31.825 -106.594
31.825 -106.603
31.828 -106.605
31.835 -106.603
31.84 -106.602
31.844 -106.602
31.846 -106.605
31.846 -106.606
31.846 -106.615
31.853 -106.622
31.856 -106.626
31.861 -106.628
31.862 -106.63
31.866 -106.636
31.872 -106.636
31.874 -106.635
31.88 -106.631
31.884 -106.629
31.885 -106.63
31.886 -106.63
31.886 -106.631
31.889 -106.634
31.89 -106.635
31.891 -106.636
31.892 -106.638
31.893 -106.643
31.895 -106.645
31.896 -106.646
31.899 -106.645
31.905 -106.641
31.909 -106.635
31.91 -106.634
31.91 -106.633
31.912 -106.626
31.914 -106.623
31.916 -106.618
31.918 -106.615
31.918 -106.614
31.92 -106.612
31.922 -106.616
31.925 -106.624
31.924 -106.629
31.927 -106.63
31.93 -106.625
31.935 -106.623
31.937 -106.622
31.941 -106.622
31.946 -106.624
31.948 -106.616
31.956 -106.615
31.956 -106.618
31.953 -106.623
31.955 -106.625
31.957 -106.626
31.961 -106.624
31.963 -106.62
31.965 -106.619
31.967 -106.619
31.972 -106.62
31.973 -106.622
31.973 -106.623
31.971 -106.626
31.971 -106.63
31.977 -106.638
31.98 -106.64
31.986 -106.636
31.99 -106.631
31.99 -106.63
31.99 -106.628
31.99 -106.627
31.991 -106.624
31.995 -106.619
32 -106.618
32.001 -106.599
32.001 -106.595
32.001 -106.588
32.001 -106.583
32.001 -106.566
32.001 -106.565
32.001 -106.564
32.001 -106.562
32.001 -106.559
32.001 -106.517
32.001 -106.411
32.001 -106.409
32.001 -106.394
32.001 -106.377
32.001 -106.324
32.002 -106.313
32.002 -106.206
32.002 -106.201
32.002 -106.182
32.003 -106.126
32.002 -106.05
32.002 -105.998
32.002 -105.901
32.002 -105.886
32.002 -105.854
32.002 -105.751
32.002 -105.731
32.001 -105.564
32.001 -105.429
32.001 -105.427
32.001 -105.39
32.001 -105.34
32.001 -105.201
32 -105.154
32 -105.15
32 -105.148
32.001 -105.133
32.001 -105.131
32 -105.118
32.001 -105.079
32.001 -105.077
32 -104.918
32 -104.644
32 -104.641
32 -104.532
32 -104.025
32 -103.98
32.001 -103.875
32 -103.748
32 -103.724
32 -103.713
32 -103.602
32 -103.326
32 -103.279
32 -103.27
32 -103.268
32.001 -103.216
32 -103.133
32 -103.089
32 -103.086
32.001 -103.064
32.087 -103.064
32.123 -103.064
32.145 -103.064
32.522 -103.065
32.588 -103.065
32.6 -103.065
32.602 -103.065
32.625 -103.065
32.646 -103.065
32.683 -103.065
32.691 -103.065
32.709 -103.065
32.727 -103.065
32.777 -103.065
32.784 -103.065
32.785 -103.065
32.828 -103.065
32.849 -103.065
32.857 -103.065
32.858 -103.065
32.868 -103.065
32.879 -103.065
32.9 -103.065
32.959 -103.065
32.964 -103.065
33 -103.065
33.01 -103.064
33.039 -103.064
33.042 -103.064
33.066 -103.063
33.093 -103.063
33.124 -103.062
33.219 -103.06
33.256 -103.06
33.26 -103.059
33.315 -103.058
33.329 -103.057
33.388 -103.057
33.571 -103.053
33.629 -103.052
33.642 -103.051
33.65 -103.052
33.658 -103.051
33.672 -103.051
33.702 -103.05
33.738 -103.05
33.746 -103.049
33.825 -103.047
33.85 -103.047
33.902 -103.046
33.906 -103.046
33.946 -103.045
33.975 -103.044
34.004 -103.044
34.018 -103.044
34.033 -103.044
34.037 -103.044
34.042 -103.044
34.044 -103.044
34.05 -103.044
34.063 -103.044
34.079 -103.044
34.088 -103.044
34.093 -103.044
34.097 -103.044
34.113 -103.044
34.257 -103.044
34.289 -103.044
34.303 -103.044
34.313 -103.044
34.376 -103.044
34.377 -103.044
34.38 -103.044
34.381 -103.044
34.384 -103.044
34.385 -103.044
34.389 -103.044
34.39 -103.044
34.391 -103.044
34.394 -103.044
34.397 -103.044
34.401 -103.044
34.405 -103.044
34.456 -103.044
34.46 -103.044
34.463 -103.044
34.511 -103.043
34.62 -103.043
34.652 -103.043
34.653 -103.043
34.671 -103.043
34.747 -103.043
34.792 -103.043
34.85 -103.043
34.9 -103.043
35.032 -103.043
35.11 -103.043
35.125 -103.043
35.136 -103.043
35.143 -103.043
35.145 -103.043
35.159 -103.043
35.179 -103.042
35.182 -103.042
35.183 -103.042
35.212 -103.042
35.241 -103.043
35.25 -103.042
35.622 -103.042
35.651 -103.041
35.792 -103.041
35.796 -103.042
35.814 -103.042
35.825 -103.042
35.838 -103.041
36.055 -103.041
36.229 -103.041
36.318 -103.042
36.5 -103.042
36.5 -103.002
segment Texas
28.172 -96.819
28.175 -96.816
28.189 -96.792
28.191 -96.733
28.198 -96.704
28.203 -96.697
28.211 -96.703
28.216 -96.703
28.218 -96.687
28.227 -96.662
28.229 -96.661
28.233 -96.663
28.251 -96.652
28.277 -96.608
28.28 -96.608
28.281 -96.612
28.283 -96.61
28.297 -96.593
28.302 -96.581
28.302 -96.553
28.306 -96.547
28.316 -96.542
28.323 -96.529
28.331 -96.476
28.337 -96.451
28.345 -96.434
28.355 -96.419
28.363 -96.415
28.367 -96.417
28.37 -96.413
28.371 -96.403
28.367 -96.401
28.362 -96.401
28.349 -96.399
28.344 -96.398
28.327 -96.414
28.319 -96.439
28.294 -96.496
28.271 -96.548
28.249 -96.587
28.236 -96.611
28.23 -96.622
28.182 -96.695
28.137 -96.758
28.08 -96.831
28.065 -96.85
28.061 -96.854
28.059 -96.856
28.055 -96.86
28.021 -96.897
28.019 -96.898
27.99 -96.929
27.951 -96.967
27.911 -97.001
27.87 -97.032
27.853 -97.042
27.837 -97.045
27.835 -97.046
27.83 -97.051
27.822 -97.058
27.803 -97.076
27.799 -97.08
27.795 -97.084
27.793 -97.085
27.755 -97.114
27.753 -97.116
27.751 -97.117
27.749 -97.119
27.718 -97.139
27.711 -97.144
27.678 -97.166
27.677 -97.167
27.645 -97.185
27.632 -97.192
27.62 -97.199
27.615 -97.202
27.596 -97.212
27.592 -97.214
27.576 -97.222
27.493 -97.265
27.492 -97.266
27.472 -97.276
27.408 -97.304
27.348 -97.327
27.278 -97.347
27.268 -97.35
27.21 -97.363
27.161 -97.371
27.101 -97.377
27.048 -97.379
26.993 -97.378
26.91 -97.371
26.875 -97.365
26.872 -97.365
26.867 -97.364
26.812 -97.352
26.809 -97.351
26.805 -97.351
26.736 -97.333
26.646 -97.304
26.635 -97.301
26.628 -97.298
26.625 -97.297
26.6 -97.288
26.565 -97.275
26.554 -97.269
26.553 -97.269
26.519 -97.258
26.434 -97.23
26.411 -97.224
26.35 -97.207
26.307 -97.195
26.267 -97.186
26.22 -97.178
26.216 -97.177
26.192 -97.173
26.167 -97.17
26.163 -97.17
26.138 -97.167
26.089 -97.161
26.08 -97.159
26.067 -97.154
26.068 -97.161
26.078 -97.17
26.103 -97.172
26.146 -97.18
26.177 -97.179
26.214 -97.184
26.272 -97.194
26.354 -97.215
26.386 -97.227
26.406 -97.24
26.411 -97.241
26.434 -97.243
26.456 -97.248
26.471 -97.254
26.483 -97.263
26.522 -97.276
26.528 -97.292
26.557 -97.311
26.571 -97.308
26.577 -97.309
26.598 -97.317
26.6 -97.318
26.612 -97.325
26.647 -97.338
26.666 -97.336
26.701 -97.346
26.711 -97.363
26.724 -97.37
26.736 -97.371
26.74 -97.368
26.759 -97.364
26.767 -97.365
26.775 -97.369
26.782 -97.37
26.796 -97.368
26.808 -97.373
26.821 -97.387
26.876 -97.384
26.889 -97.386
26.902 -97.392
26.946 -97.39
27.052 -97.39
27.067 -97.39
27.083 -97.386
27.091 -97.387
27.094 -97.391
27.157 -97.39
27.199 -97.378
27.203 -97.38
27.205 -97.387
27.229 -97.382
27.25 -97.375
27.276 -97.373
27.278 -97.373
27.299 -97.367
27.303 -97.365
27.305 -97.36
27.308 -97.358
27.327 -97.362
27.333 -97.367
27.36 -97.362
27.39 -97.347
27.402 -97.336
27.412 -97.331
27.418 -97.33
27.425 -97.331
27.434 -97.33
27.464 -97.317
27.497 -97.294
27.522 -97.283
27.541 -97.268
27.542 -97.267
27.543 -97.266
27.556 -97.258
27.562 -97.261
27.563 -97.262
27.567 -97.26
27.568 -97.26
27.578 -97.253
27.579 -97.252
27.581 -97.248
27.582 -97.248
27.598 -97.237
27.602 -97.241
27.603 -97.241
27.607 -97.243
27.632 -97.232
27.632 -97.231
27.633 -97.222
27.63 -97.219
27.631 -97.217
27.632 -97.214
27.65 -97.201
27.665 -97.197
27.678 -97.198
27.685 -97.203
27.688 -97.203
27.689 -97.2
27.693 -97.19
27.695 -97.188
27.72 -97.171
27.732 -97.166
27.734 -97.161
27.733 -97.154
27.735 -97.147
27.752 -97.131
27.756 -97.128
27.76 -97.128
27.763 -97.125
27.789 -97.103
27.792 -97.103
27.796 -97.103
27.796 -97.102
27.798 -97.102
27.802 -97.101
27.808 -97.099
27.812 -97.095
27.814 -97.093
27.819 -97.093
27.823 -97.099
27.822 -97.104
27.82 -97.126
27.82 -97.13
27.825 -97.134
27.827 -97.132
27.832 -97.107
27.836 -97.088
27.842 -97.057
27.843 -97.056
27.859 -97.043
27.907 -97.014
27.911 -97.018
27.917 -97.016
27.954 -96.986
27.976 -96.978
27.978 -96.979
27.978 -96.981
27.976 -96.986
27.981 -96.987
28.002 -96.978
28.02 -96.968
28.02 -96.967
28.013 -96.965
28.012 -96.963
28.016 -96.953
28.027 -96.947
28.035 -96.932
28.043 -96.926
28.051 -96.93
28.057 -96.927
28.076 -96.906
28.077 -96.891
28.084 -96.886
28.087 -96.888
28.099 -96.889
28.117 -96.887
28.131 -96.879
28.133 -96.875
28.131 -96.871
28.126 -96.865
28.116 -96.857
28.109 -96.845
28.112 -96.83
28.112 -96.827
28.12 -96.817
28.126 -96.81
28.136 -96.811
28.158 -96.817
28.163 -96.82
28.167 -96.823
28.172 -96.819
