# Flt#  Seg#     Lat1        Lon1        Lat2        Lon2        Rake     Slp_rt   Slp_sig
 2574     5    42.84571  -118.42511    42.87194  -118.40204   -77.900     0.116     0.057
 2574     6    42.87194  -118.40204    42.88955  -118.38659   -77.900     0.116     0.057
 2574     7    42.88955  -118.38659    42.90831  -118.37508   -77.900     0.116     0.057
 2574     8    42.90831  -118.37508    42.94879  -118.33412   -77.900     0.116     0.057
 2574     9    42.94879  -118.33412    43.00763  -118.28614   -77.900     0.116     0.057
 2574    10    43.00763  -118.28614    43.03664  -118.26985   -77.900     0.116     0.057
 2574    11    43.03664  -118.26985    43.05344  -118.24811   -77.900     0.116     0.057
 2576     1    43.59221  -121.12355    43.57135  -121.14412   -83.400     0.054     0.086
 2576     2    43.57135  -121.14412    43.51072  -121.23736   -83.400     0.054     0.086
 2576     3    43.51072  -121.23736    43.49978  -121.28809   -83.400     0.054     0.086
 2576     4    43.49978  -121.28809    43.45501  -121.37248   -83.400     0.054     0.086
 2576     5    43.45501  -121.37248    43.41020  -121.45675   -83.400     0.054     0.086
 2578     1    45.36039  -122.56984    45.37707  -122.58112    90.900     0.421     0.085
 2578     2    45.37707  -122.58112    45.38364  -122.58394    90.900     0.421     0.085
 2578     3    45.38364  -122.58394    45.38989  -122.58839    90.900     0.421     0.085
 2578     4    45.38989  -122.58839    45.39552  -122.59730    90.900     0.421     0.085
 2578     5    45.39552  -122.59730    45.40896  -122.62357    90.900     0.421     0.085
 2578     6    45.40896  -122.62357    45.42084  -122.63885    90.900     0.421     0.085
 2578     7    45.42084  -122.63885    45.42615  -122.64865    90.900     0.421     0.085
 2578     8    45.42615  -122.64865    45.43021  -122.66111    90.900     0.421     0.085
 2578     9    45.43021  -122.66111    45.43354  -122.66572    90.900     0.421     0.085
 2578    10    45.43354  -122.66572    45.44000  -122.67106    90.900     0.421     0.085
 2578    11    45.44000  -122.67106    45.46082  -122.68813    90.900     0.421     0.085
 2578    12    45.46082  -122.68813    45.48434  -122.70549    90.900     0.421     0.085
 2578    13    45.48434  -122.70549    45.49142  -122.72508    90.900     0.421     0.085
 2578    14    45.49142  -122.72508    45.49745  -122.73428    90.900     0.421     0.085
 2578    15    45.49745  -122.73428    45.51659  -122.74749    90.900     0.421     0.085
 2578    16    45.51659  -122.74749    45.52137  -122.75387    90.900     0.421     0.085
 2578    17    45.52137  -122.75387    45.54466  -122.78029    90.900     0.421     0.085
 2578    18    45.54466  -122.78029    45.55422  -122.79483    90.900     0.421     0.085
 2578    19    45.55422  -122.79483    45.56067  -122.80760    90.900     0.421     0.085
 2578    20    45.56067  -122.80760    45.57355  -122.81472    90.900     0.421     0.085
 2578    21    45.57355  -122.81472    45.59017  -122.83015    90.900     0.421     0.085
 2578    22    45.59017  -122.83015    45.59578  -122.83431    90.900     0.421     0.085
 2578    23    45.59578  -122.83431    45.61509  -122.83995    90.900     0.421     0.085
 2706     1    39.59973  -111.22290    39.53118  -111.21904   -87.200     0.127     0.053
 2706     2    39.53118  -111.21904    39.50010  -111.23144   -87.200     0.127     0.053
 2706     3    39.50010  -111.23144    39.46812  -111.22883   -87.200     0.127     0.053
 2706     4    39.46812  -111.22883    39.43146  -111.23332   -87.200     0.127     0.053
 2706     5    39.43146  -111.23332    39.35986  -111.25794   -87.200     0.127     0.053
 2706     6    39.35986  -111.25794    39.30209  -111.27115   -87.200     0.127     0.053
 2706     7    39.30209  -111.27115    39.25834  -111.27034   -87.200     0.127     0.053
 2706     8    39.25834  -111.27034    39.18468  -111.25812   -87.200     0.127     0.053
 2708     1    41.90138  -112.55056    41.85256  -112.55678   -88.500     0.196     0.033
 2708     2    41.85256  -112.55678    41.78881  -112.55554   -88.500     0.196     0.033
 2708     3    41.78881  -112.55554    41.76432  -112.56078   -88.500     0.196     0.033
 2708     4    41.76432  -112.56078    41.69905  -112.59434   -88.500     0.196     0.033
 2708     5    41.69905  -112.59434    41.67342  -112.61804   -88.500     0.196     0.033
 2804     1    48.02625  -123.29464    48.02494  -123.34337    84.200     0.149     0.100
 2804     2    48.02494  -123.34337    48.05824  -123.52468    84.200     0.149     0.100
 2804     3    48.05824  -123.52468    48.07719  -123.69896    84.200     0.149     0.100
 2804     4    48.07719  -123.69896    48.09762  -123.79192    84.200     0.149     0.100
 2804     5    48.09762  -123.79192    48.09892  -123.79573    84.200     0.149     0.100
 2804     6    48.09892  -123.79573    48.12514  -123.89390    84.200     0.149     0.100
 2804     7    48.12514  -123.89390    48.12379  -123.91859    84.200     0.149     0.100
 2804     8    48.12379  -123.91859    48.12742  -123.94526    84.200     0.149     0.100
 2804     9    48.12742  -123.94526    48.13435  -123.96184    84.200     0.149     0.100
 2810     1    47.37514  -122.51220    47.38041  -122.63812    88.500     0.210     0.106
 2810     2    47.38041  -122.63812    47.37740  -122.65410    88.500     0.210     0.106
 2810     3    47.37740  -122.65410    47.37422  -122.67171    88.500     0.210     0.106
 2810     4    47.37422  -122.67171    47.37033  -122.70800    88.500     0.210     0.106
 2810     5    47.37033  -122.70800    47.36496  -122.80617    88.500     0.210     0.106
 2810     6    47.36496  -122.80617    47.36467  -122.82702    88.500     0.210     0.106
 2810     7    47.36467  -122.82702    47.36836  -122.84497    88.500     0.210     0.106
 2810     8    47.36836  -122.84497    47.36826  -122.86299    88.500     0.210     0.106
 2810     9    47.36826  -122.86299    47.37120  -122.87731    88.500     0.210     0.106
 2810    10    47.37120  -122.87731    47.37341  -122.89843    88.500     0.210     0.106
 2810    11    47.37341  -122.89843    47.37439  -122.92835    88.500     0.210     0.106
 2810    12    47.37439  -122.92835    47.37355  -122.96516    88.500     0.210     0.106
 2842     1    47.55341  -122.24326    47.55534  -122.23198    89.400     0.339     0.268
 2842     2    47.55534  -122.23198    47.55362  -122.20734    89.400     0.339     0.268
 2842     3    47.55362  -122.20734    47.53115  -122.12421    89.400     0.339     0.268
 2842     4    47.53115  -122.12421    47.52732  -122.09103    89.400     0.339     0.268
 2842     5    47.52732  -122.09103    47.52670  -122.06524    89.400     0.339     0.268
 2842     6    47.52670  -122.06524    47.52772  -122.04832    89.400     0.339     0.268
 2842     7    47.52772  -122.04832    47.53305  -122.02423    89.400     0.339     0.268
 2880     1    47.55448  -122.83700    47.55499  -122.81764    90.400     0.368     0.252
 2880     2    47.55499  -122.81764    47.55645  -122.78697    90.400     0.368     0.252
 2880     3    47.55645  -122.78697    47.55891  -122.76505    90.400     0.368     0.252
 2880     4    47.55891  -122.76505    47.56095  -122.75181    90.400     0.368     0.252
 2880     5    47.56095  -122.75181    47.55981  -122.71364    90.400     0.368     0.252
 2880     6    47.55981  -122.71364    47.55804  -122.69081    90.400     0.368     0.252
 2880     7    47.55804  -122.69081    47.55740  -122.67452    90.400     0.368     0.252
 2880     8    47.55740  -122.67452    47.56002  -122.65187    90.400     0.368     0.252
 2880     9    47.56002  -122.65187    47.55971  -122.63467    90.400     0.368     0.252
 2880    10    47.55971  -122.63467    47.55487  -122.58943    90.400     0.368     0.252
 2880    11    47.55487  -122.58943    47.55844  -122.51154    90.400     0.368     0.252
 2880    12    47.55844  -122.51154    47.55643  -122.46362    90.400     0.368     0.252
 2880    13    47.55643  -122.46362    47.54509  -122.40795    90.400     0.368     0.252
 2880    14    47.54509  -122.40795    47.52790  -122.36278    90.400     0.368     0.252
 2880    15    47.52790  -122.36278    47.51717  -122.34569    90.400     0.368     0.252
 2880    16    47.51717  -122.34569    47.51530  -122.32521    90.400     0.368     0.252
 2880    17    47.51530  -122.32521    47.51725  -122.30553    90.400     0.368     0.252
 2880    18    47.51725  -122.30553    47.51999  -122.29533    90.400     0.368     0.252
 2880    19    47.51999  -122.29533    47.53068  -122.27006    90.400     0.368     0.252
 2880    20    47.53068  -122.27006    47.53765  -122.24484    90.400     0.368     0.252
 2880    21    47.53765  -122.24484    47.52501  -122.19003    90.400     0.368     0.252
 2880    22    47.52501  -122.19003    47.51674  -122.16352    90.400     0.368     0.252
 2880    23    47.51674  -122.16352    47.50966  -122.14138    90.400     0.368     0.252
 2881     1    47.59250  -122.84193    47.59352  -122.82682    90.400     0.404     0.143
 2881     2    47.59352  -122.82682    47.59800  -122.80201    90.400     0.404     0.143
 2881     3    47.59800  -122.80201    47.59955  -122.77416    90.400     0.404     0.143
 2881     4    47.59955  -122.77416    47.60082  -122.76222    90.400     0.404     0.143
 2881     5    47.60082  -122.76222    47.60264  -122.68854    90.400     0.404     0.143
 2881     6    47.60264  -122.68854    47.60202  -122.63389    90.400     0.404     0.143
 2881     7    47.60202  -122.63389    47.60009  -122.59606    90.400     0.404     0.143
 2881     8    47.60009  -122.59606    47.59866  -122.57645    90.400     0.404     0.143
 2881     9    47.59866  -122.57645    47.59331  -122.49516    90.400     0.404     0.143
 2881    10    47.59331  -122.49516    47.59026  -122.46994    90.400     0.404     0.143
 2881    11    47.59026  -122.46994    47.58548  -122.45147    90.400     0.404     0.143
 2881    12    47.58548  -122.45147    47.58089  -122.41892    90.400     0.404     0.143
 2890     1    47.71787  -122.09087    47.74494  -122.12573    87.800     0.110     0.025
 2890     2    47.74494  -122.12573    47.82290  -122.20637    87.800     0.110     0.025
 2890     3    47.82290  -122.20637    47.87378  -122.31667    87.800     0.110     0.025
 2890     4    47.87378  -122.31667    47.92340  -122.39263    87.800     0.110     0.025
 2890     5    47.92340  -122.39263    47.98136  -122.46051    87.800     0.110     0.025
 2890     6    47.98136  -122.46051    48.05302  -122.59528    87.800     0.110     0.025
 2890     7    48.05302  -122.59528    48.12457  -122.73040    87.800     0.110     0.025
 2890     8    48.12457  -122.73040    48.15051  -122.76889    87.800     0.110     0.025
 2890     9    48.15051  -122.76889    48.16886  -122.82904    87.800     0.110     0.025
 2890    10    48.16886  -122.82904    48.19172  -122.86875    87.800     0.110     0.025
 2890    11    48.19172  -122.86875    48.26249  -123.02796    87.800     0.110     0.025
 2891     1    47.71845  -122.01792    47.76385  -122.08601    87.300     0.111     0.027
 2891     2    47.76385  -122.08601    47.78393  -122.11547    87.300     0.111     0.027
 2891     3    47.78393  -122.11547    47.79845  -122.13050    87.300     0.111     0.027
 2891     4    47.79845  -122.13050    47.80855  -122.14421    87.300     0.111     0.027
 2891     5    47.80855  -122.14421    47.82053  -122.15550    87.300     0.111     0.027
 2891     6    47.82053  -122.15550    47.82343  -122.16146    87.300     0.111     0.027
 2891     7    47.82343  -122.16146    47.82596  -122.16513    87.300     0.111     0.027
 2891     8    47.82596  -122.16513    47.83502  -122.18443    87.300     0.111     0.027
 2891     9    47.83502  -122.18443    47.84054  -122.20645    87.300     0.111     0.027
 2891    10    47.84054  -122.20645    47.85137  -122.23009    87.300     0.111     0.027
 2891    11    47.85137  -122.23009    47.85917  -122.25214    87.300     0.111     0.027
 2891    12    47.85917  -122.25214    47.86844  -122.27203    87.300     0.111     0.027
 2891    13    47.86844  -122.27203    47.88342  -122.29056    87.300     0.111     0.027
 2891    14    47.88342  -122.29056    47.90190  -122.30712    87.300     0.111     0.027
 2891    15    47.90190  -122.30712    47.93820  -122.35670    87.300     0.111     0.027
 2891    16    47.93820  -122.35670    48.00566  -122.44757    87.300     0.111     0.027
 2891    17    48.00566  -122.44757    48.01414  -122.45903    87.300     0.111     0.027
 2891    18    48.01414  -122.45903    48.06691  -122.53107    87.300     0.111     0.027
 2891    19    48.06691  -122.53107    48.08993  -122.59613    87.300     0.111     0.027
 2891    20    48.08993  -122.59613    48.12899  -122.67473    87.300     0.111     0.027
 2891    21    48.12899  -122.67473    48.14201  -122.71100    87.300     0.111     0.027
 2891    22    48.14201  -122.71100    48.16338  -122.74383    87.300     0.111     0.027
 2891    23    48.16338  -122.74383    48.19011  -122.80850    87.300     0.111     0.027
 2891    24    48.19011  -122.80850    48.20917  -122.84369    87.300     0.111     0.027
 2891    25    48.20917  -122.84369    48.23587  -122.94033    87.300     0.111     0.027
 2891    26    48.23587  -122.94033    48.27237  -123.02911    87.300     0.111     0.027
 2892     1    47.65179  -121.92732    47.74983  -121.98805    88.400     0.118     0.041
 2892     2    47.74983  -121.98805    47.81407  -122.04887    88.400     0.118     0.041
 2892     3    47.81407  -122.04887    47.84207  -122.10924    88.400     0.118     0.041
 2892     4    47.84207  -122.10924    47.86209  -122.17548    88.400     0.118     0.041
 2892     5    47.86209  -122.17548    47.89954  -122.25204    88.400     0.118     0.041
 2892     6    47.89954  -122.25204    47.93831  -122.29726    88.400     0.118     0.041
 2892     7    47.93831  -122.29726    47.99516  -122.39913    88.400     0.118     0.041
 2892     8    47.99516  -122.39913    48.09345  -122.51494    88.400     0.118     0.041
 2892     9    48.09345  -122.51494    48.13132  -122.60308    88.400     0.118     0.041
 2892    10    48.13132  -122.60308    48.15342  -122.63645    88.400     0.118     0.041
 2892    11    48.15342  -122.63645    48.18665  -122.73999    88.400     0.118     0.041
 2892    12    48.18665  -122.73999    48.21981  -122.84366    88.400     0.118     0.041
 2892    13    48.21981  -122.84366    48.25714  -122.92209    88.400     0.118     0.041
 2892    14    48.25714  -122.92209    48.28681  -122.96077    88.400     0.118     0.041
 2900     1    41.17358  -110.74541    41.16025  -110.75225   -90.800     0.319     0.193
 2900     2    41.16025  -110.75225    41.13395  -110.76263   -90.800     0.319     0.193
 2900     3    41.13395  -110.76263    41.12542  -110.76669   -90.800     0.319     0.193
 2900     4    41.12542  -110.76669    41.11052  -110.77379   -90.800     0.319     0.193
 2900     5    41.11052  -110.77379    41.08818  -110.78522   -90.800     0.319     0.193
 2900     6    41.08818  -110.78522    41.07528  -110.79065   -90.800     0.319     0.193
 2900     7    41.07528  -110.79065    41.06463  -110.79500   -90.800     0.319     0.193
 2900     8    41.06463  -110.79500    41.03315  -110.79840   -90.800     0.319     0.193
 2900     9    41.03315  -110.79840    41.00061  -110.79153   -90.800     0.319     0.193
 2900    10    41.00061  -110.79153    40.98969  -110.79828   -90.800     0.319     0.193
 2900    11    40.98969  -110.79828    40.95496  -110.79846   -90.800     0.319     0.193
 2900    12    40.95496  -110.79846    40.92848  -110.79354   -90.800     0.319     0.193
 2900    13    40.92848  -110.79354    40.91147  -110.80130   -90.800     0.319     0.193
 2900    14    40.91147  -110.80130    40.88681  -110.79709   -90.800     0.319     0.193
 2900    15    40.88681  -110.79709    40.86053  -110.79410   -90.800     0.319     0.193
 2900    16    40.86053  -110.79410    40.84441  -110.80446   -90.800     0.319     0.193
 2900    17    40.84441  -110.80446    40.82550  -110.81762   -90.800     0.319     0.193
 2900    18    40.82550  -110.81762    40.80269  -110.82350   -90.800     0.319     0.193
 2904     1    43.06934  -110.67729    43.04971  -110.68621   -85.700     0.108     0.023
 2904     2    43.04971  -110.68621    43.03365  -110.68561   -85.700     0.108     0.023
 2904     3    43.03365  -110.68561    43.01461  -110.67967   -85.700     0.108     0.023
 2904     4    43.01461  -110.67967    42.97660  -110.68083   -85.700     0.108     0.023
 2904     5    42.97660  -110.68083    42.92985  -110.68339   -85.700     0.108     0.023
 2904     6    42.92985  -110.68339    42.90360  -110.67375   -85.700     0.108     0.023
 2904     7    42.90360  -110.67375    42.86779  -110.66356   -85.700     0.108     0.023
 2904     8    42.86779  -110.66356    42.83663  -110.66745   -85.700     0.108     0.023
 2904     9    42.83663  -110.66745    42.73344  -110.66176   -85.700     0.108     0.023
 2904    10    42.73344  -110.66176    42.65876  -110.65804   -85.700     0.108     0.023
 2904    11    42.65876  -110.65804    42.62470  -110.64605   -85.700     0.108     0.023
 2904    12    42.62470  -110.64605    42.55530  -110.64633   -85.700     0.108     0.023
 2906     1    42.14388  -110.80257    42.06468  -110.81210   -89.500     0.118     0.034
 2906     2    42.06468  -110.81210    42.03796  -110.80335   -89.500     0.118     0.034
 2906     3    42.03796  -110.80335    41.98568  -110.81204   -89.500     0.118     0.034
 2906     4    41.98568  -110.81204    41.95404  -110.82438   -89.500     0.118     0.034
 2906     5    41.95404  -110.82438    41.92348  -110.82010   -89.500     0.118     0.034
 2906     6    41.92348  -110.82010    41.87230  -110.83157   -89.500     0.118     0.034
 2906     7    41.87230  -110.83157    41.86366  -110.82572   -89.500     0.118     0.034
 2906     8    41.86366  -110.82572    41.84536  -110.81910   -89.500     0.118     0.034
 2906     9    41.84536  -110.81910    41.81683  -110.82572   -89.500     0.118     0.034
 2906    10    41.81683  -110.82572    41.80279  -110.82180   -89.500     0.118     0.034
 2906    11    41.80279  -110.82180    41.77991  -110.83063   -89.500     0.118     0.034
 2908     1    44.08805  -110.12268    44.13264  -110.12659   -71.000     0.135     0.103
 2908     2    44.13264  -110.12659    44.16640  -110.12951   -71.000     0.135     0.103
 2908     3    44.16640  -110.12951    44.18804  -110.12426   -71.000     0.135     0.103
 2908     4    44.18804  -110.12426    44.23090  -110.13062   -71.000     0.135     0.103
 2908     5    44.23090  -110.13062    44.24888  -110.12938   -71.000     0.135     0.103
 2918     1    44.15213  -110.31963    44.16210  -110.32675   -80.100     0.089     0.053
 2918     2    44.16210  -110.32675    44.17814  -110.33530   -80.100     0.089     0.053
 2918     3    44.17814  -110.33530    44.18776  -110.33762   -80.100     0.089     0.053
 2918     4    44.18776  -110.33762    44.20052  -110.35805   -80.100     0.089     0.053
 2918     5    44.20052  -110.35805    44.23430  -110.36472   -80.100     0.089     0.053
 2918     6    44.23430  -110.36472    44.24369  -110.35967   -80.100     0.089     0.053
 2918     7    44.24369  -110.35967    44.26732  -110.36029   -80.100     0.089     0.053
 2918     8    44.26732  -110.36029    44.30180  -110.34331   -80.100     0.089     0.053
 2918     9    44.30180  -110.34331    44.34425  -110.34545   -80.100     0.089     0.053
 2918    10    44.34425  -110.34545    44.40260  -110.31404   -80.100     0.089     0.053
 2924     1    44.30958  -110.16712    44.27954  -110.14230   -75.400     0.108     0.080
 2924     2    44.27954  -110.14230    44.25797  -110.11858   -75.400     0.108     0.080
 2924     3    44.25797  -110.11858    44.24620  -110.11013   -75.400     0.108     0.080
 2924     4    44.24620  -110.11013    44.23145  -110.10876   -75.400     0.108     0.080
 2924     5    44.23145  -110.10876    44.21996  -110.11013   -75.400     0.108     0.080
 2924     6    44.21996  -110.11013    44.19670  -110.10906   -75.400     0.108     0.080
 2924     7    44.19670  -110.10906    44.18489  -110.10522   -75.400     0.108     0.080
 2924     8    44.18489  -110.10522    44.17301  -110.09928   -75.400     0.108     0.080
 2205     1    44.58745  -114.19199    44.52572  -114.17644   -89.600     0.170     0.064
 2205     2    44.52572  -114.17644    44.49910  -114.14891   -89.600     0.170     0.064
 2205     3    44.49910  -114.14891    44.41065  -114.09221   -89.600     0.170     0.064
 2205     4    44.41065  -114.09221    44.39879  -114.06197   -89.600     0.170     0.064
 2205     5    44.39879  -114.06197    44.38027  -114.03472   -89.600     0.170     0.064
 2205     6    44.38027  -114.03472    44.37056  -114.02537   -89.600     0.170     0.064
 2205     7    44.37056  -114.02537    44.34033  -114.00510   -89.600     0.170     0.064
 2205     8    44.34033  -114.00510    44.32104  -113.98795   -89.600     0.170     0.064
 2205     9    44.32104  -113.98795    44.30717  -113.96730   -89.600     0.170     0.064
 2205    10    44.30717  -113.96730    44.28373  -113.94383   -89.600     0.170     0.064
 2205    11    44.28373  -113.94383    44.24555  -113.91671   -89.600     0.170     0.064
 2205    12    44.24555  -113.91671    44.21851  -113.89978   -89.600     0.170     0.064
 2205    13    44.21851  -113.89978    44.19220  -113.88484   -89.600     0.170     0.064
 2205    14    44.19220  -113.88484    44.16806  -113.87256   -89.600     0.170     0.064
 2205    15    44.16806  -113.87256    44.13923  -113.84002   -89.600     0.170     0.064
 2205    16    44.13923  -113.84002    44.12010  -113.83170   -89.600     0.170     0.064
 2205    17    44.12010  -113.83170    44.08597  -113.82715   -89.600     0.170     0.064
 2205    18    44.08597  -113.82715    44.07261  -113.81330   -89.600     0.170     0.064
 2205    19    44.07261  -113.81330    44.05139  -113.79140   -89.600     0.170     0.064
 2205    20    44.05139  -113.79140    44.03600  -113.77013   -89.600     0.170     0.064
 2205    21    44.03600  -113.77013    44.03301  -113.73838   -89.600     0.170     0.064
 2205    22    44.03301  -113.73838    44.03314  -113.70721   -89.600     0.170     0.064
 2205    23    44.03314  -113.70721    44.01958  -113.67044   -89.600     0.170     0.064
 2205    24    44.01958  -113.67044    44.01078  -113.66750   -89.600     0.170     0.064
 2205    25    44.01078  -113.66750    44.00049  -113.65104   -89.600     0.170     0.064
 2205    26    44.00049  -113.65104    43.99094  -113.63338   -89.600     0.170     0.064
 2205    27    43.99094  -113.63338    43.97525  -113.62337   -89.600     0.170     0.064
 2205    28    43.97525  -113.62337    43.97599  -113.59815   -89.600     0.170     0.064
 2205    29    43.97599  -113.59815    43.96459  -113.58128   -89.600     0.170     0.064
 2205    30    43.96459  -113.58128    43.94474  -113.55148   -89.600     0.170     0.064
 2205    31    43.94474  -113.55148    43.92720  -113.50425   -89.600     0.170     0.064
 2205    32    43.92720  -113.50425    43.92017  -113.49450   -89.600     0.170     0.064
 2205    33    43.92017  -113.49450    43.91912  -113.47870   -89.600     0.170     0.064
 2205    34    43.91912  -113.47870    43.92874  -113.45621   -89.600     0.170     0.064
 2205    35    43.92874  -113.45621    43.92818  -113.43796   -89.600     0.170     0.064
 2205    36    43.92818  -113.43796    43.93664  -113.39884   -89.600     0.170     0.064
 2205    37    43.93664  -113.39884    43.92526  -113.39605   -89.600     0.170     0.064
 2205    38    43.92526  -113.39605    43.90870  -113.38034   -89.600     0.170     0.064
 2205    39    43.90870  -113.38034    43.89415  -113.38642   -89.600     0.170     0.064
 2205    40    43.89415  -113.38642    43.87196  -113.38045   -89.600     0.170     0.064
 2205    41    43.87196  -113.38045    43.84929  -113.36165   -89.600     0.170     0.064
 2205    42    43.84929  -113.36165    43.80976  -113.31360   -89.600     0.170     0.064
 2205    43    43.80976  -113.31360    43.76290  -113.31719   -89.600     0.170     0.064
 2205    44    43.76290  -113.31719    43.75266  -113.31116   -89.600     0.170     0.064
 2205    45    43.75266  -113.31116    43.72771  -113.32730   -89.600     0.170     0.064
 2205    46    43.72771  -113.32730    43.71225  -113.32434   -89.600     0.170     0.064
 2205    47    43.71225  -113.32434    43.69918  -113.32875   -89.600     0.170     0.064
 2205    48    43.69918  -113.32875    43.64766  -113.30949   -89.600     0.170     0.064
 2205    49    43.64766  -113.30949    43.63165  -113.28215   -89.600     0.170     0.064
 1010     1    41.34833  -119.14579    41.33737  -119.15261   -88.500     0.201     0.024
 1010     2    41.33737  -119.15261    41.31976  -119.15024   -88.500     0.201     0.024
 1010     3    41.31976  -119.15024    41.30557  -119.13512   -88.500     0.201     0.024
 1010     4    41.30557  -119.13512    41.27461  -119.12637   -88.500     0.201     0.024
 1010     5    41.27461  -119.12637    41.25933  -119.10797   -88.500     0.201     0.024
 1010     6    41.25933  -119.10797    41.23225  -119.08439   -88.500     0.201     0.024
 1010     7    41.23225  -119.08439    41.22454  -119.06227   -88.500     0.201     0.024
 1010     8    41.22454  -119.06227    41.19708  -119.04272   -88.500     0.201     0.024
 1010     9    41.19708  -119.04272    41.18442  -119.04473   -88.500     0.201     0.024
 1010    10    41.18442  -119.04473    41.16156  -119.03611   -88.500     0.201     0.024
 1010    11    41.16156  -119.03611    41.12408  -119.00391   -88.500     0.201     0.024
 1010    12    41.12408  -119.00391    41.09190  -118.99600   -88.500     0.201     0.024
 1010    13    41.09190  -118.99600    41.06087  -119.02653   -88.500     0.201     0.024
 1010    14    41.06087  -119.02653    41.05017  -119.02108   -88.500     0.201     0.024
 1010    15    41.05017  -119.02108    41.02754  -119.01470   -88.500     0.201     0.024
 1010    16    41.02754  -119.01470    41.01211  -119.01706   -88.500     0.201     0.024
 1010    17    41.01211  -119.01706    40.95366  -119.00012   -88.500     0.201     0.024
 1010    18    40.95366  -119.00012    40.93987  -119.00729   -88.500     0.201     0.024
 1010    19    40.93987  -119.00729    40.92264  -118.99914   -88.500     0.201     0.024
 1010    20    40.92264  -118.99914    40.90261  -119.00166   -88.500     0.201     0.024
 1010    21    40.90261  -119.00166    40.87706  -119.01949   -88.500     0.201     0.024
 1010    22    40.87706  -119.01949    40.85073  -119.05043   -88.500     0.201     0.024
 1010    23    40.85073  -119.05043    40.83146  -119.05766   -88.500     0.201     0.024
 1010    24    40.83146  -119.05766    40.81117  -119.08549   -88.500     0.201     0.024
 1010    25    40.81117  -119.08549    40.80274  -119.08639   -88.500     0.201     0.024
 1010    26    40.80274  -119.08639    40.79388  -119.09568   -88.500     0.201     0.024
 1010    27    40.79388  -119.09568    40.77900  -119.11352   -88.500     0.201     0.024
 1010    28    40.77900  -119.11352    40.76769  -119.12585   -88.500     0.201     0.024
 1010    29    40.76769  -119.12585    40.76351  -119.13117   -88.500     0.201     0.024
 1010    30    40.76351  -119.13117    40.75423  -119.14776   -88.500     0.201     0.024
 1010    31    40.75423  -119.14776    40.73115  -119.15642   -88.500     0.201     0.024
 1096     1    39.28901  -118.42243    39.31945  -118.49581   180.000     0.198     0.015
 1096     2    39.31945  -118.49581    39.37511  -118.54703   180.000     0.198     0.015
 1096     3    39.37511  -118.54703    39.43080  -118.52474   180.000     0.198     0.015
 1096     4    39.43080  -118.52474    39.55387  -118.51697   180.000     0.198     0.015
 1096     5    39.55387  -118.51697    39.56944  -118.50124   180.000     0.198     0.015
 1096     6    39.56944  -118.50124    39.60301  -118.47388   180.000     0.198     0.015
 1096     7    39.60301  -118.47388    39.62326  -118.46688   180.000     0.198     0.015
 1096     8    39.62326  -118.46688    39.68579  -118.46026   180.000     0.198     0.015
 1096     9    39.68579  -118.46026    39.74968  -118.45876   180.000     0.198     0.015
 1096    10    39.74968  -118.45876    39.76371  -118.45229   180.000     0.198     0.015
 1096    11    39.76371  -118.45229    39.87430  -118.45891   180.000     0.198     0.015
 1048     1    36.23060  -115.22065    36.24706  -115.21731   -94.500     0.139     0.088
 1048     2    36.24706  -115.21731    36.26170  -115.20733   -94.500     0.139     0.088
 1048     3    36.26170  -115.20733    36.26648  -115.18801   -94.500     0.139     0.088
 1048     4    36.26648  -115.18801    36.28940  -115.15529   -94.500     0.139     0.088
 1048     5    36.28940  -115.15529    36.29647  -115.14936   -94.500     0.139     0.088
 1048     6    36.29647  -115.14936    36.30285  -115.14897   -94.500     0.139     0.088
 2705     1    37.66063  -113.05593    37.61550  -113.09249   -95.400     0.202     0.062
 2705     2    37.61550  -113.09249    37.58949  -113.10580   -95.400     0.202     0.062
 2705     3    37.58949  -113.10580    37.56884  -113.12958   -95.400     0.202     0.062
 2705     4    37.56884  -113.12958    37.56462  -113.14657   -95.400     0.202     0.062
 2705     5    37.56462  -113.14657    37.55229  -113.16490   -95.400     0.202     0.062
 2705     6    37.55229  -113.16490    37.50428  -113.19607   -95.400     0.202     0.062
 2705     7    37.50428  -113.19607    37.49019  -113.21239   -95.400     0.202     0.062
 2705     8    37.49019  -113.21239    37.42618  -113.23005   -95.400     0.202     0.062
 2705     9    37.42618  -113.23005    37.40661  -113.22761   -95.400     0.202     0.062
 2705    10    37.40661  -113.22761    37.29754  -113.28243   -95.400     0.202     0.062
 1032     1    39.36070  -118.27886    39.38211  -118.24879   -93.100     0.539     0.658
 1032     2    39.38211  -118.24879    39.39285  -118.24264   -93.100     0.539     0.658
 1032     3    39.39285  -118.24264    39.40483  -118.23163   -93.100     0.539     0.658
 1032     4    39.40483  -118.23163    39.43286  -118.22616   -93.100     0.539     0.658
 1032     5    39.43286  -118.22616    39.44731  -118.21085   -93.100     0.539     0.658
 1032     6    39.44731  -118.21085    39.47334  -118.20873   -93.100     0.539     0.658
 1032     7    39.47334  -118.20873    39.49053  -118.20219   -93.100     0.539     0.658
 1032     8    39.49053  -118.20219    39.53481  -118.20214   -93.100     0.539     0.658
 1032     9    39.53481  -118.20214    39.54307  -118.20888   -93.100     0.539     0.658
 1032    10    39.54307  -118.20888    39.57380  -118.19819   -93.100     0.539     0.658
