   37.206  -122.248 0.1185E+05 0.3068E-14   -0.900    5.000    8.100
   37.656  -122.248 0.9018E-06 0.0000E+00   -0.900    5.000    8.100
   38.107  -122.248 0.2395E-19 0.0000E+00   -0.900    5.000    8.100
   38.557  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.008  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.458  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.909  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.359  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -122.248 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.251  -121.685 0.1056E-26 0.0000E+00   -0.900    5.000    8.100
   32.701  -121.685 0.4240E-15 0.0000E+00   -0.900    5.000    8.100
   33.152  -121.685 0.6204E-07 0.0000E+00   -0.900    5.000    8.100
   33.602  -121.685 0.1157E+01 0.2996E-18   -0.900    5.000    8.100
   34.053  -121.685 0.1716E+06 0.4444E-13   -0.900    5.000    8.100
   34.503  -121.685 0.7857E+10 0.2035E-08   -0.900    5.000    8.100
   34.954  -121.685 0.4841E+13 0.1253E-05   -0.900    5.000    8.100
   35.404  -121.685 0.9059E+15 0.2346E-03   -0.900    5.000    8.100
   35.855  -121.685 0.2586E+17 0.6698E-02   -0.900    5.000    8.100
   36.305  -121.685 0.9080E+16 0.2351E-02   -0.900    5.000    8.100
   36.755  -121.685 0.3484E+13 0.9020E-06   -0.900    5.000    8.100
   37.206  -121.685 0.6399E+06 0.1657E-12   -0.900    5.000    8.100
   37.656  -121.685 0.4548E-04 0.1178E-22   -0.900    5.000    8.100
   38.107  -121.685 0.1921E-17 0.0000E+00   -0.900    5.000    8.100
   38.557  -121.685 0.9293E-20 0.0000E+00   -0.900    5.000    8.100
   39.008  -121.685 0.5075E-25 0.0000E+00   -0.900    5.000    8.100
   39.458  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   39.909  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.359  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -121.685 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   32.251  -121.122 0.2122E-17 0.0000E+00   -0.900    5.000    8.100
   32.701  -121.122 0.8422E-06 0.0000E+00   -0.900    5.000    8.100
   33.152  -121.122 0.1122E+03 0.2905E-16   -0.900    5.000    8.100
   33.602  -121.122 0.9520E+07 0.2465E-11   -0.900    5.000    8.100
   34.053  -121.122 0.3117E+12 0.8072E-07   -0.900    5.000    8.100
   34.503  -121.122 0.1147E+15 0.2971E-04   -0.900    5.000    8.100
   34.954  -121.122 0.1019E+17 0.2639E-02   -0.900    5.000    8.100
   35.404  -121.122 0.4599E+17 0.1191E-01   -0.900    5.000    8.100
   35.855  -121.122 0.3009E+17 0.7792E-02   -0.900    5.000    8.100
   36.305  -121.122 0.1009E+16 0.2614E-03   -0.900    5.000    8.100
   36.755  -121.122 0.1197E+12 0.3099E-07   -0.900    5.000    8.100
   37.206  -121.122 0.1370E+05 0.3549E-14   -0.900    5.000    8.100
   37.656  -121.122 0.2830E-05 0.7328E-24   -0.900    5.000    8.100
   38.107  -121.122 0.4182E-04 0.1083E-22   -0.900    5.000    8.100
   38.557  -121.122 0.4936E-06 0.0000E+00   -0.900    5.000    8.100
   39.008  -121.122 0.2670E-11 0.0000E+00   -0.900    5.000    8.100
   39.458  -121.122 0.5684E-20 0.0000E+00   -0.900    5.000    8.100
   39.909  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.359  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -121.122 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -120.560 0.1457E-26 0.0000E+00   -0.900    5.000    8.100
   32.251  -120.560 0.1722E-11 0.0000E+00   -0.900    5.000    8.100
   32.701  -120.560 0.6807E+00 0.1763E-18   -0.900    5.000    8.100
   33.152  -120.560 0.9030E+08 0.2338E-10   -0.900    5.000    8.100
   33.602  -120.560 0.4030E+13 0.1043E-05   -0.900    5.000    8.100
   34.053  -120.560 0.7291E+15 0.1888E-03   -0.900    5.000    8.100
   34.503  -120.560 0.1542E+17 0.3992E-02   -0.900    5.000    8.100
   34.954  -120.560 0.2326E+17 0.6022E-02   -0.900    5.000    8.100
   35.404  -120.560 0.4706E+17 0.1218E-01   -0.900    5.000    8.100
   35.855  -120.560 0.4595E+18 0.1190E+00   -0.900    5.000    8.100
   36.305  -120.560 0.2851E+17 0.7383E-02   -0.900    5.000    8.100
   36.755  -120.560 0.1395E+13 0.3612E-06   -0.900    5.000    8.100
   37.206  -120.560 0.3005E+05 0.7781E-14   -0.900    5.000    8.100
   37.656  -120.560 0.4407E+05 0.1141E-13   -0.900    5.000    8.100
   38.107  -120.560 0.7893E+06 0.2044E-12   -0.900    5.000    8.100
   38.557  -120.560 0.8829E+04 0.2286E-14   -0.900    5.000    8.100
   39.008  -120.560 0.4717E-01 0.1222E-19   -0.900    5.000    8.100
   39.458  -120.560 0.1002E-09 0.0000E+00   -0.900    5.000    8.100
   39.909  -120.560 0.7741E-22 0.0000E+00   -0.900    5.000    8.100
   40.359  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -120.560 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.800  -119.997 0.9523E-24 0.0000E+00   -0.900    5.000    8.100
   32.251  -119.997 0.8965E-09 0.0000E+00   -0.900    5.000    8.100
   32.701  -119.997 0.3491E+03 0.9039E-16   -0.900    5.000    8.100
   33.152  -119.997 0.4562E+11 0.1181E-07   -0.900    5.000    8.100
   33.602  -119.997 0.2009E+16 0.5203E-03   -0.900    5.000    8.100
   34.053  -119.997 0.3800E+17 0.9839E-02   -0.900    5.000    8.100
   34.503  -119.997 0.7900E+17 0.2046E-01   -0.900    5.000    8.100
   34.954  -119.997 0.9501E+17 0.2460E-01   -0.900    5.000    8.100
   35.404  -119.997 0.6878E+18 0.1781E+00   -0.900    5.000    8.100
   35.855  -119.997 0.1965E+18 0.5087E-01   -0.900    5.000    8.100
   36.305  -119.997 0.1527E+16 0.3954E-03   -0.900    5.000    8.100
   36.755  -119.997 0.3903E+11 0.1011E-07   -0.900    5.000    8.100
   37.206  -119.997 0.4972E+08 0.1287E-10   -0.900    5.000    8.100
   37.656  -119.997 0.3574E+12 0.9255E-07   -0.900    5.000    8.100
   38.107  -119.997 0.5166E+13 0.1338E-05   -0.900    5.000    8.100
   38.557  -119.997 0.5329E+11 0.1380E-07   -0.900    5.000    8.100
   39.008  -119.997 0.2798E+06 0.7246E-13   -0.900    5.000    8.100
   39.458  -119.997 0.5924E-03 0.1534E-21   -0.900    5.000    8.100
   39.909  -119.997 0.4575E-15 0.0000E+00   -0.900    5.000    8.100
   40.359  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -119.997 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -119.434 0.1322E-19 0.0000E+00   -0.900    5.000    8.100
   31.800  -119.434 0.3326E-12 0.0000E+00   -0.900    5.000    8.100
   32.251  -119.434 0.4179E-04 0.1082E-22   -0.900    5.000    8.100
   32.701  -119.434 0.1305E+04 0.3380E-15   -0.900    5.000    8.100
   33.152  -119.434 0.1632E+12 0.4226E-07   -0.900    5.000    8.100
   33.602  -119.434 0.7331E+16 0.1898E-02   -0.900    5.000    8.100
   34.053  -119.434 0.1740E+18 0.4504E-01   -0.900    5.000    8.100
   34.503  -119.434 0.1221E+18 0.3161E-01   -0.900    5.000    8.100
   34.954  -119.434 0.7448E+18 0.1929E+00   -0.900    5.000    8.100
   35.404  -119.434 0.9780E+17 0.2532E-01   -0.900    5.000    8.100
   35.855  -119.434 0.4896E+15 0.1268E-03   -0.900    5.000    8.100
   36.305  -119.434 0.1305E+12 0.3380E-07   -0.900    5.000    8.100
   36.755  -119.434 0.1227E+10 0.3177E-09   -0.900    5.000    8.100
   37.206  -119.434 0.1602E+14 0.4148E-05   -0.900    5.000    8.100
   37.656  -119.434 0.1337E+16 0.3462E-03   -0.900    5.000    8.100
   38.107  -119.434 0.1199E+17 0.3104E-02   -0.900    5.000    8.100
   38.557  -119.434 0.1090E+15 0.2823E-04   -0.900    5.000    8.100
   39.008  -119.434 0.5575E+09 0.1444E-09   -0.900    5.000    8.100
   39.458  -119.434 0.1175E+01 0.3043E-18   -0.900    5.000    8.100
   39.909  -119.434 0.9071E-12 0.0000E+00   -0.900    5.000    8.100
   40.359  -119.434 0.2445E-27 0.0000E+00   -0.900    5.000    8.100
   40.809  -119.434 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -119.434 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -119.434 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -119.434 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -119.434 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -119.434 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -119.434 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -118.871 0.4881E-07 0.0000E+00   -0.900    5.000    8.100
   31.800  -118.871 0.3689E-01 0.9553E-20   -0.900    5.000    8.100
   32.251  -118.871 0.1258E+05 0.3259E-14   -0.900    5.000    8.100
   32.701  -118.871 0.1401E+10 0.3627E-09   -0.900    5.000    8.100
   33.152  -118.871 0.3198E+13 0.8281E-06   -0.900    5.000    8.100
   33.602  -118.871 0.1032E+17 0.2672E-02   -0.900    5.000    8.100
   34.053  -118.871 0.1354E+18 0.3506E-01   -0.900    5.000    8.100
   34.503  -118.871 0.3414E+18 0.8841E-01   -0.900    5.000    8.100
   34.954  -118.871 0.6337E+18 0.1641E+00   -0.900    5.000    8.100
   35.404  -118.871 0.2976E+17 0.7707E-02   -0.900    5.000    8.100
   35.855  -118.871 0.3838E+14 0.9937E-05   -0.900    5.000    8.100
   36.305  -118.871 0.2473E+13 0.6404E-06   -0.900    5.000    8.100
   36.755  -118.871 0.5361E+14 0.1388E-04   -0.900    5.000    8.100
   37.206  -118.871 0.3786E+16 0.9803E-03   -0.900    5.000    8.100
   37.656  -118.871 0.3204E+17 0.8296E-02   -0.900    5.000    8.100
   38.107  -118.871 0.1046E+17 0.2709E-02   -0.900    5.000    8.100
   38.557  -118.871 0.7621E+14 0.1973E-04   -0.900    5.000    8.100
   39.008  -118.871 0.3734E+09 0.9670E-10   -0.900    5.000    8.100
   39.458  -118.871 0.7824E+00 0.2026E-18   -0.900    5.000    8.100
   39.909  -118.871 0.6033E-12 0.0000E+00   -0.900    5.000    8.100
   40.359  -118.871 0.1582E-27 0.0000E+00   -0.900    5.000    8.100
   40.809  -118.871 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -118.871 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -118.871 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -118.871 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -118.871 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -118.871 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -118.871 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -118.308 0.3131E+03 0.8106E-16   -0.900    5.000    8.100
   31.800  -118.308 0.1332E+08 0.3448E-11   -0.900    5.000    8.100
   32.251  -118.308 0.3928E+11 0.1017E-07   -0.900    5.000    8.100
   32.701  -118.308 0.7778E+14 0.2014E-04   -0.900    5.000    8.100
   33.152  -118.308 0.8416E+16 0.2179E-02   -0.900    5.000    8.100
   33.602  -118.308 0.6937E+17 0.1796E-01   -0.900    5.000    8.100
   34.053  -118.308 0.9741E+17 0.2522E-01   -0.900    5.000    8.100
   34.503  -118.308 0.5383E+18 0.1394E+00   -0.900    5.000    8.100
   34.954  -118.308 0.2103E+18 0.5446E-01   -0.900    5.000    8.100
   35.404  -118.308 0.5217E+17 0.1351E-01   -0.900    5.000    8.100
   35.855  -118.308 0.3083E+15 0.7984E-04   -0.900    5.000    8.100
   36.305  -118.308 0.8408E+16 0.2177E-02   -0.900    5.000    8.100
   36.755  -118.308 0.2528E+17 0.6547E-02   -0.900    5.000    8.100
   37.206  -118.308 0.2216E+17 0.5739E-02   -0.900    5.000    8.100
   37.656  -118.308 0.5094E+17 0.1319E-01   -0.900    5.000    8.100
   38.107  -118.308 0.2876E+16 0.7446E-03   -0.900    5.000    8.100
   38.557  -118.308 0.1447E+12 0.3748E-07   -0.900    5.000    8.100
   39.008  -118.308 0.8667E+05 0.2244E-13   -0.900    5.000    8.100
   39.458  -118.308 0.1748E-03 0.4526E-22   -0.900    5.000    8.100
   39.909  -118.308 0.1346E-15 0.0000E+00   -0.900    5.000    8.100
   40.359  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.260  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   41.710  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.161  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   42.611  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.062  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   43.512  -118.308 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   31.350  -117.745 0.2141E+10 0.5544E-09   -0.900    5.000    8.100
   31.800  -117.745 0.8493E+13 0.2199E-05   -0.900    5.000    8.100
   32.251  -117.745 0.1159E+16 0.3002E-03   -0.900    5.000    8.100
   32.701  -117.745 0.2346E+17 0.6074E-02   -0.900    5.000    8.100
   33.152  -117.745 0.8070E+17 0.2090E-01   -0.900    5.000    8.100
   33.602  -117.745 0.7029E+17 0.1820E-01   -0.900    5.000    8.100
   34.053  -117.745 0.2871E+18 0.7435E-01   -0.900    5.000    8.100
   34.503  -117.745 0.5593E+18 0.1448E+00   -0.900    5.000    8.100
   34.954  -117.745 0.1314E+17 0.3402E-02   -0.900    5.000    8.100
   35.404  -117.745 0.1442E+18 0.3735E-01   -0.900    5.000    8.100
   35.855  -117.745 0.6697E+16 0.1734E-02   -0.900    5.000    8.100
   36.305  -117.745 0.2406E+17 0.6229E-02   -0.900    5.000    8.100
   36.755  -117.745 0.6114E+17 0.1583E-01   -0.900    5.000    8.100
   37.206  -117.745 0.9047E+17 0.2343E-01   -0.900    5.000    8.100
   37.656  -117.745 0.4357E+17 0.1128E-01   -0.900    5.000    8.100
   38.107  -117.745 0.5243E+15 0.1358E-03   -0.900    5.000    8.100
   38.557  -117.745 0.1589E+11 0.4113E-08   -0.900    5.000    8.100
   39.008  -117.745 0.2722E+03 0.7049E-16   -0.900    5.000    8.100
   39.458  -117.745 0.1902E-08 0.0000E+00   -0.900    5.000    8.100
   39.909  -117.745 0.1484E-22 0.0000E+00   -0.900    5.000    8.100
   40.359  -117.745 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
   40.809  -117.745 0.0000E+00 0.0000E+00   -0.900    5.000    8.100
