segment Mexico
19.759 -96.41
19.755 -96.407
19.755 -96.401
19.751 -96.401
19.744 -96.401
19.739 -96.406
19.737 -96.405
19.738 -96.4
19.735 -96.397
19.728 -96.394
19.724 -96.395
19.723 -96.401
19.718 -96.403
19.697 -96.399
19.691 -96.397
19.676 -96.392
19.67 -96.395
19.662 -96.405
19.654 -96.408
19.646 -96.404
19.645 -96.401
19.65 -96.399
19.657 -96.401
19.662 -96.399
19.661 -96.397
19.654 -96.397
19.645 -96.394
19.626 -96.384
19.615 -96.377
19.612 -96.374
19.589 -96.379
19.574 -96.377
19.565 -96.374
19.551 -96.366
19.507 -96.332
19.503 -96.332
19.491 -96.331
19.486 -96.327
19.472 -96.312
19.469 -96.312
19.462 -96.312
19.446 -96.321
19.439 -96.323
19.426 -96.323
19.418 -96.322
19.398 -96.315
19.375 -96.302
19.371 -96.302
19.351 -96.31
19.347 -96.31
19.338 -96.306
19.313 -96.287
19.299 -96.273
19.274 -96.242
19.274 -96.232
19.251 -96.185
19.245 -96.179
19.244 -96.179
19.229 -96.175
19.222 -96.172
19.216 -96.165
19.213 -96.158
19.213 -96.145
19.217 -96.138
19.23 -96.129
19.23 -96.126
19.227 -96.124
19.214 -96.122
19.202 -96.124
19.194 -96.121
19.183 -96.121
19.182 -96.121
19.177 -96.119
19.168 -96.11
19.158 -96.094
19.152 -96.091
19.14 -96.097
19.118 -96.099
19.107 -96.097
19.099 -96.093
19.093 -96.09
19.09 -96.088
19.08 -96.079
19.072 -96.07
19.065 -96.055
19.06 -96.027
19.062 -95.979
19.06 -95.973
19.057 -95.972
19.043 -95.968
19.026 -95.965
19.01 -95.965
18.991 -95.964
18.958 -95.955
18.941 -95.956
18.933 -95.954
18.915 -95.947
18.904 -95.951
18.9 -95.951
18.892 -95.946
18.882 -95.936
18.85 -95.892
18.843 -95.877
18.828 -95.842
18.813 -95.792
18.812 -95.779
18.803 -95.752
18.801 -95.743
18.803 -95.737
18.8 -95.733
18.771 -95.718
18.761 -95.706
18.752 -95.69
18.738 -95.652
18.735 -95.64
18.727 -95.6
18.72 -95.575
18.717 -95.55
18.714 -95.538
18.713 -95.51
18.708 -95.462
18.71 -95.448
18.707 -95.426
18.707 -95.407
18.71 -95.378
18.716 -95.309
18.712 -95.283
18.707 -95.26
18.705 -95.247
18.705 -95.245
18.706 -95.237
18.707 -95.215
18.711 -95.209
18.71 -95.19
18.707 -95.183
18.696 -95.174
18.691 -95.165
18.686 -95.147
18.676 -95.129
18.667 -95.122
18.663 -95.119
18.651 -95.104
18.647 -95.095
18.646 -95.082
18.643 -95.075
18.639 -95.073
18.63 -95.073
18.626 -95.069
18.622 -95.059
18.614 -95.051
18.606 -95.049
18.6 -95.042
18.596 -95.041
18.587 -95.045
18.58 -95.039
18.573 -95.023
18.57 -95.017
18.566 -95
18.563 -94.992
18.559 -94.987
18.556 -94.982
18.558 -94.978
18.558 -94.968
18.556 -94.962
18.551 -94.941
18.55 -94.927
18.544 -94.895
18.543 -94.885
18.545 -94.879
18.546 -94.864
18.544 -94.852
18.536 -94.809
18.529 -94.795
18.521 -94.786
18.496 -94.776
18.492 -94.775
18.477 -94.772
18.441 -94.762
18.431 -94.755
18.423 -94.748
18.42 -94.739
18.416 -94.736
18.411 -94.735
18.403 -94.737
18.397 -94.736
18.383 -94.724
18.378 -94.72
18.365 -94.705
18.353 -94.68
18.346 -94.671
18.337 -94.661
18.302 -94.639
18.296 -94.632
18.288 -94.617
18.285 -94.616
18.276 -94.619
18.263 -94.62
18.254 -94.618
18.213 -94.6
18.191 -94.585
18.187 -94.586
18.182 -94.582
18.182 -94.577
18.16 -94.536
18.155 -94.526
18.155 -94.523
18.155 -94.514
18.149 -94.488
18.147 -94.456
18.148 -94.439
18.153 -94.424
18.153 -94.416
18.152 -94.407
18.155 -94.402
18.159 -94.397
18.16 -94.366
18.167 -94.333
18.168 -94.303
18.176 -94.273
18.185 -94.241
18.207 -94.145
18.212 -94.125
18.221 -94.09
18.221 -94.086
18.233 -94.056
18.243 -94.024
18.257 -93.993
18.265 -93.967
18.277 -93.931
18.307 -93.856
18.308 -93.85
18.304 -93.844
18.305 -93.84
18.308 -93.839
18.311 -93.836
18.321 -93.807
18.341 -93.767
18.344 -93.758
18.347 -93.741
18.351 -93.731
18.356 -93.722
18.365 -93.702
18.375 -93.674
18.407 -93.601
18.408 -93.599
18.424 -93.536
18.433 -93.511
18.441 -93.474
18.441 -93.47
18.448 -93.408
18.444 -93.403
18.449 -93.4
18.45 -93.382
18.444 -93.274
18.443 -93.265
18.443 -93.227
18.444 -93.152
18.442 -93.147
18.439 -93.13
18.442 -93.128
18.445 -93.101
18.444 -93.096
18.439 -93.094
18.435 -93.087
18.44 -93.083
18.442 -93.081
18.438 -93.064
18.435 -93.022
18.434 -92.982
18.435 -92.967
18.438 -92.952
18.443 -92.926
18.451 -92.902
18.464 -92.872
18.466 -92.863
18.479 -92.83
18.48 -92.828
18.503 -92.782
18.528 -92.744
18.549 -92.717
18.551 -92.715
18.558 -92.712
18.57 -92.71
18.575 -92.707
18.58 -92.7
18.584 -92.7
18.592 -92.705
18.596 -92.704
18.6 -92.699
18.601 -92.695
18.602 -92.69
18.607 -92.68
18.611 -92.681
18.613 -92.68
18.614 -92.676
18.605 -92.655
18.604 -92.645
18.604 -92.631
18.613 -92.589
18.622 -92.559
18.638 -92.516
18.641 -92.501
18.649 -92.478
18.646 -92.468
18.653 -92.467
18.654 -92.465
18.664 -92.439
18.672 -92.407
18.677 -92.345
18.678 -92.33
18.677 -92.292
18.681 -92.232
18.684 -92.214
18.694 -92.164
18.701 -92.102
18.705 -92.083
18.718 -92.013
18.718 -91.997
18.721 -91.991
18.72 -91.972
18.718 -91.963
18.714 -91.954
18.713 -91.952
18.697 -91.932
18.677 -91.919
18.657 -91.91
18.643 -91.898
18.626 -91.874
18.624 -91.866
18.62 -91.849
18.617 -91.846
18.611 -91.845
18.6 -91.847
18.586 -91.854
18.575 -91.862
18.573 -91.868
18.574 -91.872
18.578 -91.874
18.587 -91.873
18.589 -91.875
18.587 -91.88
18.573 -91.891
18.57 -91.895
18.566 -91.893
18.56 -91.889
18.552 -91.893
18.541 -91.905
18.539 -91.9
18.54 -91.889
18.537 -91.877
18.532 -91.865
18.52 -91.854
18.515 -91.851
18.51 -91.851
18.506 -91.852
18.506 -91.856
18.509 -91.86
18.515 -91.865
18.518 -91.871
18.518 -91.872
18.516 -91.876
18.511 -91.878
18.506 -91.875
18.499 -91.866
18.495 -91.846
18.497 -91.834
18.494 -91.825
18.497 -91.815
18.486 -91.797
18.48 -91.781
18.48 -91.779
18.472 -91.758
18.471 -91.745
18.465 -91.728
18.454 -91.681
18.446 -91.622
18.441 -91.605
18.441 -91.597
18.443 -91.577
18.44 -91.55
18.443 -91.538
18.45 -91.52
18.46 -91.52
18.473 -91.516
18.48 -91.512
18.49 -91.502
18.494 -91.498
18.499 -91.49
18.52 -91.446
18.522 -91.444
18.527 -91.424
18.542 -91.39
18.546 -91.378
18.546 -91.376
18.549 -91.356
18.559 -91.319
18.563 -91.313
18.567 -91.309
18.589 -91.302
18.605 -91.292
18.611 -91.29
18.618 -91.292
18.624 -91.294
18.628 -91.293
18.632 -91.289
18.636 -91.286
18.645 -91.278
18.667 -91.268
18.677 -91.268
18.683 -91.264
18.701 -91.245
18.71 -91.241
18.73 -91.236
18.739 -91.237
18.742 -91.234
18.743 -91.229
18.745 -91.224
18.749 -91.221
18.752 -91.221
18.754 -91.226
18.748 -91.234
18.747 -91.238
18.748 -91.242
18.767 -91.258
18.77 -91.265
18.785 -91.271
18.794 -91.287
18.794 -91.306
18.789 -91.312
18.781 -91.322
18.769 -91.331
18.777 -91.333
18.776 -91.346
18.774 -91.35
18.78 -91.355
18.784 -91.365
18.787 -91.37
18.803 -91.38
18.814 -91.381
18.816 -91.383
18.813 -91.39
18.815 -91.394
18.82 -91.404
18.823 -91.415
18.821 -91.419
18.814 -91.422
18.81 -91.425
18.805 -91.436
18.804 -91.444
18.797 -91.449
18.791 -91.464
18.792 -91.469
18.796 -91.47
18.792 -91.487
18.792 -91.497
18.796 -91.501
18.805 -91.498
18.808 -91.496
18.813 -91.494
18.844 -91.457
18.852 -91.45
18.872 -91.436
18.898 -91.406
18.899 -91.405
18.908 -91.392
18.916 -91.375
18.918 -91.366
18.931 -91.339
18.937 -91.321
18.954 -91.286
18.977 -91.222
18.999 -91.183
19.007 -91.166
19.01 -91.158
19.021 -91.138
19.026 -91.124
19.032 -91.111
19.039 -91.102
19.05 -91.096
19.055 -91.086
19.068 -91.067
19.073 -91.056
19.074 -91.053
19.085 -91.039
19.123 -90.979
19.146 -90.948
19.155 -90.937
19.183 -90.904
19.233 -90.852
19.264 -90.821
19.275 -90.809
19.28 -90.801
19.326 -90.762
19.347 -90.744
19.378 -90.724
19.407 -90.717
19.419 -90.714
19.433 -90.705
19.457 -90.697
19.467 -90.695
19.502 -90.69
19.529 -90.692
19.559 -90.688
19.572 -90.688
19.592 -90.682
19.602 -90.679
19.624 -90.675
19.632 -90.675
19.638 -90.678
19.647 -90.688
19.659 -90.692
19.665 -90.692
19.674 -90.689
19.69 -90.679
19.701 -90.673
19.703 -90.672
19.714 -90.669
19.738 -90.665
19.752 -90.66
19.763 -90.652
19.806 -90.604
19.81 -90.599
19.818 -90.584
19.825 -90.575
19.831 -90.56
19.838 -90.552
19.848 -90.544
19.852 -90.537
19.854 -90.522
19.856 -90.519
19.863 -90.512
19.874 -90.505
19.88 -90.503
19.887 -90.5
19.918 -90.49
19.925 -90.485
19.933 -90.476
19.953 -90.466
19.966 -90.463
19.975 -90.459
19.978 -90.46
19.979 -90.466
19.984 -90.47
19.99 -90.472
19.997 -90.474
20 -90.473
20.001 -90.473
20.01 -90.465
20.015 -90.463
20.022 -90.466
20.041 -90.479
20.061 -90.486
20.073 -90.489
20.087 -90.487
20.11 -90.481
20.131 -90.481
20.14 -90.484
20.145 -90.488
20.158 -90.492
20.175 -90.495
20.179 -90.493
20.186 -90.483
20.194 -90.48
20.219 -90.478
20.231 -90.481
20.252 -90.479
20.273 -90.479
20.283 -90.479
20.297 -90.476
20.302 -90.477
20.337 -90.474
20.351 -90.474
20.353 -90.472
20.355 -90.473
20.371 -90.463
20.383 -90.461
20.396 -90.462
20.405 -90.468
20.423 -90.475
20.429 -90.472
20.438 -90.473
20.467 -90.485
20.487 -90.486
20.543 -90.473
20.553 -90.471
20.567 -90.462
20.591 -90.459
20.601 -90.453
20.606 -90.451
20.615 -90.452
20.629 -90.447
20.664 -90.447
20.673 -90.447
20.704 -90.444
20.712 -90.446
20.71 -90.449
20.699 -90.453
20.683 -90.455
20.682 -90.457
20.693 -90.46
20.703 -90.458
20.724 -90.449
20.737 -90.436
20.743 -90.432
20.753 -90.431
20.757 -90.425
20.765 -90.426
20.765 -90.43
20.767 -90.431
20.774 -90.428
20.784 -90.421
20.792 -90.423
20.825 -90.404
20.829 -90.402
20.841 -90.397
20.861 -90.393
20.943 -90.37
20.947 -90.369
20.969 -90.359
20.993 -90.346
21.014 -90.329
21.02 -90.32
21.036 -90.293
21.04 -90.285
21.054 -90.264
21.067 -90.239
21.079 -90.214
21.089 -90.198
21.097 -90.184
21.107 -90.171
21.12 -90.154
21.143 -90.111
21.153 -90.099
21.157 -90.091
21.16 -90.081
21.163 -90.054
21.164 -90.043
21.173 -90.024
21.173 -90.01
21.177 -90
21.182 -89.988
21.194 -89.963
21.202 -89.952
21.228 -89.91
21.238 -89.889
21.239 -89.884
21.261 -89.818
21.264 -89.793
21.271 -89.774
21.275 -89.755
21.279 -89.739
21.292 -89.653
21.293 -89.622
21.294 -89.617
21.302 -89.566
21.308 -89.547
21.31 -89.517
21.314 -89.489
21.321 -89.434
21.325 -89.355
21.326 -89.344
21.327 -89.331
21.332 -89.315
21.335 -89.289
21.336 -89.259
21.339 -89.252
21.346 -89.223
21.348 -89.211
21.358 -89.089
21.358 -89.088
21.361 -89.07
21.375 -89.02
21.38 -88.957
21.38 -88.951
21.392 -88.899
21.398 -88.847
21.403 -88.837
21.411 -88.829
21.413 -88.827
21.416 -88.822
21.42 -88.79
21.426 -88.769
21.427 -88.752
21.441 -88.72
21.452 -88.708
21.452 -88.705
21.458 -88.694
21.466 -88.685
21.483 -88.658
21.491 -88.65
21.499 -88.638
21.518 -88.625
21.529 -88.612
21.535 -88.598
21.538 -88.563
21.541 -88.549
21.541 -88.539
21.54 -88.523
21.554 -88.476
21.557 -88.454
21.558 -88.438
21.556 -88.411
21.563 -88.391
21.56 -88.368
21.555 -88.359
21.541 -88.308
21.539 -88.304
21.539 -88.301
21.544 -88.298
21.544 -88.281
21.547 -88.276
21.545 -88.267
21.551 -88.252
21.551 -88.256
21.553 -88.256
21.561 -88.241
21.564 -88.238
21.566 -88.235
21.574 -88.221
21.583 -88.211
21.595 -88.192
21.599 -88.181
21.604 -88.172
21.609 -88.154
21.61 -88.131
21.608 -88.117
21.606 -88.102
21.597 -88.054
21.596 -88.033
21.598 -87.988
21.597 -87.984
21.594 -87.972
21.581 -87.933
21.565 -87.865
21.561 -87.855
21.553 -87.837
21.544 -87.811
21.539 -87.785
21.531 -87.724
21.528 -87.699
21.522 -87.673
21.505 -87.606
21.503 -87.595
21.503 -87.593
21.491 -87.545
21.489 -87.529
21.492 -87.5
21.491 -87.489
21.489 -87.485
21.486 -87.484
21.485 -87.477
21.486 -87.473
21.495 -87.466
21.502 -87.455
21.503 -87.429
21.505 -87.425
21.513 -87.419
21.517 -87.412
21.52 -87.404
21.517 -87.401
21.523 -87.392
21.538 -87.374
21.565 -87.349
21.563 -87.339
21.549 -87.32
21.544 -87.304
21.543 -87.295
21.542 -87.284
21.54 -87.249
21.543 -87.23
21.55 -87.208
21.567 -87.165
21.572 -87.153
21.579 -87.141
21.601 -87.115
21.605 -87.107
21.606 -87.098
21.599 -87.084
21.596 -87.07
21.589 -87.055
21.587 -87.048
21.586 -87.042
21.573 -87.005
21.563 -86.992
21.546 -86.981
21.519 -86.96
21.506 -86.953
21.502 -86.951
21.497 -86.946
21.495 -86.942
21.488 -86.933
21.481 -86.932
21.477 -86.928
21.472 -86.921
21.471 -86.912
21.466 -86.909
21.46 -86.908
21.451 -86.91
21.445 -86.916
21.442 -86.917
21.43 -86.914
21.421 -86.907
21.419 -86.902
21.422 -86.901
21.428 -86.904
21.431 -86.906
21.436 -86.9
21.436 -86.896
21.432 -86.885
21.431 -86.878
21.44 -86.862
21.436 -86.857
21.425 -86.854
21.424 -86.851
21.42 -86.833
21.421 -86.83
21.425 -86.829
21.417 -86.814
21.403 -86.805
21.394 -86.799
21.379 -86.794
21.357 -86.793
21.346 -86.795
21.338 -86.799
21.321 -86.81
21.307 -86.817
21.289 -86.821
21.285 -86.821
21.28 -86.82
21.274 -86.819
21.269 -86.815
21.254 -86.81
21.245 -86.804
21.238 -86.802
21.192 -86.81
21.183 -86.808
21.164 -86.801
21.157 -86.799
21.151 -86.795
21.147 -86.79
21.144 -86.77
21.141 -86.75
21.14 -86.743
21.141 -86.737
21.138 -86.737
21.117 -86.75
21.099 -86.759
21.054 -86.774
21.043 -86.776
21.034 -86.773
21.03 -86.772
21.026 -86.775
21.024 -86.779
21.025 -86.784
21.029 -86.793
21.029 -86.799
21.026 -86.804
21.017 -86.811
20.989 -86.827
20.947 -86.839
20.933 -86.843
20.926 -86.842
20.916 -86.846
20.905 -86.844
20.899 -86.846
20.893 -86.857
20.875 -86.868
20.87 -86.869
20.859 -86.866
20.847 -86.869
20.836 -86.874
20.833 -86.876
20.824 -86.883
20.814 -86.893
20.806 -86.898
20.786 -86.925
20.744 -86.961
20.738 -86.963
20.732 -86.966
20.719 -86.968
20.716 -86.971
20.711 -86.977
20.699 -87.001
20.692 -87.011
20.686 -87.018
20.665 -87.026
20.651 -87.037
20.645 -87.044
20.641 -87.048
20.635 -87.054
20.603 -87.089
20.584 -87.11
20.571 -87.127
20.563 -87.135
20.562 -87.144
20.555 -87.153
20.544 -87.164
20.53 -87.184
20.524 -87.187
20.52 -87.196
20.506 -87.212
20.502 -87.217
20.487 -87.235
20.483 -87.237
20.477 -87.233
20.473 -87.236
20.474 -87.244
20.466 -87.253
20.445 -87.271
20.421 -87.282
20.418 -87.285
20.405 -87.297
20.391 -87.302
20.388 -87.309
20.378 -87.316
20.369 -87.317
20.365 -87.324
20.348 -87.332
20.331 -87.347
20.327 -87.348
20.322 -87.346
20.315 -87.349
20.305 -87.353
20.295 -87.36
20.293 -87.364
20.288 -87.363
20.284 -87.366
20.285 -87.374
20.275 -87.373
20.271 -87.377
20.269 -87.385
20.265 -87.388
20.226 -87.419
20.209 -87.426
20.195 -87.435
20.181 -87.439
20.166 -87.448
20.144 -87.454
20.119 -87.464
20.07 -87.472
20.06 -87.471
20.048 -87.472
20.038 -87.468
20.013 -87.468
20 -87.467
19.999 -87.467
19.96 -87.459
19.938 -87.448
19.936 -87.444
19.935 -87.44
19.937 -87.435
19.937 -87.43
19.912 -87.428
19.894 -87.423
19.885 -87.423
19.851 -87.433
19.841 -87.44
19.835 -87.447
19.822 -87.462
19.813 -87.466
19.805 -87.467
19.785 -87.464
19.782 -87.467
19.782 -87.471
19.793 -87.477
19.801 -87.479
19.808 -87.479
19.821 -87.475
19.833 -87.475
19.838 -87.481
19.808 -87.498
19.802 -87.504
19.799 -87.511
19.797 -87.528
19.797 -87.544
19.799 -87.548
19.806 -87.556
19.789 -87.574
19.77 -87.583
19.753 -87.596
19.732 -87.607
19.718 -87.615
19.703 -87.628
19.685 -87.639
19.668 -87.644
19.65 -87.647
19.624 -87.655
19.618 -87.659
19.617 -87.66
19.614 -87.665
19.613 -87.669
19.614 -87.675
19.616 -87.677
19.619 -87.678
19.63 -87.671
19.641 -87.668
19.654 -87.654
19.674 -87.649
19.676 -87.65
19.677 -87.665
19.681 -87.671
19.68 -87.675
19.676 -87.684
19.675 -87.688
19.673 -87.704
19.672 -87.715
19.67 -87.719
19.671 -87.723
19.676 -87.727
19.674 -87.729
19.648 -87.733
19.637 -87.732
19.613 -87.734
19.594 -87.735
19.591 -87.731
19.59 -87.722
19.58 -87.714
19.577 -87.707
19.578 -87.703
19.573 -87.697
19.565 -87.698
19.559 -87.695
19.555 -87.689
19.555 -87.685
19.562 -87.67
19.562 -87.667
19.559 -87.664
19.554 -87.667
19.552 -87.665
19.551 -87.661
19.559 -87.658
19.56 -87.655
19.557 -87.652
19.554 -87.652
19.545 -87.658
19.54 -87.659
19.539 -87.664
19.534 -87.665
19.534 -87.662
19.529 -87.66
19.531 -87.656
19.531 -87.652
19.528 -87.65
19.513 -87.659
19.508 -87.658
19.505 -87.66
19.499 -87.658
19.505 -87.652
19.507 -87.645
19.51 -87.641
19.522 -87.633
19.539 -87.616
19.546 -87.608
19.551 -87.598
19.551 -87.583
19.552 -87.577
19.558 -87.568
19.575 -87.552
19.577 -87.547
19.577 -87.544
19.575 -87.543
19.579 -87.533
19.581 -87.535
19.584 -87.527
19.584 -87.493
19.591 -87.481
19.592 -87.476
19.59 -87.458
19.593 -87.457
19.596 -87.46
19.6 -87.456
19.604 -87.44
19.608 -87.438
19.623 -87.447
19.625 -87.448
19.632 -87.447
19.632 -87.443
19.617 -87.435
19.609 -87.429
19.592 -87.412
19.584 -87.409
19.572 -87.41
19.56 -87.413
19.543 -87.421
19.532 -87.423
19.501 -87.429
19.467 -87.442
19.46 -87.447
19.446 -87.477
19.438 -87.49
19.436 -87.492
19.43 -87.498
19.403 -87.517
19.397 -87.524
19.39 -87.538
19.388 -87.547
19.388 -87.554
19.39 -87.566
19.392 -87.57
19.395 -87.569
19.396 -87.555
19.398 -87.545
19.401 -87.54
19.406 -87.538
19.409 -87.539
19.413 -87.544
19.421 -87.536
19.424 -87.537
19.426 -87.539
19.425 -87.543
19.421 -87.554
19.417 -87.56
19.407 -87.581
19.396 -87.597
19.392 -87.605
19.389 -87.621
19.386 -87.625
19.381 -87.636
19.375 -87.643
19.355 -87.655
19.35 -87.66
19.348 -87.669
19.343 -87.671
19.329 -87.671
19.329 -87.667
19.344 -87.655
19.344 -87.652
19.339 -87.651
19.322 -87.656
19.319 -87.657
19.315 -87.657
19.303 -87.664
19.298 -87.663
19.296 -87.658
19.293 -87.655
19.286 -87.654
19.276 -87.658
19.264 -87.667
19.251 -87.681
19.245 -87.685
19.242 -87.686
19.239 -87.685
19.244 -87.675
19.243 -87.671
19.24 -87.671
19.237 -87.677
19.234 -87.678
19.223 -87.674
19.217 -87.669
19.207 -87.661
19.203 -87.653
19.198 -87.649
19.197 -87.629
19.203 -87.626
19.204 -87.618
19.207 -87.616
19.211 -87.618
19.236 -87.606
19.249 -87.6
19.253 -87.589
19.268 -87.581
19.271 -87.582
19.27 -87.585
19.245 -87.613
19.236 -87.625
19.228 -87.643
19.227 -87.646
19.23 -87.647
19.231 -87.645
19.25 -87.616
19.274 -87.591
19.3 -87.558
19.316 -87.542
19.318 -87.536
19.317 -87.525
19.32 -87.519
19.33 -87.509
19.332 -87.503
19.33 -87.497
19.325 -87.497
19.297 -87.504
19.287 -87.511
19.276 -87.514
19.273 -87.514
19.271 -87.511
19.278 -87.504
19.288 -87.498
19.298 -87.495
19.305 -87.49
19.308 -87.485
19.311 -87.47
19.317 -87.464
19.327 -87.461
19.329 -87.458
19.33 -87.455
19.328 -87.453
19.321 -87.453
19.31 -87.457
19.302 -87.463
19.291 -87.476
19.272 -87.494
19.256 -87.509
19.231 -87.529
19.224 -87.533
19.186 -87.541
19.16 -87.55
19.154 -87.552
19.142 -87.553
19.114 -87.553
19.103 -87.551
19.076 -87.566
19.056 -87.571
19.049 -87.574
19.048 -87.577
19.04 -87.58
19.04 -87.577
19.036 -87.578
19.016 -87.591
19.007 -87.595
18.994 -87.596
18.968 -87.609
18.948 -87.615
18.946 -87.615
18.919 -87.617
18.892 -87.622
18.877 -87.621
18.864 -87.624
18.839 -87.639
18.825 -87.643
18.785 -87.65
18.756 -87.659
18.744 -87.666
18.733 -87.677
18.721 -87.697
18.717 -87.7
18.713 -87.703
18.691 -87.715
18.681 -87.719
18.644 -87.725
18.613 -87.728
18.557 -87.725
18.555 -87.725
18.545 -87.727
18.533 -87.733
18.517 -87.745
18.511 -87.747
18.503 -87.745
18.466 -87.752
18.454 -87.751
18.451 -87.752
18.444 -87.75
18.433 -87.754
18.425 -87.753
18.415 -87.756
18.397 -87.769
18.386 -87.774
18.364 -87.79
18.35 -87.793
18.343 -87.796
18.338 -87.802
18.332 -87.808
18.311 -87.819
18.297 -87.823
18.287 -87.825
18.262 -87.824
18.218 -87.831
18.209 -87.832
18.195 -87.831
18.183 -87.832
18.179 -87.834
18.178 -87.839
18.179 -87.842
18.192 -87.844
18.197 -87.848
18.202 -87.855
18.206 -87.856
18.218 -87.852
18.231 -87.851
18.224 -87.858
18.222 -87.864
18.22 -87.865
18.216 -87.863
18.214 -87.862
18.211 -87.868
18.204 -87.87
18.206 -87.877
18.216 -87.887
18.226 -87.888
18.23 -87.892
18.235 -87.887
18.238 -87.88
18.243 -87.877
18.25 -87.876
18.265 -87.878
18.274 -87.877
18.278 -87.879
18.279 -87.884
18.272 -87.891
18.273 -87.894
18.279 -87.897
18.298 -87.901
18.302 -87.9
18.305 -87.896
18.3 -87.891
18.315 -87.887
18.327 -87.881
18.342 -87.879
18.346 -87.88
18.349 -87.882
18.352 -87.89
18.357 -87.895
18.373 -87.899
18.386 -87.907
18.389 -87.913
18.389 -87.918
18.386 -87.923
18.387 -87.928
18.392 -87.935
18.399 -87.939
18.407 -87.941
18.433 -87.933
18.44 -87.936
18.443 -87.94
18.445 -87.945
18.448 -87.964
18.449 -87.967
18.452 -87.976
18.464 -88.007
18.469 -88.021
18.484 -88.055
18.486 -88.071
18.488 -88.074
18.492 -88.075
18.506 -88.071
18.511 -88.072
18.519 -88.079
18.523 -88.079
18.531 -88.076
18.543 -88.059
18.546 -88.05
18.552 -88.046
18.566 -88.044
18.577 -88.045
18.582 -88.042
18.585 -88.041
18.593 -88.043
18.61 -88.035
18.62 -88.033
18.628 -88.02
18.636 -88.014
18.651 -88.009
18.672 -88.004
18.691 -88.001
18.696 -88.003
18.699 -88.004
18.706 -88.009
18.716 -88.009
18.735 -88.001
18.741 -87.999
18.751 -88
18.756 -88.003
18.768 -88.005
18.786 -88.004
18.8 -88.009
18.815 -88.017
18.816 -88.021
18.818 -88.025
18.822 -88.027
18.855 -88.032
18.865 -88.038
18.863 -88.045
18.865 -88.055
18.864 -88.06
18.844 -88.068
18.835 -88.069
18.829 -88.074
18.825 -88.086
18.819 -88.092
18.811 -88.095
18.8 -88.093
18.794 -88.096
18.775 -88.111
18.768 -88.113
18.76 -88.112
18.757 -88.113
18.753 -88.114
18.73 -88.125
18.721 -88.121
18.716 -88.122
18.71 -88.129
18.709 -88.134
18.709 -88.136
18.7 -88.141
18.686 -88.146
18.679 -88.161
18.676 -88.172
18.671 -88.177
18.655 -88.186
18.632 -88.193
18.625 -88.199
18.61 -88.206
18.604 -88.215
18.603 -88.216
18.599 -88.218
18.59 -88.217
18.542 -88.248
18.529 -88.254
18.516 -88.257
18.494 -88.274
18.487 -88.279
18.486 -88.283
18.487 -88.301
18.485 -88.306
18.489 -88.318
18.49 -88.328
18.488 -88.341
18.486 -88.355
18.485 -88.368
18.485 -88.376
18.487 -88.382
18.494 -88.389
18.497 -88.391
18.497 -88.393
18.496 -88.395
18.485 -88.423
18.484 -88.426
18.481 -88.433
18.48 -88.442
18.482 -88.447
18.49 -88.453
18.493 -88.471
18.495 -88.472
18.495 -88.473
18.494 -88.476
18.476 -88.495
18.47 -88.505
18.462 -88.513
18.45 -88.518
18.448 -88.518
18.442 -88.519
18.42 -88.525
18.409 -88.53
18.407 -88.531
18.402 -88.535
18.391 -88.538
18.378 -88.545
18.37 -88.547
18.358 -88.544
18.352 -88.545
18.347 -88.548
18.336 -88.559
18.319 -88.574
18.304 -88.591
18.298 -88.594
18.292 -88.593
18.279 -88.597
18.259 -88.6
18.25 -88.599
18.234 -88.605
18.226 -88.609
18.219 -88.617
18.213 -88.628
18.174 -88.653
18.138 -88.665
18.116 -88.68
18.104 -88.686
18.075 -88.692
18.063 -88.699
18.058 -88.714
18.052 -88.727
18.047 -88.741
18.034 -88.756
18.016 -88.762
18.01 -88.765
18.002 -88.774
17.993 -88.779
17.979 -88.78
17.968 -88.797
17.955 -88.805
17.948 -88.81
17.944 -88.824
17.938 -88.835
17.927 -88.847
17.922 -88.849
17.911 -88.849
17.898 -88.844
17.89 -88.844
17.866 -88.843
17.874 -88.852
17.883 -88.86
17.889 -88.864
17.894 -88.871
17.902 -88.875
17.906 -88.88
17.912 -88.897
17.921 -88.917
17.957 -88.942
17.958 -88.948
17.955 -88.955
17.953 -88.962
17.954 -88.967
17.958 -88.972
17.959 -88.975
17.955 -88.98
17.956 -88.984
17.979 -88.998
18 -89.022
18.004 -89.028
18.003 -89.039
17.992 -89.069
17.985 -89.094
17.97 -89.105
17.966 -89.127
17.953 -89.138
17.945 -89.145
17.809 -89.147
17.812 -90
17.815 -90.982
17.258 -90.99
17.251 -91.429
17.25 -91.438
17.22 -91.425
17.211 -91.415
17.209 -91.4
17.213 -91.385
17.21 -91.375
17.208 -91.373
17.199 -91.362
17.196 -91.359
17.187 -91.353
17.17 -91.346
17.167 -91.342
17.168 -91.338
17.18 -91.328
17.183 -91.322
17.184 -91.312
17.179 -91.292
17.176 -91.283
17.172 -91.275
17.165 -91.272
17.153 -91.275
17.147 -91.276
17.14 -91.276
17.127 -91.27
17.115 -91.261
17.111 -91.255
17.11 -91.241
17.106 -91.234
17.102 -91.23
17.093 -91.226
17.076 -91.223
17.065 -91.217
17.057 -91.21
17.047 -91.201
17.02 -91.172
17.015 -91.165
