segment Cuba
22.24 -78.039
22.242 -78.035
22.247 -78.034
22.247 -78.043
22.249 -78.045
22.253 -78.049
22.258 -78.048
22.262 -78.032
22.264 -78.029
22.267 -78.028
22.268 -78.029
22.271 -78.042
22.271 -78.045
22.262 -78.052
22.272 -78.057
22.284 -78.068
22.284 -78.074
22.278 -78.076
22.286 -78.084
22.297 -78.092
22.298 -78.094
22.3 -78.096
22.303 -78.103
22.303 -78.114
22.297 -78.118
22.275 -78.113
22.263 -78.113
22.253 -78.12
22.253 -78.122
22.263 -78.13
22.281 -78.138
22.285 -78.137
22.279 -78.129
22.274 -78.128
22.268 -78.126
22.264 -78.124
22.264 -78.12
22.271 -78.116
22.278 -78.121
22.289 -78.122
22.293 -78.124
22.294 -78.127
22.294 -78.142
22.298 -78.149
22.304 -78.165
22.304 -78.181
22.301 -78.186
22.301 -78.19
22.303 -78.192
22.305 -78.191
22.307 -78.18
22.308 -78.179
22.31 -78.177
22.313 -78.178
22.311 -78.185
22.312 -78.189
22.32 -78.2
22.325 -78.196
22.328 -78.187
22.327 -78.183
22.328 -78.18
22.341 -78.173
22.345 -78.172
22.351 -78.174
22.353 -78.177
22.354 -78.181
22.373 -78.193
22.374 -78.199
22.369 -78.211
22.367 -78.213
22.366 -78.213
22.363 -78.209
22.356 -78.214
22.347 -78.201
22.34 -78.207
22.337 -78.207
22.325 -78.202
22.321 -78.205
22.321 -78.208
22.324 -78.21
22.327 -78.208
22.323 -78.217
22.332 -78.227
22.329 -78.242
22.343 -78.244
22.352 -78.247
22.353 -78.248
22.363 -78.257
22.364 -78.253
22.36 -78.239
22.36 -78.23
22.362 -78.226
22.365 -78.222
22.37 -78.221
22.381 -78.228
22.382 -78.233
22.386 -78.236
22.39 -78.244
22.388 -78.25
22.395 -78.252
22.397 -78.251
22.4 -78.256
22.409 -78.262
22.411 -78.269
22.41 -78.271
22.405 -78.276
22.398 -78.279
22.388 -78.275
22.385 -78.276
22.384 -78.28
22.387 -78.283
22.403 -78.287
22.404 -78.29
22.4 -78.293
22.397 -78.302
22.401 -78.301
22.406 -78.294
22.409 -78.293
22.41 -78.297
22.407 -78.302
22.397 -78.31
22.402 -78.311
22.412 -78.308
22.415 -78.306
22.419 -78.303
22.426 -78.303
22.429 -78.3
22.423 -78.281
22.423 -78.273
22.429 -78.266
22.43 -78.259
22.428 -78.251
22.423 -78.242
22.419 -78.222
22.424 -78.217
22.427 -78.223
22.43 -78.222
22.433 -78.212
22.437 -78.207
22.438 -78.207
22.439 -78.202
22.436 -78.195
22.429 -78.192
22.427 -78.182
22.421 -78.179
22.421 -78.174
22.426 -78.171
22.428 -78.165
22.432 -78.169
22.435 -78.168
22.435 -78.164
22.429 -78.149
22.416 -78.125
22.414 -78.11
22.408 -78.106
22.402 -78.101
22.393 -78.091
22.384 -78.072
22.38 -78.068
22.377 -78.07
22.377 -78.073
22.379 -78.079
22.358 -78.075
22.354 -78.071
22.343 -78.068
22.328 -78.067
22.322 -78.073
22.317 -78.07
22.314 -78.068
22.303 -78.069
22.3 -78.058
22.294 -78.052
22.284 -78.047
22.284 -78.043
22.285 -78.042
22.289 -78.043
22.292 -78.041
22.292 -78.038
22.29 -78.035
22.277 -78.028
22.278 -78.018
22.278 -78.016
22.288 -78.013
22.284 -78.009
22.275 -78.006
22.272 -78.002
22.277 -77.997
22.279 -78
22.282 -78.003
22.292 -78.004
22.302 -78.01
22.307 -78.009
22.314 -78.016
22.317 -78.014
22.31 -78.004
22.304 -78.003
22.301 -78
22.3 -77.996
22.308 -77.994
22.299 -77.977
22.293 -77.973
22.281 -77.97
22.277 -77.972
22.274 -77.966
22.273 -77.967
22.268 -77.971
22.267 -77.984
22.263 -77.99
22.253 -77.991
22.242 -77.989
22.237 -77.985
22.236 -77.982
22.237 -77.958
22.231 -77.951
22.234 -77.947
22.236 -77.94
22.22 -77.932
22.218 -77.929
22.223 -77.928
22.225 -77.928
22.235 -77.931
22.243 -77.938
22.246 -77.936
22.246 -77.933
22.246 -77.931
22.242 -77.927
22.236 -77.926
22.228 -77.921
22.227 -77.921
22.215 -77.925
22.209 -77.928
22.203 -77.926
22.203 -77.922
22.209 -77.917
22.208 -77.913
22.203 -77.908
22.203 -77.903
22.207 -77.901
22.213 -77.91
22.215 -77.916
22.219 -77.916
22.224 -77.91
22.226 -77.901
22.231 -77.902
22.236 -77.899
22.232 -77.891
22.228 -77.889
22.222 -77.892
22.219 -77.89
22.217 -77.887
22.214 -77.889
22.206 -77.886
22.212 -77.88
22.214 -77.866
22.216 -77.863
segment Cuba
22.421 -79.249
22.426 -79.248
22.437 -79.229
22.438 -79.223
22.436 -79.223
22.426 -79.23
22.422 -79.242
22.421 -79.249
segment Cuba
22.422 -78.12
22.424 -78.125
22.429 -78.129
22.432 -78.128
22.431 -78.126
22.423 -78.119
22.422 -78.12
segment Cuba
22.409 -78.088
22.409 -78.09
22.41 -78.091
22.418 -78.088
22.421 -78.089
22.42 -78.105
22.425 -78.108
22.426 -78.104
22.427 -78.092
22.429 -78.087
22.425 -78.081
22.417 -78.077
22.413 -78.077
22.41 -78.079
22.415 -78.081
22.414 -78.083
22.409 -78.088
segment Cuba
22.418 -79.206
22.42 -79.21
22.427 -79.204
22.428 -79.199
22.424 -79.193
22.422 -79.192
22.421 -79.193
22.421 -79.199
22.418 -79.206
segment Cuba
22.416 -78.449
22.412 -78.448
22.41 -78.451
22.412 -78.456
22.415 -78.457
22.418 -78.456
22.419 -78.455
22.418 -78.451
22.416 -78.449
segment Cuba
22.387 -79.264
22.388 -79.267
22.392 -79.27
22.397 -79.269
22.41 -79.261
22.411 -79.259
22.409 -79.258
22.396 -79.263
22.392 -79.266
22.389 -79.263
22.387 -79.264
segment Cuba
22.408 -78.399
22.407 -78.397
22.405 -78.398
22.404 -78.4
22.407 -78.406
22.408 -78.406
22.408 -78.399
segment Cuba
22.392 -78.325
22.396 -78.33
22.4 -78.326
22.404 -78.329
22.405 -78.326
22.401 -78.321
22.397 -78.319
22.392 -78.325
segment Cuba
22.402 -78.441
22.396 -78.442
22.393 -78.447
22.4 -78.445
22.402 -78.444
22.402 -78.441
segment Cuba
22.395 -78.368
22.389 -78.367
22.388 -78.369
22.39 -78.372
22.397 -78.373
22.398 -78.373
22.398 -78.371
22.395 -78.368
segment Cuba
22.375 -78.054
22.377 -78.057
22.385 -78.058
22.392 -78.068
22.395 -78.067
22.395 -78.065
22.393 -78.062
22.392 -78.057
22.398 -78.056
22.397 -78.052
22.393 -78.05
22.381 -78.05
22.375 -78.054
segment Cuba
22.39 -78.265
22.387 -78.267
22.381 -78.266
22.381 -78.269
22.386 -78.271
22.39 -78.27
22.392 -78.268
22.392 -78.264
22.39 -78.265
segment Cuba
22.388 -78.306
22.387 -78.306
22.386 -78.308
22.388 -78.314
22.391 -78.316
22.392 -78.313
22.388 -78.306
segment Cuba
22.367 -78.272
22.371 -78.279
22.374 -78.282
22.376 -78.281
22.377 -78.279
22.374 -78.275
22.374 -78.272
22.372 -78.271
22.367 -78.272
segment Cuba
22.364 -78.434
22.365 -78.442
22.366 -78.443
22.372 -78.421
22.371 -78.417
22.37 -78.416
22.367 -78.417
22.364 -78.425
22.364 -78.434
segment Cuba
22.346 -78.251
22.347 -78.258
22.355 -78.262
22.362 -78.27
22.364 -78.268
22.363 -78.261
22.351 -78.255
22.348 -78.251
22.346 -78.251
segment Cuba
22.352 -77.937
22.358 -77.94
22.36 -77.935
22.359 -77.931
22.355 -77.926
22.344 -77.919
22.332 -77.904
22.314 -77.895
22.31 -77.896
22.31 -77.903
22.33 -77.912
22.334 -77.916
22.338 -77.926
22.352 -77.937
segment Cuba
22.345 -77.985
22.351 -77.989
22.355 -77.995
22.357 -77.997
22.359 -77.995
22.358 -77.989
22.355 -77.985
22.35 -77.983
22.345 -77.985
segment Cuba
22.318 -78.253
22.329 -78.262
22.332 -78.259
22.32 -78.251
22.318 -78.253
segment Cuba
22.315 -78.227
22.316 -78.23
22.321 -78.233
22.326 -78.231
22.327 -78.228
22.326 -78.226
22.321 -78.227
22.32 -78.221
22.317 -78.221
22.317 -78.225
22.315 -78.227
segment Cuba
22.309 -78.308
22.31 -78.31
22.309 -78.318
22.311 -78.32
22.317 -78.313
22.316 -78.31
22.318 -78.301
22.317 -78.3
22.309 -78.308
segment Cuba
22.2 -77.779
22.201 -77.778
22.189 -77.755
22.182 -77.747
22.177 -77.744
22.175 -77.745
22.178 -77.768
22.183 -77.774
22.186 -77.785
22.189 -77.788
22.193 -77.78
22.196 -77.781
22.198 -77.783
22.197 -77.789
22.195 -77.803
22.196 -77.805
22.198 -77.806
22.202 -77.803
22.205 -77.804
22.208 -77.808
22.213 -77.806
22.22 -77.81
22.22 -77.813
22.228 -77.813
22.232 -77.81
22.237 -77.811
22.239 -77.819
22.237 -77.827
22.239 -77.832
22.241 -77.831
22.242 -77.825
22.245 -77.824
22.251 -77.827
22.245 -77.831
22.256 -77.84
22.258 -77.84
22.259 -77.839
22.26 -77.835
22.264 -77.833
22.276 -77.838
22.285 -77.848
22.291 -77.85
22.298 -77.849
22.308 -77.86
22.304 -77.865
22.304 -77.881
22.316 -77.874
22.318 -77.867
22.314 -77.856
22.313 -77.849
22.31 -77.846
22.308 -77.845
22.302 -77.843
22.276 -77.826
22.257 -77.819
22.2 -77.779
segment Cuba
22.3 -78.209
22.3 -78.213
22.304 -78.223
22.306 -78.223
22.302 -78.208
22.3 -78.209
segment Cuba
22.292 -77.912
22.295 -77.914
22.299 -77.911
22.3 -77.901
22.296 -77.898
22.293 -77.9
22.295 -77.908
22.292 -77.912
segment Cuba
22.26 -77.922
22.257 -77.924
22.255 -77.931
22.263 -77.933
22.268 -77.939
22.273 -77.941
22.278 -77.939
22.279 -77.936
22.278 -77.933
22.27 -77.927
22.271 -77.922
22.274 -77.918
22.279 -77.915
22.288 -77.921
22.29 -77.918
22.277 -77.903
22.267 -77.918
22.26 -77.922
segment Cuba
22.264 -78.302
22.258 -78.307
22.25 -78.314
22.227 -78.323
22.226 -78.326
22.234 -78.328
22.237 -78.332
22.238 -78.34
22.241 -78.341
22.259 -78.333
22.266 -78.326
22.273 -78.299
22.268 -78.297
22.264 -78.302
segment Cuba
22.246 -77.937
22.244 -77.945
22.248 -77.951
22.251 -77.949
22.259 -77.956
22.271 -77.958
22.268 -77.955
22.257 -77.949
22.254 -77.944
22.255 -77.937
22.246 -77.937
segment Cuba
22.239 -78.363
22.239 -78.365
22.244 -78.365
22.246 -78.367
22.253 -78.351
22.25 -78.351
22.239 -78.363
segment Cuba
22.237 -77.876
22.241 -77.882
22.237 -77.883
22.237 -77.892
22.242 -77.89
22.246 -77.877
22.243 -77.873
22.239 -77.871
22.237 -77.873
22.237 -77.876
segment Cuba
22.232 -78.082
22.232 -78.088
22.239 -78.091
22.242 -78.09
22.234 -78.081
22.232 -78.082
segment Cuba
22.218 -78.07
22.221 -78.066
22.221 -78.063
22.211 -78.054
22.207 -78.055
22.208 -78.06
22.216 -78.065
22.218 -78.07
segment Cuba
22.201 -78.064
22.202 -78.073
22.207 -78.08
22.207 -78.084
22.209 -78.085
22.211 -78.084
22.211 -78.078
22.209 -78.07
22.203 -78.064
22.201 -78.064
segment Cuba
22.178 -78.075
22.177 -78.079
22.184 -78.086
22.194 -78.091
22.198 -78.09
22.197 -78.085
22.191 -78.082
22.179 -78.067
22.173 -78.064
22.17 -78.065
22.172 -78.07
22.178 -78.075
segment Cuba
22.129 -78.005
22.13 -78.011
22.134 -78.008
22.137 -78.011
22.136 -78.013
22.135 -78.013
22.136 -78.016
22.153 -78.029
22.17 -78.039
22.175 -78.047
22.178 -78.046
22.179 -78.043
22.176 -78.037
22.168 -78.029
22.156 -78.025
22.14 -78.008
22.132 -78.002
22.129 -78.003
22.129 -78.005
segment Cuba
22.151 -77.806
22.158 -77.807
22.161 -77.804
22.164 -77.799
22.166 -77.792
22.164 -77.791
22.159 -77.801
22.152 -77.804
22.151 -77.806
segment Cuba
22.137 -78.174
22.149 -78.18
22.153 -78.187
22.153 -78.176
22.148 -78.177
22.138 -78.173
22.137 -78.174
segment Cuba
22.137 -78.193
22.139 -78.197
22.145 -78.202
22.151 -78.2
22.152 -78.198
22.137 -78.193
segment Cuba
22.134 -77.773
22.136 -77.773
22.141 -77.765
22.141 -77.761
22.139 -77.76
22.137 -77.762
22.134 -77.768
22.134 -77.773
segment Cuba
22.133 -77.751
22.136 -77.756
22.138 -77.754
22.141 -77.751
22.14 -77.745
22.136 -77.743
22.133 -77.745
22.133 -77.751
segment Cuba
22.124 -77.918
22.136 -77.927
22.136 -77.918
22.133 -77.914
22.121 -77.912
22.119 -77.915
22.124 -77.918
segment Cuba
22.128 -77.991
22.13 -77.997
22.133 -77.997
22.133 -77.992
22.135 -77.989
22.135 -77.986
22.132 -77.985
22.129 -77.988
22.128 -77.991
segment Cuba
22.127 -77.791
22.128 -77.788
22.125 -77.766
22.123 -77.763
22.119 -77.761
22.117 -77.763
22.118 -77.768
22.121 -77.775
22.125 -77.791
22.127 -77.791
segment Cuba
22.115 -78.137
22.117 -78.141
22.122 -78.143
22.123 -78.14
22.12 -78.134
22.117 -78.132
22.115 -78.137
segment Cuba
22.099 -77.888
22.102 -77.899
22.105 -77.901
22.108 -77.9
22.108 -77.888
22.106 -77.886
22.103 -77.886
22.099 -77.888
segment Cuba
22.091 -78.088
22.096 -78.095
22.1 -78.097
22.101 -78.097
22.1 -78.092
22.09 -78.08
22.087 -78.08
22.091 -78.088
segment Cuba
22.091 -77.871
22.085 -77.872
22.094 -77.884
22.097 -77.884
22.098 -77.882
22.098 -77.879
22.091 -77.871
segment Cuba
21.968 -77.966
21.966 -77.963
21.964 -77.962
21.964 -77.969
21.973 -77.981
21.975 -77.981
21.976 -77.978
21.968 -77.966
segment Cuba
21.933 -77.608
21.919 -77.599
21.911 -77.607
21.896 -77.617
21.885 -77.617
21.882 -77.619
21.871 -77.616
21.866 -77.621
21.864 -77.628
21.867 -77.633
21.874 -77.624
21.882 -77.626
21.889 -77.622
21.893 -77.624
21.892 -77.629
21.891 -77.634
21.893 -77.638
21.898 -77.64
21.892 -77.651
21.891 -77.655
21.894 -77.655
21.9 -77.653
21.908 -77.637
21.909 -77.626
21.905 -77.624
21.905 -77.618
21.917 -77.622
21.917 -77.626
21.914 -77.629
21.92 -77.631
21.933 -77.625
21.943 -77.627
21.943 -77.626
21.943 -77.619
21.955 -77.616
21.957 -77.613
21.955 -77.612
21.944 -77.611
21.933 -77.608
segment Cuba
21.933 -77.59
21.937 -77.592
21.939 -77.589
21.94 -77.584
21.94 -77.574
21.935 -77.571
21.934 -77.574
21.936 -77.58
21.934 -77.584
21.933 -77.59
segment Cuba
21.938 -77.77
21.94 -77.764
21.939 -77.759
21.936 -77.758
21.932 -77.761
21.927 -77.771
21.929 -77.777
21.933 -77.778
21.936 -77.777
21.938 -77.77
segment Cuba
21.921 -77.641
21.924 -77.646
21.93 -77.649
21.933 -77.649
21.932 -77.643
21.929 -77.639
21.924 -77.637
21.922 -77.638
21.921 -77.641
segment Cuba
21.845 -77.506
21.841 -77.512
21.837 -77.509
21.843 -77.503
21.847 -77.492
21.846 -77.488
21.841 -77.486
21.839 -77.481
21.834 -77.479
21.825 -77.458
21.82 -77.453
21.819 -77.442
21.816 -77.439
21.814 -77.442
21.811 -77.444
21.807 -77.444
21.802 -77.448
21.803 -77.455
21.798 -77.462
21.798 -77.464
21.795 -77.473
21.796 -77.482
21.797 -77.485
21.802 -77.48
21.81 -77.484
21.813 -77.488
21.817 -77.49
21.814 -77.495
21.802 -77.501
21.799 -77.5
21.794 -77.502
21.799 -77.51
21.812 -77.512
21.821 -77.509
21.829 -77.511
21.832 -77.514
21.823 -77.518
21.82 -77.517
21.812 -77.517
21.812 -77.52
21.817 -77.523
21.817 -77.525
21.815 -77.54
21.817 -77.544
21.823 -77.542
21.831 -77.545
21.841 -77.554
21.843 -77.56
21.852 -77.567
21.862 -77.58
21.866 -77.577
21.868 -77.565
21.869 -77.565
21.87 -77.567
21.871 -77.575
21.871 -77.578
21.878 -77.583
21.887 -77.577
21.89 -77.581
21.902 -77.582
21.903 -77.586
21.9 -77.589
21.894 -77.59
21.888 -77.588
21.886 -77.592
21.895 -77.596
21.897 -77.6
21.881 -77.607
21.873 -77.603
21.868 -77.605
21.87 -77.609
21.88 -77.613
21.882 -77.613
21.896 -77.611
21.907 -77.602
21.918 -77.59
21.926 -77.584
21.926 -77.577
21.928 -77.571
21.926 -77.564
21.919 -77.557
21.915 -77.543
21.909 -77.533
21.894 -77.52
21.888 -77.515
21.88 -77.512
21.862 -77.498
21.857 -77.496
21.85 -77.499
21.845 -77.506
segment Cuba
21.903 -77.653
21.903 -77.658
21.91 -77.663
21.918 -77.657
21.918 -77.651
21.912 -77.643
21.908 -77.644
21.911 -77.651
21.903 -77.653
segment Cuba
21.886 -77.732
21.889 -77.743
21.894 -77.748
21.9 -77.751
21.904 -77.749
21.908 -77.744
21.908 -77.739
21.899 -77.731
21.895 -77.723
21.891 -77.721
21.887 -77.725
21.886 -77.732
segment Cuba
21.901 -77.702
21.895 -77.702
21.89 -77.705
21.895 -77.707
21.904 -77.708
21.907 -77.707
21.907 -77.704
21.901 -77.702
segment Cuba
21.883 -77.637
21.884 -77.639
21.887 -77.637
21.89 -77.628
21.889 -77.626
21.885 -77.629
21.883 -77.637
segment Cuba
21.823 -77.59
21.825 -77.6
21.828 -77.602
21.838 -77.596
21.838 -77.591
21.833 -77.589
21.831 -77.586
21.831 -77.579
21.828 -77.576
21.825 -77.579
21.823 -77.59
segment Cuba
21.784 -77.449
21.794 -77.453
21.798 -77.451
21.795 -77.446
21.789 -77.444
21.784 -77.446
21.784 -77.449
segment Cuba
21.718 -79.909
21.72 -79.917
21.725 -79.911
21.726 -79.907
21.724 -79.905
21.721 -79.908
21.718 -79.909
segment Cuba
21.571 -78.762
21.572 -78.759
21.569 -78.754
21.566 -78.754
21.564 -78.753
21.564 -78.755
21.56 -78.757
21.555 -78.754
21.553 -78.759
21.552 -78.768
21.555 -78.771
21.557 -78.772
21.561 -78.765
21.566 -78.766
21.571 -78.762
segment Cuba
21.551 -78.769
21.542 -78.767
21.536 -78.77
21.535 -78.772
21.537 -78.776
21.544 -78.773
21.551 -78.773
21.551 -78.769
segment Cuba
21.477 -78.763
21.482 -78.768
21.485 -78.768
21.483 -78.761
21.474 -78.758
21.471 -78.752
21.468 -78.755
21.477 -78.763
segment Cuba
21.466 -78.827
21.47 -78.828
21.477 -78.834
21.48 -78.834
21.481 -78.825
21.477 -78.82
21.474 -78.82
21.47 -78.817
21.469 -78.818
21.466 -78.827
segment Cuba
21.451 -79.576
21.455 -79.576
21.455 -79.572
21.459 -79.568
21.46 -79.562
21.458 -79.561
21.455 -79.562
21.451 -79.576
segment Cuba
21.446 -78.777
21.449 -78.781
21.447 -78.79
21.452 -78.792
21.454 -78.789
21.458 -78.789
21.459 -78.782
21.455 -78.776
21.45 -78.774
21.447 -78.775
21.446 -78.777
segment Cuba
21.431 -78.762
21.437 -78.769
21.439 -78.768
21.44 -78.762
21.428 -78.75
21.427 -78.752
21.427 -78.758
21.431 -78.762
segment Cuba
21.422 -78.762
21.421 -78.76
21.411 -78.761
21.405 -78.764
21.405 -78.765
21.407 -78.769
21.409 -78.769
21.413 -78.765
21.42 -78.766
21.422 -78.762
segment Cuba
21.398 -78.786
21.396 -78.781
21.389 -78.783
21.391 -78.79
21.389 -78.794
21.394 -78.793
21.398 -78.786
segment Cuba
21.39 -78.81
21.386 -78.808
21.373 -78.806
21.373 -78.808
21.377 -78.811
21.389 -78.812
21.39 -78.81
segment Cuba
21.252 -78.504
21.256 -78.505
21.258 -78.51
21.263 -78.508
21.262 -78.506
21.262 -78.5
21.258 -78.498
21.253 -78.5
21.252 -78.504
segment Cuba
21.129 -79.43
21.126 -79.417
21.125 -79.414
21.122 -79.408
21.118 -79.403
21.117 -79.398
21.114 -79.394
21.111 -79.394
21.109 -79.399
21.104 -79.398
21.101 -79.4
21.1 -79.404
21.103 -79.412
21.102 -79.415
21.104 -79.423
21.103 -79.432
21.111 -79.444
21.118 -79.447
21.125 -79.452
21.128 -79.447
21.129 -79.43
segment Cuba
21.1 -79.307
21.094 -79.305
21.084 -79.296
21.079 -79.287
21.072 -79.281
21.062 -79.281
21.06 -79.284
21.06 -79.29
21.062 -79.292
21.069 -79.288
21.071 -79.289
21.072 -79.292
21.07 -79.297
21.065 -79.302
21.07 -79.31
21.071 -79.322
21.076 -79.337
21.079 -79.341
21.083 -79.337
21.083 -79.333
21.076 -79.326
21.077 -79.319
21.08 -79.318
21.087 -79.323
21.092 -79.322
21.095 -79.323
21.098 -79.329
21.097 -79.333
21.094 -79.335
21.092 -79.338
21.096 -79.343
21.095 -79.345
21.098 -79.352
21.096 -79.359
21.098 -79.359
21.114 -79.377
21.117 -79.388
21.121 -79.389
21.123 -79.387
21.124 -79.387
21.126 -79.379
21.128 -79.358
21.121 -79.35
21.118 -79.345
21.117 -79.339
21.105 -79.312
21.1 -79.307
segment Cuba
21.103 -78.727
21.106 -78.73
21.106 -78.735
21.109 -78.737
21.114 -78.735
21.115 -78.732
21.114 -78.725
21.11 -78.719
21.1 -78.71
21.097 -78.709
21.096 -78.71
21.103 -78.727
segment Cuba
21.087 -78.954
21.086 -78.952
21.078 -78.946
21.074 -78.949
21.078 -78.95
21.083 -78.954
21.087 -78.954
segment Cuba
21.059 -79.324
21.061 -79.33
21.06 -79.335
21.062 -79.34
21.071 -79.346
21.075 -79.345
21.065 -79.333
21.062 -79.32
21.06 -79.319
21.059 -79.324
segment Cuba
21.042 -79.292
21.046 -79.3
21.053 -79.305
21.054 -79.302
21.052 -79.297
21.053 -79.288
21.051 -79.287
21.044 -79.29
21.042 -79.292
segment Cuba
21.041 -78.995
21.046 -78.997
21.051 -78.994
21.052 -78.99
21.048 -78.982
21.044 -78.982
21.042 -78.984
21.042 -78.986
21.046 -78.987
21.045 -78.992
21.041 -78.995
segment Cuba
20.997 -79.158
20.945 -79.108
20.922 -79.07
20.918 -79.072
20.923 -79.081
20.924 -79.082
20.926 -79.089
20.922 -79.091
20.919 -79.088
20.916 -79.08
20.912 -79.073
20.905 -79.072
20.904 -79.083
20.91 -79.087
20.909 -79.095
20.915 -79.102
20.915 -79.111
20.921 -79.118
20.925 -79.12
20.939 -79.131
20.948 -79.142
20.951 -79.146
20.976 -79.168
20.98 -79.166
20.979 -79.162
20.96 -79.145
20.94 -79.124
20.938 -79.12
20.928 -79.115
20.921 -79.105
20.922 -79.104
20.924 -79.102
20.932 -79.1
20.941 -79.111
20.945 -79.114
20.947 -79.122
20.95 -79.124
20.957 -79.127
20.96 -79.129
20.961 -79.138
20.97 -79.145
20.981 -79.15
21.003 -79.173
21.001 -79.18
21.002 -79.184
21.003 -79.184
21.006 -79.187
21.01 -79.193
21.011 -79.199
21.008 -79.203
20.999 -79.208
20.997 -79.21
21.003 -79.22
21.009 -79.227
21.014 -79.229
21.018 -79.224
21.021 -79.209
21.019 -79.198
21.021 -79.187
21.005 -79.168
20.997 -79.158
segment Cuba
20.976 -79.178
20.992 -79.206
20.994 -79.208
20.997 -79.2
20.995 -79.194
20.996 -79.183
20.989 -79.183
20.98 -79.176
20.978 -79.176
20.976 -79.178
segment Cuba
20.901 -79.053
20.904 -79.053
20.91 -79.058
20.912 -79.056
20.912 -79.05
20.91 -79.045
20.902 -79.041
20.898 -79.036
20.897 -79.025
20.881 -78.999
20.88 -78.993
20.882 -78.981
20.881 -78.973
20.878 -78.97
20.865 -78.966
20.861 -78.967
20.859 -78.967
20.849 -78.965
20.845 -78.97
20.846 -78.977
20.86 -79.016
20.862 -79.028
20.869 -79.033
20.875 -79.049
20.878 -79.052
20.882 -79.053
20.888 -79.051
20.893 -79.053
20.894 -79.06
20.894 -79.064
20.899 -79.069
20.902 -79.067
20.903 -79.065
20.901 -79.053
segment Cuba
20.826 -78.619
20.827 -78.628
20.838 -78.632
20.841 -78.635
20.842 -78.647
20.844 -78.646
20.846 -78.639
20.844 -78.635
20.844 -78.628
20.848 -78.624
20.841 -78.623
20.837 -78.621
20.829 -78.618
20.826 -78.619
segment Cuba
20.779 -78.877
20.777 -78.882
20.779 -78.887
20.782 -78.895
20.781 -78.9
20.785 -78.909
20.787 -78.922
20.805 -78.952
20.809 -78.956
20.812 -78.947
20.815 -78.943
20.817 -78.942
20.824 -78.945
20.83 -78.944
20.832 -78.941
20.83 -78.932
20.834 -78.933
20.837 -78.932
20.838 -78.928
20.838 -78.919
20.831 -78.913
20.822 -78.912
20.824 -78.919
20.822 -78.923
20.812 -78.919
20.809 -78.916
20.809 -78.887
20.806 -78.881
20.807 -78.871
20.801 -78.855
20.795 -78.854
20.789 -78.846
20.782 -78.838
20.776 -78.837
20.766 -78.84
20.775 -78.851
20.783 -78.855
20.782 -78.862
20.776 -78.863
20.775 -78.866
20.779 -78.877
segment Cuba
20.822 -78.251
20.822 -78.252
20.834 -78.264
20.836 -78.26
20.83 -78.253
20.825 -78.25
20.822 -78.251
segment Cuba
20.808 -78.234
20.813 -78.241
20.815 -78.24
20.816 -78.237
20.814 -78.235
20.814 -78.227
20.812 -78.226
20.809 -78.228
20.808 -78.234
segment Cuba
20.787 -78.761
20.791 -78.761
20.792 -78.755
20.795 -78.752
20.801 -78.758
20.803 -78.753
20.799 -78.749
20.794 -78.747
20.792 -78.748
20.787 -78.755
20.787 -78.761
segment Cuba
20.794 -78.236
20.802 -78.227
20.803 -78.223
20.794 -78.222
20.79 -78.223
20.785 -78.23
20.782 -78.229
20.784 -78.239
20.787 -78.243
20.79 -78.243
20.794 -78.236
segment Cuba
20.775 -78.189
20.761 -78.202
20.757 -78.204
20.753 -78.209
20.754 -78.212
20.759 -78.214
20.772 -78.209
20.778 -78.194
20.781 -78.189
20.778 -78.187
20.775 -78.189
segment Cuba
20.772 -78.643
20.777 -78.638
20.777 -78.637
20.773 -78.636
20.765 -78.64
20.762 -78.64
20.761 -78.638
20.761 -78.636
20.768 -78.634
20.768 -78.631
20.768 -78.63
20.765 -78.628
20.76 -78.628
20.746 -78.632
20.746 -78.639
20.743 -78.641
20.739 -78.637
20.741 -78.629
20.738 -78.63
20.732 -78.634
20.734 -78.643
20.744 -78.65
20.754 -78.653
20.762 -78.658
20.767 -78.656
20.769 -78.653
20.763 -78.65
20.763 -78.648
20.772 -78.643
segment Cuba
20.74 -78.487
20.741 -78.49
20.77 -78.503
20.774 -78.507
20.776 -78.505
20.773 -78.497
20.761 -78.496
20.757 -78.493
20.755 -78.486
20.749 -78.484
20.74 -78.487
segment Cuba
20.755 -78.826
20.755 -78.83
20.76 -78.832
20.766 -78.831
20.773 -78.824
20.773 -78.816
20.768 -78.821
20.763 -78.821
20.757 -78.823
20.755 -78.826
segment Cuba
20.759 -78.232
20.761 -78.234
20.766 -78.235
20.767 -78.238
20.77 -78.237
20.77 -78.233
20.768 -78.23
20.764 -78.228
20.763 -78.225
20.758 -78.224
20.749 -78.227
20.749 -78.228
20.758 -78.229
20.759 -78.232
segment Cuba
20.758 -78.669
20.759 -78.677
20.764 -78.681
20.766 -78.678
20.767 -78.673
20.76 -78.666
20.758 -78.669
segment Cuba
20.735 -78.24
20.738 -78.244
20.744 -78.254
20.747 -78.256
20.76 -78.256
20.761 -78.252
20.749 -78.25
20.738 -78.239
20.735 -78.24
segment Cuba
20.753 -78.334
20.754 -78.338
20.757 -78.338
20.759 -78.335
20.759 -78.329
20.757 -78.326
20.753 -78.33
20.753 -78.334
segment Cuba
20.743 -78.778
20.738 -78.78
20.74 -78.768
20.744 -78.76
20.736 -78.758
20.725 -78.751
20.719 -78.752
20.712 -78.758
20.712 -78.763
20.709 -78.768
20.716 -78.775
