segment Bangladesh
23.945 89.988
23.938 89.993
23.932 90
segment Bangladesh
23.879 89.731
23.879 89.725
23.886 89.714
23.887 89.713
23.895 89.701
23.902 89.695
23.914 89.689
23.922 89.688
23.928 89.689
23.932 89.691
23.927 89.697
23.924 89.706
23.919 89.71
23.896 89.719
23.888 89.725
23.882 89.735
23.879 89.731
segment Bangladesh
23.914 89.388
23.906 89.379
23.912 89.376
23.918 89.377
23.923 89.382
23.922 89.394
23.927 89.398
23.92 89.411
23.916 89.409
23.918 89.399
23.917 89.393
23.914 89.388
segment Bangladesh
23.881 89.334
23.881 89.328
23.887 89.318
23.891 89.314
23.893 89.315
23.89 89.345
23.887 89.348
23.884 89.346
23.881 89.334
segment Bangladesh
23.786 89.515
23.787 89.511
23.794 89.503
23.808 89.492
23.817 89.488
23.821 89.49
23.82 89.507
23.822 89.521
23.819 89.524
23.819 89.529
23.815 89.532
23.808 89.525
23.786 89.515
segment Bangladesh
23.812 89.57
23.815 89.595
23.815 89.608
23.811 89.616
23.806 89.62
23.803 89.617
23.806 89.599
23.803 89.598
23.801 89.577
23.796 89.566
23.795 89.55
23.797 89.547
23.799 89.551
23.8 89.563
23.802 89.567
23.804 89.565
23.806 89.557
23.812 89.57
segment Bangladesh
23.804 89.665
23.804 89.672
23.801 89.675
23.797 89.674
23.791 89.676
23.789 89.675
23.786 89.666
23.784 89.647
23.784 89.641
23.786 89.638
23.794 89.634
23.8 89.637
23.803 89.644
23.805 89.656
23.804 89.665
segment Bangladesh
23.777 89.741
23.78 89.732
23.788 89.704
23.79 89.685
23.792 89.682
23.801 89.683
23.804 89.685
23.804 89.693
23.802 89.718
23.795 89.731
23.779 89.742
23.777 89.741
segment Bangladesh
23.774 89.758
23.787 89.752
23.801 89.743
23.804 89.744
23.805 89.746
23.8 89.76
23.793 89.768
23.791 89.773
23.789 89.776
23.771 89.779
23.766 89.774
23.764 89.779
23.754 89.778
23.745 89.781
23.742 89.779
23.746 89.771
23.749 89.769
23.752 89.77
23.763 89.759
23.769 89.757
23.774 89.758
segment Bangladesh
23.745 89.785
23.754 89.782
23.761 89.784
23.764 89.787
23.76 89.79
23.738 89.797
23.734 89.801
23.732 89.8
23.735 89.793
23.741 89.786
23.745 89.785
segment Bangladesh
23.723 89.862
23.723 89.858
23.728 89.851
23.731 89.851
23.732 89.854
23.731 89.857
23.723 89.862
segment Bangladesh
23.723 89.865
23.727 89.864
23.728 89.865
23.727 89.869
23.719 89.875
23.723 89.865
segment Bangladesh
23.707 89.866
23.712 89.862
23.714 89.865
23.714 89.869
23.707 89.876
23.708 89.871
23.707 89.866
segment Bangladesh
23.685 89.932
23.685 89.928
23.691 89.918
23.701 89.902
23.705 89.898
23.707 89.899
23.707 89.913
23.704 89.918
23.703 89.925
23.7 89.932
23.689 89.935
23.685 89.932
segment Bangladesh
22.238 89.871
22.238 89.868
22.244 89.862
22.252 89.859
22.258 89.862
22.258 89.866
22.25 89.87
22.241 89.872
22.238 89.871
segment Bangladesh
21.868 89.543
21.871 89.54
21.878 89.54
21.891 89.543
21.93 89.545
21.944 89.545
21.959 89.545
21.964 89.547
21.964 89.549
21.941 89.562
21.929 89.565
21.922 89.563
21.903 89.552
21.877 89.549
21.87 89.546
21.868 89.543
segment Bangladesh
21.907 89.031
21.919 89.035
21.923 89.039
21.927 89.046
21.928 89.063
21.927 89.063
21.927 89.064
21.924 89.065
21.918 89.066
21.915 89.066
21.899 89.065
21.866 89.08
21.859 89.089
21.854 89.09
21.813 89.087
21.797 89.093
21.796 89.096
21.79 89.099
21.783 89.108
21.772 89.137
21.76 89.143
21.755 89.152
21.749 89.149
21.741 89.152
21.731 89.148
21.725 89.142
21.72 89.137
21.718 89.129
21.72 89.115
21.726 89.109
21.736 89.108
21.737 89.102
21.743 89.097
21.759 89.088
21.77 89.076
21.786 89.052
21.793 89.051
21.794 89.051
21.824 89.064
21.833 89.064
21.846 89.068
21.858 89.068
21.868 89.065
21.886 89.048
21.896 89.041
21.908 89.04
21.907 89.031
segment Bangladesh
21.859 89.658
21.859 89.655
21.865 89.649
21.874 89.645
21.879 89.645
21.885 89.649
21.889 89.654
21.88 89.661
21.871 89.663
21.863 89.661
21.859 89.658
segment Bangladesh
21.781 89.343
21.786 89.341
21.792 89.343
21.809 89.339
21.829 89.341
21.837 89.338
21.842 89.334
21.843 89.333
21.844 89.328
21.835 89.325
21.829 89.326
21.826 89.33
21.824 89.336
21.822 89.337
21.819 89.335
21.818 89.329
21.821 89.326
21.83 89.321
21.841 89.32
21.849 89.323
21.857 89.33
21.879 89.364
21.882 89.369
21.882 89.375
21.88 89.375
21.872 89.373
21.859 89.364
21.852 89.362
21.839 89.365
21.835 89.364
21.826 89.358
21.819 89.35
21.814 89.347
21.794 89.351
21.788 89.351
21.782 89.348
21.781 89.343
segment Bangladesh
21.851 89.755
21.855 89.765
21.856 89.777
21.853 89.778
21.851 89.776
21.848 89.768
21.849 89.759
21.851 89.755
segment Bangladesh
21.775 89.55
21.779 89.545
21.806 89.536
21.823 89.531
21.831 89.532
21.836 89.533
21.845 89.539
21.849 89.546
21.85 89.551
21.848 89.557
21.84 89.562
21.83 89.571
21.813 89.597
21.806 89.604
21.797 89.61
21.785 89.612
21.773 89.609
21.763 89.596
21.759 89.595
21.752 89.592
21.748 89.593
21.739 89.598
21.723 89.618
21.714 89.624
21.711 89.623
21.71 89.606
21.706 89.591
21.706 89.581
21.709 89.571
21.714 89.561
21.719 89.558
21.72 89.558
21.728 89.555
21.735 89.557
21.738 89.56
21.739 89.563
21.742 89.565
21.751 89.565
21.756 89.562
21.773 89.554
21.775 89.55
segment Bangladesh
21.814 89.783
21.815 89.777
21.82 89.773
21.823 89.781
21.824 89.788
21.822 89.79
21.814 89.783
segment Bangladesh
21.744 89.227
21.749 89.231
21.751 89.232
21.751 89.236
21.755 89.24
21.758 89.273
21.755 89.283
21.747 89.292
21.742 89.294
21.729 89.291
21.724 89.291
21.715 89.286
21.704 89.284
21.704 89.271
21.702 89.266
21.697 89.261
21.694 89.263
21.697 89.27
21.697 89.279
21.694 89.285
21.694 89.293
21.692 89.294
21.69 89.294
21.671 89.295
21.666 89.291
21.663 89.267
21.656 89.269
21.65 89.263
21.646 89.252
21.646 89.246
21.653 89.24
21.644 89.237
21.646 89.234
21.646 89.226
21.653 89.223
21.654 89.221
21.649 89.216
21.649 89.214
21.649 89.213
21.654 89.204
21.659 89.2
21.688 89.221
21.699 89.223
21.699 89.23
21.701 89.232
21.702 89.228
21.705 89.227
21.713 89.23
21.718 89.23
21.74 89.22
21.744 89.222
21.744 89.227
segment Bangladesh
21.691 89.34
21.693 89.337
21.7 89.335
21.721 89.34
21.721 89.342
21.707 89.353
21.701 89.354
21.695 89.352
21.691 89.345
21.691 89.34
segment Bangladesh
23.732 90.336
23.733 90.341
23.732 90.347
23.728 90.351
23.72 90.356
23.715 90.355
23.725 90.341
23.725 90.334
23.727 90.329
23.732 90.336
segment Bangladesh
23.709 90.709
23.709 90.704
23.712 90.702
23.727 90.715
23.71 90.721
23.694 90.733
23.689 90.733
23.685 90.732
23.685 90.73
23.688 90.728
23.682 90.719
23.686 90.716
23.683 90.701
23.685 90.695
23.69 90.693
23.697 90.695
23.705 90.698
23.707 90.707
23.709 90.709
segment Bangladesh
23.66 90.717
23.663 90.701
23.667 90.698
23.669 90.692
23.671 90.691
23.681 90.699
23.681 90.704
23.679 90.712
23.679 90.726
23.677 90.729
23.673 90.725
23.661 90.72
23.66 90.717
segment Bangladesh
23.671 90.658
23.672 90.653
23.674 90.652
23.676 90.655
23.678 90.648
23.68 90.647
23.679 90.658
23.677 90.662
23.674 90.664
23.671 90.658
segment Bangladesh
23.653 90.676
23.659 90.674
23.663 90.669
23.669 90.672
23.669 90.676
23.661 90.684
23.653 90.68
23.653 90.676
segment Bangladesh
23.657 90.643
23.663 90.65
23.664 90.663
23.658 90.655
23.648 90.65
23.62 90.649
23.614 90.647
23.614 90.637
23.617 90.632
23.625 90.637
23.632 90.64
23.641 90.64
23.649 90.644
23.654 90.646
23.657 90.643
segment Bangladesh
23.594 90.715
23.579 90.708
23.573 90.699
23.573 90.696
23.585 90.682
23.59 90.668
23.603 90.665
23.606 90.664
23.624 90.654
23.636 90.658
23.644 90.657
23.651 90.663
23.655 90.658
23.658 90.661
23.656 90.667
23.65 90.672
23.648 90.677
23.649 90.681
23.655 90.687
23.655 90.69
23.655 90.699
23.65 90.713
23.649 90.724
23.65 90.724
23.652 90.732
23.646 90.74
23.642 90.76
23.631 90.76
23.629 90.756
23.636 90.752
23.633 90.748
23.627 90.736
23.624 90.733
23.596 90.728
23.589 90.717
23.594 90.715
segment Bangladesh
23.605 90.612
23.606 90.602
23.61 90.603
23.612 90.609
23.626 90.626
23.624 90.627
23.61 90.619
23.605 90.612
segment Bangladesh
23.611 90.418
23.611 90.405
23.609 90.398
23.609 90.392
23.611 90.389
23.616 90.391
23.615 90.41
23.611 90.418
segment Bangladesh
23.601 90.621
23.61 90.632
23.611 90.637
23.606 90.652
23.59 90.66
23.584 90.661
23.582 90.666
23.582 90.674
23.568 90.679
23.562 90.684
23.558 90.683
23.565 90.674
23.569 90.667
23.566 90.667
23.557 90.674
23.55 90.682
23.54 90.684
23.529 90.694
23.522 90.696
23.516 90.695
23.517 90.689
23.521 90.687
23.521 90.683
23.522 90.677
23.523 90.667
23.521 90.658
23.516 90.65
23.508 90.64
23.509 90.634
23.509 90.629
23.488 90.585
23.505 90.585
23.509 90.588
23.513 90.588
23.52 90.589
23.554 90.578
23.56 90.581
23.563 90.58
23.56 90.574
23.568 90.572
23.575 90.573
23.577 90.572
23.578 90.57
23.571 90.566
23.577 90.564
23.583 90.563
23.587 90.566
23.591 90.571
23.592 90.585
23.583 90.592
23.592 90.595
23.596 90.601
23.601 90.621
segment Bangladesh
23.574 90.48
23.577 90.465
23.575 90.46
23.575 90.454
23.577 90.452
23.591 90.447
23.604 90.448
23.606 90.456
23.605 90.463
23.601 90.469
23.591 90.472
23.584 90.479
23.582 90.484
23.588 90.499
23.585 90.502
23.583 90.5
23.58 90.492
23.575 90.486
23.574 90.48
segment Bangladesh
23.558 90.433
23.571 90.434
23.588 90.431
23.603 90.424
23.605 90.425
23.606 90.431
23.599 90.443
23.591 90.439
23.573 90.444
23.567 90.443
23.56 90.438
23.558 90.433
segment Bangladesh
23.572 90.428
23.572 90.426
23.582 90.417
23.588 90.408
23.596 90.407
23.603 90.404
23.605 90.404
23.604 90.412
23.598 90.42
23.581 90.428
23.572 90.428
segment Bangladesh
23.579 90.68
23.568 90.691
23.567 90.688
23.568 90.685
23.575 90.679
23.579 90.68
segment Bangladesh
23.549 90.453
23.55 90.443
23.554 90.439
23.556 90.44
23.568 90.453
23.568 90.46
23.572 90.47
23.57 90.473
23.568 90.475
23.553 90.47
23.55 90.467
23.549 90.453
segment Bangladesh
23.544 90.567
23.548 90.559
23.555 90.554
23.562 90.551
23.567 90.552
23.565 90.557
23.544 90.567
segment Bangladesh
23.554 90.691
23.556 90.689
23.561 90.69
23.564 90.694
23.564 90.696
23.561 90.699
23.559 90.699
23.555 90.695
23.554 90.691
segment Bangladesh
23.526 90.702
23.545 90.691
23.548 90.691
23.55 90.694
23.552 90.703
23.526 90.702
segment Bangladesh
23.512 90.573
23.526 90.561
23.536 90.555
23.538 90.557
23.536 90.561
23.52 90.576
23.515 90.577
23.513 90.575
23.512 90.573
segment Bangladesh
23.496 90.669
23.502 90.644
23.505 90.645
23.517 90.664
23.514 90.671
23.505 90.682
23.501 90.689
23.495 90.691
23.491 90.688
23.488 90.682
23.488 90.669
23.49 90.661
23.493 90.658
23.495 90.666
23.496 90.669
segment Bangladesh
23.492 90.698
23.498 90.695
23.504 90.699
23.515 90.702
23.505 90.707
23.499 90.706
23.492 90.698
segment Bangladesh
23.488 90.201
23.497 90.187
23.501 90.183
23.503 90.184
23.504 90.186
23.503 90.19
23.497 90.199
23.491 90.204
23.488 90.204
23.488 90.201
segment Bangladesh
23.488 90.618
23.49 90.609
23.492 90.608
23.495 90.613
23.496 90.626
23.493 90.626
23.488 90.618
segment Bangladesh
23.455 90.55
23.449 90.549
23.449 90.547
23.454 90.544
23.47 90.54
23.475 90.54
23.479 90.543
23.481 90.561
23.468 90.564
23.458 90.563
23.457 90.56
23.449 90.559
23.445 90.556
23.454 90.551
23.455 90.55
segment Bangladesh
23.468 90.239
23.471 90.23
23.477 90.225
23.479 90.225
23.472 90.238
23.47 90.239
23.468 90.239
segment Bangladesh
23.434 90.571
23.436 90.569
23.442 90.569
23.45 90.572
23.45 90.574
23.445 90.575
23.434 90.573
23.434 90.571
segment Bangladesh
23.401 90.304
23.399 90.309
23.398 90.322
23.395 90.33
23.386 90.334
23.384 90.332
23.385 90.323
23.383 90.316
23.38 90.286
23.376 90.294
23.373 90.296
23.371 90.296
23.347 90.284
23.33 90.276
23.326 90.271
23.327 90.263
23.332 90.25
23.34 90.236
23.345 90.233
23.36 90.218
23.361 90.214
23.358 90.214
23.35 90.221
23.343 90.23
23.336 90.236
23.335 90.238
23.328 90.249
23.325 90.249
23.326 90.245
23.34 90.216
23.35 90.206
23.358 90.202
23.386 90.199
23.396 90.201
23.399 90.202
23.401 90.195
23.411 90.187
23.437 90.183
23.45 90.184
23.439 90.204
23.424 90.223
23.417 90.238
23.416 90.243
23.406 90.293
23.401 90.304
segment Bangladesh
23.419 90.177
23.426 90.17
23.434 90.167
23.439 90.169
23.425 90.177
23.419 90.177
segment Bangladesh
23.368 90.582
23.37 90.579
23.371 90.575
23.374 90.572
23.395 90.565
23.401 90.565
23.406 90.566
23.411 90.567
23.42 90.574
23.429 90.581
23.43 90.585
23.428 90.587
23.418 90.591
23.414 90.589
23.411 90.585
23.416 90.584
23.42 90.58
23.416 90.577
23.388 90.571
23.38 90.574
23.375 90.581
23.369 90.584
23.368 90.582
segment Bangladesh
23.422 90.168
23.399 90.184
23.394 90.182
23.399 90.177
23.42 90.166
23.422 90.168
segment Bangladesh
23.393 90.413
23.394 90.407
23.399 90.402
23.398 90.399
23.4 90.395
23.403 90.392
23.406 90.392
23.405 90.409
23.394 90.418
23.393 90.413
segment Bangladesh
23.397 90.497
23.396 90.499
23.388 90.498
23.385 90.5
23.384 90.501
23.38 90.49
23.385 90.482
23.384 90.474
23.398 90.451
23.401 90.453
23.401 90.458
23.398 90.473
23.398 90.495
23.397 90.497
segment Bangladesh
23.312 90.435
23.318 90.421
23.328 90.416
23.33 90.415
23.34 90.407
23.36 90.384
23.362 90.372
23.375 90.364
23.378 90.367
23.38 90.367
23.382 90.357
23.387 90.355
23.394 90.348
23.396 90.349
23.397 90.353
23.395 90.361
23.388 90.37
23.386 90.374
23.376 90.4
23.36 90.431
23.354 90.437
23.337 90.444
23.327 90.451
23.318 90.454
23.316 90.453
23.312 90.435
segment Bangladesh
23.373 90.482
23.369 90.486
23.367 90.486
23.366 90.477
23.371 90.471
23.372 90.47
23.366 90.468
23.367 90.465
23.375 90.452
23.379 90.438
23.39 90.424
23.395 90.435
23.395 90.443
23.385 90.465
23.377 90.483
23.375 90.48
23.373 90.482
segment Bangladesh
23.367 90.56
23.369 90.557
23.378 90.553
23.379 90.55
23.377 90.548
23.372 90.549
23.372 90.546
23.378 90.544
23.382 90.544
23.386 90.547
23.39 90.553
23.372 90.561
23.367 90.56
segment Bangladesh
23.386 90.19
23.372 90.197
23.371 90.194
23.373 90.191
23.381 90.188
23.386 90.19
segment Bangladesh
23.367 90.301
23.368 90.299
23.375 90.303
23.377 90.306
23.381 90.321
23.382 90.336
23.377 90.346
23.374 90.344
23.375 90.342
23.377 90.321
23.375 90.315
23.367 90.301
segment Bangladesh
23.352 90.466
23.367 90.447
23.37 90.446
23.37 90.453
23.363 90.462
23.36 90.468
23.358 90.471
23.346 90.485
23.343 90.483
23.342 90.478
23.352 90.466
segment Bangladesh
23.345 90.297
23.35 90.299
23.355 90.303
23.36 90.311
23.366 90.327
23.367 90.334
23.362 90.354
23.354 90.375
23.34 90.393
23.316 90.412
23.309 90.415
23.303 90.412
23.306 90.424
23.305 90.433
23.309 90.455
23.309 90.467
23.304 90.478
23.299 90.484
23.295 90.48
23.291 90.479
23.276 90.483
23.261 90.486
23.246 90.486
23.232 90.48
23.203 90.462
23.204 90.46
23.208 90.462
23.212 90.46
23.222 90.465
23.225 90.465
23.217 90.456
23.212 90.453
23.198 90.451
23.192 90.452
23.167 90.466
23.154 90.46
23.138 90.457
23.129 90.453
23.117 90.444
23.107 90.437
23.1 90.434
23.091 90.433
23.066 90.437
23.041 90.446
23.028 90.448
23.022 90.446
23.02 90.442
23.019 90.422
23.018 90.418
23.011 90.361
23.006 90.351
22.999 90.346
22.982 90.343
22.982 90.326
22.984 90.324
22.988 90.326
22.994 90.331
22.997 90.332
23 90.33
23.005 90.327
23.014 90.326
23.019 90.321
23.019 90.316
23.023 90.313
23.028 90.311
23.034 90.312
23.054 90.309
23.058 90.311
23.064 90.323
23.068 90.326
23.078 90.327
23.087 90.332
23.105 90.331
23.109 90.333
23.109 90.33
23.103 90.325
23.102 90.323
23.112 90.317
23.124 90.3
23.127 90.29
23.136 90.275
23.14 90.272
23.145 90.273
23.147 90.273
23.144 90.27
23.136 90.269
23.133 90.267
23.129 90.272
23.126 90.272
23.125 90.28
23.121 90.29
23.118 90.279
23.12 90.268
23.125 90.254
23.13 90.248
23.138 90.244
23.142 90.246
23.16 90.266
23.163 90.254
23.17 90.246
23.172 90.241
23.186 90.226
23.192 90.214
23.192 90.208
23.189 90.203
23.181 90.198
23.174 90.191
23.171 90.184
23.183 90.175
23.189 90.178
23.193 90.182
23.197 90.192
23.198 90.195
23.21 90.207
23.219 90.211
23.224 90.211
23.262 90.172
23.263 90.18
23.258 90.19
23.255 90.212
23.255 90.214
23.256 90.22
23.261 90.233
23.268 90.24
23.273 90.243
23.283 90.243
23.286 90.245
23.285 90.251
23.288 90.253
23.29 90.251
23.289 90.239
23.293 90.24
23.298 90.258
23.301 90.263
23.306 90.265
23.313 90.265
23.317 90.279
23.316 90.281
23.316 90.287
23.33 90.294
23.345 90.297
segment Bangladesh
23.35 90.538
23.358 90.527
23.365 90.529
23.359 90.54
23.356 90.542
23.35 90.538
segment Bangladesh
23.346 90.682
23.346 90.677
23.349 90.673
23.354 90.674
23.358 90.678
23.346 90.682
segment Bangladesh
23.339 90.591
23.341 90.587
23.35 90.583
23.355 90.583
23.356 90.586
23.339 90.591
segment Bangladesh
23.299 90.494
23.314 90.48
23.317 90.474
23.318 90.462
23.327 90.457
23.337 90.451
23.34 90.451
23.331 90.462
23.328 90.471
23.327 90.483
23.33 90.51
23.328 90.519
23.324 90.525
23.315 90.53
23.306 90.538
23.296 90.545
23.292 90.546
23.289 90.549
23.282 90.552
23.274 90.552
23.237 90.541
23.229 90.533
23.21 90.52
23.197 90.512
23.182 90.505
23.181 90.502
23.18 90.5
23.18 90.495
23.189 90.479
23.195 90.476
23.218 90.486
23.23 90.495
23.245 90.5
23.279 90.498
23.285 90.497
23.299 90.494
segment Bangladesh
23.241 90.18
23.245 90.157
23.244 90.133
23.245 90.128
23.249 90.126
23.263 90.131
23.269 90.129
23.274 90.125
23.276 90.119
23.278 90.109
23.277 90.108
23.275 90.1
23.275 90.095
23.277 90.091
23.281 90.089
23.288 90.091
23.297 90.097
23.299 90.1
23.298 90.106
23.293 90.116
23.293 90.121
23.322 90.148
23.33 90.171
23.332 90.172
23.337 90.177
23.338 90.181
23.329 90.195
23.326 90.201
23.33 90.212
23.33 90.216
23.321 90.241
23.312 90.256
23.307 90.257
23.302 90.253
23.299 90.238
23.296 90.233
23.29 90.23
23.276 90.237
23.268 90.233
23.265 90.229
23.259 90.209
23.262 90.195
23.27 90.175
23.269 90.166
23.264 90.164
23.26 90.166
23.25 90.173
23.244 90.183
23.241 90.183
23.241 90.18
segment Bangladesh
23.313 90.561
23.314 90.558
23.325 90.547
23.329 90.545
23.33 90.55
23.329 90.553
23.315 90.562
23.313 90.561
segment Bangladesh
23.306 90.575
23.308 90.57
23.313 90.569
23.317 90.566
23.32 90.566
23.318 90.57
23.309 90.575
23.306 90.575
segment Bangladesh
23.239 90.623
23.258 90.62
23.262 90.621
23.253 90.633
23.249 90.633
23.246 90.628
23.239 90.623
segment Bangladesh
23.247 90.58
23.246 90.573
23.247 90.571
23.254 90.579
23.26 90.582
23.26 90.584
23.253 90.586
23.25 90.585
23.248 90.585
23.239 90.58
23.242 90.579
23.244 90.579
23.247 90.58
segment Bangladesh
23.239 90.565
23.239 90.573
23.236 90.57
23.228 90.558
23.237 90.562
23.239 90.563
23.239 90.565
segment Bangladesh
23.222 90.614
23.223 90.613
23.231 90.614
23.236 90.616
23.23 90.619
23.224 90.617
23.222 90.614
segment Bangladesh
23.211 90.59
23.216 90.587
23.218 90.583
23.223 90.586
23.231 90.595
23.229 90.596
23.222 90.592
23.211 90.59
segment Bangladesh
23.19 90.557
23.193 90.555
23.198 90.557
23.206 90.554
23.211 90.557
23.205 90.566
23.19 90.557
segment Bangladesh
23.16 90.557
23.161 90.555
23.165 90.553
23.171 90.555
23.176 90.554
23.192 90.566
23.193 90.571
23.202 90.569
23.208 90.573
23.208 90.576
23.204 90.577
23.179 90.576
23.175 90.57
23.16 90.557
segment Bangladesh
23.056 90.448
23.087 90.444
23.093 90.448
23.095 90.448
23.096 90.448
23.094 90.442
23.098 90.441
23.107 90.443
23.114 90.449
23.118 90.455
23.119 90.475
23.122 90.481
23.128 90.489
23.131 90.491
23.155 90.487
23.165 90.483
23.18 90.471
23.182 90.469
23.191 90.464
23.197 90.465
23.201 90.469
23.192 90.469
23.186 90.472
23.177 90.489
23.172 90.503
23.169 90.505
23.144 90.508
23.137 90.506
23.125 90.5
23.121 90.499
23.082 90.492
23.08 90.488
23.083 90.484
23.089 90.485
23.084 90.476
23.095 90.472
23.097 90.468
23.094 90.465
23.08 90.459
23.061 90.454
23.057 90.451
23.056 90.448
segment Bangladesh
23.143 90.541
23.144 90.539
23.163 90.532
23.177 90.522
23.181 90.521
23.193 90.529
23.2 90.532
23.2 90.534
23.197 90.537
23.192 90.533
23.177 90.529
23.172 90.53
23.169 90.534
23.172 90.535
23.19 90.537
23.191 90.539
23.189 90.544
23.198 90.545
23.197 90.547
23.183 90.549
23.163 90.544
23.149 90.544
23.143 90.541
segment Bangladesh
23.132 90.475
23.122 90.462
23.123 90.457
23.128 90.462
23.133 90.46
23.15 90.465
23.155 90.469
23.151 90.472
23.156 90.475
23.147 90.479
23.133 90.479
23.13 90.477
23.132 90.475
segment Bangladesh
23.093 90.524
23.091 90.524
23.085 90.521
23.082 90.517
23.081 90.513
23.084 90.508
23.089 90.507
23.096 90.501
23.1 90.5
23.108 90.503
23.122 90.503
23.128 90.505
23.136 90.511
23.138 90.517
23.134 90.521
23.128 90.522
23.099 90.524
23.093 90.524
segment Bangladesh
23.052 90.524
23.053 90.522
23.06 90.519
23.065 90.52
23.069 90.523
23.063 90.527
23.052 90.524
segment Bangladesh
23.033 90.505
23.035 90.497
23.053 90.491
23.057 90.493
23.058 90.498
23.063 90.503
23.064 90.506
23.062 90.508
23.051 90.505
23.038 90.506
23.033 90.505
segment Bangladesh
23.031 90.288
23.033 90.28
23.035 90.276
23.039 90.275
23.044 90.28
23.05 90.292
23.049 90.295
23.037 90.308
23.035 90.306
23.031 90.288
segment Bangladesh
22.997 90.563
22.999 90.557
23.021 90.536
23.025 90.535
23.033 90.542
23.04 90.551
23.048 90.555
23.047 90.559
23.044 90.561
23.031 90.562
23.007 90.567
23.002 90.566
22.997 90.563
segment Bangladesh
23.012 90.488
23.019 90.483
23.024 90.476
23.028 90.473
23.038 90.474
23.042 90.477
23.041 90.48
23.038 90.482
23.016 90.496
23.012 90.493
23.012 90.489
23.012 90.488
segment Bangladesh
23.016 90.5
23.021 90.5
23.025 90.504
23.015 90.507
23.012 90.505
23.01 90.503
23.016 90.5
segment Bangladesh
23.005 90.405
23.005 90.397
23.007 90.393
23.009 90.392
23.014 90.408
23.01 90.417
23.008 90.415
23.005 90.405
segment Bangladesh
22.996 90.422
23 90.418
23.004 90.42
23.009 90.434
23.008 90.44
23.006 90.442
22.998 90.429
22.996 90.422
segment Bangladesh
22.972 90.451
22.975 90.455
22.982 90.456
22.994 90.45
22.998 90.45
23.002 90.455
23 90.46
22.988 90.477
22.969 90.511
22.962 90.529
22.958 90.539
22.953 90.541
22.939 90.538
22.919 90.542
22.908 90.545
22.9 90.543
22.891 90.537
22.879 90.524
22.875 90.515
22.873 90.506
22.876 90.49
22.87 90.474
22.866 90.467
22.86 90.463
22.845 90.457
22.837 90.454
22.826 90.445
22.82 90.444
22.808 90.45
22.805 90.449
22.811 90.434
22.817 90.427
22.822 90.426
22.832 90.433
22.837 90.432
22.842 90.428
22.844 90.422
22.845 90.412
22.841 90.406
22.836 90.402
22.83 90.399
22.828 90.395
22.833 90.392
22.839 90.39
22.853 90.39
22.869 90.398
22.882 90.409
22.899 90.422
22.907 90.425
22.911 90.424
22.916 90.417
22.907 90.415
22.903 90.417
22.898 90.414
22.877 90.393
22.867 90.388
22.856 90.384
22.843 90.384
22.84 90.384
22.827 90.388
22.823 90.393
22.818 90.395
22.807 90.393
22.8 90.395
22.782 90.415
22.78 90.403
22.784 90.398
22.796 90.393
22.796 90.39
22.793 90.389
22.79 90.384
22.782 90.391
22.781 90.392
22.776 90.399
22.777 90.417
22.775 90.42
22.772 90.416
22.77 90.404
22.767 90.408
22.765 90.405
22.764 90.4
22.767 90.392
22.779 90.379
22.797 90.373
22.82 90.36
22.841 90.336
22.848 90.332
22.854 90.335
22.866 90.336
22.87 90.339
22.878 90.357
22.883 90.361
22.893 90.363
22.9 90.366
22.902 90.373
22.908 90.381
22.917 90.376
22.941 90.379
22.962 90.368
22.974 90.366
22.968 90.361
22.97 90.359
22.973 90.358
22.99 90.353
22.993 90.353
22.999 90.361
23.002 90.369
23.002 90.38
22.993 90.418
22.992 90.431
22.981 90.441
22.979 90.449
22.972 90.451
segment Bangladesh
22.968 90.663
22.981 90.648
22.985 90.648
22.983 90.655
22.982 90.677
22.981 90.68
22.968 90.692
22.964 90.693
22.957 90.694
22.955 90.688
22.964 90.668
22.968 90.663
segment Bangladesh
22.921 90.368
22.931 90.361
22.936 90.355
22.951 90.352
22.957 90.341
22.958 90.329
22.96 90.325
22.966 90.322
22.97 90.323
22.972 90.334
22.972 90.341
22.969 90.348
22.962 90.356
22.945 90.365
22.937 90.369
22.929 90.371
22.921 90.368
segment Bangladesh
22.952 90.301
22.955 90.297
22.963 90.293
22.966 90.295
22.969 90.303
22.97 90.308
22.969 90.314
22.954 90.321
22.951 90.326
22.947 90.348
22.943 90.349
22.94 90.348
22.94 90.339
22.942 90.337
22.942 90.331
22.946 90.313
22.952 90.301
segment Bangladesh
22.965 90.632
22.964 90.639
22.957 90.643
22.955 90.642
22.959 90.634
22.963 90.631
22.965 90.632
segment Bangladesh
22.805 90.576
22.802 90.577
22.795 90.568
22.79 90.557
22.793 90.549
22.795 90.533
22.798 90.53
22.806 90.528
22.81 90.524
22.812 90.517
22.819 90.5
22.824 90.494
22.836 90.491
22.84 90.485
22.84 90.476
22.838 90.47
22.838 90.462
22.84 90.461
22.849 90.465
22.862 90.475
22.867 90.482
22.867 90.5
22.87 90.523
22.872 90.53
22.875 90.533
22.876 90.53
22.881 90.533
22.888 90.54
22.891 90.546
22.897 90.55
22.905 90.552
22.935 90.543
22.941 90.545
22.944 90.548
22.944 90.553
22.942 90.558
22.929 90.577
22.925 90.587
22.924 90.591
22.921 90.606
22.903 90.64
22.894 90.65
22.886 90.651
22.869 90.648
22.859 90.644
22.844 90.627
22.84 90.624
22.832 90.618
22.824 90.607
22.815 90.6
22.811 90.595
22.811 90.581
