segment India
23.842 68.224
segment India
23.865 68.258
23.856 68.258
23.849 68.251
23.849 68.249
23.852 68.247
23.854 68.247
23.865 68.258
segment India
23.777 68.629
23.779 68.627
23.783 68.628
23.788 68.633
23.79 68.639
23.787 68.64
23.782 68.637
23.777 68.629
segment India
23.749 68.568
23.753 68.565
23.758 68.569
23.762 68.583
23.765 68.588
23.776 68.597
23.78 68.605
23.78 68.611
23.777 68.613
23.773 68.61
23.752 68.579
23.749 68.568
segment India
23.734 68.576
23.735 68.573
23.741 68.577
23.747 68.587
23.747 68.592
23.745 68.593
23.742 68.591
23.734 68.576
segment India
23.717 68.462
23.724 68.454
23.729 68.453
23.732 68.455
23.734 68.459
23.729 68.469
23.728 68.478
23.725 68.482
23.722 68.479
23.718 68.469
23.717 68.462
segment India
23.688 68.473
23.688 68.469
23.692 68.465
23.701 68.464
23.706 68.466
23.709 68.468
23.718 68.501
23.716 68.503
23.714 68.502
23.698 68.49
23.693 68.483
23.688 68.473
segment India
23.592 68.23
23.595 68.215
23.593 68.212
23.59 68.216
23.586 68.212
23.575 68.223
23.572 68.222
23.573 68.211
23.581 68.202
23.581 68.187
23.589 68.18
23.603 68.166
23.61 68.163
23.615 68.163
23.62 68.165
23.629 68.172
23.646 68.193
23.647 68.197
23.644 68.198
23.642 68.201
23.645 68.204
23.647 68.215
23.638 68.22
23.636 68.225
23.637 68.239
23.637 68.253
23.633 68.257
23.62 68.261
23.609 68.263
23.598 68.259
23.59 68.25
23.582 68.251
23.577 68.245
23.592 68.23
segment India
23.577 68.431
23.581 68.428
23.582 68.428
23.61 68.423
23.614 68.427
23.622 68.439
23.622 68.445
23.617 68.457
23.614 68.461
23.608 68.463
23.603 68.461
23.602 68.459
23.599 68.45
23.596 68.446
23.587 68.443
23.581 68.444
23.579 68.44
23.577 68.431
segment India
23.587 68.222
23.581 68.232
23.58 68.235
23.578 68.237
23.575 68.235
23.581 68.223
23.587 68.222
segment India
22.75 69.654
22.751 69.646
22.758 69.63
22.76 69.629
22.762 69.635
22.762 69.638
22.752 69.657
22.75 69.654
segment India
22.503 69.35
22.504 69.339
22.509 69.322
22.518 69.318
22.522 69.322
22.525 69.332
22.523 69.35
22.52 69.354
22.516 69.357
22.509 69.358
22.506 69.355
22.503 69.35
segment India
22.42 69.086
22.422 69.085
22.429 69.086
22.434 69.092
22.441 69.096
22.452 69.093
22.459 69.095
22.466 69.107
22.473 69.128
22.474 69.132
22.474 69.141
22.471 69.148
22.467 69.15
22.454 69.145
22.453 69.14
22.459 69.139
22.461 69.126
22.462 69.117
22.459 69.11
22.449 69.109
22.439 69.104
22.435 69.105
22.431 69.104
22.427 69.094
22.422 69.089
22.42 69.086
segment India
22.447 69.313
22.449 69.301
22.452 69.296
22.457 69.293
22.464 69.293
22.468 69.296
22.466 69.301
22.47 69.306
22.469 69.313
22.465 69.321
22.459 69.324
22.455 69.323
22.448 69.318
22.447 69.313
segment India
22.408 69.637
22.408 69.631
22.414 69.614
22.418 69.612
22.418 69.602
22.425 69.594
22.43 69.589
22.438 69.583
22.441 69.586
22.458 69.619
22.458 69.625
22.454 69.629
22.45 69.641
22.444 69.645
22.44 69.645
22.435 69.641
22.429 69.644
22.416 69.638
22.411 69.64
22.408 69.637
segment India
22.387 69.48
22.392 69.48
22.399 69.483
22.394 69.487
22.391 69.487
22.387 69.48
segment India
22.378 69.331
22.379 69.327
22.381 69.328
22.389 69.34
22.387 69.341
22.384 69.34
22.381 69.337
22.378 69.331
segment India
22.354 69.45
22.354 69.439
22.358 69.435
22.36 69.437
22.362 69.442
22.361 69.452
22.357 69.455
22.354 69.45
segment India
19.461 72.733
19.466 72.729
19.47 72.729
19.469 72.732
19.471 72.737
19.468 72.738
19.463 72.736
19.461 72.733
segment India
19.327 72.867
19.331 72.845
19.333 72.839
19.335 72.838
19.339 72.847
19.338 72.852
19.329 72.868
19.327 72.867
segment India
19.003 73.054
19.007 73.049
19.015 73.053
19.017 73.057
19.016 73.06
19.007 73.059
19.005 73.058
19.003 73.054
segment India
18.969 72.942
18.965 72.939
18.953 72.932
18.953 72.927
18.957 72.923
18.963 72.922
18.967 72.928
18.969 72.942
segment India
18.784 72.846
18.788 72.843
18.792 72.844
18.797 72.846
18.797 72.85
18.793 72.852
18.787 72.85
18.784 72.846
segment India
18.764 72.841
18.765 72.837
18.768 72.835
18.772 72.838
18.773 72.843
18.769 72.846
18.764 72.841
segment India
18.7 72.838
18.7 72.835
18.704 72.833
18.71 72.836
18.711 72.84
18.708 72.842
18.7 72.838
segment India
18.691 72.811
18.694 72.807
18.7 72.805
18.704 72.807
18.705 72.812
18.701 72.815
18.691 72.811
segment India
16 73.488
15.998 73.487
15.982 73.49
15.973 73.498
15.971 73.496
15.972 73.494
15.975 73.491
15.981 73.486
16 73.484
16 73.488
segment India
15.992 73.451
15.991 73.452
15.989 73.452
15.989 73.451
15.989 73.45
15.991 73.45
15.992 73.451
segment India
15.975 73.47
15.974 73.471
15.972 73.471
15.972 73.469
15.973 73.469
15.974 73.469
15.975 73.47
segment India
15.934 73.456
15.933 73.457
15.931 73.458
15.931 73.456
15.932 73.455
15.934 73.456
segment India
15.927 73.54
15.926 73.541
15.925 73.541
15.924 73.54
15.925 73.538
15.927 73.54
segment India
15.894 73.456
15.891 73.455
15.892 73.454
15.893 73.454
15.894 73.455
15.894 73.456
segment India
15.891 73.445
15.89 73.446
15.89 73.445
15.889 73.444
15.89 73.443
15.891 73.445
segment India
15.378 73.79
15.375 73.791
15.372 73.79
15.372 73.788
15.372 73.787
15.374 73.785
15.377 73.786
15.378 73.789
15.378 73.79
segment India
15.359 73.774
15.358 73.775
15.357 73.776
15.354 73.777
15.353 73.775
15.352 73.772
15.354 73.767
15.355 73.767
15.358 73.771
15.359 73.774
segment India
15.358 73.759
15.357 73.761
15.356 73.761
15.354 73.761
15.354 73.758
15.356 73.756
15.357 73.757
15.358 73.759
segment India
23.047 70.462
23.05 70.459
23.053 70.46
23.053 70.463
23.061 70.471
23.062 70.477
23.06 70.478
23.055 70.473
23.052 70.468
23.047 70.462
segment India
23.035 70.391
23.037 70.388
23.036 70.379
23.039 70.371
23.043 70.368
23.047 70.37
23.056 70.383
23.058 70.395
23.046 70.39
23.039 70.392
23.035 70.391
segment India
23.028 70.416
23.03 70.415
23.039 70.419
23.047 70.428
23.05 70.435
23.047 70.436
23.044 70.435
23.028 70.416
segment India
22.991 70.413
22.991 70.41
22.995 70.408
22.998 70.409
23.003 70.411
23.024 70.416
23.029 70.427
23.047 70.442
23.045 70.444
23.028 70.439
23.018 70.433
23.01 70.431
22.996 70.421
22.991 70.413
segment India
23.024 70.447
23.026 70.446
23.031 70.447
23.041 70.451
23.044 70.456
23.041 70.458
23.039 70.457
23.029 70.452
23.024 70.447
segment India
23.02 70.393
23.023 70.384
23.022 70.375
23.028 70.373
23.033 70.374
23.034 70.377
23.031 70.388
23.031 70.393
23.025 70.396
23.021 70.396
23.02 70.393
segment India
22.96 70.369
22.959 70.375
22.96 70.39
22.954 70.388
22.943 70.383
22.94 70.381
22.932 70.351
22.931 70.343
22.933 70.333
22.933 70.323
22.944 70.301
22.948 70.307
22.961 70.325
22.971 70.344
22.978 70.363
22.995 70.382
22.996 70.385
22.99 70.389
22.971 70.392
22.969 70.391
22.965 70.38
22.964 70.377
22.963 70.37
22.96 70.369
segment India
22.978 70.435
22.977 70.428
22.982 70.429
22.994 70.448
22.991 70.45
22.98 70.442
22.978 70.435
segment India
22.979 70.443
22.98 70.446
22.98 70.449
22.976 70.447
22.972 70.442
22.971 70.436
22.974 70.434
22.979 70.443
segment India
22.238 72.719
22.228 72.729
22.222 72.732
22.219 72.725
22.219 72.724
22.218 72.716
22.23 72.698
22.233 72.691
22.233 72.677
22.235 72.669
22.238 72.665
22.245 72.662
22.248 72.663
22.247 72.673
22.236 72.697
22.238 72.719
segment India
22.218 72.508
22.223 72.499
22.225 72.499
22.226 72.505
22.228 72.508
22.23 72.505
22.233 72.504
22.23 72.517
22.218 72.511
22.218 72.508
segment India
22.179 72.432
22.186 72.433
22.193 72.429
22.195 72.429
22.198 72.432
22.206 72.444
22.208 72.456
22.215 72.471
22.213 72.475
22.21 72.478
22.201 72.472
22.202 72.466
22.179 72.432
segment India
22.174 72.355
22.174 72.351
22.189 72.358
22.184 72.36
22.174 72.355
segment India
21.765 72.573
21.774 72.572
21.777 72.581
21.775 72.583
21.771 72.578
21.766 72.576
21.765 72.573
segment India
21.739 72.57
21.745 72.563
21.747 72.562
21.748 72.569
21.753 72.569
21.753 72.572
21.751 72.576
21.75 72.581
21.752 72.588
21.752 72.592
21.749 72.594
21.744 72.589
21.739 72.57
segment India
21.672 72.876
21.672 72.868
21.675 72.859
21.676 72.858
21.679 72.861
21.68 72.878
21.677 72.882
21.672 72.876
segment India
21.564 72.643
21.572 72.638
21.565 72.633
21.568 72.631
21.57 72.63
21.568 72.623
21.576 72.622
21.588 72.63
21.599 72.622
21.601 72.619
21.599 72.612
21.602 72.611
21.606 72.612
21.616 72.618
21.617 72.621
21.617 72.627
21.612 72.637
21.629 72.639
21.633 72.648
21.635 72.656
21.636 72.66
21.636 72.668
21.63 72.679
21.643 72.696
21.646 72.726
21.65 72.736
21.642 72.737
21.638 72.74
21.638 72.748
21.642 72.755
21.642 72.765
21.645 72.772
21.644 72.777
21.647 72.781
21.643 72.807
21.638 72.807
21.63 72.804
21.624 72.799
21.621 72.793
21.62 72.782
21.614 72.77
21.616 72.755
21.615 72.75
21.608 72.737
21.608 72.728
21.608 72.72
21.597 72.699
21.6 72.69
21.592 72.684
21.587 72.674
21.584 72.679
21.581 72.686
21.571 72.669
21.57 72.664
21.576 72.655
21.576 72.651
21.574 72.647
21.569 72.648
21.564 72.643
segment India
21.591 72.356
21.599 72.349
21.604 72.349
21.604 72.351
21.595 72.36
21.593 72.359
21.591 72.356
segment India
21.325 72.621
21.327 72.62
21.332 72.62
21.338 72.627
21.334 72.628
21.325 72.624
21.325 72.621
segment India
21.266 72.632
21.268 72.625
21.271 72.62
21.273 72.62
21.276 72.624
21.283 72.625
21.283 72.628
21.278 72.63
21.277 72.638
21.274 72.639
21.271 72.639
21.266 72.635
21.266 72.632
segment India
21.108 72.683
21.109 72.68
21.115 72.675
21.119 72.677
21.125 72.673
21.129 72.674
21.141 72.681
21.143 72.684
21.141 72.697
21.138 72.698
21.129 72.696
21.109 72.686
21.108 72.683
segment India
21.05 72.647
21.054 72.646
21.06 72.648
21.079 72.67
21.081 72.675
21.077 72.676
21.071 72.674
21.069 72.665
21.051 72.651
21.05 72.647
segment India
21.054 72.685
21.062 72.68
21.063 72.676
21.065 72.675
21.067 72.678
21.067 72.684
21.058 72.687
21.054 72.685
segment India
21.037 72.838
21.04 72.835
21.042 72.836
21.042 72.845
21.039 72.846
21.038 72.845
21.037 72.838
segment India
20.979 72.772
20.985 72.766
20.986 72.767
20.993 72.775
20.992 72.782
20.994 72.785
20.992 72.787
20.986 72.782
20.979 72.772
segment India
20.836 72.815
20.85 72.809
20.919 72.781
20.921 72.782
20.921 72.785
20.898 72.794
20.887 72.799
20.876 72.802
20.873 72.803
20.863 72.81
20.852 72.813
20.826 72.823
20.811 72.831
20.805 72.841
20.805 72.831
20.81 72.826
20.836 72.815
segment India
20.907 72.807
20.912 72.81
20.914 72.813
20.918 72.814
20.919 72.817
20.914 72.819
20.91 72.817
20.906 72.811
20.907 72.807
segment India
20.785 72.84
20.797 72.841
20.799 72.844
20.796 72.845
20.788 72.844
20.785 72.84
segment India
20.773 72.848
20.763 72.856
20.76 72.855
20.775 72.84
20.78 72.841
20.773 72.848
segment India
20.762 72.931
20.769 72.93
20.77 72.932
20.772 72.937
20.767 72.941
20.764 72.936
20.762 72.931
segment India
20.759 72.873
20.76 72.87
20.768 72.865
20.769 72.866
20.77 72.871
20.768 72.873
20.763 72.875
20.759 72.873
segment India
20.751 72.865
20.753 72.861
20.756 72.861
20.756 72.874
20.754 72.877
20.752 72.875
20.751 72.865
segment India
20.646 72.878
20.652 72.871
20.718 72.847
20.742 72.844
20.744 72.845
20.726 72.851
20.725 72.852
20.721 72.855
20.718 72.86
20.717 72.87
20.725 72.874
20.725 72.877
20.72 72.877
20.713 72.88
20.708 72.874
20.704 72.872
20.698 72.876
20.691 72.874
20.69 72.87
20.695 72.867
20.713 72.867
20.71 72.858
20.706 72.858
20.697 72.86
20.691 72.863
20.689 72.864
20.682 72.865
20.668 72.873
20.679 72.873
20.676 72.879
20.672 72.88
20.663 72.878
20.658 72.875
20.651 72.881
20.647 72.882
20.646 72.878
segment India
20.681 72.888
20.681 72.881
20.685 72.879
20.689 72.879
20.689 72.882
20.685 72.884
20.685 72.886
20.688 72.89
20.684 72.891
20.681 72.888
segment India
9.239 79.21
9.242 79.211
9.246 79.217
9.246 79.224
9.245 79.229
9.242 79.228
9.243 79.216
9.239 79.21
segment India
9.228 79.199
9.231 79.191
9.233 79.188
9.24 79.184
9.243 79.185
9.241 79.187
9.236 79.189
9.233 79.194
9.231 79.199
9.236 79.204
9.233 79.205
9.23 79.203
9.228 79.199
segment India
9.188 79.089
9.191 79.087
9.191 79.083
9.195 79.075
9.196 79.07
9.194 79.067
9.195 79.064
9.199 79.067
9.202 79.071
9.197 79.078
9.196 79.086
9.192 79.088
9.195 79.092
9.193 79.094
9.188 79.089
segment India
9.172 78.9
9.174 78.901
9.179 78.908
9.18 78.912
9.178 78.916
9.18 78.928
9.179 78.932
9.179 78.941
9.182 78.947
9.18 78.948
9.178 78.946
9.175 78.941
9.174 78.936
9.177 78.931
9.177 78.923
9.172 78.906
9.172 78.9
segment India
9.152 78.825
9.156 78.823
9.159 78.824
9.167 78.833
9.162 78.833
9.16 78.828
9.153 78.827
9.152 78.825
segment India
9.095 78.583
9.097 78.575
9.105 78.582
9.104 78.588
9.1 78.59
9.098 78.589
9.095 78.583
segment India
17.904 83.461
17.912 83.454
17.916 83.456
17.919 83.463
17.917 83.466
17.91 83.467
17.906 83.466
17.904 83.461
segment India
16.607 82.341
16.611 82.347
16.611 82.349
16.603 82.348
16.603 82.345
16.607 82.341
segment India
21.971 88.102
21.975 88.096
21.99 88.095
22.004 88.105
22.016 88.118
22.023 88.13
22.023 88.135
22.02 88.139
22.014 88.142
21.984 88.13
21.976 88.125
21.974 88.122
21.972 88.116
21.971 88.102
segment India
22.013 88.679
22.014 88.674
22.015 88.673
22.017 88.674
22.017 88.685
22.015 88.688
22.01 88.687
22.009 88.684
22.013 88.679
segment India
22.004 88.656
22.008 88.655
22.012 88.657
22.015 88.664
22.009 88.677
22.002 88.683
22.003 88.688
22.009 88.695
22.009 88.699
22.003 88.708
22.002 88.718
22 88.719
21.977 88.703
21.971 88.701
21.96 88.701
21.951 88.693
21.945 88.687
21.945 88.681
21.951 88.673
21.954 88.665
21.955 88.656
21.95 88.646
21.951 88.642
21.955 88.638
21.966 88.634
21.974 88.636
21.988 88.641
22.004 88.647
22.004 88.656
segment India
21.915 88.113
21.925 88.103
21.932 88.099
21.936 88.101
21.938 88.11
21.941 88.108
21.945 88.106
21.963 88.118
21.963 88.121
21.96 88.126
21.952 88.129
21.949 88.135
21.939 88.141
21.936 88.142
21.928 88.154
21.924 88.156
21.918 88.154
21.913 88.148
21.906 88.145
21.9 88.144
21.898 88.142
21.903 88.129
21.909 88.125
21.915 88.113
segment India
21.91 88.117
21.898 88.128
21.893 88.13
21.89 88.129
21.888 88.123
21.882 88.116
21.895 88.107
21.899 88.102
21.913 88.092
21.918 88.091
21.925 88.092
21.927 88.094
21.927 88.097
21.914 88.108
21.91 88.117
segment India
21.876 88.641
21.881 88.643
21.884 88.643
21.89 88.637
21.9 88.632
21.904 88.627
21.906 88.628
21.908 88.637
21.912 88.639
21.922 88.641
21.923 88.645
21.918 88.655
21.917 88.674
21.91 88.674
21.899 88.667
21.884 88.662
21.876 88.66
21.875 88.657
21.876 88.649
21.874 88.643
21.876 88.641
segment India
21.9 88.489
21.908 88.496
21.908 88.503
21.906 88.504
21.899 88.499
21.898 88.492
21.9 88.489
segment India
21.857 88.093
21.862 88.09
21.865 88.085
21.875 88.082
21.898 88.09
21.898 88.092
21.894 88.095
21.885 88.106
21.873 88.109
21.865 88.105
21.859 88.099
21.857 88.093
segment India
21.843 88.616
21.844 88.616
21.848 88.614
21.849 88.608
21.853 88.604
21.861 88.601
21.881 88.612
21.887 88.618
21.897 88.624
21.898 88.627
21.878 88.639
21.872 88.636
21.869 88.638
21.867 88.642
21.871 88.649
21.868 88.654
21.87 88.662
21.835 88.657
21.794 88.652
21.786 88.649
21.786 88.645
21.787 88.641
21.798 88.627
21.809 88.625
21.816 88.619
21.826 88.626
21.832 88.627
21.835 88.621
21.843 88.616
segment India
21.719 88.173
21.718 88.171
21.701 88.166
21.696 88.165
21.69 88.165
21.683 88.162
21.682 88.154
21.685 88.145
21.688 88.144
21.701 88.152
21.707 88.151
21.719 88.147
21.725 88.144
21.73 88.139
21.734 88.139
21.756 88.152
21.76 88.152
21.767 88.142
21.768 88.141
21.773 88.138
21.78 88.141
21.785 88.13
21.8 88.114
21.801 88.105
21.798 88.102
21.79 88.098
21.79 88.094
21.815 88.101
21.829 88.107
21.856 88.121
21.871 88.13
21.875 88.133
21.882 88.146
21.881 88.151
21.861 88.157
21.844 88.17
21.829 88.177
21.824 88.179
21.815 88.176
21.809 88.183
21.806 88.183
21.796 88.179
21.781 88.177
21.763 88.179
21.73 88.18
21.722 88.175
21.719 88.173
segment India
21.862 88.181
21.863 88.184
21.854 88.192
21.838 88.2
21.836 88.199
21.834 88.197
21.836 88.193
21.862 88.181
segment India
21.838 88.61
21.837 88.611
21.833 88.613
21.83 88.622
21.827 88.622
21.817 88.613
21.814 88.612
21.808 88.62
21.799 88.622
21.797 88.614
21.797 88.602
21.8 88.595
21.807 88.588
21.814 88.583
21.827 88.584
21.841 88.592
21.848 88.595
21.851 88.6
21.844 88.605
21.843 88.607
21.838 88.61
segment India
21.834 88.496
21.821 88.507
21.81 88.51
21.806 88.509
21.804 88.505
21.799 88.499
21.798 88.493
21.802 88.486
21.8 88.48
21.801 88.473
21.807 88.466
21.81 88.461
21.812 88.46
21.816 88.461
21.816 88.467
21.819 88.476
21.825 88.482
21.833 88.485
21.835 88.487
21.835 88.49
21.836 88.493
21.834 88.496
segment India
21.796 88.545
21.816 88.547
21.81 88.55
21.807 88.555
21.805 88.566
21.792 88.578
21.788 88.579
21.78 88.571
21.768 88.567
21.739 88.583
21.73 88.58
21.72 88.58
21.715 88.583
21.711 88.595
21.7 88.597
21.697 88.596
21.687 88.613
21.679 88.615
21.673 88.613
21.654 88.602
21.653 88.603
21.645 88.605
21.639 88.611
21.631 88.61
21.618 88.618
21.606 88.613
21.608 88.607
21.619 88.598
21.628 88.586
21.637 88.569
21.642 88.564
21.644 88.566
21.65 88.575
21.654 88.578
21.663 88.581
21.689 88.574
21.696 88.574
21.709 88.57
21.708 88.563
21.705 88.557
21.706 88.547
21.715 88.539
21.724 88.537
21.721 88.532
21.722 88.523
21.729 88.522
21.734 88.518
21.736 88.521
21.74 88.522
21.74 88.518
21.747 88.516
21.757 88.507
21.76 88.508
21.761 88.516
21.762 88.52
21.775 88.533
21.796 88.545
segment India
21.707 88.332
21.714 88.318
21.717 88.314
21.728 88.316
21.746 88.314
21.752 88.315
21.775 88.31
21.779 88.31
21.784 88.314
21.785 88.331
21.787 88.338
21.79 88.342
21.798 88.347
21.798 88.36
21.792 88.386
21.79 88.388
21.775 88.383
21.77 88.387
21.768 88.387
21.767 88.383
21.771 88.375
21.771 88.368
21.764 88.356
21.757 88.349
21.75 88.347
21.741 88.347
21.736 88.349
21.721 88.353
21.721 88.35
21.728 88.34
21.728 88.337
21.725 88.334
21.718 88.333
21.707 88.337
21.705 88.334
21.707 88.332
segment India
21.772 88.521
21.773 88.514
21.776 88.515
21.785 88.519
21.796 88.53
21.788 88.532
21.782 88.53
21.775 88.526
21.772 88.521
segment India
21.793 88.456
21.79 88.459
21.786 88.468
21.788 88.47
21.795 88.475
21.796 88.483
21.793 88.486
21.781 88.474
21.751 88.462
21.731 88.459
21.726 88.459
21.722 88.462
21.717 88.461
21.713 88.462
21.703 88.467
21.697 88.472
21.68 88.483
21.675 88.484
21.658 88.474
21.643 88.468
21.635 88.469
21.629 88.464
21.622 88.465
21.618 88.46
21.607 88.455
21.6 88.453
21.603 88.44
21.6 88.429
21.604 88.428
21.609 88.432
21.61 88.44
21.614 88.444
21.623 88.448
21.628 88.447
21.643 88.438
21.651 88.429
21.66 88.427
21.671 88.429
21.684 88.427
21.687 88.427
21.69 88.427
21.691 88.432
21.703 88.444
21.714 88.436
21.72 88.435
21.728 88.437
21.737 88.433
21.744 88.432
21.758 88.439
21.763 88.436
21.767 88.437
21.773 88.441
21.783 88.451
21.787 88.451
21.793 88.456
segment India
21.791 88.318
21.787 88.312
21.786 88.309
21.788 88.302
21.793 88.298
21.795 88.301
21.791 88.308
21.792 88.313
21.791 88.318
segment India
21.728 88.134
21.7 88.145
21.696 88.144
21.69 88.137
21.686 88.136
21.677 88.142
21.674 88.149
21.671 88.151
21.659 88.152
21.647 88.15
21.633 88.15
21.629 88.146
21.626 88.149
21.623 88.147
21.624 88.141
21.629 88.135
21.631 88.124
21.634 88.118
21.635 88.104
21.639 88.099
21.631 88.091
21.63 88.086
21.639 88.069
21.641 88.058
21.647 88.051
21.652 88.05
21.671 88.054
21.679 88.053
21.682 88.056
21.69 88.06
21.713 88.064
21.714 88.061
21.721 88.06
21.724 88.062
21.728 88.065
21.734 88.067
21.733 88.071
21.753 88.081
21.785 88.09
21.785 88.1
21.789 88.105
21.794 88.108
21.793 88.111
21.786 88.115
21.781 88.124
21.775 88.133
21.77 88.133
21.756 88.145
21.752 88.144
21.741 88.137
