
segment New_Zealand
-36.151096 174.40855
-36.147663 174.41057
-36.148613 174.41678
-36.158703 174.41586
-36.163994 174.41837
-36.163784 174.42177
-36.157356 174.42154
-36.158073 174.42747
-36.155094 174.42807
-36.150715 174.42441
-36.14863 174.42018
-36.143585 174.42107
-36.140137 174.41968
-36.138744 174.41685
-36.14422 174.40974
-36.14648 174.40378
-36.146297 174.39536
-36.143406 174.38652
-36.140427 174.38683
-36.137924 174.3911
-36.136314 174.39026
-36.133507 174.38037
-36.122242 174.3762
-36.123363 174.37167
-36.11281 174.37148
-36.110046 174.3698
-36.110943 174.3664
-36.121937 174.36263
-36.124905 174.35948
-36.129986 174.36539
-36.131847 174.37076
-36.137127 174.37044
-36.149796 174.3794
-36.152317 174.37881
-36.15577 174.38077
-36.158638 174.37798
-36.16193 174.37477
-36.160984 174.3694
-36.163723 174.36655
-36.167862 174.36821
-36.17496 174.36589
-36.174713 174.36249
-36.177692 174.36162
-36.183907 174.36525
-36.19281 174.35696
-36.194656 174.35893
-36.195137 174.36261
-36.196976 174.36345
-36.2068 174.35515
-36.20834 174.34352
-36.214924 174.331
-36.215805 174.32475
-36.223812 174.32043
-36.22491 174.31277
-36.21686 174.30972
-36.21435 174.31172
-36.214153 174.31711
-36.21266 174.3175
-36.210716 174.318
-36.20243 174.31381
-36.200157 174.31752
-36.199505 174.3232
-36.194496 174.33003
-36.192787 174.32982
-36.193996 174.32352
-36.192833 174.3207
-36.19511 174.31757
-36.195766 174.31218
-36.202164 174.3073
-36.204704 174.3101
-36.206524 174.30754
-36.20694 174.30046
-36.20899 174.29732
-36.21402 174.29472
-36.205055 174.29225
-36.2041 174.28659
-36.2018 174.28577
-36.199287 174.2872
-36.195553 174.27704
-36.190483 174.2734
-36.187683 174.26607
-36.186073 174.2655
-36.184532 174.276
-36.18271 174.278
-36.182877 174.27875
-36.184834 174.28761
-36.183735 174.29584
-36.185604 174.30093
-36.18263 174.30266
-36.180378 174.31004
-36.174644 174.31236
-36.176 174.3061
-36.174793 174.29677
-36.180466 174.28624
-36.177246 174.28514
-36.16903 174.2923
-36.16503 174.29337
-36.174004 174.28035
-36.1745 174.27298
-36.17853 174.26694
-36.178146 174.26556
-36.175175 174.26653
-36.172115 174.27159
-36.171192 174.27103
-36.169975 174.26027
-36.175667 174.25919
-36.176167 174.25908
-36.177303 174.25737
-36.173843 174.25458
-36.172672 174.2509
-36.168755 174.24867
-36.16736 174.24529
-36.16941 174.24358
-36.17679 174.2486
-36.180645 174.25586
-36.18401 174.25673
-36.17857 174.24037
-36.1712 174.23619
-36.164795 174.23936
-36.156033 174.23322
-36.15239 174.2375
-36.148697 174.23386
-36.145718 174.23502
-36.14165 174.24467
-36.138184 174.24075
-36.13385 174.24475
-36.133434 174.25127
-36.126564 174.25331
-36.125988 174.25844
-36.125477 174.26295
-36.12186 174.27148
-36.11821 174.2749
-36.11544 174.27267
-36.118404 174.26953
-36.120193 174.26187
-36.119034 174.26018
-36.114906 174.26079
-36.11236 174.25713
-36.113476 174.2523
-36.12376 174.24599
-36.125313 174.23776
-36.13104 174.23601
-36.138332 174.22829
-36.14224 174.2291
-36.147034 174.22537
-36.149796 174.22676
-36.15392 174.22588
-36.15739 174.23009
-36.161026 174.22467
-36.149048 174.21799
-36.14631 174.22
-36.14239 174.21777
-36.141926 174.21837
-36.13966 174.22119
-36.133705 174.22296
-36.125202 174.22078
-36.119507 174.22705
-36.116566 174.2336
-36.111073 174.23535
-36.106926 174.23283
-36.117653 174.22424
-36.117615 174.21887
-36.120865 174.21716
-36.125847 174.21454
-36.13022 174.2162
-36.13796 174.20677
-36.137005 174.2014
-36.13447 174.20058
-36.130814 174.20232
-36.126213 174.20038
-36.12548 174.19417
-36.13764 174.19432
-36.136215 174.18726
-36.14265 174.18861
-36.14204 174.16681
-36.143612 174.16199
-36.145283 174.17131
-36.14807 174.17581
-36.145134 174.18236
-36.147533 174.1979
-36.152584 174.19785
-36.152832 174.19586
-36.15389 174.18736
-36.15982 174.18248
-36.159958 174.16946
-36.161804 174.17085
-36.16298 174.1751
-36.168278 174.17787
-36.15918 174.18929
-36.16218 174.19237
-36.1727 174.18689
-36.17431 174.18744
-36.169994 174.19371
-36.17071 174.19795
-36.161354 174.20512
-36.15977 174.20854
-36.163464 174.21162
-36.1678 174.20847
-36.172176 174.21068
-36.16424 174.22166
-36.16466 174.2258
-36.168343 174.22159
-36.169117 174.22258
-36.171356 174.22542
-36.176144 174.22057
-36.183403 174.23558
-36.18449 174.2328
-36.18181 174.22641
-36.182354 174.22276
-36.176796 174.21545
-36.17607 174.21008
-36.178333 174.20496
-36.188396 174.20004
-36.191574 174.19519
-36.19594 174.196
-36.19049 174.20328
-36.196915 174.2045
-36.19694 174.20845
-36.18663 174.21054
-36.18346 174.21652
-36.188797 174.22554
-36.188866 174.23602
-36.187233 174.23788
-36.18636 174.23888
-36.186604 174.24113
-36.190517 174.2428
-36.192078 174.236
-36.194363 174.23454
-36.19364 174.22946
-36.197987 174.22743
-36.197952 174.22205
-36.20161 174.22003
-36.20274 174.21747
-36.210785 174.21938
-36.20988 174.22165
-36.205074 174.22311
-36.209007 174.22789
-36.215916 174.23207
-36.205593 174.23245
-36.196712 174.24274
-36.19651 174.24672
-36.19927 174.24754
-36.20659 174.24435
-36.212822 174.25024
-36.20435 174.25287
-36.201622 174.25716
-36.196423 174.25735
-36.194096 174.26402
-36.209476 174.26529
-36.211758 174.26273
-36.213596 174.26328
-36.210617 174.27054
-36.21615 174.26779
-36.21846 174.27031
-36.21647 174.28224
-36.217636 174.28563
-36.215607 174.2913
-36.22155 174.28815
-36.229164 174.2946
-36.233047 174.29173
-36.239204 174.29582
-36.23413 174.28151
-36.235664 174.26987
-36.238182 174.26843
-36.240715 174.26982
-36.245464 174.25902
-36.24477 174.2574
-36.2429 174.25308
-36.24978 174.25188
-36.251816 174.2476
-36.25691 174.25465
-36.259163 174.2484
-36.26088 174.22995
-36.256943 174.22488
-36.258278 174.21834
-36.2541 174.21158
-36.248814 174.2102
-36.246723 174.20627
-36.241913 174.20773
-36.239807 174.2018
-36.231983 174.19847
-36.234673 174.18909
-36.23328 174.18712
-36.233948 174.18372
-36.22681 174.18039
-36.225864 174.17671
-36.22079 174.17308
-36.221684 174.16939
-36.21719 174.16817
-36.216625 174.16801
-36.213093 174.15558
-36.20758 174.15451
-36.208687 174.14883
-36.203167 174.14719
-36.19762 174.14186
-36.19302 174.14021
-36.19024 174.13657
-36.190662 174.13202
-36.171337 174.12543
-36.16853 174.1181
-36.168957 174.11385
-36.163395 174.10683
-36.15935 174.08847
-36.16566 174.07338
-36.16606 174.06601
-36.162796 174.05954
-36.16731 174.05014
-36.167732 174.04588
-36.165405 174.04195
-36.143215 174.02238
-36.135086 174.01088
-36.127575 173.99115
-36.11475 173.97491
-36.11475 173.97491
-36.118656 173.97134
-36.118656 173.97134
-36.16572 174.02438
-36.18624 174.03603
-36.189724 174.04109
-36.19022 174.04454
-36.190453 174.04617
-36.194397 174.05151
-36.195114 174.0549
-36.202988 174.06387
-36.204407 174.06897
-36.207165 174.06978
-36.210815 174.06691
-36.21662 174.07591
-36.226315 174.08289
-36.23111 174.07971
-36.23563 174.07115
-36.246777 174.08034
-36.23822 174.07935
-36.23647 174.09013
-36.239708 174.0935
-36.24638 174.09598
-36.251278 174.10612
-36.25492 174.10268
-36.25788 174.1048
-36.256565 174.10748
-36.25867 174.11256
-36.258038 174.12022
-36.26172 174.12132
-36.26606 174.119
-36.26999 174.12265
-36.264267 174.12442
-36.26271 174.13124
-36.269634 174.13655
-36.268066 174.14195
-36.278484 174.15433
-36.284206 174.15228
-36.28949 174.15308
-36.29222 174.1502
-36.29246 174.14705
-36.29285 174.14197
-36.291065 174.13705
-36.292133 174.13289
-36.297085 174.142
-36.29979 174.11864
-36.302105 174.12115
-36.301704 174.1294
-36.30586 174.13248
-36.30085 174.13763
-36.30112 174.14331
-36.298393 174.14702
-36.299828 174.15466
-36.306057 174.15942
-36.31015 174.15456
-36.311306 174.15569
-36.310677 174.16364
-36.31577 174.1701
-36.330746 174.17874
-36.333035 174.17787
-36.33383 174.17441
-36.33415 174.17303
-36.336887 174.17131
-36.345417 174.1769
-36.351837 174.17598
-36.360813 174.17986
-36.36744 174.17581
-36.38155 174.15948
-36.38516 174.1512
-36.391415 174.12813
-36.39466 174.10196
-36.393024 174.07608
-36.39283 174.07301
-36.393658 174.06192
-36.397232 174.04967
-36.396713 174.04228
-36.394157 174.03833
-36.377796 174.03001
-36.36243 174.03105
-36.346577 174.02841
-36.303238 174.01318
-36.284897 174.00674
-36.239037 173.9838
-36.230232 173.97426
-36.215935 173.96623
-36.190636 173.94574
-36.167393 173.92693
-36.098663 173.86559
-36.08713 173.85674
-36.062824 173.83809
-36.0489 173.82274
-36.03642 173.81358
-36.02017 173.79546
-35.994507 173.77719
-35.985203 173.76634
-35.978245 173.75822
-35.936356 173.72554
-35.903904 173.69586
-35.89342 173.68192
-35.88417 173.67426
-35.861683 173.65562
-35.835464 173.63126
-35.814552 173.60905
-35.784184 173.58365
-35.782352 173.58395
-35.763172 173.55443
-35.735153 173.53436
-35.69958 173.49812
-35.691936 173.49265
-35.668312 173.4759
-35.64008 173.44072
-35.629707 173.43726
-35.626873 173.43141
-35.610744 173.42665
-35.599392 173.41873
-35.593334 173.41182
-35.58772 173.40405
-35.577496 173.39497
-35.56252 173.37392
-35.55971 173.37218
-35.544 173.36249
-35.536503 173.3667
-35.536503 173.3667
-35.524143 173.36275
-35.524143 173.36275
-35.525833 173.36005
-35.52435 173.3525
-35.519543 173.34702
-35.51805 173.3453
-35.436977 173.27766
-35.41998 173.26118
-35.416897 173.25743
-35.398006 173.23445
-35.39151 173.22983
-35.380966 173.21547
-35.379997 173.21803
-35.379997 173.21803
-35.375923 173.21329
-35.375923 173.21329
-35.376205 173.21225
-35.376755 173.21024
-35.35805 173.2028
-35.352882 173.19507
-35.34619 173.19298
-35.340584 173.18637
-35.329056 173.18298
-35.32104 173.16943
-35.314304 173.16426
-35.30729 173.15602
-35.296425 173.15123
-35.29277 173.15244
-35.294376 173.15576
-35.294376 173.15576
-35.290356 173.15921
-35.290356 173.15921
-35.290115 173.15865
-35.272327 173.13693
-35.250977 173.12202
-35.243675 173.11043
-35.22272 173.09218
-35.21775 173.08305
-35.196766 173.06313
-35.1941 173.05452
-35.188965 173.04932
-35.184135 173.04887
-35.175465 173.05188
-35.16947 173.05035
-35.164486 173.05411
-35.15888 173.06207
-35.158684 173.07803
-35.160133 173.08247
-35.165447 173.08458
-35.16852 173.0901
-35.168854 173.09653
-35.166706 173.10553
-35.16771 173.11082
-35.174698 173.11737
-35.17615 173.1221
-35.172848 173.13084
-35.16858 173.13654
-35.14367 173.1578
-35.133675 173.16447
-35.099934 173.17207
-35.096394 173.17287
-35.067966 173.17491
-35.054634 173.17354
-35.035454 173.16531
-35.007786 173.15729
-35.0 173.1526
-34.979107 173.14005
-34.963528 173.13068
-34.941643 173.11137
-34.923347 173.10121
-34.90032 173.0825
-34.870502 173.06271
-34.86992 173.06233
-34.85539 173.04428
-34.806744 173.00424
-34.770317 172.9702
-34.76032 172.96086
-34.734276 172.94176
-34.683384 172.89355
-34.66761 172.88452
-34.666725 172.88371
-34.65011 172.86858
-34.63089 172.84685
-34.624535 172.8466
-34.623642 172.83981
-34.58196 172.79538
-34.53696 172.7387
-34.52739 172.72665
-34.525238 172.72227
-34.52644 172.71335
-34.518593 172.69942
-34.512814 172.69737
-34.509617 172.69829
-34.505867 172.69423
-34.502457 172.696
-34.48853 172.68806
-34.484528 172.6829
-34.485245 172.67291
-34.473774 172.6502
-34.474285 172.6416
-34.473083 172.63887
-34.46968 172.6409
-34.468327 172.64497
-34.462975 172.66107
-34.457825 172.66759
-34.443027 172.67357
-34.436577 172.67236
-34.43168 172.66835
-34.419792 172.6709
-34.418266 172.67484
-34.421894 172.68414
-34.42262 172.69743
-34.431175 172.71243
-34.431202 172.72546
-34.431446 172.72688
-34.434566 172.74506
-34.439293 172.75214
-34.440834 172.76068
-34.445545 172.76694
-34.446377 172.7744
-34.449715 172.78096
-34.450172 172.79286
-34.448616 172.8076
-34.446064 172.81848
-34.43948 172.83447
-34.428524 172.85
-34.421284 172.85574
-34.417583 172.85417
-34.417145 172.85359
-34.413345 172.84846
-34.411568 172.85156
-34.41237 172.87012
-34.415222 172.88805
-34.41264 172.89754
-34.413887 172.90305
-34.41878 172.90736
-34.419376 172.91483
-34.417274 172.92569
-34.42201 172.93361
-34.422638 172.9433
-34.42103 172.95609
-34.423424 172.96184
-34.417267 172.97725
-34.41342 172.98282
-34.41279 172.98373
-34.409378 172.98547
-34.402946 172.98508
-34.400936 172.98845
-34.39971 172.99707
-34.396774 172.99992
-34.392624 172.99864
-34.38975 173.00508
-34.38966 173.01312
-34.39207 173.01999
-34.402473 173.03802
-34.4088 173.04562
-34.41079 173.04114
-34.412983 173.0217
-34.417953 173.01714
-34.42105 173.0104
-34.42579 173.00558
-34.436527 173.00266
-34.447033 172.99979
-34.465 173.00378
-34.46889 173.00313
-34.47477 172.998
-34.48218 173.00197
-34.49175 172.99785
-34.498867 172.99796
-34.507698 173.0044
-34.518154 172.98528
-34.517357 172.98166
segment New_Zealand
-34.970535 173.7804
-34.968906 173.7782
-34.96132 173.77692
-34.954174 173.76616
-34.951954 173.7671
-34.960213 173.78084
-34.967354 173.78351
-34.9701 173.78264
-34.970535 173.7804
segment New_Zealand
-35.0 173.92679
-34.986298 173.93588
-34.987267 173.94174
-34.980366 173.95308
-34.986904 173.95207
-34.99192 173.94865
-34.99785 173.95091
-35.0 173.95001
-35.002663 173.94855
-35.007885 173.9489
-35.00223 173.94447
-35.003704 173.94308
-35.01528 173.9436
-35.009037 173.9381
-35.002514 173.92786
-35.0 173.92679
segment New_Zealand
-36.22998 175.09706
-36.229763 175.07608
-36.221508 175.05992
-36.219677 175.04858
-36.211414 175.0483
-36.206825 175.04517
-36.194206 175.04431
-36.18778 175.04742
-36.18135 175.05931
-36.178825 175.06668
-36.179283 175.07207
-36.177906 175.07545
-36.174 175.08282
-36.167805 175.08763
-36.173763 175.09557
-36.17329 175.09872
-36.17261 175.10321
-36.18041 175.10918
-36.18362 175.10947
-36.187756 175.10579
-36.198082 175.10495
-36.209095 175.10808
-36.224472 175.103
-36.22998 175.09706
segment New_Zealand
-36.725803 174.9474
-36.72305 174.9437
-36.723732 174.93971
-36.718227 174.93771
-36.707905 174.94171
-36.709972 174.94742
-36.712727 174.94998
-36.716858 174.94798
-36.723053 174.95026
-36.725803 174.9474
segment New_Zealand
-36.79322 174.90825
-36.79023 174.90056
-36.78495 174.89627
-36.773933 174.89314
-36.768654 174.88802
-36.758686 174.89209
-36.75673 174.89288
-36.753292 174.8966
-36.750546 174.90517
-36.74619 174.90831
-36.729446 174.9106
-36.72899 174.91289
-36.73496 174.91945
-36.734966 174.92601
-36.739555 174.93143
-36.744827 174.92485
-36.747585 174.92856
-36.75057 174.92827
-36.7547 174.93256
-36.76296 174.93283
-36.764793 174.93169
-36.76479 174.92654
-36.773277 174.92598
-36.78176 174.92197
-36.784515 174.9194
-36.78703 174.91168
-36.79322 174.90825
segment New_Zealand
-36.768406 175.0
-36.769417 175.00475
-36.76827 175.0136
-36.778133 175.00674
-36.781116 175.01389
-36.778595 175.01703
-36.77951 175.02444
-36.775383 175.02501
-36.7763 175.03044
-36.772858 175.03244
-36.77217 175.03557
-36.77515 175.043
-36.774693 175.04785
-36.768726 175.05383
-36.77243 175.05649
-36.7701 175.05783
-36.777443 175.05841
-36.7818 175.0607
-36.78776 175.0707
-36.788673 175.08554
-36.785458 175.09296
-36.784763 175.10124
-36.779026 175.10493
-36.77595 175.10384
-36.767788 175.10092
-36.764343 175.10292
-36.762047 175.11119
-36.7625 175.11548
-36.766857 175.12177
-36.762486 175.13516
-36.763855 175.14145
-36.758575 175.14543
-36.751232 175.14627
-36.74296 175.15652
-36.74158 175.16223
-36.737446 175.1668
-36.740425 175.17021
-36.74731 175.16624
-36.750977 175.1691
-36.75349 175.17738
-36.753242 175.1928
-36.761745 175.19566
-36.765167 175.19682
-36.775036 175.19371
-36.778023 175.19115
-36.7755 175.18771
-36.77643 175.18228
-36.775288 175.17543
-36.778965 175.16974
-36.77943 175.1643
-36.785175 175.15862
-36.786327 175.15291
-36.789772 175.15063
-36.796417 175.15607
-36.809258 175.16267
-36.819126 175.15984
-36.8283 175.161
-36.83335 175.15729
-36.83382 175.149
-36.83566 175.14616
-36.839783 175.1493
-36.842766 175.14903
-36.845406 175.14482
-36.845985 175.14389
-36.85084 175.1402
-36.8492 175.13675
-36.837505 175.13445
-36.836136 175.1276
-36.827183 175.13414
-36.82321 175.13477
-36.821636 175.13338
-36.826115 175.13112
-36.82581 175.12758
-36.83706 175.12016
-36.84073 175.1196
-36.84692 175.1239
-36.848988 175.12218
-36.846695 175.11703
-36.84739 175.1079
-36.84257 175.1119
-36.837524 175.10931
-36.832706 175.11044
-36.8295 175.10587
-36.817112 175.10385
-36.81849 175.101
-36.818977 175.1008
-36.82744 175.0973
-36.829277 175.09387
-36.83478 175.0916
-36.83845 175.09389
-36.8396 175.09132
-36.838226 175.08818
-36.839146 175.08475
-36.834103 175.07474
-36.83869 175.06932
-36.831356 175.05789
-36.82998 175.0576
-36.826996 175.06274
-36.820343 175.06587
-36.81851 175.06473
-36.82195 175.05446
-36.819885 175.05074
-36.821266 175.04388
-36.818054 175.03046
-36.8153 175.0296
-36.81163 175.03189
-36.810482 175.04216
-36.807728 175.0453
-36.806717 175.05032
-36.805202 175.05786
-36.80314 175.057
-36.799698 175.04816
-36.80383 175.04045
-36.802914 175.03217
-36.804977 175.02646
-36.812317 175.01503
-36.809566 175.0139
-36.803143 175.01932
-36.799473 175.01988
-36.79649 175.01732
-36.792816 175.00761
-36.793045 175.00475
-36.796486 175.00133
-36.80176 175.0
-36.81048 174.98677
-36.80589 174.98448
-36.792355 174.98419
-36.78983 174.98334
-36.78648 174.97849
-36.781567 174.97849
-36.78249 174.98677
-36.779964 174.98819
-36.77813 174.98677
-36.778587 174.98192
-36.77285 174.97963
-36.77033 174.98077
-36.76918 174.98392
-36.773083 174.99248
-36.76735 174.99504
-36.768406 175.0
segment New_Zealand
-36.82307 174.93936
-36.817333 174.93651
-36.807697 174.93765
-36.803795 174.93224
-36.800583 174.9308
-36.800125 174.93309
-36.80242 174.93509
-36.8061 174.94365
-36.805412 174.94879
-36.810234 174.95421
-36.815735 174.94536
-36.82307 174.93936
segment New_Zealand
-36.89688 175.08794
-36.89696 175.07109
-36.892147 175.07109
-36.891457 175.07338
-36.89688 175.08794
segment New_Zealand
-43.121147 172.76974
-43.12906 172.77603
-43.145798 172.77809
-43.149532 172.78268
-43.150867 172.78432
-43.153423 172.79308
-43.15549 172.79431
-43.18451 172.77185
-43.192715 172.76114
-43.192463 172.7555
-43.186695 172.74677
-43.185024 172.73236
-43.185223 172.72484
-43.18909 172.71916
-43.190193 172.70976
-43.194283 172.7022
-43.190502 172.67842
-43.19185 172.67308
-43.195774 172.67836
-43.19885 172.69777
-43.1889 172.72731
-43.18896 172.7408
-43.196125 172.75484
-43.19617 172.7655
-43.208504 172.75537
-43.238926 172.74101
-43.244255 172.7395
-43.26159 172.73456
-43.27683 172.7269
-43.27683 172.7269
-43.280106 172.72437
-43.280106 172.72437
-43.294064 172.71922
-43.327724 172.71204
-43.365757 172.7092
-43.391434 172.71056
-43.391434 172.71056
-43.395786 172.70988
-43.395786 172.70988
-43.39832 172.71237
-43.41872 172.71283
-43.424843 172.71321
-43.443935 172.71356
-43.449112 172.71497
-43.50911 172.73128
-43.544724 172.75116
-43.55666 172.75548
-43.559624 172.75168
-43.558464 172.74884
-43.551167 172.74577
-43.539406 172.7408
-43.53387 172.73328
-43.528362 172.73112
-43.52397 172.72328
-43.526714 172.72136
-43.531765 172.72385
-43.548016 172.71803
-43.551632 172.7076
-43.554832 172.70567
-43.558743 172.7088
-43.55561 172.72522
-43.55634 172.73499
-43.558197 172.74002
-43.56417 172.74376
-43.566063 172.75699
-43.573902 172.7686
-43.568893 172.77682
-43.577625 172.78181
-43.58311 172.77798
-43.585667 172.7868
-43.582733 172.79913
-43.58964 172.80728
-43.591473 172.80632
-43.596474 172.79524
-43.595757 172.7883
-43.59939 172.77945
-43.59836 172.752
-43.60926 172.72919
-43.60489 172.72545
-43.603935 172.71724
-43.606445 172.71501
-43.609432 172.71625
-43.6117 172.71086
-43.60546 172.7005
-43.605206 172.69482
-43.61069 172.69162
-43.609043 172.68312
-43.620415 172.66502
-43.621758 172.65839
-43.62495 172.65552
-43.627937 172.65643
-43.636166 172.65225
-43.641212 172.65315
-43.642147 172.65692
-43.634167 172.66458
-43.63167 172.67029
-43.63466 172.67152
-43.65111 172.66158
-43.659943 172.66684
-43.662605 172.66843
-43.664944 172.67787
-43.657387 172.6789
-43.647552 172.68372
-43.639755 172.68285
-43.636562 172.68571
-43.638878 172.69075
-43.643913 172.68944
-43.65286 172.69061
-43.65493 172.69281
-43.65611 172.69911
-43.652473 172.7061
-43.637848 172.71538
-43.63646 172.71286
-43.633945 172.71416
-43.633507 172.71857
-43.629147 172.71735
-43.625504 172.72243
-43.627163 172.73473
-43.62283 172.7395
-43.623814 172.74547
-43.6357 172.74792
-43.638927 172.75232
-43.638256 172.75578
-43.63529 172.75835
-43.630238 172.75711
-43.62954 172.75429
-43.627014 172.75366
-43.62245 172.75812
-43.622932 172.76381
-43.61928 172.76793
-43.61795 172.77867
-43.621635 172.78307
-43.62142 172.78685
-43.61685 172.79004
-43.616642 172.7951
-43.612793 172.80743
-43.617172 172.81467
-43.615585 172.81941
-43.611687 172.8188
-43.607346 172.82199
-43.60553 172.82674
-43.608303 172.83334
-43.611053 172.83395
-43.623867 172.8296
-43.638527 172.82462
-43.641052 172.82619
-43.656597 172.81502
-43.65912 172.81564
-43.661896 172.82257
-43.65824 172.82544
-43.655064 172.8343
-43.651405 172.83685
-43.637875 172.83473
-43.625763 172.84459
-43.610424 172.85037
-43.60449 172.85735
-43.605423 172.8624
-43.610943 172.86804
-43.609135 172.87625
-43.61099 172.88225
-43.618073 172.8762
-43.625195 172.88153
-43.617428 172.88979
-43.61652 172.89294
-43.618824 172.89671
-43.619526 172.90176
-43.6287 172.90424
-43.626884 172.90962
-43.639023 172.90671
-43.649086 172.8997
-43.656425 172.90125
-43.664894 172.89742
-43.671974 172.88916
-43.676327 172.8885
-43.678864 172.89386
-43.68689 172.89508
-43.688965 172.89949
-43.675457 172.9043
-43.668602 172.91098
-43.64204 172.9206
-43.63326 172.9272
-43.625572 172.93298
-43.631786 172.94179
-43.631336 172.94495
-43.637535 172.94966
-43.638004 172.95439
-43.63481 172.96103
-43.639633 172.96355
-43.64696 172.96098
-43.649258 172.96286
-43.647892 172.9673
-43.63576 172.97523
-43.633938 172.97935
-43.635323 172.98282
-43.64083 172.98659
-43.642914 172.9951
-43.64544 172.99825
-43.651398 172.99696
-43.65895 172.99188
-43.661015 172.99283
-43.661476 172.99535
-43.656677 173.00168
-43.65646 173.00737
-43.661728 173.00609
-43.675915 172.99466
-43.676613 172.99971
-43.67479 173.00478
-43.654884 173.02254
-43.655125 173.02821
-43.652615 173.03455
-43.651714 173.04338
-43.6531 173.04938
-43.65562 173.04875
-43.65813 173.04337
-43.66386 173.04208
-43.66479 173.0503
-43.667774 173.0544
-43.67305 173.05595
-43.672153 173.06828
-43.67766 173.0749
-43.678112 173.06984
-43.686592 173.06856
-43.693684 173.06064
-43.698986 173.08022
-43.691887 173.08688
-43.685932 173.08942
-43.690063 173.09383
-43.6942 173.10236
-43.701767 173.10487
-43.703377 173.1093
-43.711628 173.11148
-43.71918 173.10262
-43.722393 173.10294
-43.721714 173.1102
-43.7247 173.1181
-43.726994 173.11967
-43.734306 173.1007
-43.744846 173.09877
-43.746 173.10225
-43.740047 173.11111
-43.737312 173.1263
-43.74901 173.13103
-43.764366 173.13385
-43.771923 173.12941
-43.77674 173.13098
-43.7788 173.12782
-43.776497 173.11737
-43.77718 173.11295
-43.78199 173.10977
-43.787952 173.11482
-43.796432 173.11386
-43.80079 173.11607
-43.803997 173.11353
-43.806965 173.1034
-43.81223 173.09895
-43.815258 173.10402
-43.817513 173.1078
-43.82072 173.10843
-43.824608 173.10114
-43.828045 173.10017
-43.833553 173.10683
-43.838577 173.09192
-43.835365 173.08908
-43.83834 173.08685
-43.84316 173.08969
-43.850716 173.08493
-43.85437 173.07573
-43.844048 173.06879
-43.842205 173.06308
-43.84426 173.05864
-43.850227 173.06401
-43.85275 173.06369
-43.85664 173.0602
-43.858463 173.05449
-43.858677 173.04529
-43.86281 173.0475
-43.868534 173.0459
-43.873844 173.04182
-43.8772 173.02274
-43.869385 173.01009
-43.870068 173.00659
-43.872585 173.00626
-43.881546 173.01732
-43.884068 173.01764
-43.885883 173.00812
-43.888397 173.0043
-43.888157 172.99892
-43.879906 172.99927
-43.875317 172.99643
-43.88012 172.9907
-43.890656 172.98781
-43.888794 172.97513
-43.884888 172.97102
-43.8764 172.96884
-43.871803 172.9622
-43.869835 172.95602
-43.867874 172.94986
-43.86466 172.94672
-43.852726 172.94138
-43.842876 172.94365
-43.8367 172.94748
-43.8289 172.94498
-43.81654 172.95073
-43.811756 172.96342
-43.803753 172.97073
-43.800987 172.96442
-43.803265 172.95807
-43.800266 172.95049
-43.794987 172.94766
-43.785595 172.9493
-43.78518 172.96765
-43.78128 172.96672
-43.775524 172.95471
-43.767757 172.96584
-43.762695 172.95825
-43.76428 172.94844
-43.762436 172.94592
-43.75464 172.94437
-43.752113 172.94185
-43.751186 172.93774
-43.753464 172.93298
-43.75896 172.93076
-43.77363 172.93163
-43.778896 172.9297
-43.77522 172.92561
-43.76124 172.926
-43.759167 172.92316
-43.758698 172.91873
-43.761665 172.9146
-43.76579 172.91364
-43.771072 172.91771
-43.779762 172.91197
-43.78206 172.91292
-43.782543 172.92209
-43.7853 172.9246
-43.789875 172.92142
-43.792633 172.92488
-43.796303 172.9255
-43.799038 172.91978
-43.801327 172.91882
-43.805923 172.92323
-43.80913 172.92322
-43.812103 172.92067
-43.8178 172.9083
-43.82467 172.90668
-43.828568 172.90761
-43.8311 172.91075
-43.83935 172.9107
-43.85037 172.91731
-43.855183 172.91728
-43.859985 172.91283
-43.865505 172.91977
-43.873985 172.92686
-43.879055 172.9311
-43.884132 172.94377
-43.899506 172.95099
-43.901554 172.94464
-43.90312 172.93036
-43.893906 172.91359
-43.893658 172.90694
-43.895943 172.90503
-43.893864 172.89838
-43.894993 172.89297
-43.900013 172.88661
-43.895397 172.87553
-43.894924 172.87079
-43.891937 172.8689
-43.891 172.86192
-43.888466 172.85876
-43.882282 172.86008
-43.87815 172.85788
-43.88158 172.85541
-43.89187 172.84798
-43.893 172.84447
-43.892063 172.83846
-43.889297 172.8334
-43.88905 172.82832
-43.884933 172.83058
-43.87901 172.84108
-43.876484 172.84015
-43.880566 172.82744
-43.87961 172.81667
-43.87253 172.82433
-43.867496 172.82657
-43.862907 172.82501
-43.863815 172.82248
-43.8725 172.81544
-43.874992 172.80782
-43.874058 172.80275
-43.86581 172.80376
-43.862823 172.8022
-43.868073 172.79582
-43.86872 172.79025
-43.869846 172.7806
-43.865707 172.77777
-43.85633 172.78291
-43.85609 172.78006
-43.861107 172.77368
-43.86017 172.76831
-43.85832 172.76389
-43.849808 172.7573
-43.856888 172.75058
-43.85641 172.74648
-43.844696 172.74086
-43.833458 172.73906
-43.835724 172.73302
-43.82792 172.7299
-43.832024 172.72545
-43.83224 172.7229
-43.82602 172.71567
-43.82054 172.72047
-43.818954 172.72461
-43.818676 172.73076
-43.81854 172.7338
-43.81034 172.7462
-43.80014 172.7732
