201 40  1.031058e+008  1.718430e+008
201 41  1.472940e+007  2.454900e+007
201 42  4.418820e+007  7.364700e+007
201 43  7.364700e+007  1.227450e+008
201 44  1.031058e+008  1.718430e+008
201 45  1.472940e+007  2.454900e+007
201 46  4.418820e+007  7.364700e+007
201 47  7.364700e+007  1.227450e+008
201 48  1.031058e+008  1.718430e+008
201 49  1.472940e+007  2.454900e+007
201 50  4.418820e+007  7.364700e+007
201 51  7.364700e+007  1.227450e+008
201 52  1.031058e+008  1.718430e+008
201 53  1.472940e+007  2.454900e+007
201 54  4.418820e+007  7.364700e+007
201 55  7.364700e+007  1.227450e+008
201 56  1.031058e+008  1.718430e+008
201 57  1.472940e+007  2.454900e+007
201 58  4.418820e+007  7.364700e+007
201 59  7.364700e+007  1.227450e+008
201 60  1.031058e+008  1.718430e+008
201 61  1.472940e+007  2.454900e+007
201 62  4.418820e+007  7.364700e+007
201 63  7.364700e+007  1.227450e+008
201 64  1.031058e+008  1.718430e+008
201 65  1.472940e+007  2.454900e+007
201 66  4.418820e+007  7.364700e+007
201 67  7.364700e+007  1.227450e+008
201 68  1.031058e+008  1.718430e+008
201 69  1.472940e+007  2.454900e+007
201 70  4.418820e+007  7.364700e+007
201 71  7.364700e+007  1.227450e+008
201 72  1.031058e+008  1.718430e+008
201 73  1.472940e+007  2.454900e+007
201 74  4.418820e+007  7.364700e+007
201 75  7.364700e+007  1.227450e+008
201 76  1.031058e+008  1.718430e+008
201 77  1.472940e+007  2.454900e+007
201 78  4.418820e+007  7.364700e+007
201 79  7.364700e+007  1.227450e+008
201 80  1.031058e+008  1.718430e+008
201 81  1.472940e+007  2.454900e+007
201 82  4.418820e+007  7.364700e+007
201 83  7.364700e+007  1.227450e+008
201 84  1.031058e+008  1.718430e+008
201 85  1.472940e+007  2.454900e+007
201 86  4.418820e+007  7.364700e+007
201 87  7.364700e+007  1.227450e+008
201 88  1.031058e+008  1.718430e+008
201 89  1.472940e+007  2.454900e+007
201 90  4.418820e+007  7.364700e+007
201 91  7.364700e+007  1.227450e+008
201 92  1.031058e+008  1.718430e+008
201 93  1.472940e+007  2.454900e+007
201 94  4.418820e+007  7.364700e+007
201 95  7.364700e+007  1.227450e+008
201 96  1.031058e+008  1.718430e+008
201 97  1.472940e+007  2.454900e+007
201 98  4.418820e+007  7.364700e+007
201 99  7.364700e+007  1.227450e+008
201 100  1.031058e+008  1.718430e+008
201 101  1.472940e+007  2.454900e+007
201 102  4.418820e+007  7.364700e+007
201 103  7.364700e+007  1.227450e+008
201 104  1.031058e+008  1.718430e+008
201 105  1.472940e+007  2.454900e+007
201 106  4.418820e+007  7.364700e+007
201 107  7.364700e+007  1.227450e+008
201 108  1.031058e+008  1.718430e+008
201 109  1.472940e+007  2.454900e+007
201 110  4.418820e+007  7.364700e+007
201 111  7.364700e+007  1.227450e+008
201 112  1.031058e+008  1.718430e+008
201 113  1.472940e+007  2.454900e+007
201 114  4.418820e+007  7.364700e+007
201 115  7.364700e+007  1.227450e+008
201 116  1.031058e+008  1.718430e+008
201 117  1.472940e+007  2.454900e+007
201 118  4.418820e+007  7.364700e+007
201 119  7.364700e+007  1.227450e+008
201 120  1.031058e+008  1.718430e+008
201 121  1.472940e+007  2.454900e+007
201 122  4.418820e+007  7.364700e+007
201 123  7.364700e+007  1.227450e+008
201 124  1.031058e+008  1.718430e+008
201 125  1.472940e+007  2.454900e+007
201 126  4.418820e+007  7.364700e+007
201 127  7.364700e+007  1.227450e+008
201 128  1.031058e+008  1.718430e+008
201 129  1.472940e+007  2.454900e+007
201 130  4.418820e+007  7.364700e+007
201 131  7.364700e+007  1.227450e+008
201 132  1.031058e+008  1.718430e+008
201 133  1.472940e+007  2.454900e+007
201 134  4.418820e+007  7.364700e+007
201 135  7.364700e+007  1.227450e+008
201 136  1.031058e+008  1.718430e+008
201 137  1.472940e+007  2.454900e+007
201 138  4.418820e+007  7.364700e+007
201 139  7.364700e+007  1.227450e+008
201 140  1.031058e+008  1.718430e+008
201 141  1.472940e+007  2.454900e+007
201 142  4.418820e+007  7.364700e+007
201 143  7.364700e+007  1.227450e+008
201 144  1.031058e+008  1.718430e+008
201 145  1.472940e+007  2.454900e+007
201 146  4.418820e+007  7.364700e+007
201 147  7.364700e+007  1.227450e+008
201 148  1.031058e+008  1.718430e+008
201 149  1.472940e+007  2.454900e+007
201 150  4.418820e+007  7.364700e+007
201 151  7.364700e+007  1.227450e+008
201 152  1.031058e+008  1.718430e+008
201 153  1.472940e+007  2.454900e+007
201 154  4.418820e+007  7.364700e+007
201 155  7.364700e+007  1.227450e+008
201 156  1.031058e+008  1.718430e+008
201 157  1.472940e+007  2.454900e+007
201 158  4.418820e+007  7.364700e+007
201 159  7.364700e+007  1.227450e+008
201 160  1.031058e+008  1.718430e+008
201 161  1.472940e+007  2.454900e+007
201 162  4.418820e+007  7.364700e+007
201 163  7.364700e+007  1.227450e+008
201 164  1.031058e+008  1.718430e+008
201 165  1.472940e+007  2.454900e+007
201 166  4.418820e+007  7.364700e+007
201 167  7.364700e+007  1.227450e+008
201 168  1.031058e+008  1.718430e+008
201 169  1.472940e+007  2.454900e+007
201 170  4.418820e+007  7.364700e+007
201 171  7.364700e+007  1.227450e+008
201 172  1.031058e+008  1.718430e+008
201 173  1.472940e+007  2.454900e+007
201 174  4.418820e+007  7.364700e+007
201 175  7.364700e+007  1.227450e+008
201 176  1.031058e+008  1.718430e+008
201 177  1.472940e+007  2.454900e+007
201 178  4.418820e+007  7.364700e+007
201 179  7.364700e+007  1.227450e+008
201 180  1.031058e+008  1.718430e+008
201 181  1.472940e+007  2.454900e+007
201 182  4.418820e+007  7.364700e+007
201 183  7.364700e+007  1.227450e+008
201 184  1.031058e+008  1.718430e+008
201 185  1.472940e+007  2.454900e+007
201 186  4.418820e+007  7.364700e+007
201 187  7.364700e+007  1.227450e+008
201 188  1.031058e+008  1.718430e+008
201 189  1.472940e+007  2.454900e+007
201 190  4.418820e+007  7.364700e+007
201 191  7.364700e+007  1.227450e+008
201 192  1.031058e+008  1.718430e+008
201 193  1.472940e+007  2.454900e+007
201 194  4.418820e+007  7.364700e+007
201 195  7.364700e+007  1.227450e+008
201 196  1.031058e+008  1.718430e+008
201 197  1.472940e+007  2.454900e+007
201 198  4.418820e+007  7.364700e+007
201 199  7.364700e+007  1.227450e+008
201 200  1.031058e+008  1.718430e+008
201 201  1.472940e+007  2.454900e+007
201 202  4.418820e+007  7.364700e+007
201 203  7.364700e+007  1.227450e+008
201 204  1.031058e+008  1.718430e+008
201 205  1.472940e+007  2.454900e+007
201 206  4.418820e+007  7.364700e+007
201 207  7.364700e+007  1.227450e+008
201 208  1.031058e+008  1.718430e+008
201 209  1.472940e+007  2.454900e+007
201 210  4.418820e+007  7.364700e+007
201 211  7.364700e+007  1.227450e+008
201 212  1.031058e+008  1.718430e+008
201 213  1.472940e+007  2.454900e+007
201 214  4.418820e+007  7.364700e+007
201 215  7.364700e+007  1.227450e+008
201 216  1.031058e+008  1.718430e+008
201 217  1.472940e+007  2.454900e+007
201 218  4.418820e+007  7.364700e+007
201 219  7.364700e+007  1.227450e+008
201 220  1.031058e+008  1.718430e+008
201 221  1.472940e+007  2.454900e+007
201 222  4.418820e+007  7.364700e+007
201 223  7.364700e+007  1.227450e+008
201 224  1.031058e+008  1.718430e+008
201 225  1.472940e+007  2.454900e+007
201 226  4.418820e+007  7.364700e+007
201 227  7.364700e+007  1.227450e+008
201 228  1.031058e+008  1.718430e+008
201 229  1.472940e+007  2.454900e+007
201 230  4.418820e+007  7.364700e+007
201 231  7.364700e+007  1.227450e+008
201 232  1.031058e+008  1.718430e+008
201 233  1.472940e+007  2.454900e+007
201 234  4.418820e+007  7.364700e+007
201 235  7.364700e+007  1.227450e+008
201 236  1.031058e+008  1.718430e+008
201 237  1.472940e+007  2.454900e+007
201 238  4.418820e+007  7.364700e+007
201 239  7.364700e+007  1.227450e+008
201 240  1.031058e+008  1.718430e+008
201 241  1.472940e+007  2.454900e+007
201 242  4.418820e+007  7.364700e+007
201 243  7.364700e+007  1.227450e+008
201 244  1.031058e+008  1.718430e+008
201 245  1.472940e+007  2.454900e+007
201 246  4.418820e+007  7.364700e+007
201 247  7.364700e+007  1.227450e+008
201 248  1.031058e+008  1.718430e+008
201 249  1.472940e+007  2.454900e+007
201 250  4.418820e+007  7.364700e+007
201 251  7.364700e+007  1.227450e+008
201 252  1.031058e+008  1.718430e+008
201 253  1.472940e+007  2.454900e+007
201 254  4.418820e+007  7.364700e+007
201 255  7.364700e+007  1.227450e+008
201 256  1.031058e+008  1.718430e+008
201 257  1.472940e+007  2.454900e+007
201 258  4.418820e+007  7.364700e+007
201 259  7.364700e+007  1.227450e+008
201 260  1.031058e+008  1.718430e+008
201 261  1.472940e+007  2.454900e+007
201 262  4.418820e+007  7.364700e+007
201 263  7.364700e+007  1.227450e+008
201 264  1.031058e+008  1.718430e+008
201 265  1.472940e+007  2.454900e+007
201 266  4.418820e+007  7.364700e+007
201 267  7.364700e+007  1.227450e+008
201 268  1.031058e+008  1.718430e+008
201 269  1.472940e+007  2.454900e+007
201 270  4.418820e+007  7.364700e+007
201 271  7.364700e+007  1.227450e+008
201 272  1.031058e+008  1.718430e+008
201 273  1.472940e+007  2.454900e+007
201 274  4.418820e+007  7.364700e+007
201 275  7.364700e+007  1.227450e+008
201 276  1.031058e+008  1.718430e+008
201 277  1.472940e+007  2.454900e+007
201 278  4.418820e+007  7.364700e+007
201 279  7.364700e+007  1.227450e+008
201 280  1.031058e+008  1.718430e+008
201 281  1.472940e+007  2.454900e+007
201 282  4.418820e+007  7.364700e+007
201 283  7.364700e+007  1.227450e+008
201 284  1.031058e+008  1.718430e+008
201 285  1.472940e+007  2.454900e+007
201 286  4.418820e+007  7.364700e+007
201 287  7.364700e+007  1.227450e+008
201 288  1.031058e+008  1.718430e+008
201 289  1.472940e+007  2.454900e+007
201 290  4.418820e+007  7.364700e+007
201 291  7.364700e+007  1.227450e+008
201 292  1.031058e+008  1.718430e+008
201 293  1.472940e+007  2.454900e+007
201 294  4.418820e+007  7.364700e+007
201 295  7.364700e+007  1.227450e+008
201 296  1.031058e+008  1.718430e+008
201 297  1.472940e+007  2.454900e+007
201 298  4.418820e+007  7.364700e+007
201 299  7.364700e+007  1.227450e+008
201 300  1.031058e+008  1.718430e+008
201 301  1.472940e+007  2.454900e+007
201 302  4.418820e+007  7.364700e+007
201 303  7.364700e+007  1.227450e+008
201 304  1.031058e+008  1.718430e+008
201 305  1.472940e+007  2.454900e+007
201 306  4.418820e+007  7.364700e+007
201 307  7.364700e+007  1.227450e+008
201 308  1.031058e+008  1.718430e+008
201 309  1.472940e+007  2.454900e+007
201 310  4.418820e+007  7.364700e+007
201 311  7.364700e+007  1.227450e+008
201 312  1.031058e+008  1.718430e+008
201 313  1.472940e+007  2.454900e+007
201 314  4.418820e+007  7.364700e+007
201 315  7.364700e+007  1.227450e+008
201 316  1.031058e+008  1.718430e+008
201 317  1.472940e+007  2.454900e+007
201 318  4.418820e+007  7.364700e+007
201 319  7.364700e+007  1.227450e+008
201 320  1.031058e+008  1.718430e+008
201 321  1.472940e+007  2.454900e+007
201 322  4.418820e+007  7.364700e+007
201 323  7.364700e+007  1.227450e+008
201 324  1.031058e+008  1.718430e+008
201 325  1.472940e+007  2.454900e+007
201 326  4.418820e+007  7.364700e+007
201 327  7.364700e+007  1.227450e+008
201 328  1.031058e+008  1.718430e+008
201 329  1.472940e+007  2.454900e+007
201 330  4.418820e+007  7.364700e+007
201 331  7.364700e+007  1.227450e+008
201 332  1.031058e+008  1.718430e+008
201 333  1.472940e+007  2.454900e+007
201 334  4.418820e+007  7.364700e+007
201 335  7.364700e+007  1.227450e+008
201 336  1.031058e+008  1.718430e+008
201 337  1.472940e+007  2.454900e+007
201 338  4.418820e+007  7.364700e+007
201 339  7.364700e+007  1.227450e+008
201 340  1.031058e+008  1.718430e+008
201 341  1.472940e+007  2.454900e+007
201 342  4.418820e+007  7.364700e+007
201 343  7.364700e+007  1.227450e+008
201 344  1.031058e+008  1.718430e+008
201 345  1.472940e+007  2.454900e+007
201 346  4.418820e+007  7.364700e+007
201 347  7.364700e+007  1.227450e+008
201 348  1.031058e+008  1.718430e+008
201 349  1.472940e+007  2.454900e+007
201 350  4.418820e+007  7.364700e+007
201 351  7.364700e+007  1.227450e+008
201 352  1.031058e+008  1.718430e+008
201 353  1.472940e+007  2.454900e+007
201 354  4.418820e+007  7.364700e+007
201 355  7.364700e+007  1.227450e+008
201 356  1.031058e+008  1.718430e+008
201 357  1.472940e+007  2.454900e+007
201 358  4.418820e+007  7.364700e+007
201 359  7.364700e+007  1.227450e+008
201 360  1.031058e+008  1.718430e+008
201 361  1.472940e+007  2.454900e+007
201 362  4.418820e+007  7.364700e+007
201 363  7.364700e+007  1.227450e+008
201 364  1.031058e+008  1.718430e+008
201 365  1.472940e+007  2.454900e+007
201 366  4.418820e+007  7.364700e+007
201 367  7.364700e+007  1.227450e+008
201 368  1.031058e+008  1.718430e+008
201 369  1.472940e+007  2.454900e+007
201 370  4.418820e+007  7.364700e+007
201 371  7.364700e+007  1.227450e+008
201 372  1.031058e+008  1.718430e+008
201 373  1.472940e+007  2.454900e+007
201 374  4.418820e+007  7.364700e+007
201 375  7.364700e+007  1.227450e+008
201 376  1.031058e+008  1.718430e+008
201 377  1.472940e+007  2.454900e+007
201 378  4.418820e+007  7.364700e+007
201 379  7.364700e+007  1.227450e+008
201 380  1.031058e+008  1.718430e+008
201 381  1.472940e+007  2.454900e+007
201 382  4.418820e+007  7.364700e+007
201 383  7.364700e+007  1.227450e+008
201 384  1.031058e+008  1.718430e+008
201 385  1.472940e+007  2.454900e+007
201 386  4.418820e+007  7.364700e+007
201 387  7.364700e+007  1.227450e+008
201 388  1.031058e+008  1.718430e+008
201 389  1.472940e+007  2.454900e+007
201 390  4.418820e+007  7.364700e+007
201 391  7.364700e+007  1.227450e+008
201 392  1.031058e+008  1.718430e+008
201 393  1.472940e+007  2.454900e+007
201 394  4.418820e+007  7.364700e+007
201 395  7.364700e+007  1.227450e+008
201 396  1.031058e+008  1.718430e+008
201 397  1.472940e+007  2.454900e+007
201 398  4.418820e+007  7.364700e+007
201 399  7.364700e+007  1.227450e+008
201 400  1.031058e+008  1.718430e+008
201 401  1.472940e+007  2.454900e+007
201 402  4.418820e+007  7.364700e+007
201 403  7.364700e+007  1.227450e+008
201 404  1.031058e+008  1.718430e+008
201 405  1.472940e+007  2.454900e+007
201 406  4.418820e+007  7.364700e+007
201 407  7.364700e+007  1.227450e+008
201 408  1.031058e+008  1.718430e+008
201 409  1.472940e+007  2.454900e+007
201 410  4.418820e+007  7.364700e+007
201 411  7.364700e+007  1.227450e+008
201 412  1.031058e+008  1.718430e+008
201 413  1.472940e+007  2.454900e+007
201 414  4.418820e+007  7.364700e+007
201 415  7.364700e+007  1.227450e+008
201 416  1.031058e+008  1.718430e+008
201 417  1.472940e+007  2.454900e+007
201 418  4.418820e+007  7.364700e+007
201 419  7.364700e+007  1.227450e+008
201 420  1.031058e+008  1.718430e+008
201 421  1.472940e+007  2.454900e+007
201 422  4.418820e+007  7.364700e+007
201 423  7.364700e+007  1.227450e+008
201 424  1.031058e+008  1.718430e+008
201 425  1.472940e+007  2.454900e+007
201 426  4.418820e+007  7.364700e+007
201 427  7.364700e+007  1.227450e+008
201 428  1.031058e+008  1.718430e+008
201 429  1.472940e+007  2.454900e+007
201 430  4.418820e+007  7.364700e+007
201 431  7.364700e+007  1.227450e+008
201 432  1.031058e+008  1.718430e+008
201 433  1.472940e+007  2.454900e+007
201 434  4.418820e+007  7.364700e+007
201 435  7.364700e+007  1.227450e+008
201 436  1.031058e+008  1.718430e+008
201 437  1.472940e+007  2.454900e+007
201 438  4.418820e+007  7.364700e+007
201 439  7.364700e+007  1.227450e+008
201 440  1.031058e+008  1.718430e+008
201 441  1.472940e+007  2.454900e+007
201 442  4.418820e+007  7.364700e+007
201 443  7.364700e+007  1.227450e+008
201 444  1.031058e+008  1.718430e+008
201 445  1.472940e+007  2.454900e+007
201 446  4.418820e+007  7.364700e+007
201 447  7.364700e+007  1.227450e+008
201 448  1.031058e+008  1.718430e+008
201 449  1.472940e+007  2.454900e+007
201 450  4.418820e+007  7.364700e+007
201 451  7.364700e+007  1.227450e+008
201 452  1.031058e+008  1.718430e+008
201 453  1.472940e+007  2.454900e+007
201 454  4.418820e+007  7.364700e+007
201 455  7.364700e+007  1.227450e+008
201 456  1.031058e+008  1.718430e+008
201 457  1.472940e+007  2.454900e+007
201 458  4.418820e+007  7.364700e+007
201 459  7.364700e+007  1.227450e+008
201 460  1.031058e+008  1.718430e+008
201 461  1.472940e+007  2.454900e+007
201 462  4.418820e+007  7.364700e+007
201 463  7.364700e+007  1.227450e+008
201 464  1.031058e+008  1.718430e+008
201 465  1.472940e+007  2.454900e+007
201 466  4.418820e+007  7.364700e+007
201 467  7.364700e+007  1.227450e+008
201 468  1.031058e+008  1.718430e+008
201 469  1.472940e+007  2.454900e+007
201 470  4.418820e+007  7.364700e+007
201 471  7.364700e+007  1.227450e+008
201 472  1.031058e+008  1.718430e+008
201 473  1.472940e+007  2.454900e+007
201 474  4.418820e+007  7.364700e+007
201 475  7.364700e+007  1.227450e+008
201 476  1.031058e+008  1.718430e+008
201 477  1.472940e+007  2.454900e+007
201 478  4.418820e+007  7.364700e+007
201 479  7.364700e+007  1.227450e+008
201 480  1.031058e+008  1.718430e+008
201 481  1.472940e+007  2.454900e+007
201 482  4.418820e+007  7.364700e+007
201 483  7.364700e+007  1.227450e+008
201 484  1.031058e+008  1.718430e+008
201 485  1.472940e+007  2.454900e+007
201 486  4.418820e+007  7.364700e+007
201 487  7.364700e+007  1.227450e+008
201 488  1.031058e+008  1.718430e+008
201 489  1.472940e+007  2.454900e+007
201 490  4.418820e+007  7.364700e+007
201 491  7.364700e+007  1.227450e+008
201 492  1.031058e+008  1.718430e+008
201 493  1.472940e+007  2.454900e+007
201 494  4.418820e+007  7.364700e+007
201 495  7.364700e+007  1.227450e+008
201 496  1.031058e+008  1.718430e+008
201 497  1.472940e+007  2.454900e+007
201 498  4.418820e+007  7.364700e+007
201 499  7.364700e+007  1.227450e+008
201 500  1.031058e+008  1.718430e+008
201 501  1.472940e+007  2.454900e+007
201 502  4.418820e+007  7.364700e+007
201 503  7.364700e+007  1.227450e+008
201 504  1.031058e+008  1.718430e+008
201 505  1.472940e+007  2.454900e+007
201 506  4.418820e+007  7.364700e+007
201 507  7.364700e+007  1.227450e+008
201 508  1.031058e+008  1.718430e+008
201 509  1.472940e+007  2.454900e+007
201 510  4.418820e+007  7.364700e+007
201 511  7.364700e+007  1.227450e+008
201 512  1.031058e+008  1.718430e+008
201 513  1.472940e+007  2.454900e+007
201 514  4.418820e+007  7.364700e+007
201 515  7.364700e+007  1.227450e+008
201 516  1.031058e+008  1.718430e+008
201 517  1.472940e+007  2.454900e+007
201 518  4.418820e+007  7.364700e+007
201 519  7.364700e+007  1.227450e+008
201 520  1.031058e+008  1.718430e+008
201 521  1.472940e+007  2.454900e+007
201 522  4.418820e+007  7.364700e+007
201 523  7.364700e+007  1.227450e+008
201 524  1.031058e+008  1.718430e+008
201 525  1.472940e+007  2.454900e+007
201 526  4.418820e+007  7.364700e+007
201 527  7.364700e+007  1.227450e+008
201 528  1.031058e+008  1.718430e+008
201 529  1.472940e+007  2.454900e+007
201 530  4.418820e+007  7.364700e+007
201 531  7.364700e+007  1.227450e+008
201 532  1.031058e+008  1.718430e+008
201 533  1.472940e+007  2.454900e+007
201 534  4.418820e+007  7.364700e+007
201 535  7.364700e+007  1.227450e+008
201 536  1.031058e+008  1.718430e+008
201 537  1.472940e+007  2.454900e+007
201 538  4.418820e+007  7.364700e+007
201 539  7.364700e+007  1.227450e+008
201 540  1.031058e+008  1.718430e+008
201 541  1.472940e+007  2.454900e+007
201 542  4.418820e+007  7.364700e+007
201 543  7.364700e+007  1.227450e+008
201 544  1.031058e+008  1.718430e+008
201 545  1.472940e+007  2.454900e+007
201 546  4.418820e+007  7.364700e+007
201 547  7.364700e+007  1.227450e+008
201 548  1.031058e+008  1.718430e+008
201 549  1.472940e+007  2.454900e+007
201 550  4.418820e+007  7.364700e+007
201 551  7.364700e+007  1.227450e+008
201 552  1.031058e+008  1.718430e+008
201 553  1.472940e+007  2.454900e+007
201 554  4.418820e+007  7.364700e+007
201 555  7.364700e+007  1.227450e+008
201 556  1.031058e+008  1.718430e+008
201 557  1.472940e+007  2.454900e+007
201 558  4.418820e+007  7.364700e+007
201 559  7.364700e+007  1.227450e+008
201 560  1.031058e+008  1.718430e+008
201 561  1.472940e+007  2.454900e+007
201 562  4.418820e+007  7.364700e+007
201 563  7.364700e+007  1.227450e+008
201 564  1.031058e+008  1.718430e+008
201 565  1.472940e+007  2.454900e+007
201 566  4.418820e+007  7.364700e+007
201 567  7.364700e+007  1.227450e+008
201 568  1.031058e+008  1.718430e+008
201 569  1.472940e+007  2.454900e+007
201 570  4.418820e+007  7.364700e+007
201 571  7.364700e+007  1.227450e+008
201 572  1.031058e+008  1.718430e+008
201 573  1.472940e+007  2.454900e+007
201 574  4.418820e+007  7.364700e+007
201 575  7.364700e+007  1.227450e+008
201 576  1.031058e+008  1.718430e+008
201 577  1.472940e+007  2.454900e+007
201 578  4.418820e+007  7.364700e+007
201 579  7.364700e+007  1.227450e+008
201 580  1.031058e+008  1.718430e+008
201 581  1.472940e+007  2.454900e+007
201 582  4.418820e+007  7.364700e+007
201 583  7.364700e+007  1.227450e+008
201 584  1.031058e+008  1.718430e+008
201 585  1.472940e+007  2.454900e+007
201 586  4.418820e+007  7.364700e+007
201 587  7.364700e+007  1.227450e+008
201 588  1.031058e+008  1.718430e+008
201 589  1.472940e+007  2.454900e+007
201 590  4.418820e+007  7.364700e+007
201 591  7.364700e+007  1.227450e+008
201 592  1.031058e+008  1.718430e+008
201 593  1.472940e+007  2.454900e+007
201 594  4.418820e+007  7.364700e+007
201 595  7.364700e+007  1.227450e+008
201 596  1.031058e+008  1.718430e+008
201 597  1.472940e+007  2.454900e+007
201 598  4.418820e+007  7.364700e+007
201 599  7.364700e+007  1.227450e+008
201 600  1.031058e+008  1.718430e+008
201 601  1.472940e+007  2.454900e+007
201 602  4.418820e+007  7.364700e+007
201 603  7.364700e+007  1.227450e+008
201 604  1.031058e+008  1.718430e+008
201 605  1.472940e+007  2.454900e+007
201 606  4.418820e+007  7.364700e+007
201 607  7.364700e+007  1.227450e+008
201 608  1.031058e+008  1.718430e+008
201 609  1.472940e+007  2.454900e+007
201 610  4.418820e+007  7.364700e+007
201 611  7.364700e+007  1.227450e+008
201 612  1.031058e+008  1.718430e+008
201 613  1.472940e+007  2.454900e+007
201 614  4.418820e+007  7.364700e+007
201 615  7.364700e+007  1.227450e+008
201 616  1.031058e+008  1.718430e+008
201 617  1.472940e+007  2.454900e+007
201 618  4.418820e+007  7.364700e+007
201 619  7.364700e+007  1.227450e+008
201 620  1.031058e+008  1.718430e+008
201 621  1.472940e+007  2.454900e+007
201 622  4.418820e+007  7.364700e+007
201 623  7.364700e+007  1.227450e+008
201 624  1.031058e+008  1.718430e+008
201 625  1.472940e+007  2.454900e+007
201 626  4.418820e+007  7.364700e+007
201 627  7.364700e+007  1.227450e+008
201 628  1.031058e+008  1.718430e+008
201 629  1.472940e+007  2.454900e+007
201 630  4.418820e+007  7.364700e+007
201 631  7.364700e+007  1.227450e+008
201 632  1.031058e+008  1.718430e+008
201 633  1.472940e+007  2.454900e+007
201 634  4.418820e+007  7.364700e+007
201 635  7.364700e+007  1.227450e+008
201 636  1.031058e+008  1.718430e+008
201 637  1.472940e+007  2.454900e+007
201 638  4.418820e+007  7.364700e+007
201 639  7.364700e+007  1.227450e+008
201 640  1.031058e+008  1.718430e+008
201 641  1.472940e+007  2.454900e+007
201 642  4.418820e+007  7.364700e+007
201 643  7.364700e+007  1.227450e+008
201 644  1.031058e+008  1.718430e+008
201 645  1.472940e+007  2.454900e+007
201 646  4.418820e+007  7.364700e+007
201 647  7.364700e+007  1.227450e+008
201 648  1.031058e+008  1.718430e+008
201 649  1.472940e+007  2.454900e+007
201 650  4.418820e+007  7.364700e+007
201 651  7.364700e+007  1.227450e+008
201 652  1.031058e+008  1.718430e+008
201 653  1.472940e+007  2.454900e+007
201 654  4.418820e+007  7.364700e+007
201 655  7.364700e+007  1.227450e+008
201 656  1.031058e+008  1.718430e+008
201 657  1.472940e+007  2.454900e+007
201 658  4.418820e+007  7.364700e+007
201 659  7.364700e+007  1.227450e+008
201 660  1.031058e+008  1.718430e+008
201 661  1.472940e+007  2.454900e+007
201 662  4.418820e+007  7.364700e+007
201 663  7.364700e+007  1.227450e+008
201 664  1.031058e+008  1.718430e+008
201 665  1.472940e+007  2.454900e+007
201 666  4.418820e+007  7.364700e+007
201 667  7.364700e+007  1.227450e+008
201 668  1.031058e+008  1.718430e+008
201 669  1.472940e+007  2.454900e+007
201 670  4.418820e+007  7.364700e+007
201 671  7.364700e+007  1.227450e+008
201 672  1.031058e+008  1.718430e+008
201 673  1.472940e+007  2.454900e+007
201 674  4.418820e+007  7.364700e+007
201 675  7.364700e+007  1.227450e+008
201 676  1.031058e+008  1.718430e+008
201 677  1.472940e+007  2.454900e+007
201 678  4.418820e+007  7.364700e+007
201 679  7.364700e+007  1.227450e+008
201 680  1.031058e+008  1.718430e+008
