lat,long,log10(Mo_nk),log10(Mo_zeng_b_bound),log10(Mo_zeng_orig),log10(Mo_abm)
32.7,-115.6,16.1047260441,15.0040633004,14.944,16.001
32.7,-115.5,16.0880297178,15.170994702,14.954,15.68
32.7,-115.4,15.9565717911,15.3241383527,14.685,15.652
32.7,-115.3,16.0413926852,15.5322191411,15.292,14.83
32.7,-115.2,15.837544249,15.6250859825,15.23,15.207
32.7,-115.1,15.7370255742,15.5546587259,15.167,15.215
32.7,-115,15.5305966592,15.4847837013,15.114,15.306
32.7,-114.9,15.3895558881,15.4211595348,15.077,15.308
32.7,-114.8,15.2552966319,15.3493163888,15.056,15.299
32.7,-114.7,15.0938767554,15.26550177,15.041,15.268
32.7,-114.6,15.1128395108,15.1684385522,15.036,15.214
32.7,-114.5,14.9732017698,15.0560277581,15.041,15.141
32.7,-114.4,14.5162311952,14.9458278865,15.054,15.04
32.7,-114.3,14.442526802,14.8808250209,15.071,14.911
32.7,-114.2,14.3846759234,14.8168045229,15.09,14.763
32.7,-114.1,14.2273724423,14.7535524198,15.108,14.595
32.7,-114,14.188759793,14.7538357493,15.125,14.399
32.7,-113.9,14.0323769712,14.809195967,15.131,14.247
32.7,-113.8,13.6626917384,14.7622057581,15.087,14.133
32.7,-113.7,13.4667786772,14.9968836401,15.132,14.026
32.7,-113.6,13.8741627927,14.9204051087,15.107,14.026
32.8,-118.4,14.7310082437,14.5396154938,14.833,14.472
32.8,-118.3,14.5408173127,14.6772966315,14.848,14.349
32.8,-118.2,14.8068919045,14.7504929667,14.846,14.904
32.8,-118.1,14.8722437058,14.7771367125,14.834,14.932
32.8,-118,14.8398173056,14.7769770694,14.828,14.925
32.8,-117.9,14.7519792627,14.7656238566,14.827,14.91
32.8,-117.8,14.258373849,14.7529852054,14.83,15.01
32.8,-117.7,15.1762359998,14.7408283193,14.832,15.227
32.8,-117.6,15.1462210888,14.7295697263,14.834,15.401
32.8,-117.5,14.7591463784,14.7221730627,14.835,15.361
32.8,-117.4,14.8301714944,14.7285647898,14.834,15.342
32.8,-117.3,14.9558272023,14.7338149527,14.834,15.305
32.8,-117.2,15.2788221684,14.7378126207,14.832,15.239
32.8,-117.1,15.2103987887,14.7399993094,14.83,15.2
32.8,-117,15.0893751608,14.7395565229,14.845,15.202
32.8,-116.9,15.0040633004,14.7361334553,14.857,15.167
32.8,-116.8,15.0424573746,14.7285161048,14.861,15.1
32.8,-116.7,15.0013442304,14.7160868538,14.855,15.064
32.8,-116.6,14.9097485309,14.6981527623,14.843,15.068
32.8,-116.5,14.9494290426,14.6812140931,14.838,15.086
32.8,-116.4,15.1586639808,14.6750906226,14.87,15.066
32.8,-116.3,15.4337538375,14.7238167498,14.941,15.047
32.8,-116.2,15.4798343413,14.816506437,15.022,15.062
32.8,-116.1,15.6331451394,14.8953728148,15.08,15.217
32.8,-116,15.7577375597,14.9498192093,15.101,14.979
32.8,-115.9,15.897032966,15.0457922327,15.072,15.327
32.8,-115.8,15.9599281652,15.1143106769,14.992,15.323
32.8,-115.7,16.2639909327,14.9966517446,14.928,15.358
32.8,-115.6,16.0799044677,15.0152759067,14.798,15.993
32.8,-115.5,16.0925101117,15.1184631398,14.908,15.627
32.8,-115.4,16.2220918865,15.763862071,15.12,15.433
32.8,-115.3,15.9019484651,15.5726741507,15.168,15.734
32.8,-115.2,15.4145053942,15.481141528,15.157,15.641
32.8,-115.1,15.3184181422,15.5235253624,15.13,15.5
32.8,-115,15.2711908387,15.4892129335,15.1,15.399
32.8,-114.9,15.2148968076,15.4381149637,15.073,15.294
32.8,-114.8,15.0646077201,15.3752428303,15.059,15.208
32.8,-114.7,15.0345883537,15.3002475612,15.049,15.168
32.8,-114.6,14.8981325577,15.2141547861,15.044,15.113
32.8,-114.5,14.6552056876,15.1162091258,15.045,15.043
32.8,-114.4,14.4684950245,15.0035466931,15.052,14.949
32.8,-114.3,14.4694096085,14.8723252941,15.063,14.832
32.8,-114.2,14.3824313168,14.8111525697,15.077,14.7
32.8,-114.1,14.2321571885,14.7584576886,15.091,14.555
32.8,-114,14.2279124018,14.7073146336,15.104,14.391
32.8,-113.9,13.9602233542,14.7421829065,15.114,14.219
32.8,-113.8,13.7467664907,14.7371130943,15.079,14.101
32.8,-113.7,13.741750213,14.8459843366,15.106,13.986
32.8,-113.6,13.5412671387,15.1159764295,15.079,13.89
32.9,-118.6,14.7130619174,14.3980615941,14.729,14.149
32.9,-118.5,14.8292136876,14.5536160597,14.779,14.795
32.9,-118.4,14.932818628,14.6791552413,14.808,14.75
32.9,-118.3,14.7992026563,14.7500839211,14.818,14.875
32.9,-118.2,14.9141156351,14.7796181333,14.822,14.927
32.9,-118.1,14.9168959143,14.7833460675,14.821,14.903
32.9,-118,14.7202172055,14.7740788008,14.822,14.817
32.9,-117.9,14.5855960729,14.7611155948,14.825,14.842
32.9,-117.8,14.3198344796,14.7482345561,14.827,15.06
32.9,-117.7,15.2085488418,14.736476182,14.829,15.375
32.9,-117.6,15.0701117828,14.7333256881,14.83,15.381
32.9,-117.5,14.5990967022,14.7412067689,14.831,15.343
32.9,-117.4,14.6680689338,14.7479785845,14.83,15.329
32.9,-117.3,14.8425530772,14.7537974724,14.828,15.305
32.9,-117.2,15.2097830148,14.7586318562,14.825,15.261
32.9,-117.1,15.03686833,14.7615143857,14.832,15.261
32.9,-117,14.929949973,14.7607465754,14.856,15.23
32.9,-116.9,14.9728505558,14.7554403439,14.874,15.155
32.9,-116.8,14.9430293046,14.7429606702,14.881,15.087
32.9,-116.7,14.8200240261,14.7219259722,14.874,15.035
32.9,-116.6,14.8855082219,14.6883931228,14.85,15.017
32.9,-116.5,15.0266558139,14.6505988982,14.829,15.016
32.9,-116.4,15.2730939117,14.6346384633,14.861,14.919
32.9,-116.3,15.4735453587,14.7270122994,14.944,15.136
32.9,-116.2,15.1707895904,14.7980771916,15.021,15.21
32.9,-116.1,15.4730049643,14.8206676979,15.046,15.337
32.9,-116,15.8008407521,14.9750179976,15.024,15.145
32.9,-115.9,15.8664881908,15.1854288212,14.942,14.976
32.9,-115.8,15.834376191,15.2493206766,14.8,15.392
32.9,-115.7,15.80648523,15.6400439408,15.116,15.994
32.9,-115.6,16.4470804718,15.4715997161,15.046,16.008
32.9,-115.5,16.3256798268,15.653463367,14.967,15.968
32.9,-115.4,16.1669330949,15.7701374145,14.985,15.987
32.9,-115.3,15.5976622836,15.6148866748,15.07,15.935
32.9,-115.2,15.2692092989,15.4659030982,15.131,15.813
32.9,-115.1,14.9846443096,15.4701163532,15.146,15.635
32.9,-115,14.922289388,15.4693801358,15.135,15.475
32.9,-114.9,14.8027121674,15.431958501,15.111,15.339
32.9,-114.8,14.7221565944,15.3796136759,15.091,15.208
32.9,-114.7,14.6605714237,15.3144150134,15.075,15.082
32.9,-114.6,14.6043556739,15.2392994791,15.065,15.009
32.9,-114.5,14.5829378922,15.1547890287,15.059,14.941
32.9,-114.4,14.5010455619,15.0609621131,15.059,14.849
32.9,-114.3,14.4369414512,14.9583201513,15.064,14.743
32.9,-114.2,14.4047140127,14.8513195126,15.071,14.631
32.9,-114.1,14.2682268377,14.7579499324,15.08,14.505
32.9,-114,14.1272344192,14.7180197948,15.089,14.36
32.9,-113.9,13.9614068547,14.736436344,15.096,14.185
32.9,-113.8,13.8461143399,14.7440659952,15.097,14.069
32.9,-113.7,13.7803245143,14.6968716438,15.085,13.955
32.9,-113.6,13.6829839618,14.9761160298,15.056,13.843
33,-118.9,14.5787079583,14.7038586003,14.628,14.742
33,-118.8,14.6570080204,14.5854156057,14.666,14.698
33,-118.7,14.7114697819,14.5031639757,14.705,14.177
33,-118.6,14.7773035494,14.6317582142,14.751,14.296
33,-118.5,14.7205479264,14.7185432064,14.784,14.393
33,-118.4,14.9161748576,14.7699309201,14.802,14.781
33,-118.3,15.0245267144,14.791943154,14.809,14.812
33,-118.2,15.0440691505,14.792349659,14.814,14.794
33,-118.1,14.8490383944,14.7845245762,14.818,14.799
33,-118,14.7103881856,14.7714772399,14.821,14.869
33,-117.9,14.4416794285,14.7576616872,14.823,15.043
33,-117.8,14.9446898996,14.743948541,14.826,15.265
33,-117.7,14.6311595582,14.7447622371,14.827,15.272
33,-117.6,14.7178701327,14.7541112441,14.828,15.21
33,-117.5,14.7422615318,14.7627760628,14.828,15.191
33,-117.4,14.956029088,14.7702185104,14.826,15.19
33,-117.3,14.6165280252,14.777216512,14.824,15.27
33,-117.2,14.3057811513,14.7839107222,14.821,15.273
33,-117.1,14.2583259347,14.7889951481,14.831,15.242
33,-117,14.5713943493,14.7896794042,14.867,15.202
33,-116.9,14.6338016235,14.7982638199,14.895,15.154
33,-116.8,14.5185534194,14.7992164476,14.908,15.085
33,-116.7,14.7549366813,14.781647685,14.903,15.034
33,-116.6,14.9963846925,14.732071941,14.871,14.99
33,-116.5,15.0342272608,14.6667238472,14.827,14.927
33,-116.4,15.0812032393,14.6907629517,14.841,15.074
33,-116.3,15.2540644529,14.8252443122,14.944,15.497
33,-116.2,15.3601198616,14.9803715699,15.003,15.54
33,-116.1,15.632173744,14.9230781466,15.034,15.551
33,-116,15.7918660153,15.120968565,15.041,15.461
33,-115.9,15.947889345,15.5953970062,15.016,15.465
33,-115.8,15.6836683015,15.7585561398,15.181,16.023
33,-115.7,16.0266149679,15.7282644786,15.135,16.056
33,-115.6,15.9387448195,15.7961370436,15.108,16.056
33,-115.5,15.5359646694,15.7128011733,14.772,15.835
33,-115.4,15.6842707079,15.7520253873,14.991,15.686
33,-115.3,15.3644571851,15.6245811506,15.106,15.618
33,-115.2,15.2477769307,15.4637287917,15.169,15.59
33,-115.1,14.9811070315,15.4376395975,15.191,15.527
33,-115,14.7451841325,15.4375286038,15.182,15.411
33,-114.9,14.6408887076,15.4115523683,15.157,15.29
33,-114.8,14.4682143628,15.3686958776,15.131,15.163
33,-114.7,14.669567899,15.3132342917,15.109,15.036
33,-114.6,14.5822224993,15.2483656716,15.091,14.915
33,-114.5,14.5779396505,15.1755987795,15.079,14.828
33,-114.4,14.5120303281,15.0966319756,15.072,14.744
33,-114.3,14.4142210332,15.0131744099,15.069,14.654
33,-114.2,14.413517695,14.928830953,15.07,14.553
33,-114.1,14.3148569578,14.8520955461,15.073,14.439
33,-114,14.0858611738,14.7980357078,15.077,14.309
33,-113.9,14.0692609863,14.7786214814,15.081,14.152
33,-113.8,13.9489799172,14.7746848118,15.081,14.025
33,-113.7,13.8163805171,14.7234310422,14.999,13.915
33,-113.6,13.7924827417,14.8370199485,15.043,13.811
33,-113.5,13.7275981833,14.82847944,15.003,13.708
33.1,-119.2,14.4338338137,14.8730879856,14.622,14.507
33.1,-119.1,14.4429811915,14.7643405501,14.272,14.614
33.1,-119,14.4687164715,14.6598306632,14.135,14.75
33.1,-118.9,14.5274107653,14.5695143595,14.382,14.955
33.1,-118.8,14.6334785553,14.6582308747,14.55,14.802
33.1,-118.7,14.6650835657,14.7282888359,14.754,14.441
33.1,-118.6,14.6429094688,14.7739838067,14.776,14.363
33.1,-118.5,14.7937624549,14.7995886469,14.793,14.935
33.1,-118.4,15.0460657302,14.8089802689,14.803,14.964
33.1,-118.3,15.1573660918,14.8057386695,14.808,14.858
33.1,-118.2,14.8976820618,14.7967685429,14.813,14.943
33.1,-118.1,14.7752316859,14.7846172926,14.816,15.029
33.1,-118,14.7756250092,14.7709329743,14.82,15.131
33.1,-117.9,15.2711443179,14.7559281868,14.823,15.335
33.1,-117.8,14.9618053814,14.7549137737,14.825,15.341
33.1,-117.7,14.7745242647,14.7661450488,14.827,15.192
33.1,-117.6,14.7608294438,14.7767955856,14.827,15.118
33.1,-117.5,15.0414716406,14.7868933253,14.827,15.11
33.1,-117.4,14.7402837197,14.7958105247,14.825,15.128
33.1,-117.3,14.1191898821,14.8050588627,14.822,15.118
33.1,-117.2,13.5498122097,14.8152323004,14.82,15.113
33.1,-117.1,13.7323696317,14.8249454664,14.826,15.106
33.1,-117,13.9975698504,14.8509401574,14.878,15.11
33.1,-116.9,14.0330616925,14.882188584,14.919,15.115
33.1,-116.8,14.6789642807,14.8983301889,14.942,15.055
33.1,-116.7,14.9132043534,14.8891952173,14.938,15.043
33.1,-116.6,14.9927920271,14.8436438236,14.899,14.916
33.1,-116.5,14.935955436,14.7809218785,14.835,15.159
33.1,-116.4,15.1283992687,14.8089195846,14.799,15.372
33.1,-116.3,15.4070508148,14.9451582639,14.859,15.542
33.1,-116.2,15.637299559,15.087426457,14.946,15.656
33.1,-116.1,15.7285647898,15.1564885761,15.081,15.638
33.1,-116,16.0105967362,15.5964321423,15.216,15.519
33.1,-115.9,15.994145513,15.7111067335,15.226,15.791
33.1,-115.8,15.7691852486,15.8147867985,15.228,15.899
33.1,-115.7,15.9193239486,15.7727909607,15.214,15.889
33.1,-115.6,15.8913088215,15.749233727,14.826,15.714
33.1,-115.5,15.5677672123,15.7391053653,15.015,15.254
33.1,-115.4,15.2378452269,15.7471553508,15.126,15.221
33.1,-115.3,15.256380953,15.6163704723,15.192,15.222
33.1,-115.2,15.0832875693,15.4470649583,15.219,15.255
33.1,-115.1,14.9715634272,15.4041834982,15.23,15.254
33.1,-115,14.808312274,15.4039950953,15.216,15.178
33.1,-114.9,14.5193159856,15.3837794724,15.19,15.095
33.1,-114.8,14.4745076391,15.3481490344,15.162,15.004
33.1,-114.7,14.6967494352,15.300986564,15.136,14.905
33.1,-114.6,14.5648435325,15.2450929761,15.114,14.802
33.1,-114.5,14.5120303281,15.1825002474,15.096,14.707
33.1,-114.4,14.4903658786,15.1153774943,15.084,14.634
33.1,-114.3,14.42894429,15.0457922327,15.076,14.553
33.1,-114.2,14.4061312402,14.9762490752,15.071,14.462
33.1,-114.1,14.3366398186,14.911769985,15.069,14.359
33.1,-114,14.2338587626,14.859684576,15.069,14.242
33.1,-113.9,14.2358565688,14.8273046411,15.069,14.1
33.1,-113.8,14.2405492483,14.8115683037,15.068,13.965
33.1,-113.7,14.1054420548,14.7783394039,15.019,13.866
33.1,-113.6,14.0823185221,14.7143968271,15.036,13.768
33.1,-113.5,13.9296487855,14.8258997532,15,13.67
33.2,-119.5,14.6084083516,14.7842106198,14.69,14.381
33.2,-119.4,14.5696781603,14.8781539831,14.408,14.395
33.2,-119.3,14.5416541159,14.7743344507,13.627,14.397
33.2,-119.2,14.5226267814,14.6794914916,14.174,14.504
33.2,-119.1,14.5215172717,14.6524590835,14.475,14.679
33.2,-119,14.5618523974,14.7293106104,14.616,14.883
33.2,-118.9,14.6581259208,14.7807923994,14.694,15.234
33.2,-118.8,14.6525557502,14.810346791,14.739,15.394
33.2,-118.7,14.6827586142,14.824327633,14.77,15.321
33.2,-118.6,14.8941997182,14.8293230744,14.788,14.932
33.2,-118.5,14.8627632712,14.8252508066,14.799,14.951
33.2,-118.4,15.0794706792,14.8187733667,14.805,14.912
33.2,-118.3,15.1508485067,14.8094384993,14.809,14.927
33.2,-118.2,15.1306232017,14.7990164311,14.812,14.996
33.2,-118.1,15.0684085198,14.7870139065,14.816,15.118
33.2,-118,15.0935967686,14.7731718565,14.819,15.292
33.2,-117.9,15.1881688586,14.7638695513,14.823,15.299
33.2,-117.8,15.0688164299,14.7762942963,14.825,14.924
33.2,-117.7,14.1934029031,14.7886420172,14.827,14.958
33.2,-117.6,14.8394089067,14.8007995314,14.828,14.966
33.2,-117.5,14.835018004,14.8131003971,14.828,14.884
33.2,-117.4,13.8890102071,14.8248544724,14.826,14.933
33.2,-117.3,13.9097004135,14.8378660959,14.824,14.928
33.2,-117.2,13.6176292978,14.8533939775,14.824,14.898
33.2,-117.1,13.8062342574,14.8709654325,14.825,14.813
33.2,-117,14.0734617293,14.9174477398,14.893,15.082
33.2,-116.9,14.8910577406,14.9656907714,14.949,15.134
33.2,-116.8,15.0919130467,14.9934009564,14.979,15.132
33.2,-116.7,15.1974459721,14.9851973649,14.977,15.098
33.2,-116.6,14.9875724257,14.982623954,14.941,15.099
33.2,-116.5,15.0873199122,14.9821083421,14.884,15.178
33.2,-116.4,15.1930410722,15.0487912738,14.92,15.174
33.2,-116.3,15.5122573613,15.2221439695,15.044,15.178
33.2,-116.2,15.5938949817,15.2870623526,14.884,15.569
33.2,-116.1,15.4838011825,15.4134171251,15.273,15.509
33.2,-116,15.8570126897,15.5402794091,15.263,15.508
33.2,-115.9,15.7906650935,15.7158279201,15.301,15.618
33.2,-115.8,15.6347995965,15.7822862532,15.348,15.816
33.2,-115.7,15.7601434199,15.8036687485,15.376,15.822
33.2,-115.6,15.5355472792,15.8032385477,15.098,15.665
33.2,-115.5,15.1550626192,15.7839607195,15.133,15.689
33.2,-115.4,14.9321946306,15.7129946436,15.188,15.646
33.2,-115.3,14.9405662865,15.5777674549,15.234,15.311
33.2,-115.2,14.9300724302,15.4023817642,15.254,15.108
33.2,-115.1,14.8599304772,15.3734821002,15.251,14.883
33.2,-115,14.7866946479,15.3709384787,15.234,14.783
33.2,-114.9,14.6079373048,15.3526069541,15.208,14.767
33.2,-114.8,14.4548753357,15.3215984305,15.18,14.734
33.2,-114.7,14.5991513573,15.2808514257,15.153,14.683
33.2,-114.6,14.5954962218,15.2324878664,15.129,14.628
33.2,-114.5,14.5289423974,15.1784589365,15.108,14.569
33.2,-114.4,14.5254465057,15.120968565,15.092,14.506
33.2,-114.3,14.4651001706,15.061942292,15.08,14.435
33.2,-114.2,14.3605366146,15.0032881588,15.071,14.356
33.2,-114.1,14.3399480617,14.9481683617,15.065,14.266
33.2,-114,14.2778612382,14.9008039348,15.061,14.16
33.2,-113.9,14.260858132,14.8655125998,15.058,14.04
33.2,-113.8,14.2662787466,14.8433075426,15.055,13.902
33.2,-113.7,14.1234596194,14.8181334807,15.048,13.797
33.2,-113.6,13.9845858154,14.7299904602,14.979,13.705
33.2,-113.5,13.965733069,14.8287629809,14.996,13.614
33.3,-119.8,13.5672734553,14.8938338612,14.842,14.349
33.3,-119.7,13.6758791156,14.8712459241,14.634,14.419
33.3,-119.6,13.886890994,14.864582271,14.302,14.477
33.3,-119.5,14.0780215805,14.7733255852,14.087,14.523
33.3,-119.4,14.11354228,14.696688318,14.427,14.56
33.3,-119.3,13.9641653106,14.7469376321,14.602,14.589
33.3,-119.2,13.9099516346,14.8020413047,14.7,14.636
33.3,-119.1,14.1887035481,14.8349989539,14.756,14.704
33.3,-119,14.46576938,14.8520528087,14.788,14.862
33.3,-118.9,14.5167468509,14.8573747175,14.804,15.065
33.3,-118.8,14.7096599723,14.8543121158,14.809,15.054
33.3,-118.7,15.0315296458,14.8470912138,14.808,15.256
33.3,-118.6,14.6470502749,14.8385405692,14.805,15.28
33.3,-118.5,14.2825768007,14.8302035989,14.801,15.114
33.3,-118.4,14.8737215722,14.8218081984,14.804,14.976
33.3,-118.3,15.0983667964,14.8131003971,14.808,14.854
33.3,-118.2,15.1329957007,14.8035527045,14.812,14.772
33.3,-118.1,14.9330213609,14.7926787893,14.816,14.821
33.3,-118,14.7635852097,14.7797191152,14.82,14.825
33.3,-117.9,14.7822432332,14.7851945419,14.824,15.006
33.3,-117.8,14.8222596378,14.7984020115,14.827,15.189
33.3,-117.7,14.488353265,14.8116487224,14.829,15.193
33.3,-117.6,14.1628331439,14.8255105016,14.829,15.111
33.3,-117.5,14.4968466539,14.8407144336,14.829,14.603
33.3,-117.4,14.1401936786,14.8566866065,14.828,14.596
33.3,-117.3,13.9670750492,14.8749338517,14.828,14.766
33.3,-117.2,13.8204510578,14.8972586093,14.831,14.482
33.3,-117.1,14.2974540996,14.9259357484,14.84,14.969
33.3,-117,14.7925667729,14.9839373524,14.922,14.899
33.3,-116.9,15.397174977,15.0415505817,14.983,15.132
33.3,-116.8,15.4651001706,15.0663259254,15.012,15.102
33.3,-116.7,15.3585629767,15.0426148846,15.005,15.103
33.3,-116.6,15.210452293,15.1551537778,14.973,15.203
33.3,-116.5,15.1036669137,15.2133583536,14.933,15.267
33.3,-116.4,14.9931054235,15.3462160132,14.946,15.195
33.3,-116.3,15.2521731558,15.4290251567,15.565,15.167
33.3,-116.2,15.5449233821,15.3270522653,15.514,15.448
33.3,-116.1,15.5793948434,15.2485372375,15.446,15.462
33.3,-116,15.7965604578,15.4588643784,15.356,15.548
33.3,-115.9,15.7530312234,15.5963331403,15.369,15.715
33.3,-115.8,15.7154350484,15.655858459,15.413,15.871
33.3,-115.7,15.4133835966,15.8578208031,15.386,15.711
33.3,-115.6,15.2214924821,15.8275372712,15.311,15.805
33.3,-115.5,14.673315869,15.7687120804,15.265,15.816
33.3,-115.4,14.3100131995,15.6723195687,15.258,15.654
33.3,-115.3,14.5704728867,15.5108799848,15.268,15.453
33.3,-115.2,14.8026506007,15.3361594265,15.267,15.247
33.3,-115.1,14.7881754443,15.3413949515,15.255,14.977
33.3,-115,14.7464862957,15.3359991776,15.236,14.721
33.3,-114.9,14.6617559113,15.3182094672,15.211,14.562
33.3,-114.8,14.4740121852,15.2903908094,15.184,14.509
33.3,-114.7,14.5072215005,15.2546930594,15.158,14.489
33.3,-114.6,14.6834613125,15.2126136966,15.134,14.464
33.3,-114.5,14.6489646743,15.1658672684,15.112,14.416
33.3,-114.4,14.621975562,15.1163420392,15.094,14.363
33.3,-114.3,14.5800920647,15.0657290595,15.08,14.304
33.3,-114.2,14.4815142883,15.0155274043,15.068,14.235
33.3,-114.1,14.4797192354,14.9679689629,15.059,14.159
33.3,-114,14.4312833318,14.9256008374,15.052,14.071
33.3,-113.9,14.3854275148,14.8911581904,15.047,13.965
33.3,-113.8,14.3813136731,14.8663227902,15.042,13.845
33.3,-113.7,14.242118854,14.8444833888,15.036,13.702
33.3,-113.6,14.0602822294,14.7806988627,14.945,13.619
33.3,-113.5,14.0515383905,14.8333893819,14.992,13.538
33.3,-113.4,13.8270136782,14.8257895007,14.954,13.456
33.4,-120.1,13.8125724688,14.9644764875,14.831,14.214
33.4,-120,13.7777819431,14.936900615,14.822,14.281
33.4,-119.9,13.7802164692,14.9407256131,14.619,14.356
33.4,-119.8,13.7432745235,14.8520405972,14.356,14.44
33.4,-119.7,13.8091555317,14.7792789507,14.431,14.53
33.4,-119.6,14.0067654525,14.7601207853,14.592,14.61
33.4,-119.5,14.0719188104,14.8187997335,14.697,14.677
33.4,-119.4,14.0491404632,14.8585612575,14.765,14.733
33.4,-119.3,13.9232129224,14.8798639642,14.804,14.787
33.4,-119.2,13.9247495171,14.8878478877,14.826,14.869
33.4,-119.1,14.2066370113,14.8866429836,14.836,15.079
33.4,-119,14.2618098542,14.8811506111,14.841,15.254
33.4,-118.9,14.2893213376,14.8722728462,14.84,15.286
33.4,-118.8,14.2412475513,14.8626441167,14.838,15.364
33.4,-118.7,14.8885613703,14.8528275341,14.834,15.236
33.4,-118.6,14.7390024041,14.8433822942,14.828,15.22
33.4,-118.5,15.0660275949,14.8347131022,14.82,15.03
33.4,-118.4,15.1531133315,14.8267095753,14.813,14.85
33.4,-118.3,15.1596874798,14.8191489428,14.807,14.668
33.4,-118.2,14.9398086858,14.8114208308,14.811,14.428
33.4,-118.1,14.5869247081,14.8027737253,14.816,14.417
33.4,-118,14.8001257055,14.7945577513,14.82,14.45
33.4,-117.9,15.0805182605,14.8077987717,14.825,15.005
33.4,-117.8,14.8272464641,14.8212448771,14.829,14.998
33.4,-117.7,14.5803432472,14.8349862534,14.831,14.946
33.4,-117.6,14.5906858262,14.8503214649,14.831,14.024
33.4,-117.5,14.5980131135,14.8684563405,14.831,14.021
33.4,-117.4,14.4477160513,14.8895986024,14.831,14.271
33.4,-117.3,14.279780977,14.9140838784,14.832,14.494
