"Fault Model FM3.2",,,,,,,,,,,,,,,,,,,,
FID,Minisection,Name,ELon1,NLat1,ELon2,NLat2,CREEPS?,"ABM slip rate","ABM rake","NeoKinema slip rate","Neokinema rake","NeoKinema dip","Zeng slip rate","Zeng rake","Geologic rate (mm/yr)","Geologic lower bound (mm/yr)","Geologic upper bound (mm/yr)","Geo rake","Geo dip","Geo dip dir"
158,158.03,"Bicycle Lake",-116.50688,35.22852,-116.45769,35.227596,F,0.061202,0,2.341,0,90,0.1,0,0.01,0,0.2,0,90,197.14
159,159.01,"Garlic Springs",-116.69123,35.25751,-116.63683,35.22631,F,5.1523E-09,180,2.104,180,90,0.01,180,0.01,0,0.2,180,90,219.59
159,159.02,"Garlic Springs",-116.63683,35.22631,-116.57563,35.179314,F,0.0065897,180,2.104,180,90,0.01,180,0.01,0,0.2,180,90,219.59
160,160.01,"Goldstone Lake",-116.73919,35.22503,-116.75886,35.23994,F,0.0067342,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.02,"Goldstone Lake",-116.75886,35.23994,-116.77161,35.25658,F,0.019096,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.03,"Goldstone Lake",-116.77161,35.25658,-116.79599,35.31392,F,0.06276,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.04,"Goldstone Lake",-116.79599,35.31392,-116.81729,35.33188,F,0.011967,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.05,"Goldstone Lake",-116.81729,35.33188,-116.83377,35.36295,F,0.034476,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.06,"Goldstone Lake",-116.83377,35.36295,-116.83531,35.39488,F,0.039575,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.07,"Goldstone Lake",-116.83531,35.39488,-116.86464,35.41766,F,0.014274,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.08,"Goldstone Lake",-116.86464,35.41766,-116.89722,35.42644,F,3.8955E-09,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.09,"Goldstone Lake",-116.89722,35.42644,-116.91536,35.44744,F,0.022015,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
160,160.1,"Goldstone Lake",-116.91536,35.44744,-116.94742,35.46714,F,0.011711,180,3.265,180,90,0.02,180,0.01,0,0.2,180,90,55.01
161,161.01,"Red Pass",-116.35614,35.24381,-116.30044,35.17161,F,0.042919,180,0.591,180,90,0.02,180,0.01,0,0.2,180,90,231.14
161,161.02,"Red Pass",-116.30044,35.17161,-116.18085,35.065613,F,0.0072829,180,0.591,180,90,0.02,180,0.01,0,0.2,180,90,231.14
162,162.01,Paradise,-116.77996,34.92533,-116.78978,35.03095,F,4.9812,180,0.686,180,90,0.46174,-162.3499,0.39,0.2,1,180,90,76.94
162,162.02,Paradise,-116.78978,35.03095,-116.80941,35.05285,F,5.0401,180,0.686,180,90,0.46174,-162.3499,0.39,0.2,1,180,90,76.94
162,162.03,Paradise,-116.80941,35.05285,-116.88305,35.24799,F,5.1924,180,0.686,180,90,0.46174,-162.3499,0.39,0.2,1,180,90,76.94
162,162.04,Paradise,-116.88305,35.24799,-116.88668,35.32016,F,5.1036,180,0.686,180,90,0.46174,-162.3499,0.39,0.2,1,180,90,76.94
162,162.05,Paradise,-116.88668,35.32016,-116.91541,35.40109,F,5.1391,180,0.686,180,90,0.46174,-162.3499,0.39,0.2,1,180,90,76.94
163,163.01,"Coyote Lake",-116.94055,35.04897,-116.77383,35.146114,F,0.025745,0,2.854,0,90,0.08544,20.556,0.01,0,0.2,0,90,165.2
163,163.02,"Coyote Lake",-116.77383,35.146114,-116.66813,35.151314,F,0.11654,0,2.854,0,90,0.08544,20.556,0.01,0,0.2,0,90,165.2
163,163.03,"Coyote Lake",-116.66813,35.151314,-116.552536,35.14611,F,0.13911,0,2.854,0,90,0.08544,20.556,0.01,0,0.2,0,90,165.2
163,163.04,"Coyote Lake",-116.552536,35.14611,-116.47954,35.155113,F,0.091697,0,2.854,0,90,0.08544,20.556,0.01,0,0.2,0,90,165.2
163,163.05,"Coyote Lake",-116.47954,35.155113,-116.40537,35.1634,F,0.090627,0,2.854,0,90,0.08544,20.556,0.01,0,0.2,0,90,165.2
164,164.01,"Manix-Afton Hills",-116.75702,34.92618,-116.54464,34.981014,F,0.19488,0,2.152,0,90,0.022361,26.5651,0.01,0,0.2,0,90,170.41
164,164.02,"Manix-Afton Hills",-116.54464,34.981014,-116.36524,35.02441,F,0.2,0,2.152,0,90,0.022361,26.5651,0.01,0,0.2,0,90,170.41
164,164.03,"Manix-Afton Hills",-116.36524,35.02441,-116.29915,35.03844,F,0.077633,0,2.152,0,90,0.022361,26.5651,0.01,0,0.2,0,90,170.41
164,164.04,"Manix-Afton Hills",-116.29915,35.03844,-116.23384,35.0142,F,0.062201,0,2.152,0,90,0.022361,26.5651,0.01,0,0.2,0,90,170.41
164,164.05,"Manix-Afton Hills",-116.23384,35.0142,-116.13686,35.01044,F,0.091346,0,2.152,0,90,0.022361,26.5651,0.01,0,0.2,0,90,170.41
165,165.01,Cady,-116.65687,34.9317,-116.57564,34.905514,F,0.46469,0,1,0,90,0.45541,19.2307,0.6,0.2,1,0,90,186.83
165,165.02,Cady,-116.57564,34.905514,-116.47274,34.893414,F,0.51748,0,1,0,90,0.45541,19.2307,0.6,0.2,1,0,90,186.83
165,165.03,Cady,-116.47274,34.893414,-116.36984,34.89941,F,0.52889,0,1,0,90,0.45541,19.2307,0.6,0.2,1,0,90,186.83
165,165.04,Cady,-116.36984,34.89941,-116.31419,34.89754,F,0.45998,0,1,0,90,0.45541,19.2307,0.6,0.2,1,0,90,186.83
166,166.01,Ludlow,-116.24985,34.95961,-116.202446,34.90671,F,0.3362,180,0.282,180,90,0.43966,-162.8015,0.3,0.05,0.6,180,90,239.02
166,166.02,Ludlow,-116.202446,34.90671,-116.216644,34.82371,F,0.58467,180,0.282,180,90,0.43966,-162.8015,0.3,0.05,0.6,180,90,239.02
166,166.03,Ludlow,-116.216644,34.82371,-116.18825,34.78341,F,1.8697,180,0.282,180,90,0.43966,-162.8015,0.3,0.05,0.6,180,90,239.02
166,166.04,Ludlow,-116.18825,34.78341,-116.16055,34.70521,F,1.4705,180,0.282,180,90,0.43966,-162.8015,0.3,0.05,0.6,180,90,239.02
166,166.05,Ludlow,-116.16055,34.70521,-115.86622,34.43188,F,2.1388,180,0.282,180,90,0.43966,-162.8015,0.3,0.05,0.6,180,90,239.02
167,167.01,"Hector Mine",-116.37674,34.715153,-116.35644,34.659557,F,0.42695,180,2.671,180,90,0.36688,-162.5528,0.3,0.2,1,180,90,246.24
167,167.02,"Hector Mine",-116.35644,34.659557,-116.313156,34.604366,F,0.40653,180,2.671,180,90,0.36688,-162.5528,0.3,0.2,1,180,90,246.24
167,167.03,"Hector Mine",-116.313156,34.604366,-116.26863,34.560436,F,0.37416,180,2.671,180,90,0.36688,-162.5528,0.3,0.2,1,180,90,246.24
167,167.04,"Hector Mine",-116.26863,34.560436,-116.25713,34.49116,F,0.5184,180,2.671,180,90,0.36688,-162.5528,0.3,0.2,1,180,90,246.24
168,168.01,"Joshua Tree (Seismicity)",-116.29725,34.084515,-116.31815,34.024914,F,0.12006,180,0.114,180,90,0.01,180,0.01,0,0.2,180,90,270.94
168,168.02,"Joshua Tree (Seismicity)",-116.31815,34.024914,-116.319954,33.986816,F,0.085039,180,0.114,180,90,0.01,180,0.01,0,0.2,180,90,270.94
168,168.03,"Joshua Tree (Seismicity)",-116.319954,33.986816,-116.300255,33.932316,F,0.0883,180,0.114,180,90,0.01,180,0.01,0,0.2,180,90,270.94
169,169.01,"Blue Cut",-116.26581,33.905735,-116.10923,33.899765,F,0.2,0,1.767,0,90,0.22361,10.3048,0.39,0.2,1,0,90,176.93
169,169.02,"Blue Cut",-116.10923,33.899765,-116.0095,33.912918,F,0.2,0,1.767,0,90,0.22361,10.3048,0.39,0.2,1,0,90,176.93
169,169.03,"Blue Cut",-116.0095,33.912918,-115.94064,33.908752,F,0.2,0,1.767,0,90,0.22361,10.3048,0.39,0.2,1,0,90,176.93
169,169.04,"Blue Cut",-115.94064,33.908752,-115.83134,33.911358,F,0.2,0,1.767,0,90,0.22361,10.3048,0.39,0.2,1,0,90,176.93
169,169.05,"Blue Cut",-115.83134,33.911358,-115.67349,33.919632,F,0.2,0,1.767,0,90,0.22361,10.3048,0.39,0.2,1,0,90,176.93
169,169.06,"Blue Cut",-115.67349,33.919632,-115.56309,33.929768,F,0.2,0,1.767,0,90,0.22361,10.3048,0.39,0.2,1,0,90,176.93
169,169.07,"Blue Cut",-115.56309,33.929768,-115.40944,33.94089,F,0.2,0,1.767,0,90,0.22361,10.3048,0.39,0.2,1,0,90,176.93
171,171.01,"Brawley (Seismic Zone) alt 2",-115.70597,33.345024,-115.479836,32.957355,F,22.495,180,19.159,-152.6,55,23.96,180,23,15,32,180,90,249.95
171,171.02,"Brawley (Seismic Zone) alt 2",-115.479836,32.957355,-115.476204,32.91068,F,35.01,180,19.159,-152.6,55,23.96,180,23,15,32,180,90,249.95
171,171.03,"Brawley (Seismic Zone) alt 2",-115.476204,32.91068,-115.48697,32.840736,F,35.043,180,19.159,-152.6,55,23.96,180,23,15,32,180,90,249.95
172,172.01,"Cerro Prieto",-115.61214,32.65079,-115.37613,32.467297,F,34.624,180,9.761,180,90,14.2868,-178.2351,35,30,40,180,90,220.83
172,172.02,"Cerro Prieto",-115.37613,32.467297,-115.34138,32.439507,F,34.952,180,9.761,180,90,14.2868,-178.2351,35,30,40,180,90,220.83
172,172.03,"Cerro Prieto",-115.34138,32.439507,-115.28651,32.405132,F,34.934,180,9.761,180,90,14.2868,-178.2351,35,30,40,180,90,220.83
172,172.04,"Cerro Prieto",-115.28651,32.405132,-115.23657,32.371517,F,34.948,180,9.761,180,90,24.234,-178.9597,35,30,40,180,90,220.83
172,172.05,"Cerro Prieto",-115.23657,32.371517,-115.1605,32.31411,F,27.104,180,9.761,180,90,24.234,-178.9597,35,30,40,180,90,220.83
172,172.06,"Cerro Prieto",-115.1605,32.31411,-115.0838,32.261723,F,26.692,180,9.761,180,90,34.1728,-179.2623,35,30,40,180,90,220.83
172,172.07,"Cerro Prieto",-115.0838,32.261723,-115.00762,32.20941,F,26.692,180,9.761,180,90,34.1728,-179.2623,35,30,40,180,90,220.83
172,172.08,"Cerro Prieto",-115.00762,32.20941,-114.93308,32.152218,F,31.224,180,9.761,180,90,34.1728,-179.2623,35,30,40,180,90,220.83
173,173.01,"Canada David (Detachment)",-115.41869,32.315723,-115.4681,32.2784,F,0.31066,-90,0.236,-95.1,37,0.4111,-108.4349,0.39,0.2,1,-90,37,254.51
173,173.02,"Canada David (Detachment)",-115.4681,32.2784,-115.47518,32.24155,F,0.37791,-90,0.236,-95.1,37,0.4111,-108.4349,0.39,0.2,1,-90,37,254.51
173,173.03,"Canada David (Detachment)",-115.47518,32.24155,-115.46876,32.20404,F,0.3989,-90,0.236,-95.1,37,0.4111,-108.4349,0.39,0.2,1,-90,37,254.51
173,173.04,"Canada David (Detachment)",-115.46876,32.20404,-115.36082,32.135307,F,0.47809,-90,0.236,-95.1,37,0.4111,-108.4349,0.39,0.2,1,-90,37,254.51
173,173.05,"Canada David (Detachment)",-115.36082,32.135307,-115.34343,32.09116,F,0.39838,-90,0.236,-95.1,37,0.4111,-108.4349,0.39,0.2,1,-90,37,254.51
173,173.06,"Canada David (Detachment)",-115.34343,32.09116,-115.33186,32.050083,F,0.39158,-90,0.236,-95.1,37,0.4111,-108.4349,0.39,0.2,1,-90,37,254.51
174,174.01,"Thirty Mile Bank",-117.641495,32.50357,-117.67628,32.564495,F,0.28563,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.02,"Thirty Mile Bank",-117.67628,32.564495,-117.69572,32.615936,F,0.29434,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.03,"Thirty Mile Bank",-117.69572,32.615936,-117.715744,32.659584,F,0.29414,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.04,"Thirty Mile Bank",-117.715744,32.659584,-117.740295,32.69746,F,0.29979,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.05,"Thirty Mile Bank",-117.740295,32.69746,-117.779015,32.751045,F,0.26459,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.06,"Thirty Mile Bank",-117.779015,32.751045,-117.81635,32.79207,F,0.31586,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.07,"Thirty Mile Bank",-117.81635,32.79207,-117.85467,32.836544,F,0.31127,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.08,"Thirty Mile Bank",-117.85467,32.836544,-117.895935,32.89795,F,0.25627,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.09,"Thirty Mile Bank",-117.895935,32.89795,-117.95511,32.960365,F,0.32971,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.1,"Thirty Mile Bank",-117.95511,32.960365,-118.01473,33.015034,F,0.36977,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
174,174.11,"Thirty Mile Bank",-118.01473,33.015034,-118.16632,33.05839,F,0.20009,90,0.128,92.7,24,0.40608,99.9262,0.39,0.2,1,90,24,51.65
175,175.01,"Oceanside alt2",-117.37438,32.554005,-117.4148,32.636234,F,3.8807,180,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.02,"Oceanside alt2",-117.4148,32.636234,-117.49389,32.68869,F,3.488,180,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.03,"Oceanside alt2",-117.49389,32.68869,-117.50616,32.73304,F,3.8965,180,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.04,"Oceanside alt2",-117.50616,32.73304,-117.53812,32.78093,F,3.7593,180,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.05,"Oceanside alt2",-117.53812,32.78093,-117.56612,32.809597,F,3.1831,180,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.06,"Oceanside alt2",-117.56612,32.809597,-117.62409,32.904007,F,3.7892,180,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.07,"Oceanside alt2",-117.62409,32.904007,-117.597565,32.977985,F,0.77318,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.08,"Oceanside alt2",-117.597565,32.977985,-117.614525,33.05492,F,0.77318,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.09,"Oceanside alt2",-117.614525,33.05492,-117.65255,33.07244,F,1.0035,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.1,"Oceanside alt2",-117.65255,33.07244,-117.680145,33.15778,F,0.76333,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.11,"Oceanside alt2",-117.680145,33.15778,-117.71043,33.21753,F,0.88405,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.12,"Oceanside alt2",-117.71043,33.21753,-117.74727,33.244328,F,1.0291,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.13,"Oceanside alt2",-117.74727,33.244328,-117.746216,33.33241,F,0.7081,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.14,"Oceanside alt2",-117.746216,33.33241,-117.78435,33.411312,F,0.90527,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.15,"Oceanside alt2",-117.78435,33.411312,-117.81563,33.47233,F,0.93695,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
175,175.16,"Oceanside alt2",-117.81563,33.47233,-117.81964,33.509266,F,0.90061,90,0.047,99.9,23,0.71784,108.6874,0.01,0,0.2,90,23,68.78
176,176.01,Carlsbad,-117.47315,32.834114,-117.443214,32.94712,F,0.27187,90,0.06,89,37,0.25298,108.4349,0.25,0.01,0.33,90,37,71.14
176,176.02,Carlsbad,-117.443214,32.94712,-117.44774,33.012177,F,0.10728,90,0.06,89,37,0.25298,108.4349,0.25,0.01,0.33,90,37,71.14
176,176.03,Carlsbad,-117.44774,33.012177,-117.48782,33.04985,F,0.24216,90,0.06,89,37,0.25298,108.4349,0.25,0.01,0.33,90,37,71.14
176,176.04,Carlsbad,-117.48782,33.04985,-117.56253,33.053417,F,0.060307,90,0.06,89,37,0.25298,108.4349,0.25,0.01,0.33,90,37,71.14
177,177.01,"San Diego Trough south",-117.428825,32.447495,-117.35207,32.317966,F,1.883,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.02,"San Diego Trough south",-117.35207,32.317966,-117.32925,32.26362,F,1.9622,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.03,"San Diego Trough south",-117.32925,32.26362,-117.243,32.16718,F,1.944,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.04,"San Diego Trough south",-117.243,32.16718,-117.21369,32.140453,F,1.9879,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.05,"San Diego Trough south",-117.21369,32.140453,-117.166756,32.06836,F,1.9676,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.06,"San Diego Trough south",-117.166756,32.06836,-117.11048,32.02117,F,1.9857,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.07,"San Diego Trough south",-117.11048,32.02117,-117.08301,31.98074,F,1.9854,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.08,"San Diego Trough south",-117.08301,31.98074,-117.03377,31.871584,F,1.9609,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.09,"San Diego Trough south",-117.03377,31.871584,-117.00118,31.825005,F,3.6704,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.1,"San Diego Trough south",-117.00118,31.825005,-116.96516,31.797773,F,3.0278,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.11,"San Diego Trough south",-116.96516,31.797773,-116.896385,31.75311,F,2.8209,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.12,"San Diego Trough south",-116.896385,31.75311,-116.800644,31.684391,F,2.9519,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.13,"San Diego Trough south",-116.800644,31.684391,-116.773,31.653614,F,3.4914,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.14,"San Diego Trough south",-116.773,31.653614,-116.70513,31.601704,F,3.0245,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.15,"San Diego Trough south",-116.70513,31.601704,-116.637985,31.579077,F,1.8753,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.16,"San Diego Trough south",-116.637985,31.579077,-116.528145,31.578081,F,0.36805,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.17,"San Diego Trough south",-116.528145,31.578081,-116.452675,31.568752,F,0.86599,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.18,"San Diego Trough south",-116.452675,31.568752,-116.38793,31.551577,F,1.6398,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
177,177.19,"San Diego Trough south",-116.38793,31.551577,-116.32246,31.525488,F,1.9892,180,2.887,180,90,2.6225,-163.1543,1.5,1,3,180,90,224.2
178,178.01,"San Clemente",-117.38254,31.994932,-117.44862,32.038754,F,2.8356,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.02,"San Clemente",-117.44862,32.038754,-117.50254,32.06328,F,2.389,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.03,"San Clemente",-117.50254,32.06328,-117.5551,32.107765,F,3.1002,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.04,"San Clemente",-117.5551,32.107765,-117.60437,32.125668,F,2.1615,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.05,"San Clemente",-117.60437,32.125668,-117.66487,32.173874,F,3.034,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.06,"San Clemente",-117.66487,32.173874,-117.69236,32.203712,F,3.2985,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.07,"San Clemente",-117.69236,32.203712,-117.736626,32.23346,F,2.8721,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.08,"San Clemente",-117.736626,32.23346,-117.774254,32.26201,F,2.9964,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.09,"San Clemente",-117.774254,32.26201,-117.82937,32.311344,F,3.1466,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.1,"San Clemente",-117.82937,32.311344,-117.877815,32.35586,F,3.17,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.11,"San Clemente",-117.877815,32.35586,-117.91475,32.3929,F,3.2348,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.12,"San Clemente",-117.91475,32.3929,-117.95339,32.477543,F,3.4934,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.13,"San Clemente",-117.95339,32.477543,-117.9955,32.54426,F,3.4537,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.14,"San Clemente",-117.9955,32.54426,-118.045876,32.583076,F,3.093,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.15,"San Clemente",-118.045876,32.583076,-118.08089,32.641468,F,3.4497,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.16,"San Clemente",-118.08089,32.641468,-118.164986,32.704174,F,3.0917,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.17,"San Clemente",-118.164986,32.704174,-118.22636,32.740646,F,2.9132,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.18,"San Clemente",-118.22636,32.740646,-118.266174,32.770267,F,3.0904,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.19,"San Clemente",-118.266174,32.770267,-118.330666,32.83611,F,3.2738,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.2,"San Clemente",-118.330666,32.83611,-118.36513,32.888943,F,3.3718,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.21,"San Clemente",-118.36513,32.888943,-118.39744,32.916553,F,3.2044,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.22,"San Clemente",-118.39744,32.916553,-118.4546,32.948433,F,2.9254,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.23,"San Clemente",-118.4546,32.948433,-118.48398,32.98428,F,3.3197,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.24,"San Clemente",-118.48398,32.98428,-118.52485,33.036564,F,3.328,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.25,"San Clemente",-118.52485,33.036564,-118.5672,33.07696,F,3.2608,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.26,"San Clemente",-118.5672,33.07696,-118.62742,33.134132,F,3.2607,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.27,"San Clemente",-118.62742,33.134132,-118.66606,33.16801,F,3.2352,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.28,"San Clemente",-118.66606,33.16801,-118.72039,33.21511,F,3.2326,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
178,178.29,"San Clemente",-118.72039,33.21511,-118.80458,33.288002,F,3.234,180,0.424,180,90,3.2701,169.9616,1.8,1,5,180,88,47.58
179,179.01,"San Diego Trough north alt2",-117.41485,32.399746,-117.46612,32.486866,F,1.926,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.02,"San Diego Trough north alt2",-117.46612,32.486866,-117.5437,32.60201,F,1.9581,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.03,"San Diego Trough north alt2",-117.5437,32.60201,-117.603516,32.68308,F,1.9748,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.04,"San Diego Trough north alt2",-117.603516,32.68308,-117.62991,32.733883,F,1.9483,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.05,"San Diego Trough north alt2",-117.62991,32.733883,-117.698326,32.8285,F,1.9798,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.06,"San Diego Trough north alt2",-117.698326,32.8285,-117.76869,32.93326,F,1.9845,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.07,"San Diego Trough north alt2",-117.76869,32.93326,-117.82675,32.97351,F,2.0081,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.08,"San Diego Trough north alt2",-117.82675,32.97351,-117.85506,33.00153,F,2.0031,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.09,"San Diego Trough north alt2",-117.85506,33.00153,-117.887955,33.03175,F,1.9867,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.1,"San Diego Trough north alt2",-117.887955,33.03175,-117.9576,33.112415,F,1.9819,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.11,"San Diego Trough north alt2",-117.9576,33.112415,-118.02219,33.164295,F,2.0167,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.12,"San Diego Trough north alt2",-118.02219,33.164295,-118.09215,33.189476,F,1.9851,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
179,179.13,"San Diego Trough north alt2",-118.09215,33.189476,-118.16363,33.200977,F,2.0042,180,1.887,180,90,2.3345,-170.1342,1.5,1,3,180,90,52.05
180,180.01,"Santa Cruz Catalina Ridge alt2",-118.33974,33.247204,-118.51524,33.299244,F,3.2607,180,0.7,115.6,20,1.3376,118.0977,1,0,2,135,90,37.99
180,180.02,"Santa Cruz Catalina Ridge alt2",-118.51524,33.299244,-118.64507,33.357822,F,0.64369,180,0.7,115.6,20,1.3376,118.0977,1,0,2,135,90,37.99
180,180.03,"Santa Cruz Catalina Ridge alt2",-118.64507,33.357822,-118.73451,33.413746,F,0.64369,180,0.7,115.6,20,1.3376,118.0977,1,0,2,135,90,37.99
180,180.04,"Santa Cruz Catalina Ridge alt2",-118.73451,33.413746,-118.797005,33.497787,F,0.73481,180,0.7,115.6,20,1.3376,118.0977,1,0,2,135,90,37.99
180,180.05,"Santa Cruz Catalina Ridge alt2",-118.797005,33.497787,-118.84738,33.52639,F,0.68918,180,0.7,115.6,20,1.3376,118.0977,1,0,2,135,90,37.99
180,180.06,"Santa Cruz Catalina Ridge alt2",-118.84738,33.52639,-118.85735,33.561756,F,3.093,180,0.7,115.6,20,1.3376,118.0977,1,0,2,135,90,37.99
