lat		long	 	NeoKinema		Zeng		Average Block Model (Units are N-m/yr)
31.9	-117.5	1.0096e+015	7.7541e+014	6.3675e+014
31.9	-117.4	1.0214e+015	7.7897e+014	5.1233e+014
31.9	-117.3	1.3074e+015	7.896e+014	3.5452e+014
31.9	-117.2	1.3541e+015	8.0271e+014	6.6281e+014
31.9	-117.1	1.0269e+015	8.1636e+014	7.5261e+014
31.9	-117	9.5129e+014	8.293e+014	8.0898e+014
31.9	-116.9	1.1507e+015	8.4122e+014	1.3689e+015
31.9	-116.8	5.735e+014	8.5356e+014	2.0981e+015
31.9	-116.7	8.157e+014	8.6629e+014	2.2824e+015
31.9	-116.6	7.825e+014	8.7991e+014	2.2644e+015
31.9	-116.5	6.3918e+014	8.9476e+014	2.1451e+015
31.9	-116.4	5.0411e+014	9.1095e+014	2.129e+015
31.9	-116.3	4.0381e+014	9.2795e+014	2.0028e+015
31.9	-116.2	4.2634e+014	9.8536e+014	1.9382e+015
31.9	-116.1	2.5028e+014	1.0566e+015	2.2059e+015
31.9	-116	2.1508e+014	1.1339e+015	2.1994e+015
31.9	-115.9	1.4373e+014	1.2131e+015	2.3797e+015
31.9	-115.8	0	1.2959e+015	2.4125e+015
31.9	-115.7	0	1.3799e+015	2.4568e+015
31.9	-115.6	0	1.4778e+015	2.6679e+015
31.9	-115.5	0	1.56e+015	2.9045e+015
31.9	-115.4	0	1.6265e+015	3.4398e+015
31.9	-115.3	0	1.6823e+015	4.1927e+015
31.9	-115.2	0	1.7478e+015	5.1776e+015
31.9	-115.1	0	1.83e+015	8.8025e+015
31.9	-115	0	1.9267e+015	1.2034e+016
31.9	-114.9	0	2.4768e+015	1.6676e+016
31.9	-114.8	0	1.9753e+015	1.8846e+016
31.9	-114.7	0	7.1155e+014	1.3863e+016
31.9	-114.6	0	4.8621e+014	1.4851e+016
31.9	-114.5	0	6.7186e+014	1.3655e+016
31.9	-114.4	0	1.0029e+015	8.3071e+015
31.9	-114.3	0	1.3542e+015	5.7676e+015
31.9	-114.2	0	1.6055e+015	3.4592e+015
32	-117.9	6.0936e+014	4.0567e+014	3.2282e+014
32	-117.8	5.9889e+014	8.7573e+014	3.5729e+014
32	-117.7	8.5192e+014	7.8063e+014	3.9098e+014
32	-117.6	9.5129e+014	7.5679e+014	4.9421e+014
32	-117.5	6.5656e+014	7.6516e+014	2.3766e+014
32	-117.4	8.8688e+014	7.7431e+014	3.5544e+014
32	-117.3	1.4012e+015	7.8524e+014	8.0697e+014
32	-117.2	9.7137e+014	7.9488e+014	7.5945e+014
32	-117.1	6.5793e+014	8.0457e+014	7.6118e+014
32	-117	1.1954e+015	8.146e+014	8.6431e+014
32	-116.9	6.708e+014	8.251e+014	1.3881e+015
32	-116.8	1.2212e+015	8.3591e+014	2.0876e+015
32	-116.7	1.6469e+015	8.472e+014	2.0405e+015
32	-116.6	1.5467e+015	8.5959e+014	1.8059e+015
32	-116.5	1.6952e+015	8.7316e+014	1.7873e+015
32	-116.4	1.8473e+015	8.877e+014	1.939e+015
32	-116.3	2.2286e+015	9.0504e+014	2.2123e+015
32	-116.2	2.3966e+015	9.7052e+014	2.3313e+015
32	-116.1	2.3337e+015	1.0414e+015	2.3281e+015
32	-116	2.1755e+015	1.1174e+015	2.4182e+015
32	-115.9	1.742e+015	1.1999e+015	2.4629e+015
32	-115.8	1.7136e+015	1.2909e+015	2.5752e+015
32	-115.7	1.4955e+015	1.3928e+015	2.7673e+015
32	-115.6	1.2367e+015	1.508e+015	3.0993e+015
32	-115.5	8.2544e+014	1.6291e+015	3.6473e+015
32	-115.4	5.2207e+014	1.7406e+015	4.4481e+015
32	-115.3	9.0879e+013	1.8604e+015	5.1992e+015
32	-115.2	4.4396e+014	1.9785e+015	6.1362e+015
32	-115.1	8.9083e+014	1.9985e+015	6.5453e+015
32	-115	9.5385e+014	1.9791e+015	1.2666e+016
32	-114.9	3.8978e+014	2.7537e+015	1.6633e+016
32	-114.8	2.1835e+014	7.1376e+014	1.4027e+016
32	-114.7	6.3378e+014	6.869e+014	7.5738e+015
32	-114.6	3.6483e+014	6.483e+014	7.4321e+015
32	-114.5	2.0417e+014	8.32e+014	8.7708e+015
32	-114.4	1.9088e+014	1.0957e+015	6.029e+015
32	-114.3	1.4762e+014	1.3775e+015	4.0344e+015
32	-114.2	5.3719e+013	1.5796e+015	2.7895e+015
32	-114.1	0	1.6904e+015	1.8985e+015
32	-114	0	1.7834e+015	1.4097e+015
32.1	-118	5.03e+014	4.3397e+014	3.9031e+014
32.1	-117.9	4.738e+014	5.364e+014	4.3518e+014
32.1	-117.8	6.5121e+014	8.2285e+014	4.4598e+014
32.1	-117.7	8.6492e+014	7.5814e+014	4.3697e+014
32.1	-117.6	6.8952e+014	7.4822e+014	3.4063e+014
32.1	-117.5	5.2219e+014	7.5669e+014	3.3101e+014
32.1	-117.4	8.5418e+014	7.6517e+014	4.9581e+014
32.1	-117.3	4.4559e+014	7.7373e+014	9.6591e+014
32.1	-117.2	6.5183e+014	7.8215e+014	8.9056e+014
32.1	-117.1	1.1095e+015	7.9057e+014	8.9333e+014
32.1	-117	9.3503e+014	7.9921e+014	9.0611e+014
32.1	-116.9	1.3925e+015	8.082e+014	1.3081e+015
32.1	-116.8	1.3015e+015	8.1758e+014	1.2842e+015
32.1	-116.7	1.485e+015	8.2757e+014	1.2228e+015
32.1	-116.6	1.6071e+015	8.3864e+014	1.674e+015
32.1	-116.5	1.6015e+015	8.5059e+014	1.8584e+015
32.1	-116.4	2.1233e+015	8.6322e+014	2.0968e+015
32.1	-116.3	2.567e+015	8.9638e+014	2.1716e+015
32.1	-116.2	2.5178e+015	9.6287e+014	2.2872e+015
32.1	-116.1	2.1925e+015	1.0339e+015	2.311e+015
32.1	-116	1.7082e+015	1.1077e+015	2.4266e+015
32.1	-115.9	1.7461e+015	1.1844e+015	2.634e+015
32.1	-115.8	1.7158e+015	1.2688e+015	2.9423e+015
32.1	-115.7	1.6936e+015	1.3673e+015	3.3405e+015
32.1	-115.6	1.6771e+015	1.4885e+015	3.8362e+015
32.1	-115.5	1.7631e+015	1.6256e+015	4.4717e+015
32.1	-115.4	4.0459e+015	1.7609e+015	6.0363e+015
32.1	-115.3	3.1621e+015	1.9481e+015	6.0321e+015
32.1	-115.2	1.9264e+015	2.2274e+015	2.8524e+015
32.1	-115.1	3.5728e+015	2.4583e+015	3.7552e+015
32.1	-115	2.4987e+015	2.7182e+015	2.2381e+015
32.1	-114.9	1.4404e+015	1.4713e+015	2.2903e+015
32.1	-114.8	1.4944e+015	1.7906e+015	6.8754e+015
32.1	-114.7	2.4693e+015	1.4067e+015	5.0003e+015
32.1	-114.6	2.3773e+015	1.0208e+015	2.9756e+015
32.1	-114.5	2.2066e+015	1.0457e+015	3.527e+015
32.1	-114.4	1.8111e+015	1.2375e+015	2.9798e+015
32.1	-114.3	1.6719e+015	1.4409e+015	2.519e+015
32.1	-114.2	1.4968e+015	1.5474e+015	1.9068e+015
32.1	-114.1	0	1.635e+015	1.5349e+015
32.1	-114	0	1.7181e+015	1.0402e+015
32.1	-113.9	0	1.8166e+015	8.3812e+014
32.1	-113.8	0	2.2487e+015	6.2347e+014
32.2	-118	4.9374e+014	4.8368e+014	5.8052e+014
32.2	-117.9	4.7694e+014	8.9431e+014	5.681e+014
32.2	-117.8	7.0012e+014	7.7646e+014	4.0639e+014
32.2	-117.7	5.0883e+014	7.4059e+014	2.7975e+014
32.2	-117.6	5.0064e+014	7.399e+014	1.8718e+014
32.2	-117.5	5.3079e+014	7.4715e+014	4.0904e+014
32.2	-117.4	3.5017e+014	7.5431e+014	4.178e+014
32.2	-117.3	9.4707e+014	7.6163e+014	7.9095e+014
32.2	-117.2	6.4757e+014	7.6893e+014	7.7355e+014
32.2	-117.1	5.8507e+014	7.7612e+014	7.6995e+014
32.2	-117	1.3873e+015	7.8337e+014	7.6576e+014
32.2	-116.9	1.5576e+015	7.9084e+014	8.4145e+014
32.2	-116.8	1.4912e+015	7.9884e+014	1.0096e+015
32.2	-116.7	1.4537e+015	8.0754e+014	1.3336e+015
32.2	-116.6	1.4597e+015	8.1716e+014	1.7914e+015
32.2	-116.5	1.5544e+015	8.2739e+014	1.8873e+015
32.2	-116.4	2.0827e+015	8.3819e+014	2.072e+015
32.2	-116.3	2.2762e+015	8.9314e+014	2.1356e+015
32.2	-116.2	2.3865e+015	9.6267e+014	2.121e+015
32.2	-116.1	1.6395e+015	1.0356e+015	2.1713e+015
32.2	-116	1.5655e+015	1.1071e+015	2.4727e+015
32.2	-115.9	1.5891e+015	1.174e+015	2.9392e+015
32.2	-115.8	1.5876e+015	1.2422e+015	3.6408e+015
32.2	-115.7	1.6636e+015	1.3241e+015	4.2672e+015
32.2	-115.6	1.7471e+015	1.4408e+015	5.226e+015
32.2	-115.5	2.2492e+015	1.5868e+015	6.4554e+015
32.2	-115.4	3.6495e+015	1.7198e+015	6.5471e+015
32.2	-115.3	3.3836e+015	1.9121e+015	5.0409e+015
32.2	-115.2	4.1977e+015	2.4009e+015	3.8698e+015
32.2	-115.1	7.8926e+015	3.3849e+015	4.1718e+015
32.2	-115	7.3013e+015	1.7052e+015	2.1201e+015
32.2	-114.9	3.4177e+015	1.83e+015	7.3775e+015
32.2	-114.8	3.3484e+015	1.673e+015	7.3299e+015
32.2	-114.7	2.524e+015	1.479e+015	3.8923e+015
32.2	-114.6	2.3388e+015	1.3035e+015	1.6274e+015
32.2	-114.5	1.9375e+015	1.2365e+015	1.2079e+015
32.2	-114.4	1.6266e+015	1.3079e+015	1.6394e+015
32.2	-114.3	2.0715e+015	1.4618e+015	1.4771e+015
32.2	-114.2	2.1859e+015	1.605e+015	1.2022e+015
32.2	-114.1	2.7272e+014	1.6914e+015	9.5233e+014
32.2	-114	0	1.7002e+015	8.465e+014
32.2	-113.9	0	1.7055e+015	6.5838e+014
32.2	-113.8	0	2.0345e+015	4.9538e+014
32.2	-113.7	0	1.8193e+015	3.9759e+014
32.3	-118.1	5.2042e+014	4.5911e+014	7.0446e+014
32.3	-118	5.0548e+014	9.7586e+014	6.2509e+014
32.3	-117.9	4.9516e+014	8.1022e+014	5.9722e+014
32.3	-117.8	5.1459e+014	7.4072e+014	5.4208e+014
32.3	-117.7	3.3635e+014	7.271e+014	4.6533e+014
32.3	-117.6	4.7245e+014	7.3154e+014	4.7053e+014
32.3	-117.5	2.9866e+014	7.3758e+014	4.5144e+014
32.3	-117.4	6.6252e+013	7.4342e+014	4.397e+014
32.3	-117.3	6.9123e+014	7.4953e+014	5.0498e+014
32.3	-117.2	9.0971e+014	7.5567e+014	5.2003e+014
32.3	-117.1	1.5055e+015	7.6159e+014	5.326e+014
32.3	-117	1.9605e+015	7.6724e+014	7.2859e+014
32.3	-116.9	1.937e+015	7.7285e+014	1.0057e+015
32.3	-116.8	1.8917e+015	7.7914e+014	1.0725e+015
32.3	-116.7	1.7866e+015	7.865e+014	1.5159e+015
32.3	-116.6	1.7489e+015	7.9472e+014	1.8253e+015
32.3	-116.5	1.8966e+015	8.0344e+014	1.8812e+015
32.3	-116.4	1.9013e+015	8.2711e+014	1.8437e+015
32.3	-116.3	2.1072e+015	8.9408e+014	1.8973e+015
32.3	-116.2	2.1981e+015	9.7033e+014	1.9404e+015
32.3	-116.1	1.9194e+015	1.0492e+015	2.0748e+015
32.3	-116	1.7945e+015	1.1209e+015	2.5372e+015
32.3	-115.9	1.5105e+015	1.1762e+015	3.3155e+015
32.3	-115.8	1.5276e+015	1.2186e+015	4.5202e+015
32.3	-115.7	1.6705e+015	1.2673e+015	5.4205e+015
32.3	-115.6	1.9006e+015	1.3669e+015	6.0674e+015
32.3	-115.5	1.8957e+015	1.5372e+015	6.4383e+015
32.3	-115.4	3.2746e+015	1.6747e+015	1.0601e+016
32.3	-115.3	2.0168e+015	1.8133e+015	1.0696e+016
32.3	-115.2	4.6504e+015	2.8324e+015	6.2736e+015
32.3	-115.1	1.7133e+016	1.7439e+015	2.9542e+015
32.3	-115	8.6574e+015	1.4586e+015	3.029e+015
32.3	-114.9	5.4447e+015	1.4325e+015	3.4217e+015
32.3	-114.8	3.1012e+015	1.4133e+015	4.2129e+015
32.3	-114.7	3.0893e+015	1.3499e+015	2.8944e+015
32.3	-114.6	2.8768e+015	1.2839e+015	1.4802e+015
32.3	-114.5	2.6656e+015	1.265e+015	9.2441e+014
32.3	-114.4	2.3021e+015	1.3113e+015	7.6615e+014
32.3	-114.3	2.2073e+015	1.4138e+015	8.3674e+014
32.3	-114.2	2.207e+015	1.5372e+015	7.3968e+014
32.3	-114.1	6.8902e+014	1.6507e+015	6.8531e+014
32.3	-114	0	1.7315e+015	5.5204e+014
32.3	-113.9	0	1.6607e+015	4.6508e+014
32.3	-113.8	0	1.8215e+015	3.9467e+014
32.3	-113.7	0	1.473e+015	3.217e+014
32.3	-113.6	0	1.2937e+015	2.6156e+014
32.4	-118.1	5.0064e+014	4.8441e+014	9.7702e+014
32.4	-118	5.2091e+014	8.6968e+014	8.7717e+014
32.4	-117.9	4.0823e+014	7.5198e+014	6.3923e+014
32.4	-117.8	4.5169e+014	7.1933e+014	6.2035e+014
32.4	-117.7	3.4285e+014	7.1747e+014	6.5697e+014
32.4	-117.6	2.9001e+014	7.2325e+014	6.5023e+014
32.4	-117.5	9.6613e+013	7.283e+014	5.1349e+014
32.4	-117.4	1.6806e+015	7.331e+014	5.0124e+014
32.4	-117.3	1.0464e+015	7.3797e+014	5.0951e+014
32.4	-117.2	9.5973e+014	7.428e+014	5.0839e+014
32.4	-117.1	1.5445e+015	7.4713e+014	7.7123e+014
32.4	-117	2.0102e+015	7.5087e+014	8.888e+014
32.4	-116.9	2.3094e+015	7.5425e+014	9.4948e+014
32.4	-116.8	2.2589e+015	7.583e+014	1.4687e+015
32.4	-116.7	2.0922e+015	7.6398e+014	1.4835e+015
32.4	-116.6	2.0765e+015	7.7081e+014	1.6571e+015
32.4	-116.5	1.9829e+015	7.7844e+014	1.6118e+015
32.4	-116.4	1.8973e+015	8.2085e+014	1.5542e+015
32.4	-116.3	1.8828e+015	8.9614e+014	1.6138e+015
32.4	-116.2	2.0661e+015	9.8507e+014	1.745e+015
32.4	-116.1	2.2129e+015	1.0774e+015	2.0313e+015
32.4	-116	2.2226e+015	1.1561e+015	2.563e+015
32.4	-115.9	1.9118e+015	1.2026e+015	3.5325e+015
32.4	-115.8	1.6113e+015	1.2158e+015	4.0085e+015
32.4	-115.7	1.7358e+015	1.2205e+015	4.8608e+015
32.4	-115.6	1.2948e+015	1.2946e+015	6.5009e+015
32.4	-115.5	1.3965e+015	1.4973e+015	9.507e+015
32.4	-115.4	2.4815e+015	1.6733e+015	1.1622e+016
32.4	-115.3	1.1585e+016	1.8677e+015	1.1536e+016
32.4	-115.2	2.1209e+016	3.3051e+015	6.8835e+015
32.4	-115.1	1.8209e+016	1.5394e+015	4.3431e+015
32.4	-115	5.4379e+015	1.3883e+015	3.1787e+015
32.4	-114.9	3.398e+015	1.2713e+015	2.4341e+015
32.4	-114.8	2.5444e+015	1.2118e+015	2.9126e+015
32.4	-114.7	2.1858e+015	1.1946e+015	2.2979e+015
32.4	-114.6	2.2687e+015	1.1952e+015	1.4909e+015
32.4	-114.5	2.3885e+015	1.2165e+015	9.2386e+014
32.4	-114.4	2.8141e+015	1.267e+015	7.1142e+014
32.4	-114.3	2.2693e+015	1.3476e+015	5.2499e+014
32.4	-114.2	1.2965e+015	1.4437e+015	4.8278e+014
32.4	-114.1	0	1.5424e+015	4.4046e+014
32.4	-114	0	1.6328e+015	4.0352e+014
32.4	-113.9	0	1.6358e+015	3.5293e+014
32.4	-113.8	0	1.6255e+015	2.9446e+014
32.4	-113.7	0	1.6056e+015	2.4812e+014
32.4	-113.6	0	1.4467e+015	2.1562e+014
32.5	-118.2	5.7773e+014	4.7085e+014	8.1228e+014
32.5	-118.1	4.6462e+014	9.0997e+014	9.7646e+014
32.5	-118	5.1631e+014	7.8718e+014	9.5593e+014
32.5	-117.9	3.8902e+014	7.1436e+014	9.8748e+014
32.5	-117.8	4.6623e+014	7.0642e+014	9.6665e+014
32.5	-117.7	3.0014e+014	7.0993e+014	9.0558e+014
32.5	-117.6	1.1546e+014	7.1498e+014	8.9246e+014
32.5	-117.5	2.0639e+014	7.194e+014	8.0984e+014
32.5	-117.4	1.0631e+015	7.234e+014	8.8566e+014
32.5	-117.3	7.3981e+014	7.2694e+014	8.8555e+014
32.5	-117.2	1.2512e+015	7.3011e+014	8.9746e+014
32.5	-117.1	2.3058e+015	7.3257e+014	1.3348e+015
32.5	-117	2.5736e+015	7.343e+014	1.5696e+015
32.5	-116.9	2.4543e+015	7.3529e+014	1.4093e+015
32.5	-116.8	2.3445e+015	7.3676e+014	1.3981e+015
32.5	-116.7	2.28e+015	7.4024e+014	1.3771e+015
32.5	-116.6	2.2201e+015	7.4533e+014	1.3036e+015
32.5	-116.5	2.058e+015	7.5202e+014	1.2356e+015
32.5	-116.4	1.8283e+015	8.0749e+014	1.206e+015
32.5	-116.3	1.8097e+015	8.9486e+014	1.2678e+015
32.5	-116.2	1.9602e+015	1.0039e+015	1.4589e+015
32.5	-116.1	2.6379e+015	1.1197e+015	1.7934e+015
32.5	-116	2.6488e+015	1.2147e+015	2.5708e+015
32.5	-115.9	2.9388e+015	1.2577e+015	3.3067e+015
32.5	-115.8	2.4773e+015	1.2451e+015	3.289e+015
32.5	-115.7	2.4052e+015	1.1981e+015	4.7315e+015
32.5	-115.6	1.2015e+015	1.2279e+015	7.3566e+015
32.5	-115.5	7.8676e+014	1.4737e+015	9.6176e+015
32.5	-115.4	8.2839e+015	1.6834e+015	9.0895e+015
32.5	-115.3	8.2839e+015	2.4089e+015	8.1733e+015
32.5	-115.2	4.0436e+015	1.8541e+015	8.9313e+015
32.5	-115.1	1.1055e+016	1.6146e+015	4.3224e+015
32.5	-115	5.0375e+015	1.4043e+015	4.9835e+015
32.5	-114.9	3.2522e+015	1.2477e+015	4.3754e+015
32.5	-114.8	2.5351e+015	1.146e+015	2.7137e+015
32.5	-114.7	1.9709e+015	1.1051e+015	2.2201e+015
32.5	-114.6	1.8932e+015	1.1106e+015	1.4398e+015
32.5	-114.5	1.9698e+015	1.1466e+015	1.0043e+015
32.5	-114.4	2.0458e+015	1.2026e+015	7.5513e+014
32.5	-114.3	1.6387e+015	1.2746e+015	5.5969e+014
32.5	-114.2	3.6479e+013	1.3558e+015	4.1145e+014
32.5	-114.1	0	1.4387e+015	3.0922e+014
32.5	-114	0	1.5158e+015	2.8394e+014
32.5	-113.9	0	1.5365e+015	2.5257e+014
32.5	-113.8	0	1.4516e+015	2.2237e+014
32.5	-113.7	0	1.5609e+015	1.9025e+014
32.5	-113.6	0	1.4573e+015	1.6962e+014
32.6	-118.2	6.4652e+014	8.9938e+014	6.8019e+014
32.6	-118.1	5.0621e+014	8.0832e+014	7.0493e+014
32.6	-118	3.8977e+014	7.35e+014	8.0476e+014
32.6	-117.9	3.3927e+014	6.9669e+014	7.8344e+014
32.6	-117.8	3.5259e+014	6.9835e+014	6.8105e+014
32.6	-117.7	3.4301e+014	7.0312e+014	6.7876e+014
32.6	-117.6	6.297e+014	7.0745e+014	6.08e+014
32.6	-117.5	1.2148e+015	7.1117e+014	6.5288e+014
32.6	-117.4	1.135e+015	7.1429e+014	6.5495e+014
32.6	-117.3	1.0202e+015	7.165e+014	8.8641e+014
32.6	-117.2	1.0309e+015	7.1792e+014	1.1798e+015
32.6	-117.1	2.4034e+015	7.1826e+014	1.4556e+015
32.6	-117	2.5026e+015	7.1764e+014	1.6808e+015
32.6	-116.9	2.4319e+015	7.1611e+014	1.6065e+015
32.6	-116.8	2.3703e+015	7.1466e+014	1.414e+015
32.6	-116.7	2.3319e+015	7.1509e+014	1.2067e+015
32.6	-116.6	2.2459e+015	7.1758e+014	1.0218e+015
32.6	-116.5	2.0016e+015	7.2407e+014	8.7278e+014
32.6	-116.4	1.8078e+015	7.8344e+014	8.3959e+014
32.6	-116.3	1.7306e+015	8.8524e+014	8.3001e+014
32.6	-116.2	2.1953e+015	1.0206e+015	1.0546e+015
32.6	-116.1	2.8507e+015	1.1682e+015	1.1875e+015
32.6	-116	4.137e+015	1.2832e+015	2.4468e+015
32.6	-115.9	4.8187e+015	1.3133e+015	2.825e+015
32.6	-115.8	4.781e+015	1.2547e+015	2.5668e+015
32.6	-115.7	6.1972e+015	1.1331e+015	3.8697e+015
32.6	-115.6	2.7239e+015	1.0099e+015	9.2696e+015
32.6	-115.5	1.2603e+016	1.2726e+015	8.8009e+015
32.6	-115.4	1.1416e+016	1.767e+015	7.9591e+015
32.6	-115.3	5.4927e+015	1.1207e+015	7.2514e+015
32.6	-115.2	8.6484e+015	1.8991e+015	7.418e+015
32.6	-115.1	6.1339e+015	1.6054e+015	8.121e+015
32.6	-115	5.106e+015	1.379e+015	7.223e+015
32.6	-114.9	4.1732e+015	1.2282e+015	4.5361e+015
32.6	-114.8	2.123e+015	1.1287e+015	2.9786e+015
32.6	-114.7	1.7391e+015	1.0764e+015	2.0449e+015
32.6	-114.6	2.2657e+015	1.0686e+015	1.419e+015
32.6	-114.5	1.5433e+015	1.0966e+015	1.0596e+015
32.6	-114.4	1.2576e+015	1.1474e+015	7.8785e+014
32.6	-114.3	8.6286e+013	1.211e+015	5.9043e+014
32.6	-114.2	0	1.2808e+015	4.277e+014
32.6	-114.1	0	1.3514e+015	3.1063e+014
32.6	-114	0	1.4171e+015	2.2723e+014
32.6	-113.9	0	1.4397e+015	1.897e+014
32.6	-113.8	0	1.3004e+015	1.7042e+014
32.6	-113.7	0	1.4637e+015	1.5076e+014
32.6	-113.6	0	1.3838e+015	1.3352e+014
32.7	-118.3	6.0392e+014	7.9777e+014	7.7038e+013
32.7	-118.2	6.7347e+014	7.8618e+014	1.9073e+014
32.7	-118.1	5.2699e+014	7.3416e+014	4.349e+014
32.7	-118	4.4995e+014	7.0148e+014	3.7246e+014
32.7	-117.9	2.3423e+014	6.8893e+014	4.5573e+014
32.7	-117.8	2.7441e+014	6.933e+014	6.1234e+014
32.7	-117.7	4.0332e+014	6.974e+014	7.2118e+014
32.7	-117.6	1.2985e+015	7.0116e+014	8.2007e+014
32.7	-117.5	1.5819e+015	7.0413e+014	7.1164e+014
32.7	-117.4	6.3185e+014	7.0605e+014	6.8488e+014
32.7	-117.3	8.0742e+014	7.0673e+014	1.1498e+015
32.7	-117.2	7.7782e+014	7.0629e+014	1.427e+015
32.7	-117.1	2.1233e+015	7.0444e+014	1.5559e+015
32.7	-117	2.1306e+015	7.012e+014	1.5297e+015
32.7	-116.9	2.1626e+015	6.9668e+014	1.465e+015
32.7	-116.8	2.1901e+015	6.9805e+014	1.2823e+015
32.7	-116.7	2.1638e+015	6.9209e+014	1.1337e+015
32.7	-116.6	1.9731e+015	6.8488e+014	1.0041e+015
32.7	-116.5	1.8094e+015	6.925e+014	8.3522e+014
32.7	-116.4	1.7898e+015	7.4903e+014	6.3393e+014
32.7	-116.3	1.9242e+015	8.6716e+014	4.1396e+014
32.7	-116.2	2.5427e+015	1.0312e+015	3.7227e+014
32.7	-116.1	4.0889e+015	1.2014e+015	3.9653e+014
