segment Mozam
-14.957 34.589
-14.983 34.608
-14.992 34.611
-14.997 34.615
-15 34.616
-15.002 34.616
-15.007 34.615
-15.018 34.604
-15.028 34.602
-15.038 34.602
-15.041 34.6
-15.049 34.585
-15.063 34.577
-15.083 34.573
-15.086 34.576
-15.085 34.584
-15.088 34.59
-15.098 34.586
-15.11 34.574
-15.123 34.572
-15.126 34.572
-15.135 34.576
-15.152 34.578
-15.162 34.581
-15.168 34.58
-15.185 34.583
-15.2 34.579
-15.206 34.581
-15.211 34.589
-15.225 34.593
-15.235 34.601
-15.239 34.601
-15.243 34.601
-15.251 34.599
-15.267 34.604
-15.281 34.598
-15.295 34.586
-15.305 34.574
-15.31 34.572
-15.322 34.573
-15.335 34.556
-15.335 34.55
-15.332 34.547
-15.329 34.543
-15.328 34.54
-15.34 34.534
-15.345 34.53
-15.348 34.524
-15.357 34.52
-15.367 34.518
-15.388 34.519
-15.399 34.515
-15.41 34.505
-15.41 34.492
-15.414 34.485
-15.417 34.483
-15.419 34.481
-15.424 34.472
-15.433 34.466
-15.449 34.459
-15.464 34.464
-15.467 34.46
-15.467 34.455
-15.462 34.44
-15.462 34.435
-15.466 34.43
-15.475 34.426
-15.499 34.427
-15.523 34.437
-15.54 34.442
-15.559 34.442
-15.571 34.44
-15.593 34.454
-15.606 34.454
-15.61 34.441
-15.611 34.439
-15.617 34.433
-15.623 34.431
-15.648 34.431
-15.655 34.433
-15.657 34.425
-15.666 34.415
-15.67 34.407
-15.681 34.399
-15.683 34.389
-15.706 34.384
-15.709 34.384
-15.715 34.378
-15.727 34.373
-15.735 34.365
-15.739 34.354
-15.74 34.343
-15.758 34.303
-15.778 34.288
-15.779 34.287
-15.786 34.278
-15.794 34.272
-15.811 34.268
-15.821 34.259
-15.832 34.256
-15.841 34.25
-15.848 34.251
-15.864 34.261
-15.879 34.254
-15.885 34.262
-15.887 34.263
-15.893 34.254
-15.898 34.252
-15.908 34.254
-15.916 34.262
-15.917 34.271
-15.928 34.282
-15.929 34.289
-15.925 34.299
-15.926 34.304
-15.938 34.322
-15.95 34.327
-15.956 34.33
-15.957 34.331
-15.96 34.337
-15.961 34.355
-15.967 34.363
-15.989 34.369
-16 34.373
-16.001 34.374
-16.015 34.384
-16.016 34.384
-16.025 34.404
-16.033 34.419
-16.04 34.425
-16.045 34.426
-16.051 34.425
-16.055 34.427
-16.059 34.436
-16.062 34.437
-16.08 34.421
-16.105 34.407
-16.112 34.399
-16.124 34.394
-16.128 34.393
-16.144 34.393
-16.162 34.404
-16.166 34.404
-16.172 34.4
-16.185 34.4
-16.192 34.405
-16.212 34.407
-16.218 34.411
-16.219 34.418
-16.231 34.42
-16.235 34.422
-16.254 34.423
-16.262 34.431
-16.265 34.432
-16.271 34.446
-16.27 34.453
-16.273 34.459
-16.284 34.47
-16.294 34.49
-16.298 34.5
-16.286 34.512
-16.281 34.522
-16.282 34.529
-16.283 34.53
-16.293 34.538
-16.314 34.564
-16.321 34.573
-16.329 34.574
-16.338 34.572
-16.346 34.573
-16.361 34.589
-16.374 34.589
-16.39 34.584
-16.398 34.585
-16.411 34.594
-16.423 34.619
-16.451 34.653
-16.443 34.664
-16.444 34.669
-16.455 34.678
-16.466 34.678
-16.478 34.675
-16.491 34.679
-16.5 34.687
-16.5 34.695
-16.497 34.708
-16.5 34.718
-16.509 34.736
-16.511 34.758
-16.518 34.759
-16.53 34.77
-16.54 34.771
-16.548 34.781
-16.554 34.785
-16.563 34.786
-16.578 34.779
-16.582 34.779
-16.586 34.781
-16.585 34.793
-16.592 34.804
-16.596 34.817
-16.602 34.821
-16.605 34.831
-16.605 34.837
-16.61 34.846
-16.618 34.853
-16.634 34.858
-16.644 34.858
-16.655 34.858
-16.674 34.861
-16.677 34.866
-16.679 34.874
-16.686 34.88
-16.689 34.894
-16.692 34.912
-16.698 34.915
-16.713 34.915
-16.724 34.919
-16.735 34.92
-16.744 34.924
-16.744 34.939
-16.74 34.956
-16.738 34.961
-16.743 34.969
-16.742 34.969
-16.748 34.975
-16.747 34.983
-16.781 34.992
-16.793 34.996
-16.794 35
-16.794 35.001
-16.798 35.008
-16.799 35.012
-16.804 35.027
-16.818 35.034
-16.823 35.039
-16.826 35.052
-16.828 35.064
-16.826 35.068
-16.819 35.072
-16.818 35.097
-16.815 35.109
-16.815 35.116
-16.823 35.134
-16.826 35.147
-16.832 35.156
-16.841 35.16
-16.853 35.161
-16.863 35.155
-16.867 35.151
-16.876 35.15
-16.885 35.152
-16.913 35.165
-16.928 35.167
-16.936 35.167
-16.942 35.163
-16.939 35.156
-16.941 35.15
-16.949 35.146
-16.962 35.14
-16.968 35.131
-16.975 35.114
-16.977 35.106
-16.988 35.078
-16.997 35.063
-17.001 35.058
-17.01 35.059
-17.021 35.063
-17.038 35.059
-17.052 35.063
-17.063 35.074
-17.075 35.089
-17.08 35.099
-17.086 35.103
-17.096 35.083
-17.1 35.08
-17.105 35.079
-17.107 35.082
-17.112 35.087
-17.113 35.089
-17.123 35.094
-17.125 35.107
-17.123 35.142
-17.124 35.194
-17.124 35.217
-17.124 35.231
-17.124 35.271
-17.124 35.285
-17.124 35.294
-17.122 35.301
-17.119 35.304
-17.102 35.305
-17.096 35.303
-17.079 35.308
-17.067 35.306
-17.06 35.313
-17.058 35.309
-17.059 35.303
-17.061 35.297
-17.054 35.295
-17.051 35.297
-17.038 35.296
-17.032 35.293
-17.022 35.295
-17.011 35.294
-17.001 35.296
-16.984 35.304
-16.973 35.298
-16.962 35.297
-16.965 35.286
-16.958 35.28
-16.961 35.272
-16.961 35.27
-16.954 35.27
-16.948 35.275
-16.944 35.267
-16.926 35.273
-16.909 35.281
-16.901 35.286
-16.898 35.285
-16.894 35.277
-16.888 35.28
-16.885 35.283
-16.874 35.287
-16.868 35.295
-16.854 35.304
-16.844 35.304
-16.834 35.311
-16.828 35.312
-16.821 35.309
-16.817 35.306
-16.808 35.305
-16.795 35.294
-16.785 35.292
-16.772 35.295
-16.759 35.289
-16.75 35.283
-16.743 35.286
-16.732 35.282
-16.715 35.285
-16.706 35.279
-16.7 35.27
-16.695 35.267
-16.692 35.261
-16.686 35.258
-16.681 35.255
-16.68 35.251
-16.681 35.242
-16.677 35.239
-16.674 35.238
-16.666 35.232
-16.655 35.23
-16.652 35.229
-16.651 35.225
-16.653 35.22
-16.653 35.215
-16.643 35.208
-16.637 35.201
-16.638 35.197
-16.637 35.192
-16.624 35.178
-16.62 35.167
-16.608 35.169
-16.608 35.161
-16.604 35.157
-16.597 35.155
-16.586 35.154
-16.569 35.147
-16.558 35.149
-16.55 35.162
-16.547 35.173
-16.542 35.179
-16.529 35.181
-16.524 35.187
-16.518 35.195
-16.52 35.207
-16.516 35.213
-16.508 35.205
-16.499 35.213
-16.496 35.222
-16.494 35.23
-16.492 35.246
-16.482 35.255
-16.47 35.262
-16.459 35.264
-16.455 35.263
-16.444 35.262
-16.433 35.264
-16.407 35.262
-16.397 35.264
-16.387 35.272
-16.379 35.275
-16.367 35.287
-16.364 35.289
-16.362 35.292
-16.355 35.297
-16.349 35.298
-16.345 35.296
-16.34 35.287
-16.324 35.28
-16.319 35.28
-16.302 35.286
-16.293 35.289
-16.268 35.299
-16.251 35.295
-16.237 35.293
-16.23 35.297
-16.227 35.301
-16.221 35.307
-16.213 35.308
-16.209 35.311
-16.207 35.314
-16.201 35.323
-16.196 35.331
-16.189 35.343
-16.178 35.348
-16.155 35.374
-16.156 35.377
-16.152 35.387
-16.146 35.393
-16.137 35.398
-16.129 35.404
-16.118 35.42
-16.114 35.429
-16.113 35.447
-16.118 35.457
-16.118 35.477
-16.121 35.485
-16.125 35.486
-16.132 35.484
-16.138 35.486
-16.142 35.493
-16.145 35.499
-16.155 35.503
-16.166 35.521
-16.167 35.525
-16.161 35.529
-16.162 35.534
-16.161 35.541
-16.153 35.546
-16.144 35.542
-16.139 35.545
-16.138 35.552
-16.135 35.555
-16.123 35.557
-16.124 35.56
-16.129 35.564
-16.134 35.572
-16.128 35.575
-16.127 35.58
-16.13 35.584
-16.133 35.593
-16.126 35.608
-16.126 35.619
-16.122 35.624
-16.113 35.63
-16.111 35.643
-16.102 35.662
-16.099 35.681
-16.103 35.688
-16.099 35.696
-16.102 35.709
-16.092 35.71
-16.082 35.726
-16.073 35.745
-16.075 35.754
-16.069 35.764
-16.063 35.768
-16.058 35.768
-16.05 35.779
-16.046 35.784
-16.04 35.799
-16.031 35.814
-16.024 35.819
-16.014 35.82
-16.008 35.818
-16.001 35.814
-16 35.813
-15.993 35.815
-15.984 35.805
-15.976 35.803
-15.946 35.804
-15.925 35.813
-15.896 35.816
-15.884 35.817
-15.828 35.82
-15.758 35.826
-15.633 35.837
-15.548 35.845
-15.525 35.845
-15.507 35.847
-15.432 35.855
-15.418 35.854
-15.395 35.847
-15.383 35.844
-15.374 35.842
-15.374 35.843
-15.361 35.838
-15.262 35.813
-15.166 35.79
-15.141 35.802
-15.025 35.855
-15 35.867
-14.91 35.908
-14.891 35.917
-14.892 35.888
-14.89 35.87
-14.831 35.87
-14.73 35.87
-14.724 35.868
-14.704 35.87
-14.683 35.871
-14.669 35.87
-14.598 35.811
-14.582 35.797
-14.563 35.779
-14.555 35.774
-14.553 35.771
-14.502 35.728
-14.404 35.646
-14.306 35.564
-14.265 35.529
-14.245 35.517
-14.222 35.507
-14.199 35.498
-14.189 35.495
-14.167 35.484
-14.098 35.422
-14.02 35.353
-14.014 35.351
-14.002 35.338
-13.996 35.331
-13.969 35.308
-13.956 35.3
-13.95 35.291
-13.907 35.254
-13.881 35.231
-13.856 35.209
-13.846 35.204
-13.808 35.173
-13.805 35.17
-13.707 35.097
-13.688 35.082
-13.675 35.068
-13.667 35.057
-13.651 35.043
-13.617 35.006
-13.611 35
-13.564 34.949
-13.528 34.915
-13.487 34.875
-13.479 34.861
-13.479 34.848
-13.481 34.837
-13.48 34.806
-13.479 34.759
-13.481 34.684
-13.482 34.679
-13.482 34.677
-13.482 34.604
-13.472 34.595
-13.433 34.579
-13.429 34.577
-13.403 34.561
-13.389 34.549
-13.389 34.545
-13.378 34.538
-13.374 34.533
-13.367 34.527
-13.358 34.524
-13.337 34.521
-13.327 34.524
-13.302 34.531
-13.277 34.536
-13.249 34.539
-13.202 34.539
-13.157 34.539
-13.148 34.537
-13.098 34.541
-13.081 34.544
-13.077 34.546
-13.063 34.551
-13.047 34.552
-13.029 34.55
-12.965 34.538
-12.953 34.537
-12.947 34.536
-12.927 34.532
-12.89 34.517
-12.849 34.508
-12.836 34.508
-12.831 34.509
-12.818 34.511
-12.809 34.511
-12.768 34.524
-12.753 34.525
-12.73 34.524
-12.71 34.519
-12.707 34.518
-12.664 34.498
-12.617 34.485
-12.588 34.478
-12.547 34.468
-12.528 34.463
-12.513 34.456
-12.475 34.448
-12.466 34.445
-12.432 34.434
-12.367 34.417
-12.35 34.414
-12.343 34.413
-12.293 34.409
-12.255 34.408
-12.217 34.413
-12.198 34.415
-12.16 34.425
-12.097 34.451
-12.037 34.476
-12.001 34.493
-11.982 34.504
-11.966 34.513
-11.866 34.554
-11.826 34.57
-11.804 34.582
-11.766 34.597
-11.749 34.603
-11.662 34.634
-11.628 34.64
-11.609 34.643
-11.583 34.643
-11.581 34.704
-11.579 34.715
-11.579 34.724
-11.58 34.739
-11.578 34.75
-11.576 34.812
-11.574 34.847
-11.573 34.852
-11.572 34.855
-11.574 34.883
-11.571 34.958
-11.572 34.969
-11.569 34.992
-11.571 35
-11.568 35.025
-11.569 35.039
-11.566 35.06
-11.565 35.085
-11.564 35.126
-11.563 35.154
-11.562 35.154
-11.562 35.181
-11.563 35.186
-11.561 35.197
-11.561 35.212
-11.557 35.341
-11.561 35.35
-11.568 35.359
-11.57 35.38
-11.57 35.381
-11.571 35.384
-11.577 35.386
-11.58 35.39
-11.582 35.396
-11.58 35.398
-11.574 35.407
-11.574 35.414
-11.566 35.42
-11.567 35.424
-11.584 35.431
-11.587 35.436
-11.586 35.439
-11.586 35.443
-11.587 35.449
-11.591 35.455
-11.584 35.457
-11.591 35.465
-11.595 35.475
-11.595 35.489
-11.591 35.493
-11.587 35.495
-11.58 35.489
-11.576 35.489
-11.575 35.494
-11.583 35.511
-11.588 35.514
-11.598 35.516
-11.602 35.518
-11.604 35.519
-11.611 35.532
-11.612 35.539
-11.604 35.534
-11.599 35.533
-11.593 35.535
-11.592 35.539
-11.599 35.546
-11.595 35.548
-11.603 35.56
-11.604 35.564
-11.599 35.568
-11.603 35.576
-11.599 35.579
-11.585 35.583
-11.588 35.587
-11.592 35.59
-11.594 35.592
-11.597 35.597
-11.596 35.605
-11.591 35.623
-11.586 35.634
-11.586 35.639
-11.593 35.644
-11.593 35.647
-11.579 35.65
-11.572 35.657
-11.568 35.659
-11.563 35.661
-11.559 35.666
-11.556 35.675
-11.547 35.681
-11.546 35.682
-11.525 35.688
-11.52 35.694
-11.519 35.704
-11.514 35.705
-11.491 35.703
-11.481 35.712
-11.481 35.725
-11.476 35.739
-11.476 35.75
-11.477 35.754
-11.476 35.758
-11.473 35.772
-11.471 35.777
-11.457 35.786
-11.45 35.795
-11.429 35.812
-11.41 35.82
-11.407 35.824
-11.407 35.834
-11.41 35.845
-11.415 35.848
-11.423 35.854
-11.424 35.858
-11.422 35.884
-11.426 35.91
-11.424 35.926
-11.425 35.942
-11.437 35.958
-11.443 35.961
-11.445 35.961
-11.458 35.962
-11.477 35.954
-11.483 35.957
-11.498 35.995
-11.499 36.016
-11.503 36.025
-11.51 36.04
-11.515 36.051
-11.537 36.089
-11.547 36.099
-11.548 36.104
-11.549 36.106
-11.553 36.113
-11.552 36.124
-11.566 36.133
-11.57 36.139
-11.572 36.145
-11.573 36.152
-11.577 36.158
-11.582 36.16
-11.59 36.172
-11.598 36.177
-11.607 36.175
-11.614 36.178
-11.624 36.175
-11.639 36.181
-11.646 36.178
-11.665 36.17
-11.676 36.173
-11.689 36.188
-11.697 36.189
-11.708 36.182
-11.714 36.184
-11.716 36.19
-11.716 36.201
-11.709 36.217
-11.707 36.24
-11.715 36.251
-11.717 36.255
-11.717 36.26
-11.718 36.267
-11.71 36.276
-11.708 36.284
-11.709 36.293
-11.702 36.317
-11.704 36.342
-11.704 36.365
-11.698 36.367
-11.688 36.375
-11.684 36.378
-11.681 36.383
-11.682 36.392
-11.69 36.411
-11.692 36.42
-11.689 36.441
-11.686 36.475
-11.688 36.493
-11.69 36.498
-11.69 36.5
-11.693 36.501
-11.708 36.504
-11.72 36.509
-11.726 36.517
-11.729 36.536
-11.73 36.537
-11.746 36.55
-11.746 36.56
-11.731 36.582
-11.729 36.588
-11.723 36.604
-11.726 36.636
-11.726 36.651
-11.723 36.663
-11.718 36.673
-11.709 36.685
-11.702 36.69
-11.702 36.699
-11.698 36.707
-11.693 36.719
-11.686 36.728
-11.656 36.756
-11.641 36.762
-11.635 36.769
-11.632 36.776
-11.609 36.794
-11.587 36.811
-11.58 36.821
-11.578 36.827
-11.583 36.836
-11.588 36.838
-11.59 36.841
-11.59 36.858
-11.592 36.861
-11.592 36.866
-11.604 36.882
-11.606 36.889
-11.606 36.898
-11.603 36.945
-11.605 36.961
-11.6 36.985
-11.603 37.007
-11.599 37.009
-11.585 37.011
-11.58 37.012
-11.572 37.017
-11.569 37.025
-11.573 37.033
-11.58 37.041
-11.615 37.064
-11.621 37.069
-11.636 37.081
-11.638 37.084
-11.649 37.086
-11.65 37.086
-11.657 37.091
-11.664 37.104
-11.685 37.124
-11.69 37.133
-11.689 37.155
-11.691 37.167
-11.691 37.177
-11.691 37.187
-11.691 37.198
-11.692 37.211
-11.704 37.254
-11.707 37.282
-11.704 37.294
-11.692 37.321
-11.688 37.332
-11.688 37.341
-11.689 37.347
-11.698 37.364
-11.711 37.375
-11.722 37.39
-11.733 37.436
-11.735 37.443
-11.735 37.452
-11.731 37.463
-11.722 37.476
-11.702 37.491
-11.693 37.494
-11.682 37.502
-11.665 37.533
-11.65 37.56
-11.652 37.574
-11.65 37.58
-11.646 37.586
-11.646 37.594
-11.649 37.602
-11.652 37.62
-11.652 37.63
-11.654 37.634
-11.653 37.642
-11.647 37.653
-11.646 37.654
-11.629 37.679
-11.62 37.687
-11.619 37.688
-11.616 37.694
-11.601 37.71
-11.58 37.761
-11.577 37.769
-11.572 37.788
-11.568 37.794
-11.551 37.811
-11.534 37.82
-11.528 37.826
-11.52 37.827
-11.501 37.827
-11.49 37.821
-11.484 37.818
-11.474 37.818
-11.451 37.825
-11.435 37.837
-11.43 37.84
-11.421 37.844
-11.395 37.854
-11.39 37.858
-11.382 37.858
-11.379 37.86
-11.375 37.86
-11.365 37.86
-11.354 37.858
-11.34 37.858
-11.335 37.86
-11.333 37.863
-11.334 37.878
-11.328 37.886
-11.325 37.887
-11.318 37.889
-11.31 37.896
-11.291 37.928
-11.289 37.935
-11.285 37.943
-11.28 37.967
-11.285 37.987
-11.284 37.992
-11.272 38.014
-11.268 38.03
-11.271 38.05
-11.274 38.058
-11.271 38.075
-11.261 38.103
-11.26 38.113
-11.261 38.116
-11.273 38.14
-11.275 38.152
-11.277 38.171
-11.278 38.182
-11.274 38.203
-11.275 38.21
-11.283 38.224
-11.287 38.25
-11.288 38.262
-11.297 38.274
-11.315 38.28
-11.324 38.283
-11.329 38.289
-11.325 38.321
-11.329 38.329
-11.339 38.34
-11.368 38.364
-11.38 38.376
-11.383 38.378
-11.387 38.393
-11.388 38.395
-11.388 38.414
-11.391 38.427
-11.407 38.441
-11.411 38.448
-11.413 38.454
-11.413 38.469
-11.417 38.48
-11.415 38.486
-11.411 38.49
-11.401 38.5
-11.399 38.502
-11.395 38.511
-11.386 38.518
-11.374 38.526
-11.369 38.531
-11.365 38.541
-11.356 38.554
-11.352 38.562
-11.352 38.568
-11.347 38.574
-11.334 38.587
-11.294 38.626
-11.279 38.652
-11.276 38.667
-11.274 38.694
-11.273 38.713
-11.277 38.726
-11.278 38.744
-11.254 38.774
-11.245 38.783
-11.234 38.806
-11.23 38.813
-11.22 38.829
-11.212 38.841
-11.21 38.843
-11.202 38.848
-11.194 38.856
-11.176 38.885
-11.171 38.913
-11.169 38.927
-11.173 38.947
-11.174 38.968
-11.174 38.97
-11.173 38.976
-11.173 39.006
-11.171 39.027
-11.173 39.04
-11.174 39.045
-11.171 39.061
-11.159 39.096
-11.151 39.136
-11.159 39.156
-11.16 39.163
-11.162 39.186
-11.164 39.19
-11.172 39.198
-11.18 39.213
-11.182 39.224
-11.18 39.242
-11.176 39.254
-11.168 39.268
-11.151 39.292
-11.135 39.309
-11.107 39.341
-11.091 39.356
-11.084 39.366
-11.078 39.381
-11.063 39.404
-11.063 39.407
-11.062 39.411
-11.058 39.433
-11.023 39.48
-11.011 39.5
-10.995 39.517
-10.991 39.52
-10.99 39.521
-10.985 39.53
-10.979 39.558
-10.97 39.581
-10.962 39.593
-10.956 39.606
-10.95 39.629
-10.949 39.635
-10.948 39.656
-10.946 39.663
-10.947 39.681
-10.946 39.695
-10.936 39.725
-10.92 39.757
-10.911 39.776
-10.911 39.786
-10.905 39.799
-10.893 39.821
-10.88 39.84
-10.88 39.843
-10.868 39.86
-10.86 39.867
-10.856 39.871
-10.846 39.888
-10.83 39.933
-10.83 39.943
-10.829 39.945
-10.826 39.956
-10.825 39.966
-10.817 39.985
-10.816 39.988
-10.816 39.991
-10.811 40
-10.806 40.008
-10.789 40.03
-10.767 40.052
-10.755 40.063
-10.738 40.083
-10.737 40.085
-10.729 40.099
-10.708 40.12
-10.698 40.135
-10.683 40.148
-10.66 40.175
-10.659 40.181
-10.656 40.187
-10.607 40.234
-10.593 40.262
-10.582 40.28
-10.58 40.284
-10.578 40.301
-10.576 40.306
-10.574 40.325
-10.577 40.333
-10.577 40.336
-10.576 40.34
-10.566 40.359
-10.559 40.366
-10.535 40.374
-10.528 40.38
-10.518 40.394
-10.524 40.395
-10.516 40.418
-10.512 40.422
-10.495 40.429
-10.483 40.434
-10.477 40.443
segment Mozam
-12.566 40.586
-12.565 40.583
-12.562 40.588
-12.559 40.588
-12.559 40.584
-12.548 40.578
-12.546 40.581
-12.539 40.583
-12.536 40.59
-12.528 40.6
-12.528 40.602
-12.541 40.611
-12.546 40.609
-12.558 40.603
-12.564 40.597
-12.564 40.59
-12.566 40.586
segment Mozam
-12.608 40.616
-12.603 40.609
-12.599 40.597
-12.597 40.597
-12.594 40.602
-12.593 40.613
-12.594 40.623
-12.596 40.623
-12.606 40.618
-12.608 40.616
segment Mozam
-14.545 40.838
-14.545 40.836
-14.541 40.835
-14.536 40.835
-14.533 40.838
-14.532 40.842
-14.537 40.844
-14.545 40.838
segment Mozam
-14.869 40.828
-14.867 40.821
-14.858 40.822
-14.851 40.818
-14.847 40.818
-14.846 40.82
-14.849 40.826
-14.847 40.831
-14.849 40.836
-14.852 40.837
-14.866 40.831
-14.869 40.828
segment Mozam
-15.05 40.731
-15.05 40.728
-15.04 40.728
-15.035 40.731
-15.032 40.734
-15.028 40.743
-15.029 40.748
-15.032 40.747
-15.038 40.739
-15.05 40.731
segment Mozam
-16.278 39.944
-16.277 39.94
-16.271 39.947
-16.264 39.949
-16.263 39.952
-16.267 39.953
-16.274 39.952
-16.278 39.944
segment Mozam
-16.338 39.832
-16.33 39.83
-16.324 39.826
-16.318 39.821
-16.313 39.82
-16.307 39.823
-16.3 39.828
-16.297 39.833
-16.294 39.841
-16.287 39.852
-16.28 39.876
-16.282 39.878
-16.292 39.876
-16.302 39.864
-16.318 39.852
-16.321 39.852
-16.324 39.856
-16.32 39.858
-16.313 39.863
-16.304 39.877
-16.297 39.883
-16.296 39.886
-16.301 39.888
-16.301 39.891
-16.299 39.892
-16.294 39.892
-16.287 39.888
-16.283 39.889
-16.28 39.893
-16.279 39.899
-16.283 39.908
-16.286 39.91
-16.29 39.91
-16.295 39.914
-16.298 39.913
-16.301 39.907
-16.315 39.895
-16.315 39.894
-16.323 39.892
-16.328 39.887
-16.335 39.884
-16.337 39.886
-16.336 39.888
-16.331 39.896
-16.323 39.9
-16.318 39.908
-16.307 39.921
-16.307 39.925
-16.309 39.925
-16.317 39.922
-16.335 39.909
-16.338 39.909
-16.346 39.906
-16.352 39.903
-16.356 39.9
-16.379 39.895
-16.384 39.89
-16.391 39.896
-16.398 39.897
-16.407 39.893
-16.41 39.89
-16.412 39.88
-16.413 39.869
-16.421 39.85
-16.421 39.845
-16.417 39.841
-16.408 39.837
-16.404 39.836
-16.396 39.839
-16.389 39.838
-16.399 39.832
-16.399 39.829
-16.381 39.823
-16.376 39.819
-16.362 39.803
-16.357 39.8
-16.351 39.802
-16.346 39.799
-16.339 39.803
-16.318 39.808
-16.317 39.811
-16.328 39.817
-16.332 39.825
-16.337 39.829
-16.338 39.832
segment Mozam
-16.376 39.904
-16.375 39.902
-16.371 39.901
-16.359 39.908
-16.354 39.91
-16.339 39.917
-16.326 39.93
-16.311 39.934
-16.315 39.937
-16.32 39.939
-16.327 39.938
-16.336 39.933
-16.338 39.928
-16.349 39.92
-16.358 39.915
-16.376 39.904
segment Mozam
-20.634 34.928
-20.643 34.939
-20.649 34.942
-20.66 34.931
-20.661 34.935
-20.661 34.947
-20.663 34.948
-20.665 34.946
-20.673 34.932
-20.681 34.918
-20.681 34.912
-20.676 34.906
-20.662 34.906
-20.649 34.904
-20.645 34.898
-20.633 34.887
-20.629 34.888
-20.624 34.892
-20.629 34.902
-20.63 34.907
-20.627 34.918
-20.629 34.924
-20.634 34.928
segment Mozam
-20.672 34.958
-20.671 34.954
-20.669 34.953
-20.66 34.954
-20.66 34.956
-20.664 34.961
-20.667 34.963
-20.672 34.961
-20.672 34.958
segment Mozam
-20.686 34.932
-20.684 34.928
-20.68 34.932
-20.678 34.935
-20.678 34.94
-20.68 34.941
-20.685 34.938
-20.686 34.932
segment Mozam
-20.842 35.024
-20.839 35.021
-20.829 35.016
-20.826 35.017
-20.826 35.022
-20.83 35.025
-20.837 35.027
-20.842 35.024
