98.94 25.93
97.31 24.83
97.03 25.13
Source 8.CH.196            
1.120002039380296 0.1537 15.0 7.5 5.5
99.17 23.95
98.49 23.88
98.33 25.53
98.97 25.58
99.17 23.95
Source 8.CH.197            
1.120002039380296 0.0273 15.0 6.5 5.5
98.19 22.23
98.72 21.87
98.0 20.06
97.32 20.67
98.19 22.23
Source 8.CH.198            
1.120002039380296 0.0436 15.0 7.4 5.5
98.46 23.17
98.92 23.35
99.75 21.23
99.29 21.11
98.46 23.17
Source 8.CH.199            
1.120002039380296 0.1377 15.0 7.5 5.5
100.14 21.46
99.02 23.69
99.56 23.94
100.66 21.65
100.14 21.46
Source 8.CH.200            
1.120002039380296 0.0413 15.0 6.5 5.5
99.79 23.47
100.32 23.66
101.14 22.16
101.22 21.79
100.66 21.64
99.79 23.47
Source 8.CH.201            
1.120002039380296 0.0783 15.0 7.0 5.5
101.14 22.16
100.32 23.68
100.83 23.85
101.66 22.34
101.14 22.16
Source 8.CH.202            
1.120002039380296 0.0263 15.0 6.9 5.5
101.15 22.16
101.68 22.35
101.78 20.89
101.37 20.78
101.15 22.16
Source 8.CH.204            
1.120002039380296 0.0321 15.0 6.8 5.5
99.15 21.01
99.64 20.72
98.0 18.95
97.66 19.35
99.15 21.01
Source 8.CH.205            
1.120002039380296 0.0128 15.0 6.3 5.5
99.46 19.78
100.35 19.09
100.05 18.82
99.13 19.51
99.46 19.78
Source 8.CH.206            
1.120002039380296 0.0388 15.0 6.8 5.5
100.38 19.21
101.91 21.11
102.42 20.93
100.84 18.97
100.38 19.21
Source 8.CH.208            
1.120002039380296 0.0502 15.0 7.0 5.5
103.63 20.97
102.11 22.55
102.43 22.83
104.09 21.33
103.63 20.97
Source 8.CH.388            
1.119611174346583 0.0221 15.0 7.0 5.5
103.06 19.63
103.38 20.8
103.84 20.73
103.55 19.56
103.06 19.63
Source 8.CH.209            
1.7665001881476687 3.5724 15.0 6.5 5.0
95.85 2.18
98.41 3.86
101.43 0.02
97.33 0.0
95.85 2.18
Source 8.CH.210            
1.7665001881476687 5.0007 80.0 6.5 5.0
94.26 4.54
96.73 5.92
98.41 3.84
95.85 2.16
94.26 4.54
Source 8.CH.211            
1.7665001881476687 3.251 80.0 6.8 5.0
94.28 4.52
92.9 7.69
94.61 7.99
95.85 5.47
94.28 4.52
Source 8.CH.212            
1.7665001881476687 2.7154 80.0 6.5 5.0
92.04 11.33
93.75 11.51
94.61 7.99
92.87 7.69
92.04 11.33
Source 8.CH.213            
1.7665001881476687 1.6798 80.0 6.5 5.0
92.05 11.3
94.07 16.46
95.11 16.2
93.76 11.51
92.05 11.3
Source 8.CH.214            
1.7665001881476687 0.7863 80.0 6.5 5.0
96.2 15.91
96.67 14.54
95.81 13.62
95.92 14.54
95.49 16.06
95.47 16.08
96.2 15.91
Source 8.CH.389            
1.7665001881476687 2.3218 80.0 6.5 5.0
94.98 13.1
96.15 13.06
95.41 11.72
95.44 10.56
94.21 10.48
94.23 11.93
94.98 13.1
Source 8.CH.215            
0.9003793198818216 0.0285 80.0 6.5 5.5
98.56 16.71
99.22 16.76
99.74 13.51
99.2 13.48
98.56 16.71
Source 8.CH.216            
0.9003793198818216 0.0198 80.0 6.5 5.5
97.28 18.0
97.79 18.06
99.2 16.78
98.56 16.71
97.28 18.0
Source 8.CH.217            
0.9003793198818216 0.0443 80.0 8.0 5.5
96.83 19.69
96.7 21.32
97.15 21.35
97.29 19.75
97.76 18.05
97.29 18.0
96.83 19.69
Source 8.CH.218            
0.9003793198818216 0.0347 80.0 6.8 5.5
96.63 16.71
95.77 20.05
96.3 20.06
97.1 16.78
96.63 16.71
Source 8.CH.219            
0.9003793198818216 0.046 80.0 6.5 5.5
92.89 21.93
93.69 21.92
93.83 20.44
93.0 20.45
92.89 21.93
Source 8.CH.221            
0.9003793198818216 0.0658 80.0 6.8 5.5
95.46 24.57
95.9 24.57
95.63 22.68
95.74 20.83
94.95 21.15
94.94 22.19
95.14 23.93
95.46 24.57
Source 8.CH.222            
0.9003793198818216 0.0557 80.0 8.0 5.5
95.63 22.68
95.78 20.06
96.3 20.07
96.1 22.72
95.63 22.68
Source 8.CH.223            
0.9003793198818216 0.1114 80.0 8.0 5.5
95.89 24.57
96.43 24.57
96.1 22.72
95.63 22.68
95.89 24.57
Source 8.CH.225            
0.9003793198818216 0.0726 80.0 7.0 5.5
93.29 23.89
94.08 23.69
93.84 23.02
93.81 22.46
93.68 21.92
92.91 21.95
92.89 22.19
93.27 23.39
93.29 23.89
Source 8.CH.226            
0.9003793198818216 0.048 80.0 8.0 5.5
92.35 20.92
91.42 22.82
92.4 23.16
92.6 22.2
92.72 21.16
92.35 20.92
Source 8.CH.227            
0.9003793198818216 0.08 80.0 7.8 5.5
91.37 24.59
91.86 25.11
92.52 24.97
92.11 24.4
91.85 23.92
91.82 23.43
91.14 23.43
91.14 23.86
91.37 24.59
Source 8.CH.228            
0.9003793198818216 0.0464 80.0 7.0 5.5
92.68 24.37
92.83 25.08
93.26 25.19
93.08 24.42
93.23 23.37
92.95 23.27
92.68 24.37
Source 8.CH.229            
0.9003793198818216 0.1469 80.0 7.8 5.5
93.72 25.31
94.38 25.93
95.0 25.66
94.38 24.77
94.08 23.7
93.31 23.89
93.72 25.31
Source 8.CH.230            
0.9003793198818216 0.2675 80.0 7.8 5.5
95.0 25.66
95.78 25.23
95.14 23.93
94.17 23.97
94.38 24.79
95.0 25.66
Source 8.CH.231            
0.9003793198818216 0.0842 80.0 8.0 5.5
96.46 25.85
97.09 25.75
96.46 24.57
95.7 24.57
96.46 25.85
Source 8.CH.232            
0.9003793198818216 0.1616 80.0 7.8 5.5
96.63 25.82
96.93 27.21
97.32 27.05
97.09 25.75
96.63 25.82
Source 8.CH.233            
0.9003793198818216 0.1266 80.0 7.5 5.5
94.98 25.66
95.49 26.3
96.57 27.01
96.83 26.84
95.69 25.27
94.98 25.66
Source 8.CH.234            
0.9003793198818216 0.0464 80.0 7.0 5.5
95.29 26.16
94.98 26.41
96.5 27.4
96.86 27.22
95.29 26.16
Source 8.CH.390            
0.9003793198818216 0.0294 80.0 6.8 5.5
92.99 20.44
93.82 20.43
95.51 17.66
95.11 16.2
94.07 16.46
94.47 17.54
92.99 20.44
Source 8.CH.235            
0.7521980426564321 0.0482 15.0 7.0 5.5
95.91 28.14
97.65 27.32
97.48 26.96
95.5 27.83
95.91 28.14
Source 8.CH.236            
0.7521980426564321 0.1118 15.0 8.6 5.5
97.0 27.62
94.13 29.06
94.76 29.66
97.43 28.31
97.0 27.62
Source 8.CH.237            
0.7521980426564321 0.0326 15.0 7.8 5.5
92.93 28.31
94.41 29.85
94.76 29.66
93.22 28.13
92.93 28.31
Source 8.CH.238            
0.7521980426564321 0.0392 15.0 6.8 5.5
93.18 27.99
94.44 28.91
95.02 28.61
93.71 27.6
93.18 27.99
Source 8.CH.239            
0.7521980426564321 0.0261 15.0 6.8 5.5
95.24 28.48
95.93 28.16
94.41 26.98
93.78 27.38
95.24 28.48
Source 8.CH.241            
0.7521980426564321 0.0564 15.0 7.5 5.5
91.73 29.16
92.55 29.09
92.09 26.98
91.19 26.96
91.73 29.16
Source 8.CH.242            
0.7521980426564321 0.0443 15.0 7.0 5.5
93.59 27.03
93.5 26.23
90.12 26.08
90.06 26.92
93.59 27.03
Source 8.CH.243            
0.7521980426564321 0.0515 15.0 8.7 5.5
90.12 25.69
90.12 26.08
93.48 26.23
93.41 25.73
90.12 25.69
Source 8.CH.244            
0.7521980426564321 0.0359 15.0 7.8 5.5
89.59 25.31
89.57 25.69
93.69 25.71
93.2 25.3
89.59 25.31
Source 8.CH.246            
0.7521980426564321 0.0228 15.0 7.6 5.5
90.8 25.09
90.76 24.69
88.99 24.81
90.8 25.09
Source 8.CH.249            
0.7521980426564321 0.0271 15.0 6.8 5.5
88.41 28.22
88.57 29.04
91.61 28.73
91.41 27.91
88.41 28.22
Source 8.CH.250            
0.7521980426564321 0.0289 15.0 6.8 5.5
87.97 29.44
88.64 29.4
88.03 26.67
87.32 26.71
87.97 29.44
Source 8.CH.251            
0.7521980426564321 0.0259 15.0 6.5 5.5
87.94 29.33
87.77 28.67
85.44 28.96
85.52 29.64
87.94 29.33
Source 8.CH.252            
0.7521980426564321 0.0575 15.0 8.0 5.5
84.96 28.49
87.6 27.85
87.47 27.3
84.65 27.97
84.96 28.49
Source 8.CH.253            
0.7521980426564321 0.0413 15.0 8.5 5.5
84.61 27.98
87.46 27.3
87.26 26.4
86.46 26.41
84.34 26.93
84.61 27.98
Source 8.CH.254            
0.7521980426564321 0.0347 15.0 8.0 5.5
84.63 27.98
84.34 26.95
81.85 27.74
82.76 28.67
84.63 27.98
Source 8.CH.255            
0.7521980426564321 0.0317 15.0 7.5 5.5
83.15 29.13
84.97 28.49
84.65 27.98
82.74 28.69
83.15 29.13
Source 8.CH.256            
0.7521980426564321 0.022 15.0 6.5 5.5
84.35 29.52
83.94 29.09
82.43 29.83
82.91 30.21
84.35 29.52
Source 8.CH.257            
0.7521980426564321 0.0461 15.0 7.5 5.5
81.25 30.37
83.15 29.13
82.74 28.69
80.73 29.88
81.25 30.37
Source 8.CH.258            
0.7521980426564321 0.0746 15.0 8.0 5.5
79.68 30.51
82.74 28.67
81.83 27.74
78.64 29.53
79.68 30.52
79.67 30.51
79.68 30.51
Source 8.CH.259            
0.7521980426564321 0.0437 15.0 8.0 5.5
76.61 32.57
79.68 30.52
78.65 29.52
75.44 31.84
76.61 32.57
Source 8.CH.260            
0.7521980426564321 0.0478 15.0 7.0 5.5
78.07 32.81
79.04 32.92
79.24 31.46
78.22 31.48
78.07 32.81
Source 8.CH.261            
0.7521980426564321 0.311 15.0 7.0 5.5
80.07 31.98
81.48 30.88
80.77 30.2
79.34 31.24
80.07 31.98
Source 8.CH.262            
0.9752082591137519 0.0365 15.0 7.0 5.5
82.78 32.09
82.84 30.53
82.04 30.79
82.01 32.35
82.78 32.09
Source 8.CH.263            
0.9752082591137519 0.0367 15.0 7.0 5.5
83.12 31.99
83.88 31.73
83.76 30.14
83.09 30.3
83.12 31.99
Source 8.CH.264            
0.9752082591137519 0.0472 15.0 6.8 5.5
84.41 32.14
84.19 31.65
81.98 32.38
82.32 32.79
84.41 32.14
Source 8.CH.266            
0.9752082591137519 0.0767 15.0 6.8 5.5
85.51 31.31
85.91 31.89
86.86 31.83
88.64 31.26
88.03 30.4
85.51 31.31
Source 8.CH.267            
0.9752082591137519 0.1188 15.0 7.3 5.5
89.81 31.56
88.38 29.41
87.4 29.48
88.9 31.63
89.81 31.56
Source 8.CH.268            
0.9752082591137519 0.272 15.0 8.5 5.5
90.03 31.03
90.65 31.62
92.22 31.1
90.59 29.39
89.05 29.44
90.62 30.79
90.03 31.03
Source 8.CH.269            
0.9752082591137519 0.0637 15.0 7.2 5.5
91.73 29.16
92.0 30.34
92.82 30.26
92.57 29.09
91.73 29.16
Source 8.CH.271            
1.1034988490679725 0.1228 15.0 7.3 5.5
77.87 36.46
79.97 34.32
78.9 33.89
76.79 36.2
77.87 36.46
Source 8.CH.272            
1.1034988490679725 0.0768 15.0 7.0 5.5
75.25 38.22
76.25 38.37
77.88 36.46
76.81 36.2
75.25 38.22
Source 8.CH.273            
1.1034988490679725 0.0823 15.0 7.5 5.5
74.55 38.12
75.25 38.23
76.81 36.2
76.08 35.98
74.55 38.12
Source 8.CH.274            
1.1034988490679725 0.1069 15.0 7.0 5.5
73.98 39.11
75.3 39.23
76.27 38.37
75.12 38.21
73.98 39.11
Source 8.CH.276            
1.1034988490679725 0.2075 15.0 7.2 5.5
73.1 37.9
71.66 37.01
71.33 38.26
72.66 38.92
73.1 37.9
Source 8.CH.277            
1.1034988490679725 0.1503 15.0 7.0 5.5
72.41 37.47
74.81 37.76
75.47 36.85
72.6 36.54
72.41 37.47
Source 8.CH.278            
1.1034988490679725 1.0 15.0 7.8 5.5
69.78 36.7
71.47 37.73
71.78 36.35
69.87 35.45
69.78 36.7
Source 8.CH.279            
1.1034988490679725 0.1616 15.0 7.2 5.5
69.8 36.72
68.12 36.46
68.12 37.13
68.97 37.53
71.32 38.26
71.47 37.73
69.8 36.72
Source 8.CH.280            
1.1034988490679725 0.1046 15.0 7.5 5.5
65.75 36.31
65.7 37.0
68.13 37.13
68.13 36.44
65.75 36.31
Source 8.CH.281            
1.1034988490679725 0.2369 15.0 8.0 5.5
68.05 36.43
69.8 36.72
69.83 36.12
65.94 35.94
65.74 36.31
68.05 36.43
Source 8.CH.282            
1.1034988490679725 0.1278 15.0 7.4 5.5
69.86 35.46
66.57 34.77
65.94 35.95
69.83 36.12
69.86 35.46
Source 8.CH.283            
1.1034988490679725 0.0958 15.0 7.0 5.5
70.14 35.36
71.53 34.63
69.82 33.39
68.61 34.2
70.14 35.36
Source 8.CH.284            
1.1034988490679725 0.0879 15.0 7.5 5.5
73.19 34.49
71.08 35.32
71.62 35.98
73.68 35.22
73.19 34.49
Source 8.CH.285            
1.1034988490679725 0.1103 15.0 7.0 5.5
72.78 36.48
75.01 35.74
74.65 35.2
72.46 35.96
72.78 36.48
Source 8.CH.286            
1.1034988490679725 0.0589 15.0 6.5 5.5
71.04 32.87
70.37 33.56
73.98 34.49
74.3 33.98
71.04 32.87
Source 8.CH.287            
1.1034988490679725 0.0455 15.0 6.5 5.5
71.06 32.86
73.57 33.74
74.24 33.01
71.71 32.15
71.06 32.86
Source 8.CH.288            
1.1034988490679725 0.1635 15.0 7.5 5.5
74.76 34.22
77.2 33.0
76.15 32.27
74.18 33.53
74.76 34.22
Source 8.CH.289            
0.748100039925193 0.038 15.0 6.8 5.5
66.4 31.48
67.5 32.92
67.96 32.47
66.97 31.39
66.4 31.48
Source 8.CH.290            
0.748100039925193 0.0438 15.0 7.0 5.5
66.95 31.39
66.02 28.51
65.52 28.61
66.4 31.48
66.95 31.39
Source 8.CH.292            
0.748100039925193 0.1146 15.0 7.6 5.5
66.02 28.53
66.64 30.46
68.14 31.13
68.93 30.09
66.02 28.53
Source 8.CH.294            
0.748100039925193 0.0439 15.0 7.0 5.5
69.11 26.78
67.39 28.53
68.23 29.38
69.95 27.67
69.11 26.78
Source 8.CH.295            
0.748100039925193 0.0381 15.0 7.0 5.5
66.86 28.69
67.37 28.75
67.3 25.07
66.73 25.13
66.86 28.69
Source 8.CH.296            
0.748100039925193 0.0514 15.0 7.2 5.5
65.54 28.63
66.13 28.51
65.38 26.01
64.66 26.01
65.54 28.63
Source 8.CH.297            
0.748100039925193 0.0324 15.0 7.0 5.5
61.9 27.43
65.27 27.86
64.44 25.48
60.91 25.15
61.9 27.43
Source 8.CH.298            
0.748100039925193 0.0714 15.0 8.3 5.5
67.34 24.33
67.94 25.17
71.42 23.32
70.85 22.45
67.34 24.33
Source 8.CH.299            
1.0700147445132318 0.0715 5.0 7.1 5.0
74.27 28.18
73.17 29.12
74.05 29.81
75.06 28.93
74.27 28.18
Source 8.CH.300            
1.0700147445132318 0.1494 5.0 7.4 5.0
78.81 27.86
77.88 27.23
76.49 28.65
77.4 29.36
78.81 27.86
Source 8.CH.301            
1.0700147445132318 0.0633 5.0 6.5 5.0
78.35 23.04
78.96 21.8
76.19 20.27
75.35 21.55
78.35 23.04
Source 8.CH.302            
1.0700147445132318 0.0633 5.0 6.5 5.0
81.39 24.48
82.09 23.38
78.96 21.82
78.32 23.06
81.39 24.48
Source 8.CH.303            
1.0700147445132318 0.1379 5.0 6.5 5.0
84.72 24.18
85.88 24.14
85.18 21.25
84.03 21.27
84.72 24.18
Source 8.CH.304            
1.0700147445132318 0.1146 5.0 7.4 5.0
87.8 24.14
88.53 24.14
88.74 22.26
88.02 22.25
87.8 24.14
Source 8.CH.305            
1.0700147445132318 0.0633 5.0 6.5 5.0
88.53 24.14
88.51 24.62
90.68 23.84
90.69 23.32
88.53 24.14
Source 8.CH.307            
1.0700147445132318 0.4738 5.0 6.5 5.0
72.7 17.02
73.1 17.85
74.8 17.02
74.36 16.21
72.7 17.02
Source 8.CH.404            
1.0700147445132318 0.0179 5.0 5.5 5.0
82.66 26.38
83.18 26.34
83.23 25.1
82.76 25.08
82.66 26.38
Source 8.CH.405            
1.0700147445132318 0.0259 5.0 6.5 5.0
86.09 25.26
86.36 25.6
87.36 24.99
87.08 24.68
86.09 25.26
Source 8.CH.406            
1.0700147445132318 0.0713 5.0 5.5 5.0
87.61 22.05
88.13 22.07
88.4 21.21
87.78 21.19
87.61 22.05
Source 8.CH.407            
1.0700147445132318 0.1779 5.0 7.0 5.0
72.61 31.46
73.95 32.15
74.67 31.5
73.39 30.71
72.61 31.46
Source 8.CH.308            
0.9313879458897139 0.1211 15.0 7.5 5.5
70.16 39.03
70.16 38.13
69.14 37.87
65.3 37.2
64.72 38.29
66.22 38.63
68.22 38.96
70.16 39.03
Source 8.CH.309            
0.9313879458897139 0.4696 15.0 8.0 5.5
73.87 39.88
73.96 39.22
72.69 39.11
72.06 38.93
70.18 38.53
70.18 39.34
73.87 39.88
Source 8.CH.310            
0.9313879458897139 0.1912 15.0 7.5 5.5
75.77 39.29
73.97 39.08
73.85 39.88
74.95 40.19
75.35 39.87
75.77 39.29
Source 8.CH.311            
0.9313879458897139 0.2541 15.0 8.3 5.5
76.78 39.68
75.8 39.29
75.35 39.87
76.57 40.25
78.2 40.37
78.6 39.89
78.17 39.74
76.78 39.68
Source 8.CH.313            
0.9313879458897139 0.0324 15.0 7.0 5.5
79.7 42.28
79.91 42.05
75.46 40.67
75.29 40.93
79.7 42.28
Source 8.CH.314            
0.9313879458897139 0.1151 15.0 7.0 5.5
77.14 40.31
76.55 40.99
79.92 42.05
80.44 41.55
77.14 40.31
Source 8.CH.316            
0.9313879458897139 0.0819 15.0 7.4 5.5
80.76 41.68
84.38 42.47
84.5 42.02
81.26 41.29
80.76 41.68
Source 8.CH.317            
0.9313879458897139 0.0362 15.0 7.0 5.5
84.38 42.47
86.45 42.22
86.71 41.52
84.47 42.03
84.38 42.47
Source 8.CH.318            
0.9313879458897139 0.0396 15.0 7.0 5.5
90.14 41.5
90.05 41.01
88.23 41.03
86.71 41.53
86.45 42.22
90.14 41.5
Source 8.CH.319            
0.9313879458897139 0.0362 15.0 7.0 5.5
86.82 42.99
90.43 42.03
90.08 41.68
86.61 42.51
83.75 42.89
83.9 43.38
86.82 42.99
Source 8.CH.320            
0.9313879458897139 0.0242 15.0 6.8 5.5
89.18 43.12
89.15 42.97
88.63 42.98
88.02 42.82
87.73 42.9
88.73 43.16
89.18 43.12
Source 8.CH.321            
0.9313879458897139 0.0278 15.0 6.8 5.5
90.96 43.08
89.9 42.83
89.14 42.94
89.18 43.12
89.79 43.02
90.88 43.23
90.96 43.08
Source 8.CH.322            
0.8691101171847874 0.0106 15.0 7.2 5.5
93.17 43.78
94.43 43.44
94.44 43.14
93.34 43.4
92.22 43.45
92.17 43.82
93.17 43.78
Source 8.CH.323            
0.8691101171847874 0.0148 15.0 7.5 5.5
91.39 43.42
90.89 43.56
90.36 43.58
89.65 43.57
89.65 43.78
90.37 43.94
91.35 43.88
91.68 43.77
92.17 43.8
92.22 43.45
91.39 43.42
Source 8.CH.324            
0.8691101171847874 0.014 15.0 7.0 5.5
87.73 44.14
88.6 44.18
89.63 43.78
89.63 43.56
88.57 43.93
87.77 43.91
87.73 44.14
Source 8.CH.325            
0.8691101171847874 0.0555 15.0 7.8 5.5
87.33 43.91
87.67 43.21
84.9 43.35
84.07 44.17
87.33 43.91
Source 8.CH.326            
0.8691101171847874 0.0149 15.0 7.0 5.5
84.27 44.16
84.28 44.46
87.04 44.23
87.05 43.93
84.27 44.16
Source 8.CH.328            
0.8691101171847874 0.02 15.0 6.8 5.5
83.15 45.17
81.52 46.79
82.67 47.07
84.3 45.45
83.15 45.17
Source 8.CH.329            
0.8691101171847874 0.0559 15.0 7.3 5.5
84.62 43.61
83.88 43.57
81.58 45.9
82.16 46.08
84.62 43.61
Source 8.CH.330            
0.8691101171847874 0.0338 15.0 8.0 5.5
83.88 43.57
79.98 44.29
80.38 44.89
83.11 44.35
83.88 43.57
Source 8.CH.331            
0.8691101171847874 0.0385 15.0 6.8 5.5
80.38 44.89
79.95 44.29
74.82 44.87
75.0 45.5
80.38 44.89
Source 8.CH.332            
0.8691101171847874 0.0239 15.0 7.0 5.5
79.09 43.49
82.96 43.55
83.89 43.38
83.75 42.88
82.73 43.05
79.27 42.83
79.09 43.49
Source 8.CH.334            
0.8691101171847874 0.0174 15.0 7.5 5.5
75.59 42.32
75.65 42.04
73.46 42.0
72.75 42.38
75.59 42.32
Source 8.CH.336            
0.8691101171847874 0.0292 15.0 7.5 5.5
70.22 43.0
70.74 43.33
73.51 42.0
73.03 41.71
70.22 43.0
Source 8.CH.337            
0.8691101171847874 0.0502 15.0 7.5 5.5
71.12 41.48
70.35 42.0
70.8 42.26
72.15 42.12
73.04 41.71
71.12 41.48
Source 8.CH.338            
0.8691101171847874 0.0582 15.0 7.0 5.5
73.73 41.15
74.33 40.69
72.81 40.24
71.46 41.24
73.73 41.15
Source 8.CH.339            
0.8691101171847874 0.0651 15.0 7.2 5.5
71.89 39.96
69.71 41.56
70.35 42.02
72.84 40.25
71.89 39.96
Source 8.CH.341            
0.8691101171847874 0.0233 15.0 7.0 5.5
70.8 39.61
69.49 39.26
66.62 39.78
66.83 40.4
70.8 39.61
Source 8.CH.342            
0.8691101171847874 0.0106 15.0 7.0 5.5
62.85 40.99
63.2 41.76
66.95 40.79
66.69 40.0
62.85 40.99
Source 8.CH.343            
0.8691101171847874 0.0703 15.0 7.3 5.5
63.89 40.72
65.82 38.53
64.47 38.25
62.63 40.36
63.89 40.72
Source 8.CH.344            
0.7314001142125672 0.0161 15.0 6.5 5.5
78.87 52.29
82.75 55.1
83.72 54.61
79.8 51.8
78.87 52.29
Source 8.CH.345            
0.7314001142125672 0.0132 15.0 6.5 5.5
91.0 54.0
90.87 53.36
86.28 53.67
86.37 54.34
91.0 54.0
Source 8.CH.346            
0.7314001142125672 0.0242 15.0 6.8 5.5
88.05 51.13
93.07 53.27
93.82 52.51
88.88 50.46
88.05 51.13
Source 8.CH.347            
0.7314001142125672 0.0261 15.0 6.8 5.5
90.82 50.24
90.43 50.58
95.23 52.75
95.72 52.29
90.82 50.24
Source 8.CH.348            
0.7314001142125672 0.0277 15.0 6.5 5.5
83.81 51.31
88.66 49.79
88.13 49.08
83.33 50.73
83.81 51.31
Source 8.CH.349            
0.7314001142125672 0.0103 15.0 6.5 5.5
86.24 48.99
81.96 50.46
82.36 51.07
86.55 49.54
86.24 48.99
Source 8.CH.350            
0.7314001142125672 0.0258 15.0 7.0 5.5
85.33 47.63
82.49 48.58
82.93 49.26
85.75 48.34
85.33 47.63
Source 8.CH.351            
0.7314001142125672 0.0807 15.0 8.0 5.5
89.28 47.91
90.14 47.92
90.71 45.35
89.76 45.35
89.28 47.91
Source 8.CH.352            
0.7314001142125672 0.0322 15.0 7.0 5.5
90.38 47.03
94.7 45.41
94.53 44.59
90.6 46.12
90.38 47.03
Source 8.CH.353            
0.7314001142125672 0.0264 15.0 7.0 5.5
95.89 45.56
91.75 47.35
92.54 47.77
96.62 46.19
95.89 45.56
Source 8.CH.354            
0.7314001142125672 0.0366 15.0 8.3 5.5
89.48 49.97
90.29 50.29
92.52 47.75
91.73 47.37
89.48 49.97
Source 8.CH.355            
0.7314001142125672 0.1118 15.0 8.2 5.5
96.69 49.69
96.6 49.02
91.0 49.54
90.78 50.21
96.69 49.69
Source 8.CH.356            
0.7314001142125672 0.123 15.0 7.7 5.5
96.69 49.72
102.02 50.06
101.98 49.42
96.64 49.02
96.69 49.72
Source 8.CH.357            
0.7314001142125672 0.022 15.0 7.8 5.5
96.39 48.7
100.74 46.96
100.12 46.21
95.64 47.94
96.39 48.7
Source 8.CH.358            
0.7314001142125672 0.111 15.0 8.1 5.5
97.81 44.88
97.9 45.54
103.06 45.27
102.99 44.59
97.81 44.88
Source 8.CH.360            
0.7314001142125672 0.1242 15.0 7.6 5.5
100.74 44.35
105.91 43.21
105.71 42.65
100.52 43.87
100.74 44.35
Source 8.CH.361            
0.7314001142125672 0.091 15.0 7.8 5.5
101.96 48.99
105.87 48.18
105.46 47.21
101.53 47.98
101.96 48.99
Source 8.CH.363            
0.7314001142125672 0.0103 15.0 6.5 5.5
107.46 50.08
109.99 51.97
110.88 51.24
107.91 49.16
107.17 49.71
107.46 50.08
Source 8.CH.401            
0.7314001142125672 0.0109 15.0 6.0 5.5
87.99 48.76
90.73 48.41
90.68 48.13
87.89 48.49
87.99 48.76
Source 8.CH.408            
0.7314001142125672 0.0109 15.0 6.0 5.5
109.71 43.3
113.21 43.94
113.49 43.28
110.06 42.59
109.71 43.3
Source 8.CH.409            
0.7314001142125672 0.0149 15.0 6.0 5.5
103.21 46.88
104.14 47.02
104.98 44.41
104.04 44.34
103.21 46.88
Source 8.CH.364            
1.1232001839450316 0.3148 80.0 7.0 5.0
121.96 25.6
123.48 25.93
123.39 25.41
122.15 25.15
121.96 25.6
Source 8.CH.365            
1.1232001839450316 0.3048 80.0 7.4 5.0
121.96 25.6
122.07 25.34
121.37 24.79
121.17 24.94
121.96 25.6
Source 8.CH.366            
1.1232001839450316 0.3624 80.0 7.2 5.0
120.49 24.31
121.17 24.95
121.38 24.78
120.82 24.28
120.49 24.31
Source 8.CH.367            
1.1232001839450316 1.01 80.0 7.4 5.0
122.07 25.33
122.19 25.04
121.27 23.46
120.79 23.76
120.83 24.27
121.36 24.79
122.07 25.33
Source 8.CH.368            
1.1232001839450316 0.9702 80.0 7.6 5.0
122.2 25.04
122.5 24.35
122.38 24.12
121.81 24.39
122.2 25.04
Source 8.CH.369            
1.1232001839450316 0.9547 80.0 7.9 5.0
122.16 25.16
123.38 25.41
123.17 24.2
122.51 24.35
122.16 25.16
Source 8.CH.370            
1.1232001839450316 0.4652 80.0 7.8 5.0
122.38 24.12
122.5 24.35
123.17 24.21
123.11 23.93
122.38 24.12
Source 8.CH.371            
1.1232001839450316 0.3249 80.0 7.0 5.0
123.11 23.94
123.6 23.87
123.05 21.15
122.53 18.54
122.24 18.73
122.66 21.45
123.11 23.94
Source 8.CH.372            
1.1232001839450316 1.3452 80.0 7.2 5.0
122.37 24.13
123.11 23.94
122.66 21.45
121.7 21.6
122.37 24.13
Source 8.CH.373            
1.1232001839450316 2.5877 80.0 7.8 5.0
121.96 24.31
122.37 24.13
121.7 21.6
120.79 21.8
121.96 24.31
Source 8.CH.374            
1.1232001839450316 1.45 80.0 7.5 5.0
121.81 24.38
121.95 24.31
121.2 22.71
120.9 22.85
121.81 24.38
Source 8.CH.375            
1.1232001839450316 0.3674 80.0 7.0 5.0
120.91 22.85
121.2 22.71
120.8 21.8
120.5 21.95
120.91 22.85
Source 8.CH.377            
1.1232001839450316 0.4079 80.0 7.0 5.0
121.06 23.58
120.08 22.22
119.65 22.65
120.23 22.89
120.8 23.74
121.06 23.58
Source 8.CH.378            
1.1232001839450316 0.5398 80.0 7.2 5.0
120.48 24.32
120.84 24.28
120.78 23.74
120.2 22.88
119.92 23.14
120.47 23.98
120.48 24.32
Source 8.CH.379            
1.1232001839450316 0.28 80.0 6.7 5.0
120.06 24.62
120.38 24.34
119.08 23.19
118.8 23.44
120.06 24.62
Source 8.CH.380            
1.1232001839450316 0.3153 80.0 7.4 5.0
118.29 23.18
119.19 22.22
118.78 21.96
117.92 22.88
118.29 23.18
Source 8.CH.382            
1.1232001839450316 0.3107 15.0 6.5 5.0
119.04 21.6
120.1 22.24
120.49 21.91
119.95 20.72
119.04 21.6
Source 8.CH. 383           
1.1232001839450316 0.77716 15.0 7.2 5.0
121.69 21.6
121.18 19.29
119.67 20.14
120.5 21.94
121.69 21.6
Source 8.CH.384            
1.1232001839450316 0.4113 15.0 7.0 5.0
