"shapeid","x","y"
"8","-106.659500743","38.7775052711"
"8","-106.794636194","38.6442322082"
"8","-106.916922655","38.4734766048"
"8","-107.010783275","38.2089919877"
"8","-107.073963657","37.8751350763"
"8","-107.12706961","37.4458016975"
"8","-107.143024961","37.2803450444"
"8","-107.17348965","37.0020032721"
"8","-107.183566724","36.9099337046"
"8","-107.261762657","36.6416167426"
"8","-107.373682487","36.3600058808"
"8","-107.494655146","36.1013256851"
"8","-107.655574725","35.9056882608"
"8","-107.862206931","35.6999077132"
"8","-108.040274616","35.5789054436"
"8","-108.252786637","35.4343494108"
"8","-108.50523895","35.299206973"
"8","-108.741016968","35.2089014976"
"8","-109.050351716","35.1253298624"
"8","-109.060927767","35.1224725768"
"8","-109.309873784","35.0438054232"
"8","-109.563728187","34.9929985408"
"8","-109.76832853","34.9672405796"
"8","-109.881185004","34.9625661023"
"8","-109.941454018","34.9645420379"
"8","-110.02390669","34.9878701109"
"8","-110.139383134","35.0262535814"
"8","-110.295441516","35.1465152719"
"8","-110.410968522","35.2719719438"
"8","-110.476058109","35.3846276171"
"8","-110.528366102","35.6105017693"
"8","-110.597564471","35.9456426995"
"8","-110.645678456","36.1768630299"
"8","-110.640692788","36.2405498984"
"8","-110.70404347","36.7751372855"
"8","-110.70904285","37.0061761228"
"8","-110.712096253","37.1472844859"
"8","-110.731227281","37.3822485312"
"8","-110.711218259","37.6949936957"
"8","-110.67890138","37.9511390595"
"8","-110.556978302","38.2284122861"
"8","-110.432230679","38.4670530532"
"8","-110.210757715","38.8336903233"
"8","-110.072565753","39.0078999357"
"8","-109.980597842","39.1232945096"
"8","-109.729985931","39.4146963095"
"8","-109.625291556","39.5996989484"
"8","-109.512654649","39.7992853723"
"8","-109.387683656","40.0206803666"
"8","-109.312444371","40.2517703691"
"8","-109.265283156","40.4167346254"
"8","-109.169654506","40.6790264228"
"8","-109.088185912","40.9831706853"
"8","-109.082672779","41.0119771359"
"8","-109.043731002","41.2154502498"
"8","-108.978626617","41.4112927448"
"8","-108.922610754","41.6544922922"
"8","-108.900061678","41.8698650366"
"8","-108.904255823","41.956523727"
"8","-108.8834434","42.0991478191"
"8","-108.755318279","42.3501146797"
"8","-108.659954072","42.5139012415"
"8","-108.616953051","42.5874953932"
"8","-108.463661866","42.8214118687"
"8","-108.301029881","43.0124913076"
"8","-108.150452713","43.2360186718"
"8","-108.052929207","43.3911079566"
"8","-107.998412893","43.5273233971"
"8","-107.986297143","43.6399569381"
"8","-107.999024857","43.7065350855"
"8","-108.029476025","44.0234647667"
"8","-108.102848542","44.2975457103"
"8","-108.170493195","44.4698426284"
"8","-108.211222837","44.5731741101"
"8","-108.335824203","44.8570645924"
"8","-108.426444323","45.0009632927"
"8","-108.476910716","45.0811005546"
"8","-108.641186295","45.3125785849"
"8","-108.869848588","45.6641572856"
"8","-109.059422901","45.9029061359"
"8","-109.328391929","46.274943441"
"8","-109.644015358","46.7155576017"
"8","-109.752761982","46.8468674302"
"8","-110.104220923","47.2499786439"
"8","-110.200653849","47.3605838648"
"8","-110.270784409","47.4410211828"
"8","-110.484952596","47.8645069017"
"8","-110.650524975","48.2496472516"
"8","-110.77318535","48.6452034821"
"8","-110.805629276","48.9647322876"
"8","-110.919141514","49.0007322219"
"8","-110.774017334","49.0006103521"
"8","-110.583229065","49.0001182557"
"8","-110.392448426","48.9992942815"
"8","-110.248940898","48.998424799"
"9","-155.912875748","55.5606600389"
"9","-156.350140322","55.4038173964"
"9","-156.74489875","55.2595260205"
"9","-157.462120837","54.9757318359"
"9","-158.230315485","54.7442701418"
"9","-159.118408385","54.449107485"
"9","-160.14486583","54.1319742288"
"9","-160.680313829","53.9771722883"
"9","-161.434999073","53.7462770385"
"9","-162.29335483","53.5154406637"
"9","-162.984909096","53.3383463309"
"9","-163.883943621","53.1271060873"
"9","-164.653403685","52.9885708995"
"9","-165.163692725","52.8794517283"
"9","-165.654480393","52.780057546"
"9","-166.338451648","52.6746606562"
"9","-166.925114813","52.5898036127"
"9","-167.39917775","52.4680201471"
"9","-168.077671604","52.3437570806"
"9","-168.909125528","52.209728366"
"9","-169.428863637","52.1120348583"
"9","-170.094101864","51.9712847258"
"9","-170.649480536","51.8408707651"
"9","-171.500417559","51.7169133449"
"9","-173.330796427","51.4836002399"
"9","-174.747199059","51.2373107964"
"9","-175.901531527","51.0413548241"
"9","-176.945652372","50.9151883569"
"9","-177.530336892","50.8660450367"
"9","-178.044588351","50.8220908282"
"9","-178.648267197","50.7744418117"
"9","-179.270628418","50.7272368598"
"9","-179.752490676","50.7038659206"
"9","-180.0","50.7065581769"
"9","-180.0","55.9079212123"
"9","-178.461053111","56.1916042866"
"9","-176.160583035","56.631933981"
"9","-174.946834593","56.8729725447"
"9","-173.867954023","57.1166025536"
"9","-173.069941286","57.3085645728"
"9","-172.403574678","57.516681185"
"9","-171.461263828","57.8171230402"
"9","-170.674345045","58.0781050191"
"9","-170.157257066","58.3046246778"
"9","-169.645880595","58.5491693457"
"9","-169.132374221","58.8616180306"
"9","-168.779312029","59.1886537066"
"9","-168.305593486","59.6448508215"
"9","-167.63047407","60.3240650613"
"9","-167.095394984","60.8754424951"
"9","-166.712787706","61.3639848272"
"9","-166.555102358","61.6305955433"
"9","-166.123152612","62.0350473583"
"9","-165.69957655","62.3814667429"
"9","-165.285253907","62.6595461649"
"9","-164.672398179","62.9986125404"
"9","-163.456006384","63.5700943807"
"9","-162.55221912","63.9443906037"
"9","-161.860518191","64.2128502539"
"9","-160.994104726","64.4898181058"
"9","-159.510663004","64.8974689192"
"9","-158.090582446","65.2047675339"
"9","-156.55077324","65.5358215363"
"9","-155.192966649","65.8234541516"
"9","-154.606511596","65.9840160979"
"9","-154.408803781","66.0265080105"
"9","-154.203101243","66.0227998575"
"9","-153.951705757","65.9925171949"
"9","-153.644687165","65.8717229781"
"9","-153.234650167","65.6263629633"
"9","-152.944766943","65.3007577067"
"9","-152.864534973","65.0580498456"
"9","-152.771148643","64.8076964467"
"9","-152.812597873","64.4512498192"
"9","-152.940549126","64.0990680008"
"9","-153.054696555","63.7920438429"
"9","-153.044674035","63.5670733295"
"9","-152.883550794","63.3840620971"
"9","-152.628418112","63.1785907822"
"9","-152.271451363","62.9601646901"
"9","-152.072369935","62.9213969573"
"9","-151.550924729","62.8745127692"
"9","-151.008696557","62.8490172707"
"9","-150.857805397","62.8384660989"
"9","-150.538966304","62.8156337457"
"9","-150.046016311","62.8072794936"
"9","-149.570824605","62.8585230094"
"9","-148.948799061","62.8795507075"
"9","-148.209796143","62.895603794"
"9","-147.533000339","62.8885147396"
"9","-146.731789071","62.8419785775"
"9","-146.062551639","62.7822844498"
"9","-145.284647761","62.643810915"
"9","-144.718805338","62.4661470462"
"9","-144.274913429","62.3028228709"
"9","-143.872045609","62.1279807607"
"9","-143.620036641","61.9657393467"
"9","-143.51409698","61.8633590834"
"9","-143.507513426","61.7763054063"
"9","-143.52636053","61.6419706056"
"9","-143.580310889","61.5837315693"
"9","-143.737442387","61.5305758753"
"9","-144.032398241","61.4288499353"
"9","-144.295344043","61.3266323728"
"9","-144.489489516","61.2234610406"
"9","-144.645827584","61.0729456574"
"9","-144.680986036","60.9552475852"
"9","-144.63514847","60.8820391095"
"9","-144.473033077","60.6700701497"
"9","-144.261093436","60.4446013804"
"9","-144.039907382","60.1993919705"
"9","-143.924275813","60.023841869"
"9","-143.794163266","59.9999705056"
"9","-143.980189725","59.9341988333"
"9","-144.144598779","59.8648695662"
"9","-144.668820608","59.6841392717"
"9","-145.064466913","59.5600979367"
"9","-145.424944298","59.4716834684"
"9","-145.80536055","59.3685283834"
"9","-146.420484408","59.3055981856"
"9","-147.109674664","59.2876797101"
"9","-147.82072255","59.2040298788"
"9","-148.610248926","59.0596935944"
"9","-149.101285024","58.8774880349"
"9","-149.746369584","58.555545932"
"9","-150.262075387","58.2662913121"
"9","-150.761174013","57.9518424621"
"9","-151.104614382","57.6885453323"
"9","-151.454022299","57.4362480263"
"9","-151.931209748","57.1468718262"
"9","-152.553437131","56.8127460049"
"9","-153.041233837","56.5878185735"
"9","-153.788349278","56.307781241"
"9","-154.996757951","55.8836397212"
"9","-155.427717269","55.7296642621"
"9","-155.912875748","55.5606600389"
"10","-78.7220722948","41.4930992132"
"10","-78.8566499637","41.7065458031"
"10","-79.0574536461","42.0004703785"
"10","-79.1461481695","42.1302961871"
"10","-79.2849728643","42.2713348689"
"10","-79.3928860509","42.3800294846"
"10","-79.4337867194","42.4219239929"
"10","-79.4407316233","42.4290376492"
"10","-79.6485777688","42.5524950238"
"10","-79.6062240604","42.5693626398"
"10","-79.4558715822","42.6289138796"
"10","-79.3052291869","42.688270569"
"10","-79.1917419428","42.7327728271"
"10","-79.1541442873","42.747207642"
"10","-79.0023117067","42.8053016662"
"10","-78.9288558968","42.8332939148"
"10","-78.905197143","42.8970718387"
"10","-78.9035797114","42.9066696167"
"10","-78.9010391231","42.9192237856"
"10","-78.9053649898","42.932117462"
"10","-78.9140167233","42.9431991582"
"10","-78.9259338385","42.9488677973"
"10","-78.946380615","42.9519081111"
"10","-78.9627990726","42.9537353509"
"10","-78.9716491705","42.962791443"
"10","-78.9806823739","42.9698257449"
"10","-79.007659912","42.9772338868"
"10","-79.0165634161","42.9857864386"
"10","-79.0177536013","43.0030860898"
"10","-79.0196380614","43.012813568"
"10","-79.0065536496","43.027393341"
"10","-79.0015029905","43.037288666"
"10","-79.0037536617","43.0429763789"
"10","-79.0122070317","43.0489692685"
"10","-79.0271911624","43.0669479366"
"10","-79.0557250978","43.0728912358"
"10","-79.0657043458","43.0774307257"
"10","-79.0612106323","43.0888786322"
"10","-79.0564880368","43.1028518674"
"10","-79.059120178","43.1121063229"
"10","-79.0590820314","43.1202201845"
"10","-79.0537948604","43.1250381468"
"10","-79.0417022704","43.1361160281"
"10","-79.0399627685","43.147693634"
"10","-79.0430526735","43.1595115665"
"10","-79.046875","43.1708564763"
"10","-79.043395996","43.1940155029"
"10","-79.0484237665","43.2074470521"
"10","-79.0489501955","43.2323226929"
"10","-79.0509414672","43.2486495969"
"10","-79.0565795896","43.2557220462"
"10","-79.1461105347","43.3822059624"
"10","-79.1908721923","43.4506454466"
"10","-79.1291275024","43.4729194648"
"10","-78.9738464355","43.5287055966"
"10","-78.8182830812","43.5842819211"
"10","-78.6736221317","43.6356773378"
"10","-78.6611709595","43.6357879634"
"10","-78.4876022345","43.6372184755"
"10","-78.3082199095","43.6384239195"
"10","-78.1346359248","43.638839722"
"10","-77.961051941","43.638988495"
"10","-77.7874679563","43.6388778685"
"10","-77.6138839725","43.6385002135"
"10","-77.4402999878","43.63785553"
"10","-77.2667236329","43.636947632"
"10","-77.0931549079","43.6357727046"
"10","-77.0000000007","43.6350021358"
"10","-76.9849090575","43.6346664423"
"10","-76.8115081793","43.6350173946"
"10","-76.8004531866","43.6350326534"
"10","-76.7734680177","43.6661033632"
"10","-76.7185821531","43.7368316652"
"10","-76.6331787104","43.8465156556"
"10","-76.5650711066","43.9336471555"
"10","-76.5470886227","43.9559822088"
"10","-76.4592590331","44.0647926329"
"10","-76.4392166134","44.089561463"
"10","-76.4296035765","44.0968589785"
"10","-76.3511276241","44.1355209348"
"10","-76.3158950804","44.1964073189"
"10","-76.2983779903","44.2021293634"
"10","-76.2841415397","44.2007446287"
"10","-76.2760620125","44.2026405326"
"10","-76.2368774411","44.2037620538"
"10","-76.2094345093","44.2119407655"
"10","-76.1970367434","44.2177772522"
"10","-76.190193176","44.2193641662"
"10","-76.1690139772","44.234489441"
"10","-76.1656951902","44.2413597111"
"10","-76.1653747563","44.2728614812"
"10","-76.1570663453","44.2834930425"
"10","-76.1487579343","44.2888412477"
"10","-76.1351623542","44.2992935175"
"10","-76.1237182617","44.3014411921"
"10","-76.0968551632","44.3017387391"
"10","-76.0894775389","44.3056106568"
"10","-76.0853271487","44.3101081843"
"10","-76.0665206907","44.3227119445"
"10","-76.0660018925","44.3263359075"
"10","-76.0603866578","44.3316307074"
"10","-76.0366363531","44.3379783634"
"10","-76.0224456789","44.3423728943"
"10","-76.0186538701","44.3431587228"
"10","-75.9012129221","44.3748113065"
"10","-75.9005889887","44.3751335147"
"10","-75.8363189701","44.4242172241"
"10","-75.8290710451","44.4297447209"
"10","-75.8228301998","44.4367790228"
"10","-75.8118896485","44.4695892337"
"10","-75.7753295894","44.5142555236"
"10","-75.7601623531","44.5275535586"
"10","-75.7475738527","44.5354194644"
"10","-75.72895813","44.5523605343"
"10","-75.6433563238","44.6136283874"
"10","-75.619926452","44.6283035282"
"10","-75.6091308589","44.6381149285"
"10","-75.5865325929","44.6518135071"
"10","-75.56552124","44.6681747436"
"10","-75.5526351935","44.6767196655"
"10","-75.5467605593","44.6788940436"
"10","-75.5020370491","44.7087783812"
"10","-75.4501953132","44.7433738704"
"10","-75.4340820315","44.7566299439"
"10","-75.4268035888","44.7651138306"
"10","-75.4210968014","44.7764778142"
"10","-75.4160766598","44.7790336605"
"10","-75.3938140873","44.7818832397"
"10","-75.3782577513","44.7871093746"
"10","-75.3475494387","44.8161315924"
"10","-75.3350906375","44.8202590948"
"10","-75.3234481807","44.8239555359"
"10","-75.312011719","44.8306617732"
"10","-75.3058776861","44.8400268553"
"10","-75.3001327512","44.8445396425"
"10","-75.276802063","44.8564910893"
"10","-75.2561187747","44.863773346"
"10","-75.2453155517","44.8697433479"
"10","-75.2423095704","44.8719711305"
"10","-75.2343444819","44.8733062748"
"10","-75.2201843262","44.8804817199"
"10","-75.1972122193","44.8863067627"
"10","-75.190956116","44.8888931275"
"10","-75.1356887815","44.9099044804"
"10","-75.1280899041","44.9116745"
"10","-75.1214828495","44.9136199953"
"10","-75.0950775149","44.927471161"
"10","-75.0553512577","44.9391479494"
"10","-75.0461578364","44.9434547424"
"10","-75.030921936","44.9493026731"
"10","-75.0113143924","44.9663391116"
"10","-75.0000000002","44.9781074519"
"10","-74.9980697628","44.9801139833"
"10","-74.9869079585","44.9834938046"
"10","-74.9644317629","44.9883308406"
"10","-74.9226150513","44.9907188419"
"10","-74.9070816039","44.9967346193"
"10","-74.8973464967","45.0000000001"
"10","-74.8959274286","45.0000000001"
"10","-74.908966064","44.9941711423"
"10","-74.9203796389","44.9855499264"
"10","-74.9406356809","44.9842720033"
"10","-74.9467239383","44.9805221559"
"10","-74.9496994019","44.9748573299"
"10","-74.9470748897","44.9713249206"
"10","-74.9419403076","44.9686050416"
"10","-74.9360809322","44.9682197576"
"10","-74.9067840578","44.9791374203"
"10","-74.9023361207","44.9894599916"
"10","-74.8981323243","44.9926605223"
"10","-74.8913497922","44.9959907532"
"10","-74.8795547492","44.997741699"
"10","-74.8779449465","45.0000000001"
"10","-74.8771667487","45.0000000001"
"10","-74.8659439084","45.0000000001"
"10","-74.8610992434","44.9982032779"
"10","-74.8589324951","44.9988098148"
"10","-74.8557281495","44.9977684026"
"10","-74.8480072018","44.9977798465"
"10","-74.8429565426","44.9987525937"
"10","-74.8380355828","44.9957084659"
"10","-74.8317108154","44.9941864011"
"10","-74.8232803349","44.9975128171"
"10","-74.8181610107","45.0000000001"
"10","-74.7958755487","45.0000000001"
"10","-74.7766036987","45.000003815"
"10","-74.7758865361","45.0000000001"
"10","-74.7723236083","44.9965171812"
"10","-74.7807464599","44.9901275637"
"10","-74.7841491707","44.9853668208"
"10","-74.7934188842","44.9809989926"
"10","-74.7975616454","44.9739074705"
"10","-74.8272171028","44.9632301337"
"10","-74.8273544311","44.9613876341"
"10","-74.813980103","44.9634399419"
"10","-74.7942504882","44.9699440008"
"10","-74.7900848383","44.9768066401"
"10","-74.7729949954","44.9870758052"
"10","-74.7642135617","44.9898109439"
"10","-74.7554016113","44.9891052243"
"10","-74.7371444708","44.9909324642"
"10","-74.7299423222","44.993358612"
"10","-74.7247085575","44.9993515017"
"10","-74.7175598141","44.9990196231"
"10","-74.7080917354","44.9949035645"
"10","-74.7006454469","44.9948120118"
"10","-74.6967391967","44.9913330078"
"10","-74.6938400261","44.9914779659"
"10","-74.6863098146","44.9971275331"
"10","-74.6766510014","44.9976043698"
"10","-74.6724700928","44.9999961852"
"10","-74.602714538","45.0000000001"
"10","-74.5069198608","45.0000000001"
"10","-74.5016632074","45.0003471375"
"10","-74.500183105","45.000003815"
"10","-73.3493423455","45.0000000001"
"10","-71.5372695927","45.0000000001"
"10","-71.5345458988","45.00227356"
"10","-71.5237960811","45.0075492862"
"10","-71.5135116572","45.0086936951"
"10","-71.5130081169","45.0086669924"
"10","-71.5088043215","45.0113983162"
"10","-71.5029067995","45.0133666992"
"10","-71.4955291751","45.0156250003"
"10","-71.4917221075","45.0348358151"
"10","-71.492744446","45.0435142513"
"10","-71.4953308108","45.051017761"
"10","-71.5075149545","45.0562438967"
"10","-71.5112075798","45.0593643194"
"10","-71.5109481811","45.0683021542"
"10","-71.5047607429","45.0746192926"
"10","-71.4915390019","45.0829200747"
"10","-71.4625396728","45.0929336552"
"10","-71.4585571294","45.0980567934"
"10","-71.4515686039","45.1011810301"
"10","-71.4244308471","45.1248817444"
"10","-71.4202194209","45.1325263973"
"10","-71.42565155","45.1461486819"
"10","-71.4253005976","45.1532516479"
"10","-71.4224853509","45.1631584168"
"10","-71.4087066652","45.192844391"
"10","-71.3985519415","45.208179474"
"10","-71.3987731936","45.2141265864"
"10","-71.4300918582","45.2282409665"
"10","-71.4332427975","45.2336692807"
"10","-71.4320907588","45.2371253969"
"10","-71.4067382812","45.2355995181"
"10","-71.394134522","45.2443351745"
"10","-71.388923645","45.2437553411"
"10","-71.382881164","45.2388458252"
"10","-71.3786849975","45.2393951419"
"10","-71.3600616459","45.2594604493"
"10","-71.3548812865","45.2711868282"
"10","-71.3079833991","45.2887954711"
"10","-71.2997055057","45.2932701109"
"10","-71.2938003539","45.2998657226"
"10","-71.2792587274","45.300662995"
"10","-71.2760314941","45.2958488467"
"10","-71.2644271856","45.2928009031"
"10","-71.2604293825","45.2827568051"
"10","-71.2612304689","45.2783889769"
"10","-71.256462097","45.2725334164"
"10","-71.2387619013","45.2678413385"
"10","-71.2207031243","45.2540016176"
"10","-71.2108306889","45.2503013615"
"10","-71.2008514409","45.2520980838"
"10","-71.1686401372","45.2473678593"
"10","-71.1433563229","45.247245789"
"10","-71.1312103267","45.2506904604"
"10","-71.120071412","45.2616882319"
"10","-71.1128082281","45.2742424008"
"10","-71.1060028082","45.2918777464"
"10","-71.0947494502","45.3037567141"
"10","-71.0810623164","45.3093185416"
"10","-71.0645523077","45.3123130799"
"10","-71.0324172971","45.3124313353"
"10","-71.0107955932","45.3170089718"
"10","-71.0033950802","45.3255195621"
"10","-71.0089645385","45.3410415647"
"10","-71.0075302124","45.3500633243"
"10","-71.0016098019","45.3513565071"
"10","-70.9956207271","45.3502464298"
"10","-70.9833297728","45.3382339478"
"10","-70.978698731","45.335800171"
"10","-70.9669265748","45.3334846497"
"10","-70.9510116575","45.3335304261"
"10","-70.940765381","45.3282089235"
"10","-70.9370269775","45.3232345583"
"10","-70.9166488652","45.3157997128"
"10","-70.9135589601","45.2915916441"
"10","-70.9177856451","45.2821350093"
"10","-70.9139022826","45.2728157046"
"10","-70.9026260378","45.2652244561"
"10","-70.8892211912","45.242557526"
"10","-70.8765792854","45.2326965335"
"10","-70.8677673341","45.2307815549"
"10","-70.8551788327","45.232585907"
"10","-70.8379440308","45.2408752443"
"10","-70.8434143064","45.2497100834"
"10","-70.8487014765","45.252605439"
"10","-70.8544692991","45.2640609735"
"10","-70.8512039183","45.2689094543"
"10","-70.843444824","45.2705421447"
"10","-70.8310546879","45.2786483764"
"10","-70.8294677739","45.2796897887"
"10","-70.8267135624","45.2849998474"
"10","-70.833236695","45.2961120603"
"10","-70.8291091926","45.298923493"
"10","-70.8161087038","45.2984428405"
"10","-70.8097305301","45.3017501836"
"10","-70.8063049315","45.3166770932"
"10","-70.8069839476","45.3278846738"
"10","-70.8119583127","45.3310089114"
"10","-70.8158187866","45.3450088502"
"10","-70.8042221071","45.35333252"
"10","-70.8038177485","45.3611183161"
"10","-70.8007812497","45.3678054805"
"10","-70.8094558718","45.3850593571"
"10","-70.813522339","45.3904876713"
"10","-70.821762085","45.3940200806"
"10","-70.8232345584","45.3992614751"
"10","-70.8144073483","45.4078674313"
"10","-70.8047714229","45.4116821288"
"10","-70.7997894287","45.4186248779"
"10","-70.7815246584","45.4271507261"
"10","-70.7694931027","45.4273376466"
"10","-70.7521133418","45.4227981567"
"10","-70.744842529","45.4187889098"
"10","-70.7379531852","45.40630722"
"10","-70.7153015139","45.3883399967"
"10","-70.696556091","45.3918266296"
"10","-70.6682357788","45.3904113773"
"10","-70.6595993041","45.3838996885"
"10","-70.65574646","45.3745727539"
"10","-70.648574829","45.3735313417"
"10","-70.644721984","45.3751907348"
"10","-70.6365356452","45.3842315671"
"10","-70.6344680786","45.3915863038"
"10","-70.6264572146","45.3955917358"
"10","-70.6229934695","45.3995285036"
"10","-70.6240692142","45.4029464724"
"10","-70.6333160399","45.4078521725"
"10","-70.6334609989","45.412883758"
"10","-70.627189636","45.4209823607"
"10","-70.6285705567","45.4239387516"
"10","-70.6432647703","45.4260139462"
"10","-70.6473236085","45.4312210082"
"10","-70.6456603996","45.4413108827"
"10","-70.6525955198","45.4448738105"
"10","-70.6705703738","45.4475898746"
"10","-70.6775970459","45.4541206353"
"10","-70.6837234498","45.4631843563"
"10","-70.7080917353","45.4836502074"
"10","-70.7132339482","45.4920387273"
"10","-70.7150344845","45.5087165827"
"10","-70.7136383059","45.5162887574"
"10","-70.698066711","45.5293312078"
"10","-70.6890335085","45.5425033574"
"10","-70.676902771","45.551616668"
"10","-70.6745986936","45.5598449701"
"10","-70.6671752928","45.5707359309"
"10","-70.6656799316","45.5797500615"
"10","-70.6515121461","45.5949249267"
"10","-70.6455764767","45.5967979439"
"10","-70.6381073004","45.6064872738"
"10","-70.6160354616","45.613342285"
"10","-70.5997619629","45.6245689394"
"10","-70.5548782349","45.6654548644"
"10","-70.54875946","45.6685142518"
"10","-70.5232620243","45.6674804685"
"10","-70.5163574218","45.6708717346"
"10","-70.5063323974","45.6823768614"
"10","-70.4698181156","45.6971702576"
"10","-70.4588241572","45.7038803098"
"10","-70.4271392825","45.7042045595"
"10","-70.3968658451","45.719429016"
"10","-70.3927383427","45.7242813108"
"10","-70.3882064817","45.7394371032"
"10","-70.3908996581","45.7556495667"
"10","-70.401184082","45.7616996766"
"10","-70.407684326","45.7813720703"
"10","-70.4097366328","45.7950439453"
"10","-70.3903656011","45.8058128358"
"10","-70.374809265","45.8302383425"
"10","-70.3657608028","45.8380813607"
"10","-70.3524169915","45.8416709893"
"10","-70.3350372314","45.8544540401"
"10","-70.3154678344","45.8583412167"
"10","-70.2940673835","45.8679656983"
"10","-70.2805557254","45.878864289"
"10","-70.2717437741","45.8805694584"
"10","-70.2591705315","45.8898582456"
"10","-70.2515335085","45.9128837588"
"10","-70.2571029658","45.9252853396"
"10","-70.2553710946","45.9284095763"
"10","-70.2332000731","45.9360656731"
"10","-70.2314147948","45.9391098018"
"10","-70.2338638304","45.9461746213"
"10","-70.2388687131","45.9500083925"
"10","-70.2533569343","45.9521408083"
"10","-70.2593765257","45.9571075436"
"10","-70.2595214838","45.9635086058"
"10","-70.262901306","45.9678192138"
"10","-70.2701187135","45.9675102238"
"10","-70.2748641967","45.9740905767"
"10","-70.2878265382","45.9668579105"
"10","-70.2986679077","45.9671897891"
"10","-70.3068389886","45.9657249455"
"10","-70.311187744","45.9691047668"
"10","-70.3046264648","45.983592987"
"10","-70.3019180306","45.9864959716"
"10","-70.2930526739","45.9903068542"
"10","-70.288665772","45.9947013851"
"10","-70.2914276125","45.9990348817"
"10","-70.3085784906","46.0088386539"
"10","-70.3115310665","46.0237426757"
"10","-70.3000335696","46.0306930546"
"10","-70.295768738","46.041931152"
"10","-70.2771453856","46.0501861568"
"10","-70.2766876216","46.0538940427"
"10","-70.2774658203","46.059150696"
"10","-70.2824783329","46.0627517704"
"10","-70.3048477169","46.0631866456"
"10","-70.3081970207","46.0656661988"
"10","-70.2963027959","46.0774650577"
"10","-70.2916259769","46.0884971617"
"10","-70.2803878786","46.1005134586"
"10","-70.2574768059","46.1007270809"
"10","-70.2603302001","46.1105308531"
"10","-70.2446365357","46.1441001889"
"10","-70.2470626836","46.1493339536"
"10","-70.26373291","46.1585273748"
"10","-70.2695007327","46.1657829288"
"10","-70.2882080081","46.1767807004"
"10","-70.3010864266","46.1921920774"
"10","-70.2948760989","46.1943206783"
"10","-70.2817077641","46.2088775635"
"10","-70.2595977778","46.2512016295"
"10","-70.2604064941","46.2576026917"
"10","-70.2354202268","46.2910346983"
"10","-70.2145156854","46.3010940551"
"10","-70.2111816405","46.3146209721"
"10","-70.2167053224","46.3253135677"
"10","-70.1974258425","46.350215912"
"10","-70.1934890747","46.3513984684"
"10","-70.1827468869","46.35905838"
"10","-70.1675872804","46.3612709047"
"10","-70.1553268437","46.3595657353"
"10","-70.1507186896","46.3607559206"
"10","-70.1443023686","46.3699684137"
"10","-70.1373748782","46.3704948418"
"10","-70.1332702636","46.3799095151"
"10","-70.126068115","46.3831825258"
"10","-70.1140213004","46.3924484252"
"10","-70.1062927246","46.402812958"
"10","-70.0961685186","46.4093132019"
"10","-70.0763549799","46.4111022952"
"10","-70.0568161014","46.4259986872"
"10","-70.0286483762","46.5502052313"
"10","-70.0128860478","46.6194877625"
"10","-70.0115509035","46.6315231322"
"10","-70.0000000003","46.6742515567"
"10","-69.9964904788","46.6854667663"
"10","-69.9864425658","46.6994972235"
"10","-69.9831390375","46.7008934021"
"10","-69.9048004152","46.7803535465"
"10","-69.8676452639","46.8179321292"
"10","-69.8551635741","46.8287696838"
"10","-69.8039932253","46.883758545"
"10","-69.6992034911","46.9884414676"
"10","-69.6160507206","47.0711593629"
"10","-69.5859146115","47.0998764039"
"10","-69.5832443238","47.1008033747"
"10","-69.5325622555","47.1545143128"
"10","-69.4909820558","47.1953506464"
"10","-69.3856048584","47.2984962463"
"10","-69.3114776614","47.3707656859"
"10","-69.2809448244","47.4020462039"
"10","-69.225593567","47.4586524967"
"10","-69.2128295899","47.454780579"
"10","-69.2074203486","47.4511375423"
"10","-69.2013549798","47.4509201051"
"10","-69.1959838859","47.4541282656"
"10","-69.1865386968","47.4527778625"
"10","-69.1808242804","47.4548454282"
"10","-69.1757659914","47.4546241761"
"10","-69.1649627684","47.4489326474"
"10","-69.1551971436","47.450550079"
"10","-69.1403503421","47.4444046023"
"10","-69.131591797","47.4441909791"
"10","-69.1272048951","47.4414558404"
"10","-69.1191101072","47.4396438594"
"10","-69.1096572874","47.432117462"
"10","-69.1039276122","47.4309844969"
"10","-69.0995407102","47.4277915961"
"10","-69.0847167973","47.4246101382"
"10","-69.069564819","47.4271392828"
"10","-69.067214966","47.4310264584"
"10","-69.0635070801","47.4298858635"
"10","-69.059814453","47.4324035642"
"10","-69.0537414544","47.4276084905"
"10","-69.0453186038","47.4280738834"
"10","-69.0439682007","47.4232749939"
"10","-69.0402526858","47.4205398561"
"10","-69.0436172492","47.4161949157"
"10","-69.037216187","47.4130020139"
"10","-69.0388870239","47.4075202944"
"10","-69.0348434454","47.4066085815"
"10","-69.0338363648","47.4038696288"
"10","-69.0409011842","47.4029502869"
"10","-69.0435867316","47.3992958064"
"10","-69.0425720221","47.3954162597"
"10","-69.0466003418","47.3901557923"
"10","-69.0412063602","47.3846778868"
"10","-69.0442352301","47.382621765"
"10","-69.0506286616","47.3826141351"
"10","-69.0529785154","47.3805580142"
"10","-69.0516815177","47.3129730227"
"10","-69.0543136588","47.2973670953"
"10","-69.0534973136","47.29315567"
"10","-69.0524749751","47.2878112788"
"10","-69.0541381831","47.2814178473"
"10","-69.0494232184","47.273200989"
"10","-69.0517654415","47.2695426944"
