segment Yugoslavia
42.404 18.566
42.408 18.559
42.413 18.557
42.415 18.547
42.418 18.545
42.427 18.55
42.433 18.564
42.434 18.571
42.433 18.579
42.43 18.59
42.426 18.595
42.424 18.613
42.422 18.624
42.407 18.661
42.406 18.68
42.403 18.691
42.396 18.701
42.395 18.706
42.399 18.709
42.409 18.709
42.409 18.711
42.409 18.714
42.413 18.714
42.439 18.691
42.441 18.686
42.443 18.685
42.447 18.69
42.456 18.685
42.462 18.68
42.468 18.688
42.471 18.686
42.479 18.691
42.48 18.692
42.479 18.697
42.476 18.701
42.473 18.709
42.473 18.717
42.468 18.725
42.466 18.735
42.464 18.737
42.45 18.753
42.423 18.763
42.424 18.766
42.426 18.769
42.445 18.761
42.454 18.767
42.467 18.763
42.471 18.764
42.478 18.762
42.484 18.766
42.487 18.765
42.49 18.758
42.489 18.754
42.486 18.747
42.487 18.737
42.483 18.719
42.487 18.7
42.492 18.695
42.505 18.695
42.509 18.697
42.514 18.694
42.515 18.686
42.511 18.682
42.507 18.681
42.506 18.67
42.494 18.653
42.488 18.657
42.487 18.668
42.487 18.671
42.481 18.686
42.471 18.676
42.46 18.673
42.456 18.66
42.45 18.653
42.449 18.649
42.442 18.636
42.438 18.622
42.439 18.612
42.435 18.605
42.438 18.598
42.438 18.588
42.449 18.572
42.453 18.566
42.454 18.561
42.45 18.551
42.451 18.533
42.459 18.517
42.458 18.512
42.455 18.508
42.448 18.505
42.435 18.516
42.429 18.528
42.426 18.528
42.42 18.512
42.41 18.508
42.406 18.511
42.404 18.517
42.403 18.519
42.398 18.523
42.396 18.53
42.394 18.53
42.393 18.528
42.394 18.523
42.405 18.506
42.416 18.5
42.419 18.495
42.422 18.485
42.432 18.473
42.444 18.466
42.448 18.459
42.45 18.449
42.45 18.438
42.452 18.434
42.452 18.43
42.447 18.428
42.45 18.424
42.458 18.41
42.46 18.41
42.456 18.424
42.458 18.425
42.475 18.403
42.479 18.392
42.477 18.389
42.487 18.375
42.495 18.36
42.499 18.346
42.51 18.323
42.512 18.32
42.514 18.318
42.517 18.309
42.519 18.3
42.523 18.293
42.53 18.271
42.539 18.268
42.547 18.256
42.557 18.231
42.563 18.226
42.572 18.223
42.577 18.217
42.579 18.207
42.582 18.204
42.584 18.21
42.588 18.21
42.585 18.218
42.586 18.223
42.597 18.221
42.602 18.226
42.612 18.219
42.615 18.208
42.622 18.202
42.623 18.198
42.621 18.193
42.621 18.189
42.617 18.186
42.618 18.18
42.614 18.177
42.616 18.17
42.625 18.158
42.631 18.144
42.631 18.132
42.636 18.126
42.639 18.115
42.641 18.099
42.647 18.089
42.641 18.086
42.645 18.08
42.651 18.056
42.652 18.056
42.655 18.062
42.656 18.062
42.658 18.058
42.662 18.056
42.666 18.059
42.662 18.074
42.656 18.08
42.655 18.082
42.659 18.083
42.665 18.08
42.668 18.084
42.671 18.096
42.667 18.128
42.669 18.133
42.671 18.132
42.67 18.119
42.674 18.092
42.672 18.086
42.671 18.082
42.67 18.067
42.684 18.046
42.696 18.044
42.7 18.042
42.701 18.038
42.698 18.035
42.692 18.036
42.687 18.041
42.683 18.039
42.69 18.021
42.696 18.012
42.697 18
42.703 17.991
42.706 17.982
42.708 17.979
42.712 17.974
42.714 17.966
42.721 17.964
42.722 17.956
42.728 17.951
42.726 17.948
42.731 17.942
42.734 17.934
42.741 17.928
42.748 17.906
42.765 17.877
42.77 17.873
42.773 17.877
42.772 17.886
42.775 17.889
42.778 17.888
42.779 17.889
42.781 17.893
42.785 17.894
42.788 17.893
42.787 17.889
42.783 17.884
42.782 17.876
42.776 17.872
42.776 17.868
42.783 17.863
42.79 17.849
42.791 17.848
42.795 17.85
42.801 17.846
42.805 17.846
42.805 17.839
42.8 17.834
42.802 17.825
42.799 17.821
42.807 17.807
42.805 17.803
42.806 17.798
42.805 17.797
42.802 17.8
42.797 17.794
42.792 17.788
42.788 17.788
42.787 17.786
42.791 17.778
42.795 17.773
42.803 17.768
42.807 17.761
42.813 17.738
42.822 17.722
42.823 17.716
42.821 17.712
42.812 17.726
42.804 17.745
42.801 17.748
42.794 17.752
42.79 17.757
42.78 17.768
42.775 17.771
42.771 17.768
42.772 17.765
42.768 17.761
42.763 17.764
42.762 17.76
42.772 17.749
42.774 17.749
42.775 17.756
42.79 17.748
42.793 17.742
42.791 17.735
42.793 17.721
42.798 17.714
42.796 17.707
42.797 17.704
42.802 17.702
42.802 17.696
42.805 17.692
42.805 17.691
42.805 17.682
42.808 17.679
42.811 17.681
42.814 17.677
42.811 17.663
42.816 17.648
42.818 17.628
42.821 17.62
42.822 17.613
42.831 17.596
42.837 17.576
42.84 17.553
42.844 17.544
42.844 17.54
42.845 17.526
42.858 17.493
42.861 17.475
42.867 17.463
42.872 17.442
42.875 17.437
42.885 17.446
42.884 17.452
42.885 17.454
42.892 17.456
42.892 17.453
42.896 17.451
42.899 17.437
42.901 17.431
42.909 17.423
42.91 17.421
42.909 17.414
42.913 17.414
42.916 17.409
42.915 17.405
42.911 17.402
42.91 17.399
42.912 17.38
42.911 17.371
42.914 17.363
42.93 17.339
42.935 17.315
42.942 17.302
42.943 17.296
42.943 17.285
42.962 17.245
42.976 17.224
42.98 17.211
42.979 17.203
42.978 17.196
42.972 17.187
42.973 17.173
42.971 17.166
42.972 17.144
42.973 17.141
42.979 17.127
42.979 17.109
42.983 17.101
42.982 17.084
42.986 17.07
43.003 17.029
43.005 17.011
43.008 17.004
43.012 17.004
43.01 17.014
43.011 17.015
43.016 17.02
43.02 17.02
43.023 17.023
43.025 17.032
43.032 17.028
43.032 17.024
43.028 17.022
43.028 17.018
43.03 17.014
43.04 17.015
43.045 17.012
43.049 17.002
43.051 17.004
43.049 17.018
43.045 17.032
43.039 17.039
43.037 17.048
43.032 17.05
43.024 17.066
43.021 17.067
43.02 17.067
43.02 17.077
43.019 17.083
43.021 17.09
43.021 17.107
43.025 17.138
43.023 17.151
43.024 17.165
43.012 17.233
43.012 17.234
43.006 17.279
43.002 17.279
43.002 17.301
42.997 17.312
42.995 17.326
42.986 17.349
42.982 17.356
42.976 17.375
42.969 17.387
42.966 17.393
42.963 17.404
42.957 17.416
42.956 17.434
42.945 17.452
42.939 17.454
42.924 17.453
42.922 17.455
42.918 17.467
42.918 17.474
42.911 17.474
42.911 17.475
42.912 17.479
42.916 17.481
42.917 17.483
42.915 17.488
42.912 17.491
42.91 17.497
42.91 17.501
42.909 17.509
42.912 17.513
42.912 17.517
42.907 17.519
42.904 17.526
42.903 17.531
42.906 17.534
42.917 17.525
42.92 17.52
42.923 17.523
42.923 17.531
42.909 17.556
42.909 17.564
42.903 17.575
42.902 17.584
42.897 17.589
42.897 17.597
42.893 17.604
42.894 17.607
42.896 17.609
42.889 17.617
42.885 17.625
42.877 17.634
42.874 17.642
42.87 17.647
42.866 17.662
42.868 17.666
42.871 17.665
42.875 17.654
42.879 17.651
42.878 17.658
42.872 17.672
42.871 17.68
42.867 17.683
42.862 17.681
42.86 17.687
42.856 17.69
42.855 17.695
42.856 17.697
42.859 17.695
42.86 17.696
42.861 17.698
42.859 17.704
42.861 17.705
42.867 17.702
42.87 17.703
42.877 17.714
42.882 17.707
42.88 17.703
42.873 17.699
42.869 17.694
42.869 17.688
42.874 17.68
42.879 17.665
42.886 17.654
42.887 17.649
42.9 17.633
42.908 17.613
42.926 17.564
42.931 17.558
42.933 17.559
42.931 17.571
42.934 17.571
42.934 17.574
42.927 17.582
42.919 17.597
42.912 17.62
42.912 17.627
42.918 17.617
42.924 17.611
42.926 17.602
42.93 17.591
42.939 17.579
42.941 17.565
42.939 17.561
42.942 17.552
42.939 17.545
42.939 17.542
42.944 17.536
42.947 17.525
42.958 17.511
42.964 17.508
42.965 17.502
42.971 17.494
42.978 17.492
42.984 17.481
42.985 17.481
42.991 17.476
42.994 17.481
42.998 17.478
43 17.48
43.001 17.479
43.001 17.475
42.998 17.471
43 17.469
43.008 17.466
43.015 17.47
43.02 17.477
43.021 17.481
43.018 17.489
43.024 17.492
43.028 17.501
43.033 17.499
43.034 17.495
43.028 17.488
43.026 17.472
43.021 17.469
43.022 17.464
43.02 17.461
43.021 17.451
43.023 17.45
43.022 17.448
43.025 17.443
43.029 17.441
43.03 17.432
43.035 17.43
43.039 17.431
43.041 17.427
43.047 17.428
43.049 17.429
43.049 17.434
43.051 17.435
43.055 17.43
43.06 17.429
43.061 17.426
43.055 17.42
43.047 17.423
43.039 17.418
43.039 17.411
43.05 17.401
43.058 17.395
43.059 17.389
43.061 17.388
43.063 17.381
43.066 17.379
43.071 17.375
43.08 17.366
43.085 17.356
43.099 17.349
43.105 17.34
43.11 17.338
43.121 17.311
43.121 17.3
43.126 17.293
43.128 17.286
43.133 17.284
43.137 17.274
43.143 17.267
43.146 17.26
43.15 17.253
43.151 17.243
43.155 17.237
43.155 17.23
43.16 17.223
43.167 17.203
43.167 17.191
43.17 17.18
43.174 17.174
43.176 17.166
43.187 17.16
43.194 17.148
43.195 17.144
43.192 17.14
43.202 17.121
43.205 17.116
43.212 17.113
43.215 17.109
43.225 17.107
43.234 17.08
43.241 17.077
43.247 17.067
43.258 17.063
43.263 17.059
43.271 17.05
43.274 17.04
43.285 17.021
43.289 17.016
43.292 17.017
43.297 17.017
43.303 17.01
43.314 16.992
43.325 16.981
43.34 16.959
43.345 16.954
43.353 16.951
43.359 16.945
43.368 16.926
43.375 16.918
43.383 16.904
43.39 16.894
43.398 16.889
43.4 16.885
43.396 16.875
43.398 16.859
43.401 16.841
43.4 16.83
43.404 16.816
43.404 16.801
43.41 16.747
43.41 16.745
43.416 16.719
43.421 16.715
43.424 16.71
43.431 16.706
43.443 16.693
43.44 16.683
43.441 16.652
43.438 16.645
43.443 16.64
43.446 16.63
43.45 16.628
43.452 16.625
43.458 16.61
43.46 16.598
43.483 16.553
43.488 16.547
43.496 16.54
43.5 16.532
43.505 16.487
43.502 16.475
43.501 16.435
43.503 16.428
43.505 16.412
43.508 16.405
43.507 16.396
43.509 16.395
43.512 16.398
43.513 16.401
43.516 16.407
43.517 16.427
43.521 16.432
43.526 16.429
43.528 16.43
43.528 16.437
43.53 16.438
43.53 16.443
43.527 16.447
43.531 16.464
43.528 16.471
43.529 16.476
43.531 16.475
43.534 16.469
43.535 16.47
43.536 16.475
43.538 16.477
43.539 16.47
43.538 16.455
43.54 16.447
43.544 16.44
43.545 16.431
43.545 16.424
43.545 16.414
43.547 16.408
43.548 16.392
43.552 16.364
43.549 16.347
43.545 16.338
43.544 16.326
43.54 16.319
43.539 16.311
43.533 16.306
43.528 16.295
43.527 16.285
43.525 16.279
43.525 16.268
43.524 16.264
43.519 16.26
43.518 16.253
43.517 16.254
43.516 16.261
43.517 16.269
43.513 16.316
43.504 16.344
43.499 16.348
43.497 16.358
43.492 16.366
43.495 16.372
43.494 16.375
43.491 16.379
43.491 16.393
43.488 16.392
43.487 16.391
43.483 16.358
43.484 16.338
43.485 16.328
43.485 16.31
43.489 16.297
43.488 16.285
43.494 16.278
43.494 16.275
43.492 16.273
43.489 16.273
43.487 16.269
43.486 16.261
43.487 16.256
43.483 16.254
43.484 16.249
43.481 16.246
43.485 16.241
43.486 16.24
43.49 16.22
43.49 16.212
43.495 16.211
43.497 16.204
43.501 16.207
43.503 16.218
43.5 16.232
43.495 16.24
43.495 16.244
43.499 16.245
43.497 16.258
43.498 16.262
43.509 16.258
43.512 16.251
43.512 16.242
43.514 16.239
43.518 16.244
43.519 16.239
43.519 16.23
43.519 16.225
43.516 16.216
43.511 16.207
43.511 16.198
43.508 16.191
43.508 16.186
43.513 16.18
43.515 16.172
43.513 16.163
43.516 16.156
43.517 16.139
43.521 16.133
43.518 16.127
43.518 16.117
43.516 16.114
43.513 16.116
43.511 16.136
43.508 16.142
43.508 16.152
43.508 16.153
43.504 16.159
43.498 16.173
43.493 16.179
43.488 16.171
43.487 16.16
43.484 16.156
43.486 16.147
43.485 16.133
43.487 16.124
43.491 16.117
43.489 16.111
43.48 16.128
43.477 16.121
43.474 16.124
43.473 16.118
43.475 16.101
43.474 16.096
43.474 16.095
43.477 16.091
43.478 16.083
43.485 16.08
43.483 16.073
43.485 16.067
43.48 16.064
43.477 16.058
43.478 16.053
43.481 16.047
43.48 16.038
43.484 16.038
43.49 16.046
43.491 16.04
43.49 16.034
43.495 16.025
43.489 16.023
43.488 16.019
43.49 16.016
43.492 16.015
43.498 16.019
43.504 16.016
43.497 16.009
43.496 16.005
43.494 16.005
43.49 15.998
43.495 15.995
43.499 15.997
43.504 15.985
43.505 15.982
43.498 15.976
43.497 15.972
43.5 15.97
43.506 15.973
43.508 15.97
43.503 15.961
43.507 15.958
43.509 15.952
43.511 15.952
43.51 15.959
43.511 15.963
43.52 15.954
43.52 15.958
43.514 15.973
43.517 15.979
43.516 15.985
43.519 15.988
43.523 15.985
43.527 15.982
43.532 15.98
43.535 15.982
43.541 15.99
43.543 15.988
43.542 15.981
43.546 15.977
43.542 15.973
43.537 15.971
43.534 15.968
43.527 15.974
43.524 15.974
43.524 15.968
43.529 15.964
43.525 15.961
43.526 15.957
43.53 15.954
43.538 15.958
43.541 15.957
43.545 15.945
43.549 15.941
43.548 15.933
43.554 15.927
43.558 15.925
43.56 15.924
43.563 15.926
43.563 15.934
43.561 15.938
43.562 15.943
43.568 15.94
43.571 15.944
43.574 15.942
43.574 15.938
43.57 15.934
43.57 15.926
43.575 15.917
43.579 15.917
43.583 15.927
43.587 15.929
43.588 15.928
43.592 15.92
43.601 15.923
43.605 15.92
43.611 15.92
43.616 15.923
43.619 15.922
43.622 15.916
43.628 15.918
43.632 15.912
43.635 15.917
43.637 15.922
43.634 15.935
43.636 15.952
43.632 15.966
43.633 15.972
43.635 15.971
43.636 15.961
43.639 15.956
43.639 15.946
43.645 15.935
43.647 15.926
43.645 15.914
43.65 15.902
43.652 15.906
43.651 15.912
43.654 15.917
43.651 15.923
43.652 15.927
43.655 15.926
43.655 15.929
43.655 15.93
43.647 15.942
43.645 15.947
43.646 15.951
43.649 15.949
43.658 15.948
43.66 15.945
43.663 15.947
43.666 15.94
43.67 15.939
43.674 15.929
43.676 15.93
43.673 15.941
43.68 15.947
43.687 15.956
43.697 15.945
43.698 15.942
43.695 15.94
43.682 15.941
43.679 15.939
43.679 15.932
43.678 15.92
43.692 15.907
43.701 15.894
43.702 15.89
43.698 15.886
43.699 15.881
43.717 15.854
43.727 15.861
43.73 15.878
43.728 15.886
43.719 15.894
43.72 15.9
43.722 15.898
43.724 15.895
43.727 15.898
43.727 15.903
43.73 15.901
43.734 15.891
43.742 15.884
43.746 15.885
43.75 15.881
43.757 15.863
43.776 15.845
43.788 15.853
43.789 15.856
43.792 15.865
43.792 15.872
43.789 15.879
43.794 15.885
43.794 15.889
43.796 15.891
43.798 15.889
43.809 15.883
43.81 15.886
43.806 15.897
43.808 15.914
43.817 15.928
43.819 15.941
43.815 15.948
43.805 15.961
43.804 15.968
43.806 15.973
43.803 15.981
43.805 15.992
43.804 15.998
43.805 16
43.808 15.999
43.817 16.009
43.82 16.009
43.819 16.005
43.819 16.004
43.809 15.988
43.809 15.982
43.811 15.98
43.821 15.984
43.827 15.991
43.83 15.99
43.836 15.994
43.839 15.992
43.848 15.992
43.854 15.989
43.869 15.977
43.872 15.979
43.892 15.981
43.905 15.979
43.908 15.976
43.91 15.972
43.907 15.969
43.89 15.976
43.875 15.971
43.872 15.96
43.87 15.958
43.861 15.968
43.858 15.977
43.849 15.984
43.846 15.983
43.839 15.986
43.833 15.981
43.827 15.982
43.824 15.98
43.824 15.974
43.828 15.966
43.826 15.962
43.82 15.97
43.811 15.972
43.808 15.969
43.809 15.963
43.811 15.959
43.819 15.952
43.824 15.947
43.826 15.944
43.825 15.937
43.823 15.929
43.823 15.919
43.821 15.917
43.816 15.916
43.812 15.91
43.812 15.896
43.815 15.892
43.822 15.891
43.823 15.888
43.822 15.885
43.82 15.885
43.817 15.881
43.826 15.877
43.836 15.86
43.836 15.855
43.834 15.85
43.83 15.85
43.83 15.846
43.841 15.836
43.844 15.829
43.843 15.827
43.837 15.831
43.832 15.838
43.826 15.841
43.814 15.856
43.811 15.852
43.806 15.859
43.805 15.859
43.798 15.86
43.794 15.857
43.793 15.849
43.791 15.845
43.782 15.843
43.779 15.839
43.789 15.824
43.788 15.82
43.785 15.823
43.776 15.839
43.77 15.842
43.757 15.854
43.746 15.87
43.734 15.877
43.733 15.875
43.732 15.869
43.731 15.855
43.725 15.849
43.736 15.821
43.74 15.815
43.747 15.799
43.752 15.792
43.753 15.787
43.749 15.783
43.751 15.779
43.75 15.774
43.756 15.77
43.754 15.756
43.757 15.751
43.756 15.747
43.761 15.731
43.764 15.727
43.766 15.725
43.766 15.715
43.772 15.701
43.769 15.696
43.776 15.692
43.779 15.686
43.787 15.682
43.789 15.673
43.797 15.666
43.8 15.66
43.8 15.653
43.805 15.645
43.805 15.639
43.81 15.632
43.814 15.62
43.819 15.615
43.821 15.619
43.816 15.629
43.816 15.633
43.817 15.634
43.819 15.637
43.818 15.651
43.814 15.662
43.802 15.68
43.806 15.683
43.817 15.679
43.819 15.667
43.823 15.659
43.835 15.641
43.839 15.626
43.844 15.62
43.85 15.594
43.851 15.59
43.856 15.587
43.859 15.58
43.865 15.573
43.864 15.563
43.865 15.561
43.872 15.558
43.885 15.535
43.901 15.523
43.911 15.507
43.913 15.493
43.917 15.49
43.919 15.475
43.918 15.468
43.919 15.467
43.925 15.458
43.936 15.45
43.939 15.444
43.946 15.442
43.952 15.436
43.958 15.43
43.971 15.403
43.99 15.387
44.006 15.368
44.013 15.364
44.016 15.361
44.019 15.356
44.022 15.349
44.025 15.349
44.031 15.343
44.037 15.331
44.039 15.319
44.038 15.314
44.039 15.306
44.043 15.304
44.045 15.297
44.047 15.297
44.047 15.307
44.051 15.304
44.054 15.306
44.058 15.302
44.06 15.292
44.058 15.289
44.063 15.282
44.068 15.279
44.072 15.28
44.088 15.268
44.095 15.262
44.1 15.249
44.1 15.247
44.097 15.248
44.096 15.245
44.11 15.229
44.112 15.223
44.118 15.218
44.119 15.219
44.119 15.226
44.122 15.224
44.125 15.216
44.131 15.211
44.132 15.202
44.135 15.202
44.137 15.207
44.139 15.206
44.14 15.21
44.15 15.202
44.163 15.186
44.173 15.173
44.174 15.165
44.181 15.156
44.183 15.154
44.184 15.158
44.187 15.156
44.188 15.15
44.194 15.14
44.197 15.142
44.198 15.151
44.205 15.155
44.21 15.155
44.215 15.153
44.217 15.155
44.217 15.162
44.223 15.158
44.227 15.163
44.232 15.156
44.232 15.15
44.235 15.148
44.24 15.138
44.239 15.132
44.239 15.131
44.243 15.127
44.248 15.128
44.251 15.121
44.254 15.125
44.258 15.111
44.262 15.108
44.264 15.109
44.265 15.117
44.277 15.125
44.275 15.13
44.279 15.136
44.267 15.155
44.255 15.166
44.253 15.172
44.239 15.179
44.238 15.183
44.239 15.187
44.247 15.183
44.249 15.178
44.25 15.182
44.248 15.188
44.248 15.199
44.254 15.203
44.256 15.208
44.27 15.201
44.273 15.194
44.281 15.187
44.285 15.189
44.286 15.195
44.28 15.206
44.28 15.208
44.283 15.21
44.289 15.204
44.291 15.195
44.296 15.19
44.3 15.182
44.302 15.182
44.301 15.188
44.29 15.21
44.279 15.226
44.272 15.238
44.27 15.245
44.258 15.258
44.255 15.267
44.245 15.28
44.244 15.287
44.246 15.292
44.252 15.295
44.256 15.294
44.267 15.282
44.269 15.284
44.271 15.283
44.28 15.274
44.281 15.281
44.28 15.293
44.282 15.3
44.286 15.303
44.29 15.301
44.298 15.281
44.315 15.267
44.32 15.259
44.323 15.258
44.33 15.261
44.329 15.267
44.332 15.269
44.333 15.272
44.33 15.274
44.326 15.271
44.319 15.285
44.318 15.29
44.317 15.299
44.301 15.321
44.302 15.328
44.298 15.331
44.293 15.324
44.289 15.336
44.285 15.341
44.276 15.364
44.269 15.373
44.267 15.383
44.258 15.399
44.257 15.416
44.258 15.42
44.263 15.433
44.262 15.444
44.257 15.457
44.255 15.476
44.252 15.479
44.25 15.503
44.247 15.508
44.247 15.515
44.239 15.514
44.229 15.518
44.22 15.527
44.217 15.526
44.219 15.518
44.214 15.501
44.214 15.5
44.213 15.48
44.211 15.472
44.206 15.467
44.202 15.47
44.199 15.482
44.193 15.487
44.183 15.501
44.177 15.522
44.177 15.527
44.183 15.533
44.185 15.538
44.185 15.544
44.188 15.543
44.19 15.545
44.187 15.568
44.176 15.588
44.163 15.6
44.16 15.6
44.158 15.6
44.15 15.595
44.144 15.596
44.138 15.601
44.131 15.61
44.13 15.614
44.137 15.626
44.146 15.627
44.16 15.606
44.167 15.602
44.173 15.595
44.178 15.596
44.182 15.601
44.185 15.602
44.192 15.593
44.202 15.587
44.207 15.564
44.214 15.554
44.216 15.538
44.222 15.53
44.225 15.528
44.228 15.525
44.241 15.521
44.244 15.523
44.246 15.528
44.254 15.529
44.259 15.535
44.262 15.527
44.272 15.503
44.272 15.5
44.27 15.496
44.269 15.48
44.269 15.474
44.271 15.471
44.277 15.468
44.28 15.462
44.278 15.457
44.28 15.451
44.285 15.439
44.288 15.436
44.304 15.42
44.317 15.399
44.326 15.363
44.33 15.355
44.331 15.343
44.346 15.315
44.35 15.304
44.356 15.295
44.356 15.294
44.359 15.287
44.36 15.278
44.374 15.26
44.375 15.256
44.382 15.253
44.39 15.24
44.426 15.207
44.432 15.187
44.439 15.179
44.444 15.177
44.446 15.173
44.446 15.169
44.452 15.166
44.453 15.161
44.459 15.156
44.46 15.146
44.47 15.131
44.475 15.128
44.478 15.123
44.482 15.12
44.486 15.114
44.505 15.102
44.516 15.088
44.523 15.07
44.53 15.064
44.532 15.063
44.557 15.026
44.557 15.015
44.562 15.005
44.567 15
44.568 14.999
44.571 14.994
44.575 14.992
44.577 14.987
44.594 14.973
44.598 14.975
44.604 14.965
44.616 14.961
44.62 14.961
44.621 14.961
44.625 14.959
44.63 14.96
44.63 14.954
44.634 14.953
44.637 14.948
44.641 14.945
44.644 14.938
44.649 14.935
44.658 14.924
44.664 14.922
44.669 14.925
44.672 14.916
44.678 14.909
44.684 14.91
44.689 14.901
44.697 14.895
44.711 14.892
44.721 14.887
44.723 14.889
44.727 14.894
44.732 14.89
44.739 14.896
44.762 14.883
44.771 14.881
44.787 14.883
44.793 14.879
44.801 14.878
44.815 14.879
44.819 14.882
44.825 14.879
44.839 14.884
44.84 14.884
44.846 14.881
44.851 14.884
44.857 14.883
44.86 14.886
44.86 14.889
44.867 14.892
44.892 14.896
44.899 14.904
44.904 14.903
44.914 14.914
44.932 14.919
44.943 14.918
44.95 14.923
44.955 14.923
44.96 14.923
44.965 14.919
44.969 14.921
44.972 14.918
44.977 14.918
44.986 14.906
44.989 14.9
44.994 14.897
45 14.9
45.001 14.901
45.006 14.899
45.02 14.887
45.028 14.886
45.051 14.876
45.06 14.871
45.067 14.864
45.073 14.859
45.087 14.856
45.093 14.848
45.098 14.846
45.113 14.845
45.111 14.84
45.116 14.832
45.115 14.824
45.123 14.809
45.127 14.793
45.13 14.789
45.132 14.771
45.137 14.752
45.139 14.749
45.142 14.742
45.153 14.728
45.155 14.721
45.161 14.718
45.165 14.711
45.17 14.692
45.187 14.675
45.2 14.653
45.207 14.646
45.219 14.621
45.22 14.62
45.22 14.615
45.225 14.613
45.23 14.614
45.234 14.611
45.237 14.603
45.251 14.585
45.25 14.577
45.252 14.575
45.257 14.577
45.273 14.563
45.277 14.567
45.282 14.568
45.282 14.573
45.285 14.575
45.289 14.57
45.304 14.543
45.305 14.536
45.303 14.536
45.289 14.554
45.284 14.556
45.28 14.554
45.278 14.547
45.282 14.53
45.292 14.506
45.302 14.49
45.312 14.482
45.317 14.482
45.315 14.476
45.324 14.448
45.326 14.44
45.329 14.421
45.332 14.416
45.336 14.391
45.341 14.366
45.345 14.354
45.354 14.332
45.351 14.324
45.339 14.313
45.334 14.304
45.326 14.301
45.322 14.3
45.314 14.289
45.3 14.28
45.236 14.258
45.217 14.247
45.208 14.246
45.204 14.245
45.192 14.245
45.186 14.244
45.177 14.236
45.167 14.235
45.16 14.231
45.146 14.228
45.138 14.219
45.121 14.208
45.126 14.192
45.122 14.192
45.119 14.199
45.103 14.193
45.083 14.175
45.076 14.163
45.08 14.158
45.074 14.155
45.065 14.16
45.058 14.156
45.048 14.164
45.046 14.161
45.056 14.149
45.056 14.147
45.054 14.146
45.048 14.151
45.042 14.155
45.038 14.161
45.036 14.162
45.034 14.159
45.026 14.161
45.024 14.163
45.024 14.166
45.017 14.169
45.013 14.166
45.002 14.17
45 14.17
44.988 14.171
44.982 14.168
44.972 14.156
44.963 14.151
44.96 14.145
44.961 14.14
44.968 14.129
44.964 14.124
44.964 14.118
44.965 14.117
44.972 14.117
44.973 14.109
44.968 14.104
44.964 14.089
44.958 14.081
44.95 14.076
44.949 14.066
44.955 14.068
44.963 14.068
44.973 14.074
44.974 14.08
44.971 14.088
44.974 14.092
44.973 14.096
44.977 14.1
44.979 14.098
44.982 14.085
44.986 14.087
44.989 14.081
44.991 14.081
45 14.079
45.002 14.078
45.006 14.084
45.01 14.082
45.006 14.075
45.005 14.068
45.006 14.058
45.007 14.055
45.012 14.054
45.019 14.059
45.026 14.053
45.044 14.048
45.037 14.045
45.039 14.04
45.038 14.036
45.028 14.044
45.017 14.048
45.012 14.043
45.006 14.041
45.006 14.047
45 14.051
44.998 14.067
44.996 14.07
44.985 14.074
44.982 14.077
44.979 14.073
44.978 14.065
44.969 14.061
44.965 14.053
44.962 14.053
44.96 14.051
44.956 14.051
44.955 14.051
44.951 14.049
44.949 14.044
44.946 14.048
44.933 14.041
44.926 14.04
44.92 14.035
44.927 14.028
44.921 14.024
44.919 14.027
44.914 14.027
44.9 14.016
44.901 14.013
44.904 14.012
44.896 14.002
44.896 13.994
44.901 13.981
44.895 13.98
44.892 13.989
44.889 13.991
44.89 14.003
44.887 14.002
44.884 13.994
44.88 13.991
44.868 14
44.866 13.995
44.858 13.989
44.855 13.981
44.846 13.98
44.841 13.982
44.833 13.989
44.83 13.988
44.824 13.98
44.821 13.98
44.82 13.983
44.823 13.988
44.823 13.994
44.817 13.995
44.815 14
44.81 14.003
44.806 14.001
44.804 14.001
44.804 13.985
44.807 13.977
44.808 13.945
44.815 13.934
44.815 13.931
44.807 13.93
44.813 13.925
44.817 13.929
44.818 13.929
44.818 13.922
44.821 13.919
44.824 13.923
44.826 13.921
44.83 13.911
44.825 13.907
44.826 13.9
44.823 13.891
44.826 13.887
44.824 13.885
44.823 13.887
44.82 13.892
44.815 13.913
44.809 13.917
44.807 13.921
44.799 13.92
44.793 13.912
44.783 13.919
44.78 13.914
44.777 13.915
44.77 13.924
44.768 13.922
44.771 13.916
44.77 13.905
44.776 13.905
44.784 13.901
44.787 13.905
44.797 13.9
44.801 13.902
44.803 13.903
44.809 13.903
44.811 13.902
44.809 13.894
44.811 13.886
44.808 13.877
44.811 13.875
44.812 13.868
44.816 13.866
44.823 13.871
44.823 13.868
44.818 13.861
44.82 13.857
44.823 13.854
44.822 13.847
44.825 13.844
44.83 13.849
44.831 13.86
44.834 13.857
44.834 13.846
44.837 13.841
44.84 13.844
44.844 13.844
44.847 13.848
44.849 13.847
44.849 13.844
44.846 13.84
44.843 13.839
44.837 13.837
44.839 13.832
44.844 13.829
44.856 13.831
44.862 13.822
44.859 13.814
44.864 13.811
44.868 13.798
44.875 13.795
44.878 13.797
44.876 13.804
44.868 13.82
44.867 13.836
44.872 13.841
44.875 13.84
44.878 13.836
44.879 13.841
44.878 13.845
44.882 13.846
44.884 13.845
44.888 13.844
44.88 13.835
44.88 13.826
44.878 13.822
44.883 13.813
44.888 13.81
44.89 13.805
44.893 13.804
44.892 13.798
44.895 13.797
44.904 13.811
44.909 13.813
44.911 13.813
44.911 13.81
44.916 13.812
