        rjb        rcd      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50      y5.50  y/sig5.50  y*sig5.50      y7.50  y/sig7.50  y*sig7.50
  6.433E+01  6.453E+01  2.503E+00  1.255E+00  4.995E+00  4.106E+01  2.058E+01  8.193E+01  2.552E-03  1.279E-03  5.091E-03  4.186E-02  2.098E-02  8.352E-02
  6.629E+01  6.648E+01  2.407E+00  1.206E+00  4.802E+00  3.984E+01  1.996E+01  7.948E+01  2.454E-03  1.230E-03  4.895E-03  4.061E-02  2.035E-02  8.102E-02
  6.830E+01  6.849E+01  2.314E+00  1.160E+00  4.617E+00  3.864E+01  1.937E+01  7.710E+01  2.359E-03  1.182E-03  4.707E-03  3.939E-02  1.974E-02  7.859E-02
  7.038E+01  7.056E+01  2.247E+00  1.126E+00  4.483E+00  3.777E+01  1.893E+01  7.535E+01  2.290E-03  1.148E-03  4.570E-03  3.850E-02  1.929E-02  7.681E-02
  7.252E+01  7.269E+01  2.241E+00  1.123E+00  4.472E+00  3.767E+01  1.888E+01  7.517E+01  2.285E-03  1.145E-03  4.559E-03  3.840E-02  1.925E-02  7.663E-02
  7.473E+01  7.490E+01  2.236E+00  1.121E+00  4.461E+00  3.758E+01  1.884E+01  7.499E+01  2.279E-03  1.142E-03  4.548E-03  3.831E-02  1.920E-02  7.644E-02
  7.700E+01  7.716E+01  2.230E+00  1.118E+00  4.450E+00  3.749E+01  1.879E+01  7.480E+01  2.273E-03  1.139E-03  4.536E-03  3.821E-02  1.915E-02  7.625E-02
  7.934E+01  7.950E+01  2.224E+00  1.115E+00  4.438E+00  3.739E+01  1.874E+01  7.460E+01  2.267E-03  1.136E-03  4.524E-03  3.811E-02  1.910E-02  7.605E-02
  8.175E+01  8.191E+01  2.218E+00  1.112E+00  4.426E+00  3.729E+01  1.869E+01  7.440E+01  2.261E-03  1.133E-03  4.512E-03  3.801E-02  1.905E-02  7.584E-02
  8.424E+01  8.439E+01  2.212E+00  1.109E+00  4.414E+00  3.719E+01  1.864E+01  7.419E+01  2.255E-03  1.130E-03  4.500E-03  3.791E-02  1.900E-02  7.563E-02
  8.680E+01  8.695E+01  2.206E+00  1.106E+00  4.401E+00  3.708E+01  1.858E+01  7.398E+01  2.249E-03  1.127E-03  4.487E-03  3.780E-02  1.894E-02  7.541E-02
  8.944E+01  8.958E+01  2.199E+00  1.102E+00  4.388E+00  3.697E+01  1.853E+01  7.376E+01  2.242E-03  1.124E-03  4.473E-03  3.769E-02  1.889E-02  7.519E-02
  9.216E+01  9.230E+01  2.193E+00  1.099E+00  4.375E+00  3.686E+01  1.847E+01  7.354E+01  2.235E-03  1.120E-03  4.460E-03  3.757E-02  1.883E-02  7.496E-02
  9.497E+01  9.510E+01  2.186E+00  1.096E+00  4.362E+00  3.674E+01  1.841E+01  7.331E+01  2.228E-03  1.117E-03  4.446E-03  3.745E-02  1.877E-02  7.473E-02
  9.785E+01  9.798E+01  2.179E+00  1.092E+00  4.347E+00  3.662E+01  1.836E+01  7.307E+01  2.221E-03  1.113E-03  4.432E-03  3.733E-02  1.871E-02  7.449E-02
  1.008E+02  1.010E+02  2.172E+00  1.088E+00  4.333E+00  3.650E+01  1.829E+01  7.283E+01  2.214E-03  1.109E-03  4.417E-03  3.721E-02  1.865E-02  7.424E-02
  1.039E+02  1.040E+02  2.164E+00  1.085E+00  4.318E+00  3.638E+01  1.823E+01  7.258E+01  2.206E-03  1.106E-03  4.402E-03  3.708E-02  1.858E-02  7.399E-02
  1.071E+02  1.072E+02  2.157E+00  1.081E+00  4.303E+00  3.625E+01  1.817E+01  7.233E+01  2.198E-03  1.102E-03  4.386E-03  3.695E-02  1.852E-02  7.373E-02
  1.103E+02  1.104E+02  2.149E+00  1.077E+00  4.287E+00  3.612E+01  1.810E+01  7.206E+01  2.190E-03  1.098E-03  4.370E-03  3.682E-02  1.845E-02  7.346E-02
  1.137E+02  1.138E+02  2.141E+00  1.073E+00  4.271E+00  3.598E+01  1.803E+01  7.179E+01  2.182E-03  1.094E-03  4.354E-03  3.668E-02  1.838E-02  7.318E-02
  1.171E+02  1.172E+02  2.132E+00  1.069E+00  4.255E+00  3.584E+01  1.796E+01  7.152E+01  2.174E-03  1.089E-03  4.337E-03  3.654E-02  1.831E-02  7.290E-02
  1.207E+02  1.208E+02  2.124E+00  1.065E+00  4.238E+00  3.570E+01  1.789E+01  7.123E+01  2.165E-03  1.085E-03  4.320E-03  3.639E-02  1.824E-02  7.261E-02
  1.244E+02  1.245E+02  2.115E+00  1.060E+00  4.221E+00  3.555E+01  1.782E+01  7.094E+01  2.156E-03  1.081E-03  4.302E-03  3.624E-02  1.816E-02  7.232E-02
  1.281E+02  1.282E+02  2.106E+00  1.056E+00  4.203E+00  3.540E+01  1.774E+01  7.064E+01  2.147E-03  1.076E-03  4.284E-03  3.609E-02  1.809E-02  7.201E-02
  1.320E+02  1.321E+02  2.097E+00  1.051E+00  4.184E+00  3.525E+01  1.767E+01  7.033E+01  2.138E-03  1.071E-03  4.266E-03  3.593E-02  1.801E-02  7.170E-02
  1.360E+02  1.361E+02  2.088E+00  1.046E+00  4.166E+00  3.509E+01  1.759E+01  7.002E+01  2.128E-03  1.067E-03  4.246E-03  3.577E-02  1.793E-02  7.138E-02
  1.402E+02  1.403E+02  2.076E+00  1.040E+00  4.142E+00  3.490E+01  1.749E+01  6.963E+01  2.116E-03  1.061E-03  4.222E-03  3.558E-02  1.783E-02  7.098E-02
  1.444E+02  1.445E+02  2.032E+00  1.018E+00  4.054E+00  3.426E+01  1.717E+01  6.835E+01  2.071E-03  1.038E-03  4.133E-03  3.492E-02  1.750E-02  6.967E-02
  1.488E+02  1.489E+02  1.989E+00  9.967E-01  3.968E+00  3.362E+01  1.685E+01  6.708E+01  2.027E-03  1.016E-03  4.045E-03  3.427E-02  1.718E-02  6.838E-02
  1.534E+02  1.534E+02  1.946E+00  9.753E-01  3.883E+00  3.299E+01  1.653E+01  6.582E+01  1.984E-03  9.942E-04  3.958E-03  3.363E-02  1.685E-02  6.710E-02
  1.580E+02  1.581E+02  1.904E+00  9.542E-01  3.799E+00  3.237E+01  1.622E+01  6.458E+01  1.941E-03  9.727E-04  3.872E-03  3.299E-02  1.654E-02  6.583E-02
  1.628E+02  1.629E+02  1.862E+00  9.334E-01  3.716E+00  3.175E+01  1.591E+01  6.335E+01  1.898E-03  9.515E-04  3.788E-03  3.237E-02  1.622E-02  6.458E-02
  1.678E+02  1.679E+02  1.822E+00  9.129E-01  3.634E+00  3.114E+01  1.561E+01  6.213E+01  1.857E-03  9.306E-04  3.705E-03  3.174E-02  1.591E-02  6.334E-02
  1.729E+02  1.730E+02  1.781E+00  8.927E-01  3.554E+00  3.054E+01  1.530E+01  6.093E+01  1.816E-03  9.100E-04  3.623E-03  3.113E-02  1.560E-02  6.211E-02
  1.781E+02  1.782E+02  1.742E+00  8.729E-01  3.475E+00  2.994E+01  1.501E+01  5.974E+01  1.775E-03  8.898E-04  3.542E-03  3.052E-02  1.530E-02  6.090E-02
  1.836E+02  1.836E+02  1.702E+00  8.533E-01  3.397E+00  2.935E+01  1.471E+01  5.856E+01  1.735E-03  8.698E-04  3.463E-03  2.992E-02  1.499E-02  5.970E-02
  1.891E+02  1.892E+02  1.664E+00  8.339E-01  3.320E+00  2.877E+01  1.442E+01  5.740E+01  1.696E-03  8.501E-04  3.384E-03  2.932E-02  1.470E-02  5.851E-02
  1.949E+02  1.950E+02  1.626E+00  8.149E-01  3.244E+00  2.819E+01  1.413E+01  5.624E+01  1.657E-03  8.307E-04  3.307E-03  2.873E-02  1.440E-02  5.733E-02
  2.008E+02  2.009E+02  1.589E+00  7.962E-01  3.170E+00  2.762E+01  1.384E+01  5.510E+01  1.619E-03  8.116E-04  3.231E-03  2.815E-02  1.411E-02  5.617E-02
  2.069E+02  2.070E+02  1.552E+00  7.777E-01  3.096E+00  2.705E+01  1.356E+01  5.398E+01  1.582E-03  7.927E-04  3.156E-03  2.758E-02  1.382E-02  5.502E-02
  2.132E+02  2.133E+02  1.515E+00  7.595E-01  3.024E+00  2.649E+01  1.328E+01  5.286E+01  1.545E-03  7.742E-04  3.082E-03  2.701E-02  1.353E-02  5.388E-02
  2.197E+02  2.198E+02  1.480E+00  7.415E-01  2.952E+00  2.594E+01  1.300E+01  5.175E+01  1.508E-03  7.559E-04  3.009E-03  2.644E-02  1.325E-02  5.276E-02
  2.264E+02  2.264E+02  1.444E+00  7.239E-01  2.882E+00  2.539E+01  1.273E+01  5.066E+01  1.472E-03  7.379E-04  2.938E-03  2.588E-02  1.297E-02  5.164E-02
  2.333E+02  2.333E+02  1.410E+00  7.064E-01  2.812E+00  2.485E+01  1.245E+01  4.958E+01  1.437E-03  7.201E-04  2.867E-03  2.533E-02  1.270E-02  5.054E-02
  2.404E+02  2.404E+02  1.375E+00  6.893E-01  2.744E+00  2.431E+01  1.219E+01  4.851E+01  1.402E-03  7.026E-04  2.797E-03  2.479E-02  1.242E-02  4.945E-02
  2.477E+02  2.477E+02  1.342E+00  6.724E-01  2.677E+00  2.378E+01  1.192E+01  4.746E+01  1.368E-03  6.854E-04  2.729E-03  2.424E-02  1.215E-02  4.837E-02
  2.552E+02  2.553E+02  1.308E+00  6.557E-01  2.610E+00  2.326E+01  1.166E+01  4.641E+01  1.334E-03  6.684E-04  2.661E-03  2.371E-02  1.188E-02  4.731E-02
  2.630E+02  2.630E+02  1.276E+00  6.393E-01  2.545E+00  2.274E+01  1.140E+01  4.538E+01  1.300E-03  6.517E-04  2.594E-03  2.318E-02  1.162E-02  4.625E-02
  2.710E+02  2.710E+02  1.243E+00  6.232E-01  2.481E+00  2.223E+01  1.114E+01  4.435E+01  1.267E-03  6.352E-04  2.529E-03  2.266E-02  1.136E-02  4.521E-02
  2.792E+02  2.793E+02  1.212E+00  6.072E-01  2.417E+00  2.172E+01  1.089E+01  4.334E+01  1.235E-03  6.190E-04  2.464E-03  2.214E-02  1.110E-02  4.418E-02
  2.877E+02  2.877E+02  1.180E+00  5.916E-01  2.355E+00  2.122E+01  1.064E+01  4.234E+01  1.203E-03  6.030E-04  2.401E-03  2.163E-02  1.084E-02  4.316E-02
  2.965E+02  2.965E+02  1.150E+00  5.761E-01  2.294E+00  2.072E+01  1.039E+01  4.135E+01  1.172E-03  5.873E-04  2.338E-03  2.113E-02  1.059E-02  4.215E-02
  3.055E+02  3.055E+02  1.119E+00  5.609E-01  2.233E+00  2.023E+01  1.014E+01  4.037E+01  1.141E-03  5.718E-04  2.276E-03  2.063E-02  1.034E-02  4.115E-02
  3.148E+02  3.148E+02  1.089E+00  5.459E-01  2.173E+00  1.975E+01  9.898E+00  3.940E+01  1.110E-03  5.565E-04  2.216E-03  2.013E-02  1.009E-02  4.017E-02
  3.243E+02  3.244E+02  1.060E+00  5.312E-01  2.115E+00  1.927E+01  9.658E+00  3.845E+01  1.080E-03  5.415E-04  2.156E-03  1.964E-02  9.845E-03  3.919E-02
  3.342E+02  3.342E+02  1.031E+00  5.167E-01  2.057E+00  1.880E+01  9.420E+00  3.750E+01  1.051E-03  5.267E-04  2.097E-03  1.916E-02  9.603E-03  3.823E-02
  3.444E+02  3.444E+02  1.002E+00  5.024E-01  2.000E+00  1.833E+01  9.186E+00  3.657E+01  1.022E-03  5.121E-04  2.039E-03  1.868E-02  9.363E-03  3.728E-02
  3.548E+02  3.549E+02  9.744E-01  4.884E-01  1.944E+00  1.786E+01  8.954E+00  3.564E+01  9.933E-04  4.978E-04  1.982E-03  1.821E-02  9.127E-03  3.634E-02
  3.656E+02  3.657E+02  9.468E-01  4.745E-01  1.889E+00  1.741E+01  8.724E+00  3.473E+01  9.651E-04  4.837E-04  1.926E-03  1.774E-02  8.893E-03  3.541E-02
  3.767E+02  3.768E+02  9.197E-01  4.609E-01  1.835E+00  1.696E+01  8.498E+00  3.383E+01  9.375E-04  4.698E-04  1.870E-03  1.728E-02  8.663E-03  3.449E-02
  3.882E+02  3.882E+02  8.929E-01  4.475E-01  1.782E+00  1.651E+01  8.274E+00  3.294E+01  9.102E-04  4.562E-04  1.816E-03  1.683E-02  8.434E-03  3.358E-02
  4.000E+02  4.000E+02  8.667E-01  4.344E-01  1.729E+00  1.607E+01  8.053E+00  3.206E+01  8.835E-04  4.428E-04  1.763E-03  1.638E-02  8.209E-03  3.268E-02
