lat, long, log10(Mo_nk), log10(Mo_zeng), log10(Mo_abm)
36.7,-117.9,15.097,15.073,14.953
36.7,-117.8,15.135,15.073,15.025
36.7,-117.7,15.209,15.071,15.181
36.7,-117.6,15.209,15.067,15.268
36.7,-117.5,14.835,15.059,15.25
36.7,-117.4,14.825,15.048,15.196
36.7,-117.3,14.745,15.033,15.068
36.7,-117.2,14.605,15.016,15.061
36.7,-117.1,15,14.996,15.055
36.7,-117,14.97,14.973,15.071
36.7,-116.9,14.878,14.947,15.072
36.7,-116.8,14.844,14.92,14.902
36.7,-116.7,14.618,14.891,14.741
36.7,-116.6,14.639,14.863,14.505
36.7,-116.5,14.668,14.837,14.165
36.7,-116.4,14.689,14.814,13.927
36.7,-116.3,14.56,14.797,14.009
36.7,-116.2,14.396,14.786,14.128
36.7,-116.1,14.199,14.783,14.278
36.7,-116,14.285,14.786,14.411
36.7,-115.9,14.588,14.791,14.544
36.7,-115.8,14.522,14.789,14.693
36.7,-115.7,14.467,14.77,14.736
36.7,-115.6,14.248,14.721,14.857
36.7,-115.5,14.115,14.736,15.061
36.7,-115.4,14.249,14.76,15.058
36.8,-123.2,14.688,14.863,14.54
36.8,-123.1,14.693,14.866,14.552
36.8,-123,14.663,14.867,14.575
36.8,-122.9,14.68,14.863,14.604
36.8,-122.8,14.68,14.855,14.625
36.8,-122.7,14.696,14.86,14.653
36.8,-122.6,14.678,14.861,14.825
36.8,-122.5,14.54,14.857,14.992
36.8,-122.4,14.534,14.845,15.112
36.8,-122.3,14.361,14.826,15.153
36.8,-122.2,14.294,14.803,15.178
36.8,-122.1,14.849,14.778,15.474
36.8,-122,14.795,14.768,15.458
36.8,-121.9,15.116,14.78,15.357
36.8,-121.8,15.145,14.798,15.228
36.8,-121.7,14.978,14.794,15.221
36.8,-121.6,15.612,14.746,15.215
36.8,-121.5,15.656,14.656,14.859
36.8,-121.4,15.663,14.748,15.321
36.8,-121.3,15.763,15,15.554
36.8,-121.2,15.548,14.934,15.551
36.8,-121.1,15.457,14.957,15.481
36.8,-121,15.056,14.95,15.579
36.8,-120.9,14.667,14.897,15.51
36.8,-120.8,14.282,14.83,14.278
36.8,-120.7,14.748,14.831,14.26
36.8,-120.6,14.892,14.826,14.299
36.8,-120.5,14.881,14.818,14.225
36.8,-120.4,14.883,14.811,14.139
36.8,-120.3,14.876,14.804,14.066
36.8,-120.2,14.876,14.796,14.001
36.8,-120.1,14.87,14.789,13.93
36.8,-120,14.855,14.782,13.939
36.8,-119.9,14.834,14.776,14.052
36.8,-119.8,14.798,14.771,14.136
36.8,-119.7,14.758,14.767,14.203
36.8,-119.6,14.707,14.764,14.258
36.8,-119.5,14.642,14.762,14.304
36.8,-119.4,14.587,14.771,14.343
36.8,-119.3,14.548,14.808,14.378
36.8,-119.2,14.521,14.843,14.409
36.8,-119.1,14.593,14.874,14.435
36.8,-119,14.559,14.903,14.456
36.8,-118.9,14.482,14.93,14.474
36.8,-118.8,14.509,14.954,14.487
36.8,-118.7,14.507,14.975,14.492
36.8,-118.6,14.401,14.993,14.498
36.8,-118.5,14.65,15.009,14.515
36.8,-118.4,14.799,15.024,14.513
36.8,-118.3,14.627,15.036,14.833
36.8,-118.2,14.845,15.045,14.907
36.8,-118.1,15.065,15.053,15.086
36.8,-118,15.18,15.058,15.269
36.8,-117.9,15.024,15.061,15.226
36.8,-117.8,15.272,15.061,15.139
36.8,-117.7,15.225,15.06,15.224
36.8,-117.6,14.809,15.055,15.204
36.8,-117.5,14.614,15.048,15.162
36.8,-117.4,14.734,15.038,15.108
36.8,-117.3,14.771,15.025,15.107
36.8,-117.2,15.281,15.01,15.02
36.8,-117.1,15.015,14.992,14.955
36.8,-117,14.98,14.972,14.962
36.8,-116.9,14.866,14.95,15.003
36.8,-116.8,14.598,14.926,14.874
36.8,-116.7,14.643,14.902,14.709
36.8,-116.6,14.597,14.878,14.509
36.8,-116.5,14.361,14.855,14.279
36.8,-116.4,13.874,14.835,14.091
36.8,-116.3,14.651,14.819,14.059
36.8,-116.2,14.626,14.807,14.186
36.8,-116.1,14.758,14.801,14.325
36.8,-116,14.396,14.796,14.451
36.8,-115.9,14.608,14.783,14.578
36.8,-115.8,14.6,14.747,14.708
36.8,-115.7,14.527,14.693,14.751
36.8,-115.6,14.38,14.723,14.823
36.8,-115.5,14.114,14.761,14.994
36.9,-123.2,14.718,14.89,14.605
36.9,-123.1,14.694,14.9,14.602
36.9,-123,14.727,14.903,14.602
36.9,-122.9,14.711,14.9,14.265
36.9,-122.8,14.745,14.891,14.16
36.9,-122.7,14.75,14.889,14.444
36.9,-122.6,14.739,14.893,14.701
36.9,-122.5,14.779,14.89,14.875
36.9,-122.4,14.841,14.878,14.992
36.9,-122.3,14.821,14.857,15.088
36.9,-122.2,15.375,14.827,15.162
36.9,-122.1,15.14,14.794,15.523
36.9,-122,15.135,14.778,15.523
36.9,-121.9,15.125,14.781,15.441
36.9,-121.8,14.941,14.771,15.587
36.9,-121.7,15.424,14.726,15.583
36.9,-121.6,15.289,14.872,15.329
36.9,-121.5,15.305,14.852,14.988
36.9,-121.4,15.486,14.866,15.294
36.9,-121.3,15.625,14.825,15.485
36.9,-121.2,15.385,14.891,15.393
36.9,-121.1,15.153,14.908,15.104
36.9,-121,14.763,14.866,15.039
36.9,-120.9,14.647,14.792,14.148
36.9,-120.8,14.65,14.777,14.151
36.9,-120.7,14.85,14.783,14.16
36.9,-120.6,14.849,14.784,14.108
36.9,-120.5,14.847,14.782,14.058
36.9,-120.4,14.842,14.779,14.006
36.9,-120.3,14.837,14.776,13.963
36.9,-120.2,14.829,14.772,13.926
36.9,-120.1,14.818,14.768,13.882
36.9,-120,14.807,14.763,13.934
36.9,-119.9,14.77,14.759,14.037
36.9,-119.8,14.756,14.756,14.119
36.9,-119.7,14.728,14.753,14.187
36.9,-119.6,14.677,14.751,14.243
36.9,-119.5,14.641,14.764,14.291
36.9,-119.4,14.599,14.794,14.334
36.9,-119.3,14.529,14.825,14.372
36.9,-119.2,14.548,14.854,14.407
36.9,-119.1,14.524,14.881,14.438
36.9,-119,14.438,14.906,14.465
36.9,-118.9,14.486,14.93,14.491
36.9,-118.8,14.55,14.951,14.513
36.9,-118.7,14.551,14.97,14.524
36.9,-118.6,14.508,14.987,14.53
36.9,-118.5,14.703,15.002,14.536
36.9,-118.4,15.015,15.016,14.615
36.9,-118.3,14.84,15.027,14.867
36.9,-118.2,15.193,15.036,14.882
36.9,-118.1,15.043,15.043,15.046
36.9,-118,15.393,15.047,15.039
36.9,-117.9,14.949,15.05,15.291
36.9,-117.8,14.965,15.05,15.332
36.9,-117.7,14.99,15.049,15.262
36.9,-117.6,14.739,15.045,15.112
36.9,-117.5,14.741,15.038,15.079
36.9,-117.4,14.858,15.029,15.079
36.9,-117.3,14.857,15.017,14.887
36.9,-117.2,14.894,15.004,14.762
36.9,-117.1,14.889,14.988,14.803
36.9,-117,14.797,14.97,14.909
36.9,-116.9,14.664,14.951,14.865
36.9,-116.8,14.521,14.93,14.754
36.9,-116.7,14.636,14.909,14.618
36.9,-116.6,14.556,14.888,14.465
36.9,-116.5,14.726,14.869,14.303
36.9,-116.4,14.811,14.851,14.173
36.9,-116.3,14.846,14.836,14.154
36.9,-116.2,14.9,14.823,14.26
36.9,-116.1,14.957,14.812,14.373
36.9,-116,14.696,14.785,14.484
36.9,-115.9,14.599,14.733,14.601
36.9,-115.8,14.646,14.687,14.715
36.9,-115.7,14.586,14.71,14.737
37,-123.3,14.759,14.894,14.625
37,-123.2,14.811,14.918,14.623
37,-123.1,14.834,14.932,14.621
37,-123,14.793,14.934,14.913
37,-122.9,14.764,14.929,14.915
37,-122.8,14.762,14.919,14.872
37,-122.7,14.772,14.904,14.733
37,-122.6,14.844,14.913,14.761
37,-122.5,14.898,14.914,14.727
37,-122.4,14.975,14.902,14.861
37,-122.3,15.001,14.873,14.864
37,-122.2,14.966,14.825,15.061
37,-122.1,15.154,14.774,15.173
37,-122,15.355,14.765,15.179
37,-121.9,15.692,14.788,15.495
37,-121.8,15.988,14.837,15.694
37,-121.7,15.315,14.835,15.643
37,-121.6,15.039,14.88,15.24
37,-121.5,14.931,14.927,15.237
37,-121.4,15.185,14.735,15.239
37,-121.3,15.275,14.671,15.241
37,-121.2,15.275,14.738,15.242
37,-121.1,15.027,14.797,15.187
37,-121,14.932,14.744,14.519
37,-120.9,14.594,14.709,14.514
37,-120.8,14.824,14.725,14.324
37,-120.7,14.818,14.736,14.188
37,-120.6,14.814,14.742,14.151
37,-120.5,14.805,14.746,14.072
37,-120.4,14.803,14.747,13.983
37,-120.3,14.788,14.748,13.917
37,-120.2,14.779,14.747,13.874
37,-120.1,14.767,14.745,13.843
37,-120,14.745,14.744,13.929
37,-119.9,14.728,14.742,14.027
37,-119.8,14.704,14.74,14.109
37,-119.7,14.691,14.748,14.178
37,-119.6,14.637,14.77,14.236
37,-119.5,14.57,14.793,14.286
37,-119.4,14.529,14.817,14.332
37,-119.3,14.434,14.842,14.374
37,-119.2,14.377,14.866,14.414
37,-119.1,14.29,14.889,14.452
37,-119,14.336,14.911,14.49
37,-118.9,14.397,14.931,14.527
37,-118.8,14.554,14.95,14.561
37,-118.7,14.653,14.968,14.584
37,-118.6,14.734,14.983,14.602
37,-118.5,15.02,14.997,14.628
37,-118.4,15.077,15.009,14.677
37,-118.3,15.178,15.019,14.917
37,-118.2,15.242,15.027,14.976
37,-118.1,15.314,15.033,14.985
37,-118,15.312,15.037,15.208
37,-117.9,15.186,15.04,15.236
37,-117.8,15.11,15.04,15.231
37,-117.7,15.064,15.038,15.088
37,-117.6,14.614,15.034,14.975
37,-117.5,14.936,15.028,14.973
37,-117.4,15.001,15.02,14.85
37,-117.3,14.786,15.01,14.727
37,-117.2,14.836,14.997,14.751
37,-117.1,14.692,14.984,14.836
37,-117,14.749,14.968,14.787
37,-116.9,14.68,14.951,14.725
37,-116.8,14.681,14.933,14.628
37,-116.7,14.666,14.915,14.516
37,-116.6,14.696,14.896,14.4
37,-116.5,14.708,14.879,14.288
37,-116.4,14.693,14.863,14.2
37,-116.3,14.727,14.847,14.247
37,-116.2,14.662,14.823,14.327
37,-116.1,14.822,14.784,14.419
37,-116,14.675,14.717,14.515
37,-115.9,14.592,14.711,14.622
37,-115.8,14.571,14.733,14.647
37.1,-123.4,14.925,14.871,14.279
37.1,-123.3,14.899,14.915,14.23
37.1,-123.2,14.882,14.942,14.216
37.1,-123.1,14.884,14.954,14.54
37.1,-123,14.849,14.952,14.741
37.1,-122.9,14.837,14.944,14.857
37.1,-122.8,14.849,14.93,14.746
37.1,-122.7,14.915,14.91,14.777
37.1,-122.6,14.956,14.898,14.733
37.1,-122.5,15.003,14.911,14.612
37.1,-122.4,15.026,14.92,14.608
37.1,-122.3,15.431,14.883,14.836
37.1,-122.2,15.159,14.812,15.113
37.1,-122.1,15.217,14.764,15.113
37.1,-122,15.383,14.797,15.006
37.1,-121.9,15.713,14.533,15.517
37.1,-121.8,15.867,14.69,15.682
37.1,-121.7,15.744,14.776,15.628
37.1,-121.6,15.67,14.767,15.389
37.1,-121.5,15.711,14.779,15.409
37.1,-121.4,15.264,14.754,15.4
37.1,-121.3,15.302,14.515,15.391
37.1,-121.2,15.2,14.667,15.365
37.1,-121.1,14.795,14.654,14.867
37.1,-121,14.488,14.623,14.789
37.1,-120.9,14.788,14.651,14.683
37.1,-120.8,14.8,14.673,14.51
37.1,-120.7,14.791,14.689,14.344
37.1,-120.6,14.775,14.701,14.226
37.1,-120.5,14.769,14.709,14.113
37.1,-120.4,14.755,14.715,14.007
37.1,-120.3,14.743,14.719,13.921
37.1,-120.2,14.732,14.721,13.859
37.1,-120.1,14.702,14.722,13.823
37.1,-120,14.684,14.733,13.931
37.1,-119.9,14.652,14.747,14.025
37.1,-119.8,14.632,14.763,14.106
37.1,-119.7,14.615,14.779,14.177
37.1,-119.6,14.554,14.797,14.236
37.1,-119.5,14.508,14.817,14.29
37.1,-119.4,14.412,14.837,14.337
37.1,-119.3,14.244,14.857,14.381
37.1,-119.2,13.94,14.877,14.427
37.1,-119.1,14.241,14.897,14.473
37.1,-119,14.3,14.916,14.524
37.1,-118.9,14.439,14.934,14.574
37.1,-118.8,14.617,14.95,14.617
37.1,-118.7,14.761,14.966,14.651
37.1,-118.6,14.972,14.98,14.688
37.1,-118.5,15.067,14.992,14.694
37.1,-118.4,15.222,15.003,15.022
37.1,-118.3,15.242,15.012,15.236
37.1,-118.2,15.153,15.019,15.236
37.1,-118.1,15.09,15.024,15.237
37.1,-118,15.235,15.028,15.198
37.1,-117.9,15.166,15.03,15.154
37.1,-117.8,15.132,15.03,15.015
37.1,-117.7,15.037,15.028,14.948
37.1,-117.6,14.922,15.025,14.948
37.1,-117.5,15.116,15.019,14.721
37.1,-117.4,15.007,15.012,14.615
37.1,-117.3,14.623,15.002,14.717
37.1,-117.2,14.539,14.991,14.834
37.1,-117.1,14.679,14.979,14.765
37.1,-117,14.727,14.965,14.676
37.1,-116.9,14.774,14.95,14.601
37.1,-116.8,14.705,14.934,14.518
37.1,-116.7,14.693,14.918,14.43
37.1,-116.6,14.694,14.902,14.345
37.1,-116.5,14.728,14.886,14.27
37.1,-116.4,14.776,14.869,14.261
37.1,-116.3,14.796,14.84,14.312
37.1,-116.2,14.585,14.789,14.382
37.1,-116.1,14.632,14.707,14.461
37.1,-116,14.591,14.728,14.547
37.1,-115.9,14.568,14.763,14.644
37.2,-123.4,14.942,14.884,14.673
37.2,-123.3,14.905,14.936,14.722
37.2,-123.2,14.876,14.962,14.67
37.2,-123.1,14.857,14.969,14.602
37.2,-123,14.847,14.963,14.51
37.2,-122.9,14.843,14.948,14.528
37.2,-122.8,14.871,14.923,14.633
37.2,-122.7,14.947,14.888,14.678
37.2,-122.6,15.006,14.845,14.643
37.2,-122.5,15.049,14.831,14.326
37.2,-122.4,15.165,14.854,14.331
37.2,-122.3,15.404,14.857,14.854
37.2,-122.2,15.215,14.837,15.021
37.2,-122.1,14.628,15.075,14.958
37.2,-122,15.281,14.537,14.933
37.2,-121.9,15.549,14.447,15.741
37.2,-121.8,15.303,14.636,15.913
37.2,-121.7,15.423,14.65,15.811
37.2,-121.6,15.865,14.854,15.729
37.2,-121.5,15.052,14.987,15.731
37.2,-121.4,15.371,14.491,15.791
37.2,-121.3,15.337,14.468,15.791
37.2,-121.2,15.018,14.502,15.637
37.2,-121.1,15.066,14.495,14.809
37.2,-121,14.334,14.551,14.809
37.2,-120.9,14.715,14.589,14.698
37.2,-120.8,14.772,14.619,14.547
37.2,-120.7,14.748,14.642,14.394
37.2,-120.6,14.742,14.66,14.259
37.2,-120.5,14.723,14.673,14.14
37.2,-120.4,14.711,14.683,14.03
37.2,-120.3,14.697,14.707,13.934
37.2,-120.2,14.667,14.726,13.859
37.2,-120.1,14.651,14.743,13.835
37.2,-120,14.617,14.758,13.937
37.2,-119.9,14.588,14.772,14.029
37.2,-119.8,14.554,14.787,14.112
37.2,-119.7,14.501,14.802,14.184
37.2,-119.6,14.464,14.818,14.247
37.2,-119.5,14.391,14.835,14.302
37.2,-119.4,14.275,14.852,14.351
37.2,-119.3,13.969,14.869,14.394
37.2,-119.2,13.812,14.887,14.442
37.2,-119.1,14.265,14.904,14.498
37.2,-119,14.504,14.92,14.561
37.2,-118.9,14.527,14.936,14.627
37.2,-118.8,14.743,14.951,14.676
37.2,-118.7,15.033,14.964,14.716
37.2,-118.6,15.079,14.977,14.72
37.2,-118.5,15.24,14.988,14.942
37.2,-118.4,15.367,14.997,15.198
37.2,-118.3,14.98,15.005,15.19
37.2,-118.2,15.056,15.011,15.181
37.2,-118.1,15.151,15.016,15.052
37.2,-118,15.17,15.02,15.082
37.2,-117.9,15.129,15.021,15.246
37.2,-117.8,15.063,15.021,15.01
37.2,-117.7,14.983,15.019,14.959
37.2,-117.6,15.24,15.016,14.788
37.2,-117.5,15.151,15.011,14.657
37.2,-117.4,14.912,15.004,14.661
37.2,-117.3,14.559,14.995,14.847
37.2,-117.2,14.481,14.986,14.776
37.2,-117.1,14.67,14.974,14.678
37.2,-117,14.759,14.962,14.58
37.2,-116.9,14.792,14.949,14.501
37.2,-116.8,14.722,14.935,14.43
37.2,-116.7,14.703,14.92,14.362
37.2,-116.6,14.703,14.905,14.304
37.2,-116.5,14.748,14.888,14.275
37.2,-116.4,14.777,14.853,14.311
37.2,-116.3,14.832,14.793,14.363
37.2,-116.2,14.747,14.719,14.428
37.2,-116.1,14.731,14.734,14.503
37.3,-123.5,14.877,14.812,14.45
37.3,-123.4,14.894,14.905,14.465
37.3,-123.3,14.891,14.955,14.744
37.3,-123.2,14.822,14.976,14.746
37.3,-123.1,14.814,14.978,14.763
37.3,-123,14.81,14.968,14.643
37.3,-122.9,14.819,14.943,14.708
37.3,-122.8,14.842,14.899,14.781
37.3,-122.7,14.926,14.831,14.901
37.3,-122.6,14.991,14.743,14.926
37.3,-122.5,15.015,14.689,14.926
37.3,-122.4,14.822,14.725,14.479
37.3,-122.3,15.09,14.85,14.408
37.3,-122.2,15.208,15.005,14.49
37.3,-122.1,14.826,14.813,14.816
37.3,-122,14.742,14.721,14.83
37.3,-121.9,15.461,14.455,15.741
37.3,-121.8,15.096,14.296,15.865
37.3,-121.7,15.308,14.864,15.913
37.3,-121.6,15.102,15.112,15.911
37.3,-121.5,15.133,14.778,15.73
37.3,-121.4,15.455,14.324,15.764
37.3,-121.3,14.912,14.244,15.571
37.3,-121.2,14.948,14.281,14.882
37.3,-121.1,14.833,14.397,14.883
37.3,-121,14.67,14.475,14.779
37.3,-120.9,14.723,14.527,14.652
37.3,-120.8,14.715,14.566,14.516
37.3,-120.7,14.708,14.604,14.377
37.3,-120.6,14.689,14.646,14.252
37.3,-120.5,14.672,14.678,14.136
37.3,-120.4,14.659,14.704,14.027
37.3,-120.3,14.634,14.725,13.93
37.3,-120.2,14.617,14.743,13.85
37.3,-120.1,14.581,14.759,13.842
37.3,-120,14.553,14.775,13.943
37.3,-119.9,14.515,14.789,14.038
37.3,-119.8,14.455,14.803,14.123
37.3,-119.7,14.411,14.818,14.201
37.3,-119.6,14.313,14.833,14.269
37.3,-119.5,14.222,14.848,14.327
37.3,-119.4,14.092,14.863,14.375
37.3,-119.3,13.953,14.879,14.413
37.3,-119.2,13.875,14.894,14.452
37.3,-119.1,14.076,14.909,14.518
37.3,-119,14.527,14.924,14.602
37.3,-118.9,14.753,14.938,14.687
37.3,-118.8,14.688,14.951,14.737
37.3,-118.7,14.122,14.963,14.74
37.3,-118.6,14.732,14.974,14.833
37.3,-118.5,15.12,14.984,14.922
37.3,-118.4,15.326,14.992,14.936
37.3,-118.3,15.087,14.999,15.085
37.3,-118.2,15.131,15.005,15.094
37.3,-118.1,14.952,15.009,15.163
37.3,-118,14.926,15.012,15.011
37.3,-117.9,14.908,15.013,15.215
37.3,-117.8,15.034,15.013,14.993
37.3,-117.7,14.749,15.011,14.964
37.3,-117.6,15.126,15.008,15.011
37.3,-117.5,14.985,15.003,14.905
37.3,-117.4,14.824,14.997,14.871
37.3,-117.3,14.936,14.989,14.795
37.3,-117.2,15.051,14.98,14.691
37.3,-117.1,14.941,14.97,14.59
37.3,-117,14.754,14.959,14.499
37.3,-116.9,14.757,14.947,14.425
37.3,-116.8,14.736,14.934,14.364
37.3,-116.7,14.704,14.918,14.313
37.3,-116.6,14.715,14.894,14.281
37.3,-116.5,14.736,14.854,14.308
37.3,-116.4,14.779,14.786,14.349
37.3,-116.3,14.763,14.749,14.402
37.3,-116.2,14.758,14.764,14.469
37.4,-123.6,14.917,14.694,13.946
37.4,-123.5,14.926,14.84,14.033
37.4,-123.4,14.865,14.927,14.123
37.4,-123.3,14.817,14.967,14.213
37.4,-123.2,14.759,14.982,14.447
37.4,-123.1,14.746,14.984,14.581
37.4,-123,14.761,14.972,14.691
37.4,-122.9,14.779,14.939,14.798
37.4,-122.8,14.8,14.872,14.912
37.4,-122.7,14.824,14.755,14.913
37.4,-122.6,14.968,14.571,14.873
37.4,-122.5,15.176,14.57,14.892
37.4,-122.4,14.642,14.745,14.897
37.4,-122.3,15.105,14.953,14.315
37.4,-122.2,15.067,14.919,14.8
37.4,-122.1,15.479,14.827,14.864
37.4,-122,15.509,14.827,15.047
37.4,-121.9,15.495,14.693,15.075
37.4,-121.8,15.298,14.665,15.549
37.4,-121.7,15.125,15.102,15.913
37.4,-121.6,14.921,14.908,15.903
37.4,-121.5,15.095,14.55,15.337
37.4,-121.4,15.429,13.954,14.824
37.4,-121.3,15.145,13.798,14.799
37.4,-121.2,14.82,14.167,14.795
37.4,-121.1,14.62,14.36,14.714
37.4,-121,14.655,14.472,14.622
37.4,-120.9,14.648,14.544,14.519
37.4,-120.8,14.659,14.597,14.407
37.4,-120.7,14.64,14.638,14.295
37.4,-120.6,14.625,14.67,14.188
37.4,-120.5,14.617,14.696,14.083
37.4,-120.4,14.599,14.718,13.984
37.4,-120.3,14.588,14.737,13.893
37.4,-120.2,14.552,14.754,13.816
37.4,-120.1,14.524,14.77,13.828
37.4,-120,14.487,14.785,13.938
37.4,-119.9,14.427,14.8,14.04
37.4,-119.8,14.381,14.814,14.134
37.4,-119.7,14.291,14.828,14.223
37.4,-119.6,14.164,14.842,14.301
37.4,-119.5,13.997,14.856,14.368
37.4,-119.4,13.746,14.871,14.425
37.4,-119.3,13.593,14.885,14.47
37.4,-119.2,13.842,14.899,14.482
37.4,-119.1,14.036,14.913,14.509
37.4,-119,14.522,14.926,14.617
37.4,-118.9,14.888,14.939,14.78
37.4,-118.8,14.699,14.95,14.801
37.4,-118.7,14.924,14.961,14.804
37.4,-118.6,14.98,14.971,14.814
37.4,-118.5,15.024,14.98,14.886
37.4,-118.4,14.944,14.987,14.905
37.4,-118.3,14.724,14.994,15.036
37.4,-118.2,14.822,14.999,15.189
37.4,-118.1,14.703,15.002,15.247
37.4,-118,14.662,15.005,15.15
37.4,-117.9,14.742,15.006,15.098
37.4,-117.8,14.882,15.005,15.107
37.4,-117.7,14.978,15.003,15.03
37.4,-117.6,14.916,15,15.079
37.4,-117.5,14.903,14.996,15.053
37.4,-117.4,14.861,14.99,14.862
37.4,-117.3,15.081,14.983,14.733
37.4,-117.2,15.025,14.975,14.617
37.4,-117.1,14.953,14.966,14.517
37.4,-117,14.689,14.956,14.434
37.4,-116.9,14.712,14.944,14.369
37.4,-116.8,14.722,14.929,14.318
37.4,-116.7,14.707,14.897,14.287
37.4,-116.6,14.708,14.846,14.305
37.4,-116.5,14.689,14.761,14.333
37.4,-116.4,14.676,14.775,14.375
37.4,-116.3,14.45,14.805,14.431
37.5,-123.6,14.885,14.726,13.996
37.5,-123.5,14.881,14.869,14.088
37.5,-123.4,14.834,14.939,14.182
37.5,-123.3,14.721,14.967,14.28
37.5,-123.2,14.689,14.98,14.379
37.5,-123.1,14.678,14.985,14.64
37.5,-123,14.702,14.98,14.905
37.5,-122.9,14.716,14.952,14.76
37.5,-122.8,14.72,14.885,14.66
37.5,-122.7,14.72,14.782,14.706
37.5,-122.6,14.975,14.684,14.711
37.5,-122.5,15.421,14.719,14.897
37.5,-122.4,14.902,14.812,15.071
37.5,-122.3,15.412,14.26,15.214
37.5,-122.2,14.642,14.768,15.33
37.5,-122.1,14.003,14.74,15.305
37.5,-122,15.081,14.832,15.291
37.5,-121.9,15.183,14.715,14.855
37.5,-121.8,15.042,14.942,15.156
37.5,-121.7,14.792,14.877,15.512
37.5,-121.6,14.847,14.669,15.492
37.5,-121.5,15.419,14.335,15.277
37.5,-121.4,15.192,13.945,15.178
37.5,-121.3,15.013,14.16,15.065
37.5,-121.2,14.506,14.36,14.469
37.5,-121.1,14.586,14.472,14.495
37.5,-121,14.58,14.545,14.406
37.5,-120.9,14.592,14.593,14.309
37.5,-120.8,14.594,14.63,14.238
37.5,-120.7,14.587,14.659,14.178
37.5,-120.6,14.583,14.684,14.093
37.5,-120.5,14.564,14.705,14.004
37.5,-120.4,14.554,14.724,13.917
37.5,-120.3,14.526,14.742,13.836
37.5,-120.2,14.498,14.759,13.762
37.5,-120.1,14.463,14.775,13.79
37.5,-120,14.409,14.79,13.918
37.5,-119.9,14.36,14.805,14.033
37.5,-119.8,14.281,14.819,14.142
37.5,-119.7,14.185,14.833,14.243
37.5,-119.6,14.014,14.847,14.334
37.5,-119.5,13.782,14.861,14.413
37.5,-119.4,13.653,14.875,14.486
37.5,-119.3,13.814,14.889,14.563
37.5,-119.2,14.05,14.902,14.625
37.5,-119.1,14.245,14.915,14.689
37.5,-119,14.399,14.927,14.797
37.5,-118.9,14.986,14.939,15.04
37.5,-118.8,14.605,14.949,15.045
37.5,-118.7,14.916,14.959,14.901
37.5,-118.6,14.863,14.968,14.881
37.5,-118.5,14.964,14.976,14.881
37.5,-118.4,14.946,14.983,14.936
37.5,-118.3,14.571,14.988,14.998
37.5,-118.2,14.635,14.993,14.247
37.5,-118.1,14.665,14.996,15.023
37.5,-118,14.757,14.998,15.055
37.5,-117.9,14.96,14.999,15.076
37.5,-117.8,14.948,14.998,15.107
37.5,-117.7,14.986,14.996,15.078
37.5,-117.6,14.987,14.994,15.062
37.5,-117.5,14.883,14.99,14.945
37.5,-117.4,14.827,14.984,14.816
37.5,-117.3,14.794,14.977,14.687
37.5,-117.2,14.737,14.97,14.567
37.5,-117.1,14.259,14.961,14.467
37.5,-117,14.491,14.95,14.388
37.5,-116.9,14.64,14.931,14.33
37.5,-116.8,14.706,14.893,14.304
37.5,-116.7,14.695,14.828,14.308
37.5,-116.6,14.68,14.766,14.321
37.5,-116.5,14.637,14.786,14.347
37.6,-123.7,14.898,14.533,13.945
37.6,-123.6,14.924,14.772,14.041
37.6,-123.5,14.881,14.886,14.141
37.6,-123.4,14.711,14.932,14.243
37.6,-123.3,14.653,14.95,14.362
37.6,-123.2,14.632,14.964,14.485
37.6,-123.1,14.609,14.978,14.643
37.6,-123,14.598,14.989,14.721
37.6,-122.9,14.603,14.988,14.953
37.6,-122.8,14.461,14.964,14.918
37.6,-122.7,14.607,14.942,14.918
37.6,-122.6,14.878,14.881,14.934
37.6,-122.5,15.591,14.91,15.157
37.6,-122.4,14.959,14.494,15.162
37.6,-122.3,15.14,14.447,15.212
37.6,-122.2,15.042,14.63,15.217
37.6,-122.1,15.001,14.594,15.221
37.6,-122,15.252,14.458,15.389
37.6,-121.9,14.795,14.732,15.142
37.6,-121.8,15.088,14.534,15.229
37.6,-121.7,14.946,14.638,15.095
37.6,-121.6,15.38,14.436,15.456
37.6,-121.5,15.324,14.217,15.313
37.6,-121.4,14.98,14.255,15.189
37.6,-121.3,14.426,14.352,14.771
37.6,-121.2,14.488,14.467,14.459
37.6,-121.1,14.487,14.54,14.114
37.6,-121,14.507,14.591,14.085
37.6,-120.9,14.53,14.624,14.095
37.6,-120.8,14.535,14.649,14.076
37.6,-120.7,14.542,14.67,14.04
37.6,-120.6,14.529,14.689,13.988
37.6,-120.5,14.521,14.707,13.921
37.6,-120.4,14.498,14.724,13.849
37.6,-120.3,14.475,14.741,13.777
37.6,-120.2,14.44,14.758,13.702
37.6,-120.1,14.387,14.774,13.727
37.6,-120,14.343,14.79,13.879
37.6,-119.9,14.266,14.805,14.015
37.6,-119.8,14.183,14.821,14.138
37.6,-119.7,14.046,14.835,14.252
37.6,-119.6,13.856,14.85,14.355
37.6,-119.5,13.73,14.864,14.449
37.6,-119.4,13.7,14.878,14.544
37.6,-119.3,13.849,14.891,14.643
37.6,-119.2,14.183,14.903,14.738
37.6,-119.1,14.265,14.916,14.817
37.6,-119,14.461,14.927,15.13
37.6,-118.9,14.833,14.938,15.126
37.6,-118.8,14.914,14.947,14.931
37.6,-118.7,14.895,14.956,14.99
37.6,-118.6,14.839,14.965,14.987
